well_row,well_col,OD,well,experiment,plate,OD_blank_normalised,well_id,timepoint,sample_id,replicate,strain_group
E,2,0.049,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,160,BPH2897,2,VAN-156
E,2,0.062,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,170,BPH2897,2,VAN-156
E,2,0.066,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,180,BPH2897,2,VAN-156
E,2,0.08,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,190,BPH2897,2,VAN-156
E,2,0.097,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,200,BPH2897,2,VAN-156
E,2,0.128,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,210,BPH2897,2,VAN-156
E,2,0.175,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,220,BPH2897,2,VAN-156
E,2,0.207,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,230,BPH2897,2,VAN-156
E,2,0.279,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,240,BPH2897,2,VAN-156
E,2,0.347,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,250,BPH2897,2,VAN-156
E,2,0.444,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,260,BPH2897,2,VAN-156
E,2,0.55,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,270,BPH2897,2,VAN-156
E,2,0.711,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,280,BPH2897,2,VAN-156
E,2,0.849,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,290,BPH2897,2,VAN-156
E,2,1.074,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,300,BPH2897,2,VAN-156
E,2,1.35,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,310,BPH2897,2,VAN-156
E,2,1.522,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,320,BPH2897,2,VAN-156
E,2,1.854,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,330,BPH2897,2,VAN-156
E,2,2.181,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,340,BPH2897,2,VAN-156
E,2,2.394,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,350,BPH2897,2,VAN-156
E,2,2.664,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,360,BPH2897,2,VAN-156
E,2,2.867,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,370,BPH2897,2,VAN-156
E,2,3.117,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,380,BPH2897,2,VAN-156
E,2,3.274,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,390,BPH2897,2,VAN-156
E,2,3.461,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,400,BPH2897,2,VAN-156
E,2,3.656,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,410,BPH2897,2,VAN-156
E,2,3.855,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,420,BPH2897,2,VAN-156
E,2,3.945,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,430,BPH2897,2,VAN-156
E,2,4.159,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,440,BPH2897,2,VAN-156
E,2,4.195,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,450,BPH2897,2,VAN-156
E,2,4.268,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,460,BPH2897,2,VAN-156
E,2,4.35,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,470,BPH2897,2,VAN-156
E,2,4.464,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,480,BPH2897,2,VAN-156
E,2,4.595,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,490,BPH2897,2,VAN-156
E,2,4.651,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,500,BPH2897,2,VAN-156
E,2,4.745,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,510,BPH2897,2,VAN-156
E,2,4.852,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,520,BPH2897,2,VAN-156
E,2,4.9,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,530,BPH2897,2,VAN-156
E,2,4.955,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,540,BPH2897,2,VAN-156
E,2,4.974,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,550,BPH2897,2,VAN-156
E,2,5.061,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,560,BPH2897,2,VAN-156
E,2,5.089,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,570,BPH2897,2,VAN-156
E,2,5.131,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,580,BPH2897,2,VAN-156
E,2,5.196,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,590,BPH2897,2,VAN-156
E,2,5.231,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,600,BPH2897,2,VAN-156
E,2,5.276,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,610,BPH2897,2,VAN-156
E,2,5.291,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,620,BPH2897,2,VAN-156
E,2,5.336,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,630,BPH2897,2,VAN-156
E,2,6.498,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,650,BPH2897,2,VAN-156
E,2,5.945,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,660,BPH2897,2,VAN-156
E,2,5.883,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,670,BPH2897,2,VAN-156
E,2,5.804,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,680,BPH2897,2,VAN-156
E,2,5.762,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,690,BPH2897,2,VAN-156
E,2,5.744,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,700,BPH2897,2,VAN-156
E,2,5.666,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,710,BPH2897,2,VAN-156
E,2,5.65,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,720,BPH2897,2,VAN-156
E,2,5.616,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,730,BPH2897,2,VAN-156
E,2,5.534,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,740,BPH2897,2,VAN-156
E,2,5.591,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,750,BPH2897,2,VAN-156
E,2,5.531,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,760,BPH2897,2,VAN-156
E,2,5.545,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,770,BPH2897,2,VAN-156
E,2,5.533,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,780,BPH2897,2,VAN-156
E,2,5.547,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,790,BPH2897,2,VAN-156
E,2,5.549,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,800,BPH2897,2,VAN-156
E,2,5.537,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,810,BPH2897,2,VAN-156
E,2,5.548,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,820,BPH2897,2,VAN-156
E,2,5.567,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,830,BPH2897,2,VAN-156
E,2,5.571,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,840,BPH2897,2,VAN-156
E,2,5.587,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,850,BPH2897,2,VAN-156
E,2,5.6,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,860,BPH2897,2,VAN-156
E,2,5.601,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,870,BPH2897,2,VAN-156
E,2,5.607,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,880,BPH2897,2,VAN-156
E,2,5.578,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,890,BPH2897,2,VAN-156
E,2,5.593,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,900,BPH2897,2,VAN-156
E,2,5.555,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,910,BPH2897,2,VAN-156
E,2,5.58,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,920,BPH2897,2,VAN-156
E,2,5.589,E02,exp200731,GP1,TRUE,exp200731_GP1_E02,930,BPH2897,2,VAN-156
E,3,0.019,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,0,BPH2891,2,VAN-150
E,3,0.012,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,10,BPH2891,2,VAN-150
E,3,0.01,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,20,BPH2891,2,VAN-150
E,3,0.02,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,30,BPH2891,2,VAN-150
E,3,0.012,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,40,BPH2891,2,VAN-150
E,3,0.014,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,50,BPH2891,2,VAN-150
E,3,0.014,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,60,BPH2891,2,VAN-150
E,3,0.011,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,70,BPH2891,2,VAN-150
E,3,0.012,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,80,BPH2891,2,VAN-150
E,3,0.025,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,90,BPH2891,2,VAN-150
E,3,0.028,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,100,BPH2891,2,VAN-150
E,3,0.034,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,110,BPH2891,2,VAN-150
E,3,0.041,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,120,BPH2891,2,VAN-150
E,3,0.054,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,130,BPH2891,2,VAN-150
E,3,0.068,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,140,BPH2891,2,VAN-150
E,3,0.068,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,150,BPH2891,2,VAN-150
E,3,0.098,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,160,BPH2891,2,VAN-150
E,3,0.117,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,170,BPH2891,2,VAN-150
E,3,0.143,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,180,BPH2891,2,VAN-150
E,3,0.185,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,190,BPH2891,2,VAN-150
E,3,0.236,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,200,BPH2891,2,VAN-150
E,3,0.318,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,210,BPH2891,2,VAN-150
E,3,0.389,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,220,BPH2891,2,VAN-150
E,3,0.489,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,230,BPH2891,2,VAN-150
E,3,0.614,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,240,BPH2891,2,VAN-150
E,3,0.765,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,250,BPH2891,2,VAN-150
E,3,0.972,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,260,BPH2891,2,VAN-150
E,3,1.21,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,270,BPH2891,2,VAN-150
E,3,1.478,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,280,BPH2891,2,VAN-150
E,3,1.787,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,290,BPH2891,2,VAN-150
E,3,2.097,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,300,BPH2891,2,VAN-150
E,3,2.424,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,310,BPH2891,2,VAN-150
E,3,2.77,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,320,BPH2891,2,VAN-150
E,3,3.087,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,330,BPH2891,2,VAN-150
E,3,3.35,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,340,BPH2891,2,VAN-150
E,3,3.59,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,350,BPH2891,2,VAN-150
E,3,3.821,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,360,BPH2891,2,VAN-150
E,3,3.977,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,370,BPH2891,2,VAN-150
E,3,4.153,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,380,BPH2891,2,VAN-150
E,3,4.26,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,390,BPH2891,2,VAN-150
E,3,4.398,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,400,BPH2891,2,VAN-150
E,3,4.512,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,410,BPH2891,2,VAN-150
E,3,4.656,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,420,BPH2891,2,VAN-150
E,3,4.769,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,430,BPH2891,2,VAN-150
E,3,4.899,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,440,BPH2891,2,VAN-150
E,3,5.029,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,450,BPH2891,2,VAN-150
E,3,5.144,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,460,BPH2891,2,VAN-150
E,3,5.249,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,470,BPH2891,2,VAN-150
E,3,5.358,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,480,BPH2891,2,VAN-150
E,3,5.458,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,490,BPH2891,2,VAN-150
E,3,5.559,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,500,BPH2891,2,VAN-150
E,3,5.635,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,510,BPH2891,2,VAN-150
E,3,5.706,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,520,BPH2891,2,VAN-150
E,3,5.784,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,530,BPH2891,2,VAN-150
E,3,5.85,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,540,BPH2891,2,VAN-150
E,3,5.892,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,550,BPH2891,2,VAN-150
E,3,5.904,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,560,BPH2891,2,VAN-150
E,3,5.966,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,570,BPH2891,2,VAN-150
E,3,6.027,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,580,BPH2891,2,VAN-150
E,3,6.071,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,590,BPH2891,2,VAN-150
E,3,6.112,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,600,BPH2891,2,VAN-150
E,3,6.148,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,610,BPH2891,2,VAN-150
E,3,6.181,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,620,BPH2891,2,VAN-150
E,3,6.206,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,630,BPH2891,2,VAN-150
E,3,6.722,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,650,BPH2891,2,VAN-150
E,3,6.223,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,660,BPH2891,2,VAN-150
E,3,6.257,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,670,BPH2891,2,VAN-150
E,3,6.294,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,680,BPH2891,2,VAN-150
E,3,6.311,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,690,BPH2891,2,VAN-150
E,3,6.372,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,700,BPH2891,2,VAN-150
E,3,6.381,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,710,BPH2891,2,VAN-150
E,3,6.401,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,720,BPH2891,2,VAN-150
E,3,6.423,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,730,BPH2891,2,VAN-150
E,3,6.403,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,740,BPH2891,2,VAN-150
E,3,6.501,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,750,BPH2891,2,VAN-150
E,3,6.456,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,760,BPH2891,2,VAN-150
E,3,6.464,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,770,BPH2891,2,VAN-150
E,3,6.455,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,780,BPH2891,2,VAN-150
E,3,6.474,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,790,BPH2891,2,VAN-150
E,3,6.505,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,800,BPH2891,2,VAN-150
E,3,6.509,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,810,BPH2891,2,VAN-150
E,3,6.491,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,820,BPH2891,2,VAN-150
E,3,6.522,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,830,BPH2891,2,VAN-150
E,3,6.558,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,840,BPH2891,2,VAN-150
E,3,6.556,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,850,BPH2891,2,VAN-150
E,3,6.563,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,860,BPH2891,2,VAN-150
E,3,6.572,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,870,BPH2891,2,VAN-150
E,3,6.594,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,880,BPH2891,2,VAN-150
E,3,6.58,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,890,BPH2891,2,VAN-150
E,3,6.583,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,900,BPH2891,2,VAN-150
E,3,6.591,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,910,BPH2891,2,VAN-150
E,3,6.58,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,920,BPH2891,2,VAN-150
E,3,6.607,E03,exp200731,GP1,TRUE,exp200731_GP1_E03,930,BPH2891,2,VAN-150
E,4,0.024,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,0,BPH2807,2,VAN-086
E,4,0.018,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,10,BPH2807,2,VAN-086
E,4,0.015,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,20,BPH2807,2,VAN-086
E,4,0.024,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,30,BPH2807,2,VAN-086
E,4,0.016,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,40,BPH2807,2,VAN-086
E,4,0.021,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,50,BPH2807,2,VAN-086
E,4,0.029,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,60,BPH2807,2,VAN-086
E,4,0.029,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,70,BPH2807,2,VAN-086
E,4,0.032,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,80,BPH2807,2,VAN-086
E,4,0.042,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,90,BPH2807,2,VAN-086
E,4,0.051,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,100,BPH2807,2,VAN-086
E,4,0.057,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,110,BPH2807,2,VAN-086
E,4,0.064,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,120,BPH2807,2,VAN-086
E,4,0.079,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,130,BPH2807,2,VAN-086
E,4,0.096,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,140,BPH2807,2,VAN-086
E,4,0.103,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,150,BPH2807,2,VAN-086
E,4,0.15,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,160,BPH2807,2,VAN-086
E,4,0.18,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,170,BPH2807,2,VAN-086
E,4,0.233,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,180,BPH2807,2,VAN-086
E,4,0.31,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,190,BPH2807,2,VAN-086
E,4,0.389,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,200,BPH2807,2,VAN-086
E,4,0.509,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,210,BPH2807,2,VAN-086
E,4,0.635,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,220,BPH2807,2,VAN-086
E,4,0.759,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,230,BPH2807,2,VAN-086
E,4,0.895,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,240,BPH2807,2,VAN-086
E,4,0.998,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,250,BPH2807,2,VAN-086
E,4,1.154,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,260,BPH2807,2,VAN-086
E,4,1.339,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,270,BPH2807,2,VAN-086
E,4,1.926,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,280,BPH2807,2,VAN-086
E,4,4.318,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,290,BPH2807,2,VAN-086
E,4,4.43,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,300,BPH2807,2,VAN-086
E,4,4.756,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,310,BPH2807,2,VAN-086
E,4,5.439,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,320,BPH2807,2,VAN-086
E,4,3.354,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,330,BPH2807,2,VAN-086
E,4,3.736,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,340,BPH2807,2,VAN-086
E,4,3.92,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,350,BPH2807,2,VAN-086
E,4,4.117,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,360,BPH2807,2,VAN-086
E,4,4.299,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,370,BPH2807,2,VAN-086
E,4,4.382,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,380,BPH2807,2,VAN-086
E,4,4.532,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,390,BPH2807,2,VAN-086
E,4,4.627,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,400,BPH2807,2,VAN-086
E,4,4.718,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,410,BPH2807,2,VAN-086
E,4,4.837,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,420,BPH2807,2,VAN-086
E,4,4.896,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,430,BPH2807,2,VAN-086
E,4,4.945,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,440,BPH2807,2,VAN-086
E,4,5.039,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,450,BPH2807,2,VAN-086
E,4,5.139,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,460,BPH2807,2,VAN-086
E,4,5.223,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,470,BPH2807,2,VAN-086
E,4,5.226,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,480,BPH2807,2,VAN-086
E,4,5.341,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,490,BPH2807,2,VAN-086
E,4,5.407,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,500,BPH2807,2,VAN-086
E,4,5.462,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,510,BPH2807,2,VAN-086
E,4,5.533,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,520,BPH2807,2,VAN-086
E,4,5.58,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,530,BPH2807,2,VAN-086
E,4,5.638,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,540,BPH2807,2,VAN-086
E,4,5.663,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,550,BPH2807,2,VAN-086
E,4,5.731,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,560,BPH2807,2,VAN-086
E,4,5.762,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,570,BPH2807,2,VAN-086
E,4,5.823,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,580,BPH2807,2,VAN-086
E,4,5.881,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,590,BPH2807,2,VAN-086
E,4,5.915,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,600,BPH2807,2,VAN-086
E,4,5.979,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,610,BPH2807,2,VAN-086
E,4,5.976,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,620,BPH2807,2,VAN-086
E,4,6.034,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,630,BPH2807,2,VAN-086
E,4,6.546,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,650,BPH2807,2,VAN-086
E,4,6.04,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,660,BPH2807,2,VAN-086
E,4,6.058,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,670,BPH2807,2,VAN-086
E,4,6.085,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,680,BPH2807,2,VAN-086
E,4,6.11,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,690,BPH2807,2,VAN-086
E,4,6.159,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,700,BPH2807,2,VAN-086
E,4,6.176,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,710,BPH2807,2,VAN-086
E,4,6.174,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,720,BPH2807,2,VAN-086
E,4,6.21,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,730,BPH2807,2,VAN-086
E,4,6.226,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,740,BPH2807,2,VAN-086
E,4,6.335,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,750,BPH2807,2,VAN-086
E,4,6.225,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,760,BPH2807,2,VAN-086
E,4,6.235,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,770,BPH2807,2,VAN-086
E,4,6.312,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,780,BPH2807,2,VAN-086
E,4,6.288,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,790,BPH2807,2,VAN-086
E,4,6.322,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,800,BPH2807,2,VAN-086
E,4,6.366,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,810,BPH2807,2,VAN-086
E,4,6.336,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,820,BPH2807,2,VAN-086
E,4,6.367,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,830,BPH2807,2,VAN-086
E,4,6.385,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,840,BPH2807,2,VAN-086
E,4,6.403,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,850,BPH2807,2,VAN-086
E,4,6.416,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,860,BPH2807,2,VAN-086
E,4,6.419,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,870,BPH2807,2,VAN-086
E,4,6.4,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,880,BPH2807,2,VAN-086
E,4,6.435,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,890,BPH2807,2,VAN-086
E,4,6.442,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,900,BPH2807,2,VAN-086
E,4,6.351,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,910,BPH2807,2,VAN-086
E,4,6.477,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,920,BPH2807,2,VAN-086
E,4,6.619,E04,exp200731,GP1,TRUE,exp200731_GP1_E04,930,BPH2807,2,VAN-086
