well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id
D12,17620,24,D,12,exp190923,20000,3,exp190923_3_D12
E01,18134,24,E,01,exp190923,20000,3,exp190923_3_E01
E02,17892,24,E,02,exp190923,20000,3,exp190923_3_E02
E03,17445,24,E,03,exp190923,20000,3,exp190923_3_E03
E04,17349,24,E,04,exp190923,20000,3,exp190923_3_E04
E05,17591,24,E,05,exp190923,20000,3,exp190923_3_E05
E06,18020,24,E,06,exp190923,20000,3,exp190923_3_E06
E07,16306,24,E,07,exp190923,20000,3,exp190923_3_E07
E08,17651,24,E,08,exp190923,20000,3,exp190923_3_E08
E09,17616,24,E,09,exp190923,20000,3,exp190923_3_E09
E10,16960,24,E,10,exp190923,20000,3,exp190923_3_E10
E11,17601,24,E,11,exp190923,20000,3,exp190923_3_E11
E12,18065,24,E,12,exp190923,20000,3,exp190923_3_E12
F01,18351,24,F,01,exp190923,20000,3,exp190923_3_F01
F02,17426,24,F,02,exp190923,20000,3,exp190923_3_F02
F03,18330,24,F,03,exp190923,20000,3,exp190923_3_F03
F04,17979,24,F,04,exp190923,20000,3,exp190923_3_F04
F05,17840,24,F,05,exp190923,20000,3,exp190923_3_F05
F06,17947,24,F,06,exp190923,20000,3,exp190923_3_F06
F07,18045,24,F,07,exp190923,20000,3,exp190923_3_F07
F08,17244,24,F,08,exp190923,20000,3,exp190923_3_F08
F09,17567,24,F,09,exp190923,20000,3,exp190923_3_F09
F10,17502,24,F,10,exp190923,20000,3,exp190923_3_F10
F11,17637,24,F,11,exp190923,20000,3,exp190923_3_F11
F12,18232,24,F,12,exp190923,20000,3,exp190923_3_F12
G01,18972,24,G,01,exp190923,20000,3,exp190923_3_G01
G02,18379,24,G,02,exp190923,20000,3,exp190923_3_G02
G03,17794,24,G,03,exp190923,20000,3,exp190923_3_G03
G04,18476,24,G,04,exp190923,20000,3,exp190923_3_G04
G05,17986,24,G,05,exp190923,20000,3,exp190923_3_G05
G06,18618,24,G,06,exp190923,20000,3,exp190923_3_G06
G07,17446,24,G,07,exp190923,20000,3,exp190923_3_G07
G08,17959,24,G,08,exp190923,20000,3,exp190923_3_G08
G09,17906,24,G,09,exp190923,20000,3,exp190923_3_G09
G10,17438,24,G,10,exp190923,20000,3,exp190923_3_G10
G11,18115,24,G,11,exp190923,20000,3,exp190923_3_G11
G12,17604,24,G,12,exp190923,20000,3,exp190923_3_G12
H01,12533,24,H,01,exp190923,20000,3,exp190923_3_H01
H02,19193,24,H,02,exp190923,20000,3,exp190923_3_H02
H03,19220,24,H,03,exp190923,20000,3,exp190923_3_H03
H04,18385,24,H,04,exp190923,20000,3,exp190923_3_H04
H05,18776,24,H,05,exp190923,20000,3,exp190923_3_H05
H06,18322,24,H,06,exp190923,20000,3,exp190923_3_H06
H07,18230,24,H,07,exp190923,20000,3,exp190923_3_H07
H08,17347,24,H,08,exp190923,20000,3,exp190923_3_H08
H09,18268,24,H,09,exp190923,20000,3,exp190923_3_H09
H10,16408,24,H,10,exp190923,20000,3,exp190923_3_H10
H11,16198,24,H,11,exp190923,20000,3,exp190923_3_H11
H12,28608,24,H,12,exp190923,20000,3,exp190923_3_H12
A01,18329,30,A,01,exp190923,20000,3,exp190923_3_A01
A02,17436,30,A,02,exp190923,20000,3,exp190923_3_A02
A03,17688,30,A,03,exp190923,20000,3,exp190923_3_A03
A04,18286,30,A,04,exp190923,20000,3,exp190923_3_A04
A05,16248,30,A,05,exp190923,20000,3,exp190923_3_A05
A06,18478,30,A,06,exp190923,20000,3,exp190923_3_A06
A07,17603,30,A,07,exp190923,20000,3,exp190923_3_A07
A08,18015,30,A,08,exp190923,20000,3,exp190923_3_A08
A09,17725,30,A,09,exp190923,20000,3,exp190923_3_A09
A10,16995,30,A,10,exp190923,20000,3,exp190923_3_A10
A11,17937,30,A,11,exp190923,20000,3,exp190923_3_A11
A12,18484,30,A,12,exp190923,20000,3,exp190923_3_A12
B01,19711,30,B,01,exp190923,20000,3,exp190923_3_B01
B02,19011,30,B,02,exp190923,20000,3,exp190923_3_B02
B03,17815,30,B,03,exp190923,20000,3,exp190923_3_B03
B04,17151,30,B,04,exp190923,20000,3,exp190923_3_B04
B05,17960,30,B,05,exp190923,20000,3,exp190923_3_B05
B06,17231,30,B,06,exp190923,20000,3,exp190923_3_B06
B07,18205,30,B,07,exp190923,20000,3,exp190923_3_B07
B08,17060,30,B,08,exp190923,20000,3,exp190923_3_B08
B09,17954,30,B,09,exp190923,20000,3,exp190923_3_B09
B10,16738,30,B,10,exp190923,20000,3,exp190923_3_B10
B11,18135,30,B,11,exp190923,20000,3,exp190923_3_B11
B12,18480,30,B,12,exp190923,20000,3,exp190923_3_B12
C01,18087,30,C,01,exp190923,20000,3,exp190923_3_C01
C02,18374,30,C,02,exp190923,20000,3,exp190923_3_C02
C03,17378,30,C,03,exp190923,20000,3,exp190923_3_C03
C04,16636,30,C,04,exp190923,20000,3,exp190923_3_C04
C05,17794,30,C,05,exp190923,20000,3,exp190923_3_C05
C06,17635,30,C,06,exp190923,20000,3,exp190923_3_C06
C07,18198,30,C,07,exp190923,20000,3,exp190923_3_C07
C08,17055,30,C,08,exp190923,20000,3,exp190923_3_C08
C09,17746,30,C,09,exp190923,20000,3,exp190923_3_C09
C10,17566,30,C,10,exp190923,20000,3,exp190923_3_C10
C11,17545,30,C,11,exp190923,20000,3,exp190923_3_C11
C12,17809,30,C,12,exp190923,20000,3,exp190923_3_C12
D01,19075,30,D,01,exp190923,20000,3,exp190923_3_D01
D02,17892,30,D,02,exp190923,20000,3,exp190923_3_D02
D03,17366,30,D,03,exp190923,20000,3,exp190923_3_D03
D04,16879,30,D,04,exp190923,20000,3,exp190923_3_D04
D05,17010,30,D,05,exp190923,20000,3,exp190923_3_D05
D06,17845,30,D,06,exp190923,20000,3,exp190923_3_D06
D07,17614,30,D,07,exp190923,20000,3,exp190923_3_D07
D08,18315,30,D,08,exp190923,20000,3,exp190923_3_D08
D09,17313,30,D,09,exp190923,20000,3,exp190923_3_D09
D10,16361,30,D,10,exp190923,20000,3,exp190923_3_D10
D11,17986,30,D,11,exp190923,20000,3,exp190923_3_D11
D12,17616,30,D,12,exp190923,20000,3,exp190923_3_D12
E01,17428,30,E,01,exp190923,20000,3,exp190923_3_E01
E02,17502,30,E,02,exp190923,20000,3,exp190923_3_E02
E03,17566,30,E,03,exp190923,20000,3,exp190923_3_E03
E04,16948,30,E,04,exp190923,20000,3,exp190923_3_E04
E05,17369,30,E,05,exp190923,20000,3,exp190923_3_E05
E06,17894,30,E,06,exp190923,20000,3,exp190923_3_E06
E07,16102,30,E,07,exp190923,20000,3,exp190923_3_E07
E08,17257,30,E,08,exp190923,20000,3,exp190923_3_E08
E09,17433,30,E,09,exp190923,20000,3,exp190923_3_E09
E10,16851,30,E,10,exp190923,20000,3,exp190923_3_E10
E11,17630,30,E,11,exp190923,20000,3,exp190923_3_E11
E12,18098,30,E,12,exp190923,20000,3,exp190923_3_E12
F01,17890,30,F,01,exp190923,20000,3,exp190923_3_F01
F02,17193,30,F,02,exp190923,20000,3,exp190923_3_F02
F03,18070,30,F,03,exp190923,20000,3,exp190923_3_F03
F04,17581,30,F,04,exp190923,20000,3,exp190923_3_F04
F05,17843,30,F,05,exp190923,20000,3,exp190923_3_F05
F06,17249,30,F,06,exp190923,20000,3,exp190923_3_F06
F07,17817,30,F,07,exp190923,20000,3,exp190923_3_F07
F08,16960,30,F,08,exp190923,20000,3,exp190923_3_F08
F09,17394,30,F,09,exp190923,20000,3,exp190923_3_F09
F10,17407,30,F,10,exp190923,20000,3,exp190923_3_F10
F11,17631,30,F,11,exp190923,20000,3,exp190923_3_F11
F12,18081,30,F,12,exp190923,20000,3,exp190923_3_F12
G01,18908,30,G,01,exp190923,20000,3,exp190923_3_G01
G02,18888,30,G,02,exp190923,20000,3,exp190923_3_G02
G03,17707,30,G,03,exp190923,20000,3,exp190923_3_G03
G04,18191,30,G,04,exp190923,20000,3,exp190923_3_G04
G05,18186,30,G,05,exp190923,20000,3,exp190923_3_G05
G06,18229,30,G,06,exp190923,20000,3,exp190923_3_G06
G07,17521,30,G,07,exp190923,20000,3,exp190923_3_G07
G08,17446,30,G,08,exp190923,20000,3,exp190923_3_G08
G09,17601,30,G,09,exp190923,20000,3,exp190923_3_G09
G10,17419,30,G,10,exp190923,20000,3,exp190923_3_G10
G11,17874,30,G,11,exp190923,20000,3,exp190923_3_G11
G12,17516,30,G,12,exp190923,20000,3,exp190923_3_G12
H01,12364,30,H,01,exp190923,20000,3,exp190923_3_H01
H02,18890,30,H,02,exp190923,20000,3,exp190923_3_H02
H03,18977,30,H,03,exp190923,20000,3,exp190923_3_H03
H04,18319,30,H,04,exp190923,20000,3,exp190923_3_H04
H05,18534,30,H,05,exp190923,20000,3,exp190923_3_H05
H06,18436,30,H,06,exp190923,20000,3,exp190923_3_H06
H07,17584,30,H,07,exp190923,20000,3,exp190923_3_H07
H08,17318,30,H,08,exp190923,20000,3,exp190923_3_H08
H09,17960,30,H,09,exp190923,20000,3,exp190923_3_H09
H10,16323,30,H,10,exp190923,20000,3,exp190923_3_H10
H11,16011,30,H,11,exp190923,20000,3,exp190923_3_H11
H12,28049,30,H,12,exp190923,20000,3,exp190923_3_H12
A01,17298,36,A,01,exp190923,20000,3,exp190923_3_A01
A02,17489,36,A,02,exp190923,20000,3,exp190923_3_A02
A03,17707,36,A,03,exp190923,20000,3,exp190923_3_A03
A04,18578,36,A,04,exp190923,20000,3,exp190923_3_A04
A05,16177,36,A,05,exp190923,20000,3,exp190923_3_A05
A06,18540,36,A,06,exp190923,20000,3,exp190923_3_A06
A07,17628,36,A,07,exp190923,20000,3,exp190923_3_A07
A08,17850,36,A,08,exp190923,20000,3,exp190923_3_A08
A09,17942,36,A,09,exp190923,20000,3,exp190923_3_A09
A10,17238,36,A,10,exp190923,20000,3,exp190923_3_A10
A11,18080,36,A,11,exp190923,20000,3,exp190923_3_A11
A12,18066,36,A,12,exp190923,20000,3,exp190923_3_A12
B01,18798,36,B,01,exp190923,20000,3,exp190923_3_B01
B02,18883,36,B,02,exp190923,20000,3,exp190923_3_B02
B03,17407,36,B,03,exp190923,20000,3,exp190923_3_B03
B04,17057,36,B,04,exp190923,20000,3,exp190923_3_B04
B05,17932,36,B,05,exp190923,20000,3,exp190923_3_B05
B06,17081,36,B,06,exp190923,20000,3,exp190923_3_B06
B07,18348,36,B,07,exp190923,20000,3,exp190923_3_B07
B08,17051,36,B,08,exp190923,20000,3,exp190923_3_B08
B09,17617,36,B,09,exp190923,20000,3,exp190923_3_B09
B10,16482,36,B,10,exp190923,20000,3,exp190923_3_B10
B11,17857,36,B,11,exp190923,20000,3,exp190923_3_B11
B12,18609,36,B,12,exp190923,20000,3,exp190923_3_B12
C01,18174,36,C,01,exp190923,20000,3,exp190923_3_C01
C02,18397,36,C,02,exp190923,20000,3,exp190923_3_C02
C03,17388,36,C,03,exp190923,20000,3,exp190923_3_C03
C04,16855,36,C,04,exp190923,20000,3,exp190923_3_C04
C05,17877,36,C,05,exp190923,20000,3,exp190923_3_C05
C06,17572,36,C,06,exp190923,20000,3,exp190923_3_C06
C07,17968,36,C,07,exp190923,20000,3,exp190923_3_C07
C08,16780,36,C,08,exp190923,20000,3,exp190923_3_C08
C09,17076,36,C,09,exp190923,20000,3,exp190923_3_C09
C10,17469,36,C,10,exp190923,20000,3,exp190923_3_C10
C11,17264,36,C,11,exp190923,20000,3,exp190923_3_C11
C12,18145,36,C,12,exp190923,20000,3,exp190923_3_C12
D01,19195,36,D,01,exp190923,20000,3,exp190923_3_D01
D02,17683,36,D,02,exp190923,20000,3,exp190923_3_D02
D03,17070,36,D,03,exp190923,20000,3,exp190923_3_D03
D04,16720,36,D,04,exp190923,20000,3,exp190923_3_D04
D05,17244,36,D,05,exp190923,20000,3,exp190923_3_D05
D06,17550,36,D,06,exp190923,20000,3,exp190923_3_D06
D07,17728,36,D,07,exp190923,20000,3,exp190923_3_D07
D08,18131,36,D,08,exp190923,20000,3,exp190923_3_D08
D09,17265,36,D,09,exp190923,20000,3,exp190923_3_D09
D10,16411,36,D,10,exp190923,20000,3,exp190923_3_D10
D11,17692,36,D,11,exp190923,20000,3,exp190923_3_D11
D12,17520,36,D,12,exp190923,20000,3,exp190923_3_D12
E01,18014,36,E,01,exp190923,20000,3,exp190923_3_E01
E02,17444,36,E,02,exp190923,20000,3,exp190923_3_E02
E03,16878,36,E,03,exp190923,20000,3,exp190923_3_E03
E04,16874,36,E,04,exp190923,20000,3,exp190923_3_E04
E05,16836,36,E,05,exp190923,20000,3,exp190923_3_E05
E06,17596,36,E,06,exp190923,20000,3,exp190923_3_E06
E07,16066,36,E,07,exp190923,20000,3,exp190923_3_E07
E08,17105,36,E,08,exp190923,20000,3,exp190923_3_E08
E09,17211,36,E,09,exp190923,20000,3,exp190923_3_E09
E10,16597,36,E,10,exp190923,20000,3,exp190923_3_E10
E11,17777,36,E,11,exp190923,20000,3,exp190923_3_E11
E12,17495,36,E,12,exp190923,20000,3,exp190923_3_E12
F01,18054,36,F,01,exp190923,20000,3,exp190923_3_F01
F02,16973,36,F,02,exp190923,20000,3,exp190923_3_F02
F03,18009,36,F,03,exp190923,20000,3,exp190923_3_F03
F04,17345,36,F,04,exp190923,20000,3,exp190923_3_F04
F05,17317,36,F,05,exp190923,20000,3,exp190923_3_F05
F06,17843,36,F,06,exp190923,20000,3,exp190923_3_F06
F07,17723,36,F,07,exp190923,20000,3,exp190923_3_F07
F08,17100,36,F,08,exp190923,20000,3,exp190923_3_F08
F09,17192,36,F,09,exp190923,20000,3,exp190923_3_F09
F10,17200,36,F,10,exp190923,20000,3,exp190923_3_F10
F11,17202,36,F,11,exp190923,20000,3,exp190923_3_F11
F12,18097,36,F,12,exp190923,20000,3,exp190923_3_F12
G01,18839,36,G,01,exp190923,20000,3,exp190923_3_G01
G02,18366,36,G,02,exp190923,20000,3,exp190923_3_G02
G03,17607,36,G,03,exp190923,20000,3,exp190923_3_G03
G04,17952,36,G,04,exp190923,20000,3,exp190923_3_G04
G05,18263,36,G,05,exp190923,20000,3,exp190923_3_G05
G06,18133,36,G,06,exp190923,20000,3,exp190923_3_G06
G07,16829,36,G,07,exp190923,20000,3,exp190923_3_G07
G08,17371,36,G,08,exp190923,20000,3,exp190923_3_G08
G09,17625,36,G,09,exp190923,20000,3,exp190923_3_G09
G10,17142,36,G,10,exp190923,20000,3,exp190923_3_G10
G11,17980,36,G,11,exp190923,20000,3,exp190923_3_G11
G12,17760,36,G,12,exp190923,20000,3,exp190923_3_G12
H01,12301,36,H,01,exp190923,20000,3,exp190923_3_H01
H02,18574,36,H,02,exp190923,20000,3,exp190923_3_H02
H03,18602,36,H,03,exp190923,20000,3,exp190923_3_H03
H04,17825,36,H,04,exp190923,20000,3,exp190923_3_H04
H05,18497,36,H,05,exp190923,20000,3,exp190923_3_H05
H06,18147,36,H,06,exp190923,20000,3,exp190923_3_H06
H07,17796,36,H,07,exp190923,20000,3,exp190923_3_H07
H08,17420,36,H,08,exp190923,20000,3,exp190923_3_H08
H09,17991,36,H,09,exp190923,20000,3,exp190923_3_H09
H10,16192,36,H,10,exp190923,20000,3,exp190923_3_H10
H11,15846,36,H,11,exp190923,20000,3,exp190923_3_H11
H12,27823,36,H,12,exp190923,20000,3,exp190923_3_H12
A01,17910,42,A,01,exp190923,20000,3,exp190923_3_A01
A02,17163,42,A,02,exp190923,20000,3,exp190923_3_A02
A03,17539,42,A,03,exp190923,20000,3,exp190923_3_A03
A04,18140,42,A,04,exp190923,20000,3,exp190923_3_A04
A05,16254,42,A,05,exp190923,20000,3,exp190923_3_A05
A06,18070,42,A,06,exp190923,20000,3,exp190923_3_A06
A07,17767,42,A,07,exp190923,20000,3,exp190923_3_A07
A08,17852,42,A,08,exp190923,20000,3,exp190923_3_A08
A09,17735,42,A,09,exp190923,20000,3,exp190923_3_A09
A10,17115,42,A,10,exp190923,20000,3,exp190923_3_A10
A11,17709,42,A,11,exp190923,20000,3,exp190923_3_A11
A12,18316,42,A,12,exp190923,20000,3,exp190923_3_A12
B01,19564,42,B,01,exp190923,20000,3,exp190923_3_B01
B02,19321,42,B,02,exp190923,20000,3,exp190923_3_B02
B03,17674,42,B,03,exp190923,20000,3,exp190923_3_B03
B04,16976,42,B,04,exp190923,20000,3,exp190923_3_B04
B05,17931,42,B,05,exp190923,20000,3,exp190923_3_B05
B06,16737,42,B,06,exp190923,20000,3,exp190923_3_B06
B07,18045,42,B,07,exp190923,20000,3,exp190923_3_B07
B08,17121,42,B,08,exp190923,20000,3,exp190923_3_B08
B09,17549,42,B,09,exp190923,20000,3,exp190923_3_B09
B10,16534,42,B,10,exp190923,20000,3,exp190923_3_B10
B11,17872,42,B,11,exp190923,20000,3,exp190923_3_B11
B12,18518,42,B,12,exp190923,20000,3,exp190923_3_B12
C01,17935,42,C,01,exp190923,20000,3,exp190923_3_C01
C02,18501,42,C,02,exp190923,20000,3,exp190923_3_C02
C03,17023,42,C,03,exp190923,20000,3,exp190923_3_C03
C04,16670,42,C,04,exp190923,20000,3,exp190923_3_C04
C05,17787,42,C,05,exp190923,20000,3,exp190923_3_C05
C06,17380,42,C,06,exp190923,20000,3,exp190923_3_C06
C07,18134,42,C,07,exp190923,20000,3,exp190923_3_C07
C08,16911,42,C,08,exp190923,20000,3,exp190923_3_C08
C09,17077,42,C,09,exp190923,20000,3,exp190923_3_C09
C10,17612,42,C,10,exp190923,20000,3,exp190923_3_C10
C11,17262,42,C,11,exp190923,20000,3,exp190923_3_C11
C12,17592,42,C,12,exp190923,20000,3,exp190923_3_C12
D01,18808,42,D,01,exp190923,20000,3,exp190923_3_D01
D02,17454,42,D,02,exp190923,20000,3,exp190923_3_D02
D03,16936,42,D,03,exp190923,20000,3,exp190923_3_D03
D04,16791,42,D,04,exp190923,20000,3,exp190923_3_D04
D05,17033,42,D,05,exp190923,20000,3,exp190923_3_D05
D06,17848,42,D,06,exp190923,20000,3,exp190923_3_D06
D07,17335,42,D,07,exp190923,20000,3,exp190923_3_D07
D08,18117,42,D,08,exp190923,20000,3,exp190923_3_D08
D09,17257,42,D,09,exp190923,20000,3,exp190923_3_D09
D10,16155,42,D,10,exp190923,20000,3,exp190923_3_D10
D11,17703,42,D,11,exp190923,20000,3,exp190923_3_D11
D12,17232,42,D,12,exp190923,20000,3,exp190923_3_D12
E01,17325,42,E,01,exp190923,20000,3,exp190923_3_E01
E02,17218,42,E,02,exp190923,20000,3,exp190923_3_E02
E03,17074,42,E,03,exp190923,20000,3,exp190923_3_E03
E04,16765,42,E,04,exp190923,20000,3,exp190923_3_E04
E05,16779,42,E,05,exp190923,20000,3,exp190923_3_E05
E06,17428,42,E,06,exp190923,20000,3,exp190923_3_E06
E07,16115,42,E,07,exp190923,20000,3,exp190923_3_E07
E08,17078,42,E,08,exp190923,20000,3,exp190923_3_E08
E09,17294,42,E,09,exp190923,20000,3,exp190923_3_E09
E10,16599,42,E,10,exp190923,20000,3,exp190923_3_E10
E11,17666,42,E,11,exp190923,20000,3,exp190923_3_E11
E12,17794,42,E,12,exp190923,20000,3,exp190923_3_E12
F01,17632,42,F,01,exp190923,20000,3,exp190923_3_F01
F02,16827,42,F,02,exp190923,20000,3,exp190923_3_F02
F03,17703,42,F,03,exp190923,20000,3,exp190923_3_F03
F04,17265,42,F,04,exp190923,20000,3,exp190923_3_F04
F05,17601,42,F,05,exp190923,20000,3,exp190923_3_F05
F06,17718,42,F,06,exp190923,20000,3,exp190923_3_F06
F07,17806,42,F,07,exp190923,20000,3,exp190923_3_F07
F08,16747,42,F,08,exp190923,20000,3,exp190923_3_F08
F09,17451,42,F,09,exp190923,20000,3,exp190923_3_F09
F10,17234,42,F,10,exp190923,20000,3,exp190923_3_F10
F11,17584,42,F,11,exp190923,20000,3,exp190923_3_F11
F12,18066,42,F,12,exp190923,20000,3,exp190923_3_F12
G01,18481,42,G,01,exp190923,20000,3,exp190923_3_G01
G02,18154,42,G,02,exp190923,20000,3,exp190923_3_G02
G03,17747,42,G,03,exp190923,20000,3,exp190923_3_G03
G04,18013,42,G,04,exp190923,20000,3,exp190923_3_G04
G05,17801,42,G,05,exp190923,20000,3,exp190923_3_G05
G06,17973,42,G,06,exp190923,20000,3,exp190923_3_G06
G07,17139,42,G,07,exp190923,20000,3,exp190923_3_G07
G08,17285,42,G,08,exp190923,20000,3,exp190923_3_G08
G09,17388,42,G,09,exp190923,20000,3,exp190923_3_G09
G10,16991,42,G,10,exp190923,20000,3,exp190923_3_G10
G11,18185,42,G,11,exp190923,20000,3,exp190923_3_G11
G12,17489,42,G,12,exp190923,20000,3,exp190923_3_G12
H01,12489,42,H,01,exp190923,20000,3,exp190923_3_H01
H02,18668,42,H,02,exp190923,20000,3,exp190923_3_H02
H03,18771,42,H,03,exp190923,20000,3,exp190923_3_H03
H04,18158,42,H,04,exp190923,20000,3,exp190923_3_H04
H05,18385,42,H,05,exp190923,20000,3,exp190923_3_H05
H06,17609,42,H,06,exp190923,20000,3,exp190923_3_H06
H07,17541,42,H,07,exp190923,20000,3,exp190923_3_H07
H08,16964,42,H,08,exp190923,20000,3,exp190923_3_H08
H09,17671,42,H,09,exp190923,20000,3,exp190923_3_H09
H10,16158,42,H,10,exp190923,20000,3,exp190923_3_H10
H11,15656,42,H,11,exp190923,20000,3,exp190923_3_H11
H12,28227,42,H,12,exp190923,20000,3,exp190923_3_H12
A01,17582,48,A,01,exp190923,20000,3,exp190923_3_A01
A02,17146,48,A,02,exp190923,20000,3,exp190923_3_A02
A03,17751,48,A,03,exp190923,20000,3,exp190923_3_A03
A04,17800,48,A,04,exp190923,20000,3,exp190923_3_A04
A05,16415,48,A,05,exp190923,20000,3,exp190923_3_A05
A06,18143,48,A,06,exp190923,20000,3,exp190923_3_A06
A07,17355,48,A,07,exp190923,20000,3,exp190923_3_A07
A08,17771,48,A,08,exp190923,20000,3,exp190923_3_A08
A09,17576,48,A,09,exp190923,20000,3,exp190923_3_A09
A10,16813,48,A,10,exp190923,20000,3,exp190923_3_A10
A11,17589,48,A,11,exp190923,20000,3,exp190923_3_A11
A12,18015,48,A,12,exp190923,20000,3,exp190923_3_A12
B01,19273,48,B,01,exp190923,20000,3,exp190923_3_B01
B02,18931,48,B,02,exp190923,20000,3,exp190923_3_B02
B03,17227,48,B,03,exp190923,20000,3,exp190923_3_B03
B04,16690,48,B,04,exp190923,20000,3,exp190923_3_B04
B05,18148,48,B,05,exp190923,20000,3,exp190923_3_B05
B06,16486,48,B,06,exp190923,20000,3,exp190923_3_B06
B07,17963,48,B,07,exp190923,20000,3,exp190923_3_B07
B08,17137,48,B,08,exp190923,20000,3,exp190923_3_B08
B09,17406,48,B,09,exp190923,20000,3,exp190923_3_B09
B10,16393,48,B,10,exp190923,20000,3,exp190923_3_B10
B11,18155,48,B,11,exp190923,20000,3,exp190923_3_B11
B12,18309,48,B,12,exp190923,20000,3,exp190923_3_B12
C01,18022,48,C,01,exp190923,20000,3,exp190923_3_C01
C02,18486,48,C,02,exp190923,20000,3,exp190923_3_C02
C03,16977,48,C,03,exp190923,20000,3,exp190923_3_C03
C04,16541,48,C,04,exp190923,20000,3,exp190923_3_C04
C05,17362,48,C,05,exp190923,20000,3,exp190923_3_C05
C06,17610,48,C,06,exp190923,20000,3,exp190923_3_C06
C07,17879,48,C,07,exp190923,20000,3,exp190923_3_C07
C08,17216,48,C,08,exp190923,20000,3,exp190923_3_C08
C09,16805,48,C,09,exp190923,20000,3,exp190923_3_C09
C10,17556,48,C,10,exp190923,20000,3,exp190923_3_C10
C11,17172,48,C,11,exp190923,20000,3,exp190923_3_C11
C12,17433,48,C,12,exp190923,20000,3,exp190923_3_C12
D01,18822,48,D,01,exp190923,20000,3,exp190923_3_D01
D02,17141,48,D,02,exp190923,20000,3,exp190923_3_D02
D03,16960,48,D,03,exp190923,20000,3,exp190923_3_D03
D04,16984,48,D,04,exp190923,20000,3,exp190923_3_D04
D05,17050,48,D,05,exp190923,20000,3,exp190923_3_D05
D06,17295,48,D,06,exp190923,20000,3,exp190923_3_D06
D07,17357,48,D,07,exp190923,20000,3,exp190923_3_D07
D08,17836,48,D,08,exp190923,20000,3,exp190923_3_D08
D09,16988,48,D,09,exp190923,20000,3,exp190923_3_D09
D10,16157,48,D,10,exp190923,20000,3,exp190923_3_D10
D11,17661,48,D,11,exp190923,20000,3,exp190923_3_D11
D12,17426,48,D,12,exp190923,20000,3,exp190923_3_D12
E01,17294,48,E,01,exp190923,20000,3,exp190923_3_E01
E02,17114,48,E,02,exp190923,20000,3,exp190923_3_E02
E03,17325,48,E,03,exp190923,20000,3,exp190923_3_E03
E04,16726,48,E,04,exp190923,20000,3,exp190923_3_E04
E05,17169,48,E,05,exp190923,20000,3,exp190923_3_E05
E06,17397,48,E,06,exp190923,20000,3,exp190923_3_E06
E07,15857,48,E,07,exp190923,20000,3,exp190923_3_E07
E08,16927,48,E,08,exp190923,20000,3,exp190923_3_E08
E09,17074,48,E,09,exp190923,20000,3,exp190923_3_E09
E10,16417,48,E,10,exp190923,20000,3,exp190923_3_E10
E11,17189,48,E,11,exp190923,20000,3,exp190923_3_E11
E12,17595,48,E,12,exp190923,20000,3,exp190923_3_E12
F01,17874,48,F,01,exp190923,20000,3,exp190923_3_F01
F02,17096,48,F,02,exp190923,20000,3,exp190923_3_F02
F03,17742,48,F,03,exp190923,20000,3,exp190923_3_F03
F04,17364,48,F,04,exp190923,20000,3,exp190923_3_F04
F05,17539,48,F,05,exp190923,20000,3,exp190923_3_F05
F06,17408,48,F,06,exp190923,20000,3,exp190923_3_F06
F07,17839,48,F,07,exp190923,20000,3,exp190923_3_F07
F08,16527,48,F,08,exp190923,20000,3,exp190923_3_F08
F09,17058,48,F,09,exp190923,20000,3,exp190923_3_F09
F10,17143,48,F,10,exp190923,20000,3,exp190923_3_F10
F11,16866,48,F,11,exp190923,20000,3,exp190923_3_F11
F12,17549,48,F,12,exp190923,20000,3,exp190923_3_F12
G01,18315,48,G,01,exp190923,20000,3,exp190923_3_G01
G02,18134,48,G,02,exp190923,20000,3,exp190923_3_G02
G03,17672,48,G,03,exp190923,20000,3,exp190923_3_G03
G04,17666,48,G,04,exp190923,20000,3,exp190923_3_G04
G05,17899,48,G,05,exp190923,20000,3,exp190923_3_G05
G06,18025,48,G,06,exp190923,20000,3,exp190923_3_G06
G07,16946,48,G,07,exp190923,20000,3,exp190923_3_G07
G08,17105,48,G,08,exp190923,20000,3,exp190923_3_G08
G09,17399,48,G,09,exp190923,20000,3,exp190923_3_G09
G10,16749,48,G,10,exp190923,20000,3,exp190923_3_G10
G11,17840,48,G,11,exp190923,20000,3,exp190923_3_G11
G12,17542,48,G,12,exp190923,20000,3,exp190923_3_G12
H01,12340,48,H,01,exp190923,20000,3,exp190923_3_H01
H02,18345,48,H,02,exp190923,20000,3,exp190923_3_H02
H03,18234,48,H,03,exp190923,20000,3,exp190923_3_H03
H04,17781,48,H,04,exp190923,20000,3,exp190923_3_H04
H05,18588,48,H,05,exp190923,20000,3,exp190923_3_H05
H06,18001,48,H,06,exp190923,20000,3,exp190923_3_H06
H07,17486,48,H,07,exp190923,20000,3,exp190923_3_H07
H08,17172,48,H,08,exp190923,20000,3,exp190923_3_H08
H09,18059,48,H,09,exp190923,20000,3,exp190923_3_H09
H10,16120,48,H,10,exp190923,20000,3,exp190923_3_H10
H11,15697,48,H,11,exp190923,20000,3,exp190923_3_H11
H12,27327,48,H,12,exp190923,20000,3,exp190923_3_H12
A01,17224,54,A,01,exp190923,20000,3,exp190923_3_A01
A02,17003,54,A,02,exp190923,20000,3,exp190923_3_A02
A03,17573,54,A,03,exp190923,20000,3,exp190923_3_A03
