well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,strain_group
G02,G,2,0.51,FALSE,exp210324,GPV1,exp210324_GPV1_G02,230,NE581,NEBRASKA
G02,G,2,0.517,FALSE,exp210324,GPV1,exp210324_GPV1_G02,240,NE581,NEBRASKA
G02,G,2,0.531,FALSE,exp210324,GPV1,exp210324_GPV1_G02,250,NE581,NEBRASKA
G02,G,2,0.529,FALSE,exp210324,GPV1,exp210324_GPV1_G02,260,NE581,NEBRASKA
G02,G,2,0.557,FALSE,exp210324,GPV1,exp210324_GPV1_G02,270,NE581,NEBRASKA
G02,G,2,0.579,FALSE,exp210324,GPV1,exp210324_GPV1_G02,280,NE581,NEBRASKA
G02,G,2,0.604,FALSE,exp210324,GPV1,exp210324_GPV1_G02,290,NE581,NEBRASKA
G02,G,2,0.627,FALSE,exp210324,GPV1,exp210324_GPV1_G02,300,NE581,NEBRASKA
G02,G,2,0.662,FALSE,exp210324,GPV1,exp210324_GPV1_G02,310,NE581,NEBRASKA
G02,G,2,0.703,FALSE,exp210324,GPV1,exp210324_GPV1_G02,320,NE581,NEBRASKA
G02,G,2,0.74,FALSE,exp210324,GPV1,exp210324_GPV1_G02,330,NE581,NEBRASKA
G02,G,2,0.781,FALSE,exp210324,GPV1,exp210324_GPV1_G02,340,NE581,NEBRASKA
G02,G,2,0.825,FALSE,exp210324,GPV1,exp210324_GPV1_G02,350,NE581,NEBRASKA
G02,G,2,0.872,FALSE,exp210324,GPV1,exp210324_GPV1_G02,360,NE581,NEBRASKA
G02,G,2,0.902,FALSE,exp210324,GPV1,exp210324_GPV1_G02,370,NE581,NEBRASKA
G02,G,2,0.93,FALSE,exp210324,GPV1,exp210324_GPV1_G02,380,NE581,NEBRASKA
G02,G,2,0.958,FALSE,exp210324,GPV1,exp210324_GPV1_G02,390,NE581,NEBRASKA
G02,G,2,0.966,FALSE,exp210324,GPV1,exp210324_GPV1_G02,400,NE581,NEBRASKA
G02,G,2,0.984,FALSE,exp210324,GPV1,exp210324_GPV1_G02,410,NE581,NEBRASKA
G02,G,2,0.992,FALSE,exp210324,GPV1,exp210324_GPV1_G02,420,NE581,NEBRASKA
G02,G,2,0.982,FALSE,exp210324,GPV1,exp210324_GPV1_G02,430,NE581,NEBRASKA
G02,G,2,0.983,FALSE,exp210324,GPV1,exp210324_GPV1_G02,440,NE581,NEBRASKA
G02,G,2,0.987,FALSE,exp210324,GPV1,exp210324_GPV1_G02,450,NE581,NEBRASKA
G02,G,2,0.996,FALSE,exp210324,GPV1,exp210324_GPV1_G02,460,NE581,NEBRASKA
G02,G,2,1.016,FALSE,exp210324,GPV1,exp210324_GPV1_G02,470,NE581,NEBRASKA
G02,G,2,1.022,FALSE,exp210324,GPV1,exp210324_GPV1_G02,480,NE581,NEBRASKA
G02,G,2,1.044,FALSE,exp210324,GPV1,exp210324_GPV1_G02,490,NE581,NEBRASKA
G02,G,2,1.056,FALSE,exp210324,GPV1,exp210324_GPV1_G02,500,NE581,NEBRASKA
G02,G,2,1.068,FALSE,exp210324,GPV1,exp210324_GPV1_G02,510,NE581,NEBRASKA
G02,G,2,1.086,FALSE,exp210324,GPV1,exp210324_GPV1_G02,520,NE581,NEBRASKA
G02,G,2,1.089,FALSE,exp210324,GPV1,exp210324_GPV1_G02,530,NE581,NEBRASKA
G02,G,2,1.106,FALSE,exp210324,GPV1,exp210324_GPV1_G02,540,NE581,NEBRASKA
G02,G,2,1.106,FALSE,exp210324,GPV1,exp210324_GPV1_G02,550,NE581,NEBRASKA
G02,G,2,1.125,FALSE,exp210324,GPV1,exp210324_GPV1_G02,560,NE581,NEBRASKA
G02,G,2,1.124,FALSE,exp210324,GPV1,exp210324_GPV1_G02,570,NE581,NEBRASKA
G02,G,2,1.136,FALSE,exp210324,GPV1,exp210324_GPV1_G02,580,NE581,NEBRASKA
G02,G,2,1.137,FALSE,exp210324,GPV1,exp210324_GPV1_G02,590,NE581,NEBRASKA
G02,G,2,1.146,FALSE,exp210324,GPV1,exp210324_GPV1_G02,600,NE581,NEBRASKA
G02,G,2,1.138,FALSE,exp210324,GPV1,exp210324_GPV1_G02,610,NE581,NEBRASKA
G02,G,2,1.146,FALSE,exp210324,GPV1,exp210324_GPV1_G02,620,NE581,NEBRASKA
G02,G,2,1.144,FALSE,exp210324,GPV1,exp210324_GPV1_G02,630,NE581,NEBRASKA
G02,G,2,1.149,FALSE,exp210324,GPV1,exp210324_GPV1_G02,640,NE581,NEBRASKA
G02,G,2,1.155,FALSE,exp210324,GPV1,exp210324_GPV1_G02,650,NE581,NEBRASKA
G02,G,2,1.153,FALSE,exp210324,GPV1,exp210324_GPV1_G02,660,NE581,NEBRASKA
G02,G,2,1.156,FALSE,exp210324,GPV1,exp210324_GPV1_G02,670,NE581,NEBRASKA
G02,G,2,1.159,FALSE,exp210324,GPV1,exp210324_GPV1_G02,680,NE581,NEBRASKA
G02,G,2,1.16,FALSE,exp210324,GPV1,exp210324_GPV1_G02,690,NE581,NEBRASKA
G02,G,2,1.163,FALSE,exp210324,GPV1,exp210324_GPV1_G02,700,NE581,NEBRASKA
G02,G,2,1.179,FALSE,exp210324,GPV1,exp210324_GPV1_G02,710,NE581,NEBRASKA
G02,G,2,1.173,FALSE,exp210324,GPV1,exp210324_GPV1_G02,720,NE581,NEBRASKA
G02,G,2,1.175,FALSE,exp210324,GPV1,exp210324_GPV1_G02,730,NE581,NEBRASKA
G02,G,2,1.174,FALSE,exp210324,GPV1,exp210324_GPV1_G02,740,NE581,NEBRASKA
G02,G,2,1.178,FALSE,exp210324,GPV1,exp210324_GPV1_G02,750,NE581,NEBRASKA
G02,G,2,1.174,FALSE,exp210324,GPV1,exp210324_GPV1_G02,760,NE581,NEBRASKA
G02,G,2,1.176,FALSE,exp210324,GPV1,exp210324_GPV1_G02,770,NE581,NEBRASKA
G02,G,2,1.179,FALSE,exp210324,GPV1,exp210324_GPV1_G02,780,NE581,NEBRASKA
G02,G,2,1.186,FALSE,exp210324,GPV1,exp210324_GPV1_G02,790,NE581,NEBRASKA
G02,G,2,1.19,FALSE,exp210324,GPV1,exp210324_GPV1_G02,800,NE581,NEBRASKA
G02,G,2,1.187,FALSE,exp210324,GPV1,exp210324_GPV1_G02,810,NE581,NEBRASKA
G02,G,2,1.193,FALSE,exp210324,GPV1,exp210324_GPV1_G02,820,NE581,NEBRASKA
G02,G,2,1.187,FALSE,exp210324,GPV1,exp210324_GPV1_G02,830,NE581,NEBRASKA
G02,G,2,1.199,FALSE,exp210324,GPV1,exp210324_GPV1_G02,840,NE581,NEBRASKA
G02,G,2,1.205,FALSE,exp210324,GPV1,exp210324_GPV1_G02,850,NE581,NEBRASKA
G02,G,2,1.206,FALSE,exp210324,GPV1,exp210324_GPV1_G02,860,NE581,NEBRASKA
G02,G,2,1.21,FALSE,exp210324,GPV1,exp210324_GPV1_G02,870,NE581,NEBRASKA
G02,G,2,1.207,FALSE,exp210324,GPV1,exp210324_GPV1_G02,880,NE581,NEBRASKA
G02,G,2,1.204,FALSE,exp210324,GPV1,exp210324_GPV1_G02,890,NE581,NEBRASKA
G02,G,2,1.208,FALSE,exp210324,GPV1,exp210324_GPV1_G02,900,NE581,NEBRASKA
G02,G,2,1.214,FALSE,exp210324,GPV1,exp210324_GPV1_G02,910,NE581,NEBRASKA
G02,G,2,1.213,FALSE,exp210324,GPV1,exp210324_GPV1_G02,920,NE581,NEBRASKA
G02,G,2,1.215,FALSE,exp210324,GPV1,exp210324_GPV1_G02,930,NE581,NEBRASKA
G02,G,2,1.223,FALSE,exp210324,GPV1,exp210324_GPV1_G02,940,NE581,NEBRASKA
G02,G,2,1.241,FALSE,exp210324,GPV1,exp210324_GPV1_G02,950,NE581,NEBRASKA
G02,G,2,1.226,FALSE,exp210324,GPV1,exp210324_GPV1_G02,960,NE581,NEBRASKA
G02,G,2,1.229,FALSE,exp210324,GPV1,exp210324_GPV1_G02,970,NE581,NEBRASKA
G02,G,2,1.24,FALSE,exp210324,GPV1,exp210324_GPV1_G02,980,NE581,NEBRASKA
G02,G,2,1.235,FALSE,exp210324,GPV1,exp210324_GPV1_G02,990,NE581,NEBRASKA
G02,G,2,1.242,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1000,NE581,NEBRASKA
G02,G,2,1.234,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1010,NE581,NEBRASKA
G02,G,2,1.231,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1020,NE581,NEBRASKA
G02,G,2,1.239,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1030,NE581,NEBRASKA
G02,G,2,1.245,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1040,NE581,NEBRASKA
G02,G,2,1.252,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1050,NE581,NEBRASKA
G02,G,2,1.244,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1060,NE581,NEBRASKA
G02,G,2,1.24,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1070,NE581,NEBRASKA
G02,G,2,1.255,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1080,NE581,NEBRASKA
G02,G,2,1.252,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1090,NE581,NEBRASKA
G02,G,2,1.239,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1100,NE581,NEBRASKA
G02,G,2,1.244,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1110,NE581,NEBRASKA
G02,G,2,1.251,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1120,NE581,NEBRASKA
G02,G,2,1.251,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1130,NE581,NEBRASKA
G02,G,2,1.246,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1140,NE581,NEBRASKA
G02,G,2,1.259,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1150,NE581,NEBRASKA
G02,G,2,1.254,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1160,NE581,NEBRASKA
G02,G,2,1.253,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1170,NE581,NEBRASKA
G02,G,2,1.271,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1180,NE581,NEBRASKA
G02,G,2,1.264,FALSE,exp210324,GPV1,exp210324_GPV1_G02,1190,NE581,NEBRASKA
G03,G,3,0.478,FALSE,exp210324,GPV1,exp210324_GPV1_G03,0,NE1020,NEBRASKA
G03,G,3,0.463,FALSE,exp210324,GPV1,exp210324_GPV1_G03,10,NE1020,NEBRASKA
G03,G,3,0.478,FALSE,exp210324,GPV1,exp210324_GPV1_G03,20,NE1020,NEBRASKA
G03,G,3,0.479,FALSE,exp210324,GPV1,exp210324_GPV1_G03,30,NE1020,NEBRASKA
G03,G,3,0.476,FALSE,exp210324,GPV1,exp210324_GPV1_G03,40,NE1020,NEBRASKA
G03,G,3,0.476,FALSE,exp210324,GPV1,exp210324_GPV1_G03,50,NE1020,NEBRASKA
G03,G,3,0.474,FALSE,exp210324,GPV1,exp210324_GPV1_G03,60,NE1020,NEBRASKA
G03,G,3,0.472,FALSE,exp210324,GPV1,exp210324_GPV1_G03,70,NE1020,NEBRASKA
G03,G,3,0.479,FALSE,exp210324,GPV1,exp210324_GPV1_G03,80,NE1020,NEBRASKA
G03,G,3,0.484,FALSE,exp210324,GPV1,exp210324_GPV1_G03,90,NE1020,NEBRASKA
G03,G,3,0.487,FALSE,exp210324,GPV1,exp210324_GPV1_G03,100,NE1020,NEBRASKA
G03,G,3,0.476,FALSE,exp210324,GPV1,exp210324_GPV1_G03,110,NE1020,NEBRASKA
G03,G,3,0.485,FALSE,exp210324,GPV1,exp210324_GPV1_G03,120,NE1020,NEBRASKA
G03,G,3,0.484,FALSE,exp210324,GPV1,exp210324_GPV1_G03,130,NE1020,NEBRASKA
G03,G,3,0.484,FALSE,exp210324,GPV1,exp210324_GPV1_G03,140,NE1020,NEBRASKA
G03,G,3,0.491,FALSE,exp210324,GPV1,exp210324_GPV1_G03,150,NE1020,NEBRASKA
G03,G,3,0.502,FALSE,exp210324,GPV1,exp210324_GPV1_G03,160,NE1020,NEBRASKA
G03,G,3,0.492,FALSE,exp210324,GPV1,exp210324_GPV1_G03,170,NE1020,NEBRASKA
G03,G,3,0.505,FALSE,exp210324,GPV1,exp210324_GPV1_G03,180,NE1020,NEBRASKA
G03,G,3,0.508,FALSE,exp210324,GPV1,exp210324_GPV1_G03,190,NE1020,NEBRASKA
G03,G,3,0.527,FALSE,exp210324,GPV1,exp210324_GPV1_G03,200,NE1020,NEBRASKA
G03,G,3,0.535,FALSE,exp210324,GPV1,exp210324_GPV1_G03,210,NE1020,NEBRASKA
G03,G,3,0.557,FALSE,exp210324,GPV1,exp210324_GPV1_G03,220,NE1020,NEBRASKA
G03,G,3,0.58,FALSE,exp210324,GPV1,exp210324_GPV1_G03,230,NE1020,NEBRASKA
G03,G,3,0.599,FALSE,exp210324,GPV1,exp210324_GPV1_G03,240,NE1020,NEBRASKA
G03,G,3,0.632,FALSE,exp210324,GPV1,exp210324_GPV1_G03,250,NE1020,NEBRASKA
G03,G,3,0.657,FALSE,exp210324,GPV1,exp210324_GPV1_G03,260,NE1020,NEBRASKA
G03,G,3,0.687,FALSE,exp210324,GPV1,exp210324_GPV1_G03,270,NE1020,NEBRASKA
G03,G,3,0.731,FALSE,exp210324,GPV1,exp210324_GPV1_G03,280,NE1020,NEBRASKA
G03,G,3,0.768,FALSE,exp210324,GPV1,exp210324_GPV1_G03,290,NE1020,NEBRASKA
G03,G,3,0.811,FALSE,exp210324,GPV1,exp210324_GPV1_G03,300,NE1020,NEBRASKA
G03,G,3,0.856,FALSE,exp210324,GPV1,exp210324_GPV1_G03,310,NE1020,NEBRASKA
G03,G,3,0.906,FALSE,exp210324,GPV1,exp210324_GPV1_G03,320,NE1020,NEBRASKA
G03,G,3,0.937,FALSE,exp210324,GPV1,exp210324_GPV1_G03,330,NE1020,NEBRASKA
G03,G,3,0.954,FALSE,exp210324,GPV1,exp210324_GPV1_G03,340,NE1020,NEBRASKA
G03,G,3,0.974,FALSE,exp210324,GPV1,exp210324_GPV1_G03,350,NE1020,NEBRASKA
G03,G,3,0.986,FALSE,exp210324,GPV1,exp210324_GPV1_G03,360,NE1020,NEBRASKA
G03,G,3,0.986,FALSE,exp210324,GPV1,exp210324_GPV1_G03,370,NE1020,NEBRASKA
G03,G,3,0.989,FALSE,exp210324,GPV1,exp210324_GPV1_G03,380,NE1020,NEBRASKA
G03,G,3,0.991,FALSE,exp210324,GPV1,exp210324_GPV1_G03,390,NE1020,NEBRASKA
G03,G,3,0.99,FALSE,exp210324,GPV1,exp210324_GPV1_G03,400,NE1020,NEBRASKA
G03,G,3,1.013,FALSE,exp210324,GPV1,exp210324_GPV1_G03,410,NE1020,NEBRASKA
G03,G,3,1.008,FALSE,exp210324,GPV1,exp210324_GPV1_G03,420,NE1020,NEBRASKA
G03,G,3,1.031,FALSE,exp210324,GPV1,exp210324_GPV1_G03,430,NE1020,NEBRASKA
G03,G,3,1.045,FALSE,exp210324,GPV1,exp210324_GPV1_G03,440,NE1020,NEBRASKA
G03,G,3,1.063,FALSE,exp210324,GPV1,exp210324_GPV1_G03,450,NE1020,NEBRASKA
G03,G,3,1.072,FALSE,exp210324,GPV1,exp210324_GPV1_G03,460,NE1020,NEBRASKA
G03,G,3,1.097,FALSE,exp210324,GPV1,exp210324_GPV1_G03,470,NE1020,NEBRASKA
G03,G,3,1.089,FALSE,exp210324,GPV1,exp210324_GPV1_G03,480,NE1020,NEBRASKA
G03,G,3,1.106,FALSE,exp210324,GPV1,exp210324_GPV1_G03,490,NE1020,NEBRASKA
G03,G,3,1.117,FALSE,exp210324,GPV1,exp210324_GPV1_G03,500,NE1020,NEBRASKA
G03,G,3,1.123,FALSE,exp210324,GPV1,exp210324_GPV1_G03,510,NE1020,NEBRASKA
G03,G,3,1.137,FALSE,exp210324,GPV1,exp210324_GPV1_G03,520,NE1020,NEBRASKA
G03,G,3,1.137,FALSE,exp210324,GPV1,exp210324_GPV1_G03,530,NE1020,NEBRASKA
G03,G,3,1.146,FALSE,exp210324,GPV1,exp210324_GPV1_G03,540,NE1020,NEBRASKA
G03,G,3,1.143,FALSE,exp210324,GPV1,exp210324_GPV1_G03,550,NE1020,NEBRASKA
G03,G,3,1.158,FALSE,exp210324,GPV1,exp210324_GPV1_G03,560,NE1020,NEBRASKA
G03,G,3,1.167,FALSE,exp210324,GPV1,exp210324_GPV1_G03,570,NE1020,NEBRASKA
G03,G,3,1.167,FALSE,exp210324,GPV1,exp210324_GPV1_G03,580,NE1020,NEBRASKA
G03,G,3,1.164,FALSE,exp210324,GPV1,exp210324_GPV1_G03,590,NE1020,NEBRASKA
G03,G,3,1.184,FALSE,exp210324,GPV1,exp210324_GPV1_G03,600,NE1020,NEBRASKA
G03,G,3,1.164,FALSE,exp210324,GPV1,exp210324_GPV1_G03,610,NE1020,NEBRASKA
G03,G,3,1.181,FALSE,exp210324,GPV1,exp210324_GPV1_G03,620,NE1020,NEBRASKA
G03,G,3,1.177,FALSE,exp210324,GPV1,exp210324_GPV1_G03,630,NE1020,NEBRASKA
G03,G,3,1.182,FALSE,exp210324,GPV1,exp210324_GPV1_G03,640,NE1020,NEBRASKA
G03,G,3,1.196,FALSE,exp210324,GPV1,exp210324_GPV1_G03,650,NE1020,NEBRASKA
G03,G,3,1.193,FALSE,exp210324,GPV1,exp210324_GPV1_G03,660,NE1020,NEBRASKA
G03,G,3,1.187,FALSE,exp210324,GPV1,exp210324_GPV1_G03,670,NE1020,NEBRASKA
G03,G,3,1.192,FALSE,exp210324,GPV1,exp210324_GPV1_G03,680,NE1020,NEBRASKA
G03,G,3,1.201,FALSE,exp210324,GPV1,exp210324_GPV1_G03,690,NE1020,NEBRASKA
G03,G,3,1.196,FALSE,exp210324,GPV1,exp210324_GPV1_G03,700,NE1020,NEBRASKA
G03,G,3,1.214,FALSE,exp210324,GPV1,exp210324_GPV1_G03,710,NE1020,NEBRASKA
G03,G,3,1.212,FALSE,exp210324,GPV1,exp210324_GPV1_G03,720,NE1020,NEBRASKA
G03,G,3,1.223,FALSE,exp210324,GPV1,exp210324_GPV1_G03,730,NE1020,NEBRASKA
G03,G,3,1.214,FALSE,exp210324,GPV1,exp210324_GPV1_G03,740,NE1020,NEBRASKA
G03,G,3,1.221,FALSE,exp210324,GPV1,exp210324_GPV1_G03,750,NE1020,NEBRASKA
G03,G,3,1.216,FALSE,exp210324,GPV1,exp210324_GPV1_G03,760,NE1020,NEBRASKA
G03,G,3,1.206,FALSE,exp210324,GPV1,exp210324_GPV1_G03,770,NE1020,NEBRASKA
G03,G,3,1.216,FALSE,exp210324,GPV1,exp210324_GPV1_G03,780,NE1020,NEBRASKA
G03,G,3,1.226,FALSE,exp210324,GPV1,exp210324_GPV1_G03,790,NE1020,NEBRASKA
G03,G,3,1.234,FALSE,exp210324,GPV1,exp210324_GPV1_G03,800,NE1020,NEBRASKA
G03,G,3,1.222,FALSE,exp210324,GPV1,exp210324_GPV1_G03,810,NE1020,NEBRASKA
G03,G,3,1.238,FALSE,exp210324,GPV1,exp210324_GPV1_G03,820,NE1020,NEBRASKA
G03,G,3,1.252,FALSE,exp210324,GPV1,exp210324_GPV1_G03,830,NE1020,NEBRASKA
G03,G,3,1.228,FALSE,exp210324,GPV1,exp210324_GPV1_G03,840,NE1020,NEBRASKA
G03,G,3,1.237,FALSE,exp210324,GPV1,exp210324_GPV1_G03,850,NE1020,NEBRASKA
G03,G,3,1.232,FALSE,exp210324,GPV1,exp210324_GPV1_G03,860,NE1020,NEBRASKA
G03,G,3,1.249,FALSE,exp210324,GPV1,exp210324_GPV1_G03,870,NE1020,NEBRASKA
G03,G,3,1.233,FALSE,exp210324,GPV1,exp210324_GPV1_G03,880,NE1020,NEBRASKA
G03,G,3,1.244,FALSE,exp210324,GPV1,exp210324_GPV1_G03,890,NE1020,NEBRASKA
G03,G,3,1.237,FALSE,exp210324,GPV1,exp210324_GPV1_G03,900,NE1020,NEBRASKA
G03,G,3,1.233,FALSE,exp210324,GPV1,exp210324_GPV1_G03,910,NE1020,NEBRASKA
G03,G,3,1.247,FALSE,exp210324,GPV1,exp210324_GPV1_G03,920,NE1020,NEBRASKA
G03,G,3,1.253,FALSE,exp210324,GPV1,exp210324_GPV1_G03,930,NE1020,NEBRASKA
G03,G,3,1.24,FALSE,exp210324,GPV1,exp210324_GPV1_G03,940,NE1020,NEBRASKA
G03,G,3,1.249,FALSE,exp210324,GPV1,exp210324_GPV1_G03,950,NE1020,NEBRASKA
G03,G,3,1.245,FALSE,exp210324,GPV1,exp210324_GPV1_G03,960,NE1020,NEBRASKA
G03,G,3,1.257,FALSE,exp210324,GPV1,exp210324_GPV1_G03,970,NE1020,NEBRASKA
G03,G,3,1.249,FALSE,exp210324,GPV1,exp210324_GPV1_G03,980,NE1020,NEBRASKA
G03,G,3,1.256,FALSE,exp210324,GPV1,exp210324_GPV1_G03,990,NE1020,NEBRASKA
G03,G,3,1.256,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1000,NE1020,NEBRASKA
G03,G,3,1.223,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1010,NE1020,NEBRASKA
G03,G,3,1.23,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1020,NE1020,NEBRASKA
G03,G,3,1.237,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1030,NE1020,NEBRASKA
G03,G,3,1.246,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1040,NE1020,NEBRASKA
G03,G,3,1.238,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1050,NE1020,NEBRASKA
G03,G,3,1.234,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1060,NE1020,NEBRASKA
G03,G,3,1.236,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1070,NE1020,NEBRASKA
G03,G,3,1.257,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1080,NE1020,NEBRASKA
G03,G,3,1.266,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1090,NE1020,NEBRASKA
G03,G,3,1.227,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1100,NE1020,NEBRASKA
G03,G,3,1.262,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1110,NE1020,NEBRASKA
G03,G,3,1.245,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1120,NE1020,NEBRASKA
G03,G,3,1.25,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1130,NE1020,NEBRASKA
G03,G,3,1.247,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1140,NE1020,NEBRASKA
G03,G,3,1.241,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1150,NE1020,NEBRASKA
G03,G,3,1.256,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1160,NE1020,NEBRASKA
G03,G,3,1.257,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1170,NE1020,NEBRASKA
G03,G,3,1.255,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1180,NE1020,NEBRASKA
G03,G,3,1.262,FALSE,exp210324,GPV1,exp210324_GPV1_G03,1190,NE1020,NEBRASKA
G04,G,4,0.467,FALSE,exp210324,GPV1,exp210324_GPV1_G04,0,NE1462,NEBRASKA
G04,G,4,0.453,FALSE,exp210324,GPV1,exp210324_GPV1_G04,10,NE1462,NEBRASKA
G04,G,4,0.467,FALSE,exp210324,GPV1,exp210324_GPV1_G04,20,NE1462,NEBRASKA
G04,G,4,0.474,FALSE,exp210324,GPV1,exp210324_GPV1_G04,30,NE1462,NEBRASKA
G04,G,4,0.465,FALSE,exp210324,GPV1,exp210324_GPV1_G04,40,NE1462,NEBRASKA
G04,G,4,0.468,FALSE,exp210324,GPV1,exp210324_GPV1_G04,50,NE1462,NEBRASKA
G04,G,4,0.463,FALSE,exp210324,GPV1,exp210324_GPV1_G04,60,NE1462,NEBRASKA
G04,G,4,0.466,FALSE,exp210324,GPV1,exp210324_GPV1_G04,70,NE1462,NEBRASKA
G04,G,4,0.475,FALSE,exp210324,GPV1,exp210324_GPV1_G04,80,NE1462,NEBRASKA
G04,G,4,0.474,FALSE,exp210324,GPV1,exp210324_GPV1_G04,90,NE1462,NEBRASKA
G04,G,4,0.468,FALSE,exp210324,GPV1,exp210324_GPV1_G04,100,NE1462,NEBRASKA
G04,G,4,0.465,FALSE,exp210324,GPV1,exp210324_GPV1_G04,110,NE1462,NEBRASKA
G04,G,4,0.466,FALSE,exp210324,GPV1,exp210324_GPV1_G04,120,NE1462,NEBRASKA
G04,G,4,0.465,FALSE,exp210324,GPV1,exp210324_GPV1_G04,130,NE1462,NEBRASKA
G04,G,4,0.479,FALSE,exp210324,GPV1,exp210324_GPV1_G04,140,NE1462,NEBRASKA
G04,G,4,0.477,FALSE,exp210324,GPV1,exp210324_GPV1_G04,150,NE1462,NEBRASKA
G04,G,4,0.477,FALSE,exp210324,GPV1,exp210324_GPV1_G04,160,NE1462,NEBRASKA
G04,G,4,0.479,FALSE,exp210324,GPV1,exp210324_GPV1_G04,170,NE1462,NEBRASKA
G04,G,4,0.478,FALSE,exp210324,GPV1,exp210324_GPV1_G04,180,NE1462,NEBRASKA
G04,G,4,0.494,FALSE,exp210324,GPV1,exp210324_GPV1_G04,190,NE1462,NEBRASKA
G04,G,4,0.51,FALSE,exp210324,GPV1,exp210324_GPV1_G04,200,NE1462,NEBRASKA
G04,G,4,0.506,FALSE,exp210324,GPV1,exp210324_GPV1_G04,210,NE1462,NEBRASKA
G04,G,4,0.528,FALSE,exp210324,GPV1,exp210324_GPV1_G04,220,NE1462,NEBRASKA
G04,G,4,0.538,FALSE,exp210324,GPV1,exp210324_GPV1_G04,230,NE1462,NEBRASKA
G04,G,4,0.564,FALSE,exp210324,GPV1,exp210324_GPV1_G04,240,NE1462,NEBRASKA
G04,G,4,0.591,FALSE,exp210324,GPV1,exp210324_GPV1_G04,250,NE1462,NEBRASKA
G04,G,4,0.608,FALSE,exp210324,GPV1,exp210324_GPV1_G04,260,NE1462,NEBRASKA
G04,G,4,0.643,FALSE,exp210324,GPV1,exp210324_GPV1_G04,270,NE1462,NEBRASKA
G04,G,4,0.684,FALSE,exp210324,GPV1,exp210324_GPV1_G04,280,NE1462,NEBRASKA
G04,G,4,0.721,FALSE,exp210324,GPV1,exp210324_GPV1_G04,290,NE1462,NEBRASKA
G04,G,4,0.758,FALSE,exp210324,GPV1,exp210324_GPV1_G04,300,NE1462,NEBRASKA
G04,G,4,0.805,FALSE,exp210324,GPV1,exp210324_GPV1_G04,310,NE1462,NEBRASKA
G04,G,4,0.855,FALSE,exp210324,GPV1,exp210324_GPV1_G04,320,NE1462,NEBRASKA
G04,G,4,0.888,FALSE,exp210324,GPV1,exp210324_GPV1_G04,330,NE1462,NEBRASKA
G04,G,4,0.917,FALSE,exp210324,GPV1,exp210324_GPV1_G04,340,NE1462,NEBRASKA
G04,G,4,0.936,FALSE,exp210324,GPV1,exp210324_GPV1_G04,350,NE1462,NEBRASKA
G04,G,4,0.945,FALSE,exp210324,GPV1,exp210324_GPV1_G04,360,NE1462,NEBRASKA
G04,G,4,0.957,FALSE,exp210324,GPV1,exp210324_GPV1_G04,370,NE1462,NEBRASKA
G04,G,4,0.964,FALSE,exp210324,GPV1,exp210324_GPV1_G04,380,NE1462,NEBRASKA
G04,G,4,0.969,FALSE,exp210324,GPV1,exp210324_GPV1_G04,390,NE1462,NEBRASKA
G04,G,4,0.97,FALSE,exp210324,GPV1,exp210324_GPV1_G04,400,NE1462,NEBRASKA
G04,G,4,0.977,FALSE,exp210324,GPV1,exp210324_GPV1_G04,410,NE1462,NEBRASKA
