well,f_signal,timepoint,well_row,well_col,experiment,cell_type,cell_number,plate,well_id,sample_id,strain_group
B12,15544,650,B,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_B12,NE1561,NEBRASKA
C01,12505,650,C,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_C01,NE1183,NEBRASKA
C02,14181,650,C,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_C02,NE1462,NEBRASKA
C03,12382,650,C,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_C03,NE46,NEBRASKA
C04,12090,650,C,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_C04,NE573,NEBRASKA
C05,15436,650,C,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_C05,NE1671,NEBRASKA
C06,14271,650,C,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_C06,NE440,NEBRASKA
C07,13350,650,C,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_C07,NE1380,NEBRASKA
C08,11752,650,C,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_C08,NE214,NEBRASKA
C09,11943,650,C,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_C09,NE214,NEBRASKA
C10,11311,650,C,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_C10,NE1,NEBRASKA
C11,12450,650,C,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_C11,NE362,NEBRASKA
C12,9916,650,C,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_C12,Non infected,CONTROL
D01,12538,650,D,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_D01,NE704,NEBRASKA
D02,13612,650,D,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_D02,NE472,NEBRASKA
D03,12498,650,D,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_D03,NE362,NEBRASKA
D04,11571,650,D,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_D04,NE119,NEBRASKA
D05,10937,650,D,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_D05,NE1532,NEBRASKA
D06,11047,650,D,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_D06,NE873,NEBRASKA
D07,11534,650,D,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_D07,JE2,CONTROL
D08,11412,650,D,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_D08,NE172,NEBRASKA
D09,12150,650,D,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_D09,NE117,NEBRASKA
D10,11275,650,D,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_D10,NE119,NEBRASKA
D11,12931,650,D,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_D11,NE1919,NEBRASKA
D12,15218,650,D,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_D12,NE472,NEBRASKA
E01,9689,650,E,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_E01,Non infected,CONTROL
E02,12973,650,E,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_E02,NE440,NEBRASKA
E03,11934,650,E,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_E03,NE369,NEBRASKA
E04,11179,650,E,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_E04,NE119,NEBRASKA
E05,11265,650,E,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_E05,NE873,NEBRASKA
E06,15527,650,E,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_E06,NE440,NEBRASKA
E07,11761,650,E,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_E07,NE743,NEBRASKA
E08,11680,650,E,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_E08,NE1140,NEBRASKA
E09,12358,650,E,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_E09,NE117,NEBRASKA
E10,13189,650,E,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_E10,NE1553,NEBRASKA
E11,13554,650,E,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_E11,NE1166,NEBRASKA
E12,15964,650,E,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_E12,NE369,NEBRASKA
F01,13275,650,F,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_F01,NE581,NEBRASKA
F02,12103,650,F,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_F02,NE369,NEBRASKA
F03,11546,650,F,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_F03,NE186,NEBRASKA
F04,11249,650,F,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_F04,NE46,NEBRASKA
F05,12135,650,F,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_F05,NE66,NEBRASKA
F06,12332,650,F,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_F06,NE66,NEBRASKA
F07,11308,650,F,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_F07,NE186,NEBRASKA
F08,11626,650,F,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_F08,NE1140,NEBRASKA
F09,12283,650,F,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_F09,NE117,NEBRASKA
F10,12622,650,F,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_F10,NE188,NEBRASKA
F11,10463,650,F,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_F11,Non infected,CONTROL
F12,17537,650,F,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_F12,NE704,NEBRASKA
G01,14025,650,G,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_G01,NE1671,NEBRASKA
G02,15708,650,G,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_G02,NE581,NEBRASKA
G03,15102,650,G,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_G03,NE1020,NEBRASKA
G04,11385,650,G,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_G04,NE1462,NEBRASKA
G05,16530,650,G,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_G05,NE66,NEBRASKA
G06,13408,650,G,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_G06,NE186,NEBRASKA
G07,11672,650,G,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_G07,NE1532,NEBRASKA
G08,12040,650,G,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_G08,NE1140,NEBRASKA
G09,13305,650,G,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_G09,NE188,NEBRASKA
G10,14054,650,G,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_G10,NE1380,NEBRASKA
G11,13399,650,G,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_G11,JE2,CONTROL
G12,14399,650,G,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_G12,NE214,NEBRASKA
H01,17064,650,H,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_H01,NE743,NEBRASKA
H02,15725,650,H,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_H02,NE1462,NEBRASKA
H03,16602,650,H,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_H03,NE1020,NEBRASKA
H04,14629,650,H,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_H04,NE1166,NEBRASKA
H05,19953,650,H,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_H05,NE1380,NEBRASKA
H06,15548,650,H,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_H06,NE1183,NEBRASKA
H07,15257,650,H,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_H07,NE1,NEBRASKA
H08,14946,650,H,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_H08,NE1919,NEBRASKA
H09,15715,650,H,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_H09,NE1,NEBRASKA
H10,32625,650,H,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_H10,Complete lysis,CONTROL
H11,30416,650,H,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_H11,Complete lysis,CONTROL
H12,32877,650,H,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_H12,Complete lysis,CONTROL
A01,16171,655,A,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_A01,NE46,NEBRASKA
A02,17161,655,A,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_A02,NE1561,NEBRASKA
A03,15862,655,A,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_A03,JE2,CONTROL
A04,14802,655,A,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_A04,NE1553,NEBRASKA
A05,16093,655,A,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_A05,NE743,NEBRASKA
A06,14939,655,A,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_A06,NE172,NEBRASKA
A07,14221,655,A,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_A07,NE1166,NEBRASKA
A08,14551,655,A,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_A08,NE704,NEBRASKA
A09,14733,655,A,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_A09,NE362,NEBRASKA
A10,15129,655,A,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_A10,NE188,NEBRASKA
A11,15270,655,A,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_A11,NE1183,NEBRASKA
A12,17757,655,A,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_A12,NE1919,NEBRASKA
B01,14767,655,B,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_B01,NE573,NEBRASKA
B02,16331,655,B,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_B02,NE1020,NEBRASKA
B03,12971,655,B,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_B03,NE573,NEBRASKA
B04,13362,655,B,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_B04,NE1561,NEBRASKA
B05,12836,655,B,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_B05,NE581,NEBRASKA
B06,11558,655,B,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_B06,NE873,NEBRASKA
B07,12358,655,B,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_B07,NE172,NEBRASKA
B08,10958,655,B,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_B08,NE1532,NEBRASKA
B09,12463,655,B,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_B09,NE1553,NEBRASKA
B10,12405,655,B,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_B10,NE472,NEBRASKA
B11,13109,655,B,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_B11,NE1671,NEBRASKA
B12,15639,655,B,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_B12,NE1561,NEBRASKA
C01,12546,655,C,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_C01,NE1183,NEBRASKA
C02,14355,655,C,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_C02,NE1462,NEBRASKA
C03,12315,655,C,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_C03,NE46,NEBRASKA
C04,12312,655,C,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_C04,NE573,NEBRASKA
C05,15481,655,C,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_C05,NE1671,NEBRASKA
C06,14077,655,C,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_C06,NE440,NEBRASKA
C07,13392,655,C,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_C07,NE1380,NEBRASKA
C08,11580,655,C,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_C08,NE214,NEBRASKA
C09,12097,655,C,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_C09,NE214,NEBRASKA
C10,11194,655,C,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_C10,NE1,NEBRASKA
C11,12574,655,C,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_C11,NE362,NEBRASKA
C12,9882,655,C,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_C12,Non infected,CONTROL
D01,12546,655,D,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_D01,NE704,NEBRASKA
D02,13753,655,D,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_D02,NE472,NEBRASKA
D03,12588,655,D,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_D03,NE362,NEBRASKA
D04,11357,655,D,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_D04,NE119,NEBRASKA
D05,10799,655,D,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_D05,NE1532,NEBRASKA
D06,10936,655,D,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_D06,NE873,NEBRASKA
D07,11650,655,D,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_D07,JE2,CONTROL
D08,11327,655,D,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_D08,NE172,NEBRASKA
D09,12162,655,D,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_D09,NE117,NEBRASKA
D10,11297,655,D,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_D10,NE119,NEBRASKA
D11,13151,655,D,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_D11,NE1919,NEBRASKA
D12,15271,655,D,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_D12,NE472,NEBRASKA
E01,9862,655,E,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_E01,Non infected,CONTROL
E02,13126,655,E,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_E02,NE440,NEBRASKA
E03,11922,655,E,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_E03,NE369,NEBRASKA
E04,11112,655,E,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_E04,NE119,NEBRASKA
E05,11208,655,E,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_E05,NE873,NEBRASKA
E06,15457,655,E,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_E06,NE440,NEBRASKA
E07,12134,655,E,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_E07,NE743,NEBRASKA
E08,11442,655,E,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_E08,NE1140,NEBRASKA
E09,12479,655,E,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_E09,NE117,NEBRASKA
E10,13040,655,E,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_E10,NE1553,NEBRASKA
E11,13521,655,E,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_E11,NE1166,NEBRASKA
E12,16028,655,E,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_E12,NE369,NEBRASKA
F01,13360,655,F,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_F01,NE581,NEBRASKA
F02,12198,655,F,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_F02,NE369,NEBRASKA
F03,11552,655,F,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_F03,NE186,NEBRASKA
F04,11187,655,F,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_F04,NE46,NEBRASKA
F05,12216,655,F,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_F05,NE66,NEBRASKA
F06,12327,655,F,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_F06,NE66,NEBRASKA
F07,11295,655,F,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_F07,NE186,NEBRASKA
F08,11815,655,F,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_F08,NE1140,NEBRASKA
F09,12246,655,F,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_F09,NE117,NEBRASKA
F10,12644,655,F,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_F10,NE188,NEBRASKA
F11,10287,655,F,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_F11,Non infected,CONTROL
F12,17503,655,F,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_F12,NE704,NEBRASKA
G01,14055,655,G,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_G01,NE1671,NEBRASKA
G02,15624,655,G,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_G02,NE581,NEBRASKA
G03,15222,655,G,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_G03,NE1020,NEBRASKA
G04,11509,655,G,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_G04,NE1462,NEBRASKA
G05,16877,655,G,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_G05,NE66,NEBRASKA
G06,13465,655,G,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_G06,NE186,NEBRASKA
G07,11631,655,G,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_G07,NE1532,NEBRASKA
G08,11952,655,G,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_G08,NE1140,NEBRASKA
G09,13358,655,G,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_G09,NE188,NEBRASKA
G10,13985,655,G,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_G10,NE1380,NEBRASKA
G11,13472,655,G,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_G11,JE2,CONTROL
G12,14232,655,G,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_G12,NE214,NEBRASKA
H01,17441,655,H,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_H01,NE743,NEBRASKA
H02,15538,655,H,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_H02,NE1462,NEBRASKA
H03,16699,655,H,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_H03,NE1020,NEBRASKA
H04,14486,655,H,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_H04,NE1166,NEBRASKA
H05,19869,655,H,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_H05,NE1380,NEBRASKA
H06,15590,655,H,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_H06,NE1183,NEBRASKA
H07,15445,655,H,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_H07,NE1,NEBRASKA
H08,14796,655,H,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_H08,NE1919,NEBRASKA
H09,15833,655,H,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_H09,NE1,NEBRASKA
H10,32835,655,H,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_H10,Complete lysis,CONTROL
H11,30431,655,H,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_H11,Complete lysis,CONTROL
H12,32906,655,H,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_H12,Complete lysis,CONTROL
A01,16220,660,A,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_A01,NE46,NEBRASKA
A02,17178,660,A,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_A02,NE1561,NEBRASKA
A03,16024,660,A,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_A03,JE2,CONTROL
A04,14934,660,A,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_A04,NE1553,NEBRASKA
A05,16348,660,A,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_A05,NE743,NEBRASKA
A06,14901,660,A,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_A06,NE172,NEBRASKA
A07,14333,660,A,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_A07,NE1166,NEBRASKA
A08,14582,660,A,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_A08,NE704,NEBRASKA
A09,14728,660,A,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_A09,NE362,NEBRASKA
A10,15002,660,A,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_A10,NE188,NEBRASKA
A11,15355,660,A,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_A11,NE1183,NEBRASKA
A12,18090,660,A,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_A12,NE1919,NEBRASKA
B01,15072,660,B,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_B01,NE573,NEBRASKA
B02,16449,660,B,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_B02,NE1020,NEBRASKA
B03,12955,660,B,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_B03,NE573,NEBRASKA
B04,13179,660,B,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_B04,NE1561,NEBRASKA
B05,12756,660,B,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_B05,NE581,NEBRASKA
B06,11595,660,B,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_B06,NE873,NEBRASKA
B07,12494,660,B,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_B07,NE172,NEBRASKA
B08,11004,660,B,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_B08,NE1532,NEBRASKA
B09,12517,660,B,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_B09,NE1553,NEBRASKA
B10,12549,660,B,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_B10,NE472,NEBRASKA
B11,13278,660,B,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_B11,NE1671,NEBRASKA
B12,15605,660,B,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_B12,NE1561,NEBRASKA
C01,12587,660,C,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_C01,NE1183,NEBRASKA
C02,14233,660,C,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_C02,NE1462,NEBRASKA
C03,12309,660,C,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_C03,NE46,NEBRASKA
C04,12098,660,C,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_C04,NE573,NEBRASKA
C05,15709,660,C,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_C05,NE1671,NEBRASKA
C06,14007,660,C,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_C06,NE440,NEBRASKA
C07,13377,660,C,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_C07,NE1380,NEBRASKA
C08,11546,660,C,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_C08,NE214,NEBRASKA
C09,12065,660,C,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_C09,NE214,NEBRASKA
C10,11320,660,C,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_C10,NE1,NEBRASKA
C11,12435,660,C,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_C11,NE362,NEBRASKA
C12,10013,660,C,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_C12,Non infected,CONTROL
D01,12687,660,D,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_D01,NE704,NEBRASKA
D02,13778,660,D,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_D02,NE472,NEBRASKA
D03,12564,660,D,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_D03,NE362,NEBRASKA
D04,11302,660,D,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_D04,NE119,NEBRASKA
D05,10728,660,D,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_D05,NE1532,NEBRASKA
D06,10950,660,D,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_D06,NE873,NEBRASKA
D07,11603,660,D,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_D07,JE2,CONTROL
D08,11267,660,D,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_D08,NE172,NEBRASKA
D09,12109,660,D,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_D09,NE117,NEBRASKA
D10,11306,660,D,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_D10,NE119,NEBRASKA
D11,13183,660,D,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_D11,NE1919,NEBRASKA
D12,15310,660,D,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_D12,NE472,NEBRASKA
E01,9623,660,E,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_E01,Non infected,CONTROL
E02,13122,660,E,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_E02,NE440,NEBRASKA
E03,11742,660,E,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_E03,NE369,NEBRASKA
E04,11273,660,E,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_E04,NE119,NEBRASKA
E05,11253,660,E,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_E05,NE873,NEBRASKA
E06,15389,660,E,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_E06,NE440,NEBRASKA
E07,11761,660,E,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_E07,NE743,NEBRASKA
E08,11614,660,E,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_E08,NE1140,NEBRASKA
E09,12551,660,E,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_E09,NE117,NEBRASKA
E10,13063,660,E,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_E10,NE1553,NEBRASKA
E11,13654,660,E,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_E11,NE1166,NEBRASKA
E12,16154,660,E,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_E12,NE369,NEBRASKA
F01,13519,660,F,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_F01,NE581,NEBRASKA
F02,12181,660,F,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_F02,NE369,NEBRASKA
F03,11517,660,F,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_F03,NE186,NEBRASKA
F04,11120,660,F,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_F04,NE46,NEBRASKA
F05,12290,660,F,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_F05,NE66,NEBRASKA
F06,12468,660,F,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_F06,NE66,NEBRASKA
F07,11392,660,F,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_F07,NE186,NEBRASKA
F08,11475,660,F,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_F08,NE1140,NEBRASKA
F09,12143,660,F,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_F09,NE117,NEBRASKA
F10,12592,660,F,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_F10,NE188,NEBRASKA
F11,10457,660,F,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_F11,Non infected,CONTROL
F12,17487,660,F,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_F12,NE704,NEBRASKA
G01,14167,660,G,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_G01,NE1671,NEBRASKA
G02,15528,660,G,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_G02,NE581,NEBRASKA
G03,15158,660,G,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_G03,NE1020,NEBRASKA
G04,11494,660,G,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_G04,NE1462,NEBRASKA
G05,16736,660,G,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_G05,NE66,NEBRASKA
G06,13450,660,G,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_G06,NE186,NEBRASKA
G07,11696,660,G,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_G07,NE1532,NEBRASKA
G08,11977,660,G,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_G08,NE1140,NEBRASKA
G09,13403,660,G,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_G09,NE188,NEBRASKA
G10,13907,660,G,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_G10,NE1380,NEBRASKA
G11,13536,660,G,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_G11,JE2,CONTROL
G12,14287,660,G,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_G12,NE214,NEBRASKA
H01,17494,660,H,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_H01,NE743,NEBRASKA
H02,15440,660,H,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_H02,NE1462,NEBRASKA
H03,16633,660,H,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_H03,NE1020,NEBRASKA
H04,14789,660,H,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_H04,NE1166,NEBRASKA
