GP-0979	37
GP-0980	12
GP-0981	52
GP-0982	18
GP-0983	73
GP-0984	16
GP-0985	51
GP-0986	50
GP-0987	65
GP-0988	23
GP-0989	12
GP-0990	14
GP-0991	25
GP-0992	50
GP-0993	28
GP-0994	27
GP-0995	9
GP-0996	13
GP-0997	28
GP-0998	57
GP-0999	14
GP-1000	9
GP-1001	79
GP-1002	45
GP-1003	39
GP-1004	63
GP-1005	65
GP-1006	53
GP-1007	53
GP-1008	54
GP-1009	58
GP-1010	29
GP-1011	31
GP-1012	36
GP-1013	14
GP-1014	30
GP-1015	30
GP-1016	29
GP-1017	27
GP-1018	28
GP-1019	49
GP-1020	36
GP-1021	28
GP-1022	26
GP-1023	36
GP-1024	29
GP-1025	42
GP-1026	21
GP-1027	42
GP-1028	40
GP-1029	52
GP-1030	29
GP-1031	26
GP-1032	24
GP-1033	25
GP-1034	33
GP-1035	21
GP-1036	24
GP-1037	25
GP-1038	26
GP-1039	21
GP-1040	36
GP-1041	24
GP-1042	25
GP-1043	67
GP-1044	46
GP-1045	50
GP-1046	28
GP-1047	37
GP-1048	43
GP-1049	37
GP-1050	30
GP-1051	28
GP-1052	34
GP-1053	23
GP-1054	27
GP-1055	59
GP-1056	38
GP-1057	27
GP-1058	23
GP-1059	40
GP-1060	29
GP-1061	51
GP-1062	22
GP-1063	47
GP-1064	51
GP-1065	63
GP-1066	25
GP-1067	25
GP-1068	22
GP-1069	25
GP-1070	42
GP-1071	19
GP-1072	27
GP-1073	27
GP-1074	24
GP-1075	23
GP-1076	47
GP-1077	25
GP-1078	24
GP-1079	93
GP-1080	53
GP-1081	56
GP-1082	65
GP-1083	74
GP-1084	55
GP-1085	57
GP-1086	59
GP-1087	61
GP-1088	42
GP-1089	41
GP-1090	44
GP-1091	43
GP-1092	46
GP-1093	41
GP-1094	45
GP-1095	44
GP-1096	41
GP-1097	51
GP-1098	53
GP-1099	42
GP-1100	38
GP-1101	47
GP-1102	43
GP-1103	42
GP-1104	35
GP-1105	40
GP-1106	41
GP-1107	51
GP-1108	35
GP-1109	44
GP-1110	34
GP-1111	38
GP-1112	32
GP-1113	36
GP-1114	37
GP-1115	38
GP-1116	38
GP-1117	33
GP-1118	34
GP-1119	37
GP-1120	39
GP-1121	57
GP-1122	54
GP-1123	43
GP-1124	69
GP-1125	71
GP-1126	62
GP-1127	60
GP-1128	62
GP-1129	62
GP-1130	35
GP-1131	13
GP-1132	37
GP-1133	41
GP-1134	37
GP-1135	36
GP-1136	37
GP-1137	33
GP-1138	32
GP-1139	54
GP-1140	39
GP-1141	25
GP-1142	53
GP-1143	40
GP-1144	53
GP-1145	49
GP-1146	31
GP-1147	47
GP-1148	288
GP-1149	59
GP-1150	34
GP-1151	34
GP-1152	30
GP-1153	34
GP-1154	40
GP-1155	30
GP-1156	31
GP-1157	36
GP-1158	81
GP-1159	34
GP-1160	29
GP-1161	46
GP-1162	30
GP-1163	33
GP-1164	67
GP-1165	54
GP-1166	76
GP-1167	68
GP-1168	69
GP-1169	60
GP-1170	60
GP-1171	64
GP-1172	61
GP-1173	25
GP-1174	31
GP-1175	26
GP-1176	42
GP-1177	29
GP-1178	25
GP-1179	27
GP-1180	20
GP-1181	22
GP-1182	55
GP-1183	36
GP-1184	19
GP-1185	23
GP-1186	42
GP-1187	24
GP-1188	72
GP-1189	19
GP-1190	46
GP-1191	48
GP-1192	62
GP-1193	27
GP-1194	24
GP-1195	22
GP-1196	11
GP-1197	39
GP-1198	18
GP-1199	20
GP-1200	19
GP-1201	22
GP-1202	16
GP-1203	69
GP-1204	21
GP-1205	23
GP-1206	67
GP-1207	52
GP-1208	47
GP-1209	72
GP-1210	59
GP-1211	61
GP-1212	64
GP-1213	64
GP-1214	16
GP-1215	32
GP-1216	30
GP-1217	43
GP-1218	34
GP-1219	26
GP-1220	9
GP-1221	14
GP-1222	13
GP-1223	54
GP-1224	42
GP-1225	22
GP-1226	8
GP-1227	40
GP-1228	14
GP-1229	50
GP-1230	9
GP-1231	46
GP-1232	50
GP-1233	59
GP-1234	26
GP-1235	9
GP-1236	12
GP-1237	20
GP-1238	45
GP-1239	18
GP-1240	24
GP-1241	7
GP-1242	10
GP-1243	16
GP-1244	43
GP-1245	11
GP-1246	9
GP-1247	71
GP-1248	53
GP-1249	47
GP-1250	70
GP-1251	59
GP-1252	64
GP-1253	9
GP-1254	30
GP-1255	23
GP-1256	41
GP-1257	31
GP-1258	19
GP-1259	6
GP-1260	7
GP-1261	8
GP-1262	57
GP-1263	37
GP-1264	17
GP-1265	11
GP-1266	38
GP-1267	11
GP-1268	50
GP-1269	5
GP-1270	43
GP-1271	42
GP-1272	56
GP-1273	21
GP-1274	7
GP-1275	5
GP-1276	19
GP-1277	39
GP-1278	13
GP-1279	17
GP-1280	7
GP-1281	9
GP-1282	15
GP-1283	43
GP-1284	5
GP-1285	8
GP-1286	84
GP-1287	56
GP-1288	51
GP-1289	69
GP-1290	75
GP-1291	58
GP-1292	61
GP-1293	62
GP-1294	62
GP-1295	14
GP-1296	30
GP-1297	30
GP-1298	42
GP-1299	36
GP-1300	27
GP-1301	15
GP-1302	14
GP-1303	12
GP-1304	57
GP-1305	42
GP-1306	26
GP-1307	9
GP-1308	41
GP-1309	14
GP-1310	56
GP-1311	10
GP-1312	48
GP-1313	48
GP-1314	55
GP-1315	18
GP-1316	9
GP-1317	6
GP-1318	22
GP-1319	43
GP-1320	17
GP-1321	18
GP-1322	8
GP-1323	14
GP-1324	17
GP-1325	45
GP-1326	7
GP-1327	11
GP-1328	74
GP-1329	59
GP-1330	49
GP-1331	68
GP-1332	66
GP-1333	67
GP-1334	69
GP-1335	69
GP-1336	8
GP-1337	29
GP-1338	28
GP-1339	44
GP-1340	39
GP-1341	24
GP-1342	15
GP-1343	19
GP-1344	21
GP-1345	58
GP-1346	43
GP-1347	27
GP-1348	10
GP-1349	41
GP-1350	9
GP-1351	57
GP-1352	13
GP-1353	53
GP-1354	49
GP-1355	56
GP-1356	20
GP-1357	10
GP-1358	8
GP-1359	25
GP-1360	44
GP-1361	18
GP-1362	21
GP-1363	8
GP-1364	14
GP-1365	17
GP-1366	43
GP-1367	11
GP-1368	9
GP-1369	111
GP-1370	65
GP-1371	68
GP-1372	79
GP-1373	83
GP-1374	62
GP-1375	67
GP-1376	65
GP-1377	67
GP-1378	49
GP-1379	47
GP-1380	56
GP-1381	44
GP-1382	52
GP-1383	59
GP-1384	60
GP-1385	55
GP-1386	55
GP-1387	53
GP-1388	57
GP-1389	49
GP-1390	43
GP-1391	58
GP-1392	55
GP-1393	57
GP-1394	47
GP-1395	48
GP-1396	54
GP-1397	58
GP-1398	43
GP-1399	46
GP-1400	44
GP-1401	45
GP-1402	46
GP-1403	47
GP-1404	48
GP-1405	50
GP-1406	79
GP-1407	46
GP-1408	41
GP-1409	46
GP-1410	41
GP-1411	50
GP-1412	99
GP-1413	67
GP-1414	63
GP-1415	46
GP-1416	41
GP-1417	49
GP-1418	51
GP-1419	42
GP-1420	44
GP-1421	47
GP-1422	49
GP-1423	48
GP-1424	46
GP-1425	67
GP-1426	43
GP-1427	46
GP-1428	52
GP-1429	51
GP-1430	62
GP-1431	36
GP-1432	53
GP-1433	53
GP-1434	66
GP-1435	37
GP-1436	40
GP-1437	39
GP-1438	37
GP-1439	51
GP-1440	34
GP-1441	33
GP-1442	36
GP-1443	38
GP-1444	33
GP-1445	58
GP-1446	41
GP-1447	38
GP-1448	33
GP-1449	36
GP-1450	54
GP-1451	69
GP-1452	55
GP-1453	81
GP-1454	87
GP-1455	71
GP-1456	73
GP-1457	73
GP-1458	73
GP-1459	35
GP-1460	42
GP-1461	35
GP-1462	52
GP-1463	34
GP-1464	37
GP-1465	40
GP-1466	36
GP-1467	36
GP-1468	38
GP-1469	65
GP-1470	52
GP-1471	46
GP-1472	50
GP-1473	59
GP-1474	63
GP-1475	29
GP-1476	56
GP-1477	295
GP-1478	68
GP-1479	31
GP-1480	34
GP-1481	27
GP-1482	31
GP-1483	50
GP-1484	27
GP-1485	28
GP-1486	31
GP-1487	33
GP-1488	28
GP-1489	56
GP-1490	26
GP-1491	33
GP-1492	66
GP-1493	101
GP-1494	97
GP-1495	105
GP-1496	78
GP-1497	79
GP-1498	85
GP-1499	90
GP-1500	33
GP-1501	59
GP-1502	53
GP-1503	70
GP-1504	81
GP-1505	53
GP-1506	42
GP-1507	41
GP-1508	41
GP-1509	34
GP-1510	85
GP-1511	64
GP-1512	66
GP-1513	69
GP-1514	32
GP-1515	80
GP-1516	32
GP-1517	57
GP-1518	286
GP-1519	76
GP-1520	34
GP-1521	29
GP-1522	31
GP-1523	44
GP-1524	64
GP-1525	40
GP-1526	43
GP-1527	22
GP-1528	26
GP-1529	35
GP-1530	64
GP-1531	29
GP-1532	22
GP-1533	92
GP-1534	50
GP-1535	53
GP-1536	73
GP-1537	78
GP-1538	68
GP-1539	67
GP-1540	71
GP-1541	70
GP-1542	207
GP-1543	40
GP-1544	35
GP-1545	41
GP-1546	48
GP-1547	36
GP-1548	43
GP-1549	46
GP-1550	44
GP-1551	42
GP-1552	38
GP-1553	61
GP-1554	44
GP-1555	39
GP-1556	41
GP-1557	47
GP-1558	54
GP-1559	39
GP-1560	50
GP-1561	50
GP-1562	65
GP-1563	34
GP-1564	39
GP-1565	36
GP-1566	37
GP-1567	45
GP-1568	31
GP-1569	34
GP-1570	38
GP-1571	92
GP-1572	40
GP-1573	34
GP-1574	51
GP-1575	37
GP-1576	40
GP-1577	47
GP-1578	85
GP-1579	77
GP-1580	72
GP-1581	62
GP-1582	65
GP-1583	64
GP-1584	64
GP-1585	10
GP-1586	32
GP-1587	29
GP-1588	46
GP-1589	55
GP-1590	26
GP-1591	13
GP-1592	14
GP-1593	13
GP-1594	5
GP-1595	61
GP-1596	39
GP-1597	47
GP-1598	4
GP-1599	45
GP-1600	48
GP-1601	10
GP-1602	47
GP-1603	267
GP-1604	61
GP-1605	27
GP-1606	7
GP-1607	12
GP-1608	26
GP-1609	44
GP-1610	18
GP-1611	22
GP-1612	5
GP-1613	6
GP-1614	17
GP-1615	47
GP-1616	12
GP-1617	7
GP-1618	97
GP-1619	64
GP-1620	65
GP-1621	73
GP-1622	79
GP-1623	62
GP-1624	60
GP-1625	66
GP-1626	69
GP-1627	49
GP-1628	42
GP-1629	50
GP-1630	35
GP-1631	50
GP-1632	75
GP-1633	54
GP-1634	52
GP-1635	47
GP-1636	51
GP-1637	56
GP-1638	53
GP-1639	49
GP-1640	46
GP-1641	57
GP-1642	53
GP-1643	45
GP-1644	50
GP-1645	49
GP-1646	64
GP-1647	46
GP-1648	48
GP-1649	44
GP-1650	72
GP-1651	38
GP-1652	41
GP-1653	45
GP-1654	72
GP-1655	50
GP-1656	39
GP-1657	5
GP-1658	47
GP-1659	72
GP-1660	82
GP-1661	60
GP-1662	54
GP-1663	87
GP-1664	93
GP-1665	65
GP-1666	66
GP-1667	72
GP-1668	77
GP-1669	20
GP-1670	40
GP-1671	37
GP-1672	49
GP-1673	41
GP-1674	31
GP-1675	24
GP-1676	26
GP-1677	21
GP-1678	19
GP-1679	62
GP-1680	47
GP-1681	27
GP-1682	10
GP-1683	48
GP-1684	21
GP-1685	61
GP-1686	46
GP-1687	51
GP-1688	60
GP-1689	22
GP-1690	12
GP-1691	13
GP-1692	21
GP-1693	48
GP-1694	21
GP-1695	20
GP-1696	13
GP-1697	12
GP-1698	20
GP-1699	50
GP-1700	15
GP-1701	14
GP-1702	135
GP-1703	111
GP-1704	119
GP-1705	148
GP-1706	155
GP-1707	93
GP-1708	94
GP-1709	102
GP-1710	120
GP-1711	267
GP-1712	100
GP-1713	111
GP-1714	108
GP-1715	92
GP-1716	122
GP-1717	117
GP-1718	118
GP-1719	112
GP-1720	109
GP-1721	115
GP-1722	115
GP-1723	115
GP-1724	115
GP-1725	74
GP-1726	116
GP-1727	133
GP-1728	128
GP-1729	86
GP-1730	77
GP-1731	62
GP-1732	58
GP-1733	86
GP-1734	78
GP-1735	85
GP-1736	87
GP-1737	95
GP-1738	84
GP-1739	97
GP-1740	130
GP-1741	72
GP-1742	74
GP-1743	91
GP-1744	81
GP-1745	76
GP-1746	144
GP-1747	350
GP-1748	350
GP-1749	144
