well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
C08,16467,6,C,08,exp191130,40000,5,exp191130_5_C08,BPH2831,1,VAN-104
C09,16737,6,C,09,exp191130,40000,5,exp191130_5_C09,BPH2831,2,VAN-104
C10,17289,6,C,10,exp191130,40000,5,exp191130_5_C10,BPH2813,3,VAN-090
C11,16421,6,C,11,exp191130,40000,5,exp191130_5_C11,BPH2832,1,VAN-104
C12,16877,6,C,12,exp191130,40000,5,exp191130_5_C12,Blank,2,NA
D01,18194,6,D,01,exp191130,40000,5,exp191130_5_D01,Non infected,3,CONTROL
D02,17144,6,D,02,exp191130,40000,5,exp191130_5_D02,BPH2836,2,VAN-107
D03,16892,6,D,03,exp191130,40000,5,exp191130_5_D03,BPH2832,3,VAN-104
D04,17008,6,D,04,exp191130,40000,5,exp191130_5_D04,BPH2819,3,VAN-094
D05,17618,6,D,05,exp191130,40000,5,exp191130_5_D05,BPH2822,2,VAN-096
D06,16590,6,D,06,exp191130,40000,5,exp191130_5_D06,JE2,2,CONTROL
D07,17612,6,D,07,exp191130,40000,5,exp191130_5_D07,BPH2812,2,VAN-090
D08,17055,6,D,08,exp191130,40000,5,exp191130_5_D08,BPH2827,3,VAN-100
D09,17465,6,D,09,exp191130,40000,5,exp191130_5_D09,BPH2817,3,VAN-092
D10,16739,6,D,10,exp191130,40000,5,exp191130_5_D10,BPH2819,1,VAN-094
D11,16439,6,D,11,exp191130,40000,5,exp191130_5_D11,BPH2830,1,VAN-103
D12,17317,6,D,12,exp191130,40000,5,exp191130_5_D12,BPH2836,3,VAN-107
E01,17419,6,E,01,exp191130,40000,5,exp191130_5_E01,Blank,1,NA
E02,17710,6,E,02,exp191130,40000,5,exp191130_5_E02,BPH2834,2,VAN-105
E03,17165,6,E,03,exp191130,40000,5,exp191130_5_E03,BPH2833,2,VAN-104
E04,17345,6,E,04,exp191130,40000,5,exp191130_5_E04,BPH2819,2,VAN-094
E05,16898,6,E,05,exp191130,40000,5,exp191130_5_E05,JE2,1,CONTROL
E06,16524,6,E,06,exp191130,40000,5,exp191130_5_E06,BPH2834,1,VAN-105
E07,16666,6,E,07,exp191130,40000,5,exp191130_5_E07,TOX-4,1,CONTROL
E08,16501,6,E,08,exp191130,40000,5,exp191130_5_E08,BPH2815,2,VAN-090
E09,17016,6,E,09,exp191130,40000,5,exp191130_5_E09,BPH2817,2,VAN-092
E10,16806,6,E,10,exp191130,40000,5,exp191130_5_E10,BPH2823,3,VAN-097
E11,16021,6,E,11,exp191130,40000,5,exp191130_5_E11,BPH2816,1,VAN-091
E12,17053,6,E,12,exp191130,40000,5,exp191130_5_E12,BPH2833,3,VAN-104
F01,17334,6,F,01,exp191130,40000,5,exp191130_5_F01,BPH2838,1,VAN-109
F02,16334,6,F,02,exp191130,40000,5,exp191130_5_F02,BPH2833,1,VAN-104
F03,16847,6,F,03,exp191130,40000,5,exp191130_5_F03,BPH2828,2,VAN-101
F04,16553,6,F,04,exp191130,40000,5,exp191130_5_F04,BPH2835,1,VAN-106
F05,16822,6,F,05,exp191130,40000,5,exp191130_5_F05,BPH2839,2,VAN-110
F06,16889,6,F,06,exp191130,40000,5,exp191130_5_F06,BPH2839,1,VAN-110
F07,16902,6,F,07,exp191130,40000,5,exp191130_5_F07,BPH2828,3,VAN-101
F08,16232,6,F,08,exp191130,40000,5,exp191130_5_F08,BPH2815,3,VAN-090
F09,17075,6,F,09,exp191130,40000,5,exp191130_5_F09,BPH2817,1,VAN-092
F10,16882,6,F,10,exp191130,40000,5,exp191130_5_F10,BPH2829,2,VAN-102
F11,15994,6,F,11,exp191130,40000,5,exp191130_5_F11,Blank,3,NA
F12,16559,6,F,12,exp191130,40000,5,exp191130_5_F12,Non infected,2,CONTROL
G01,17304,6,G,01,exp191130,40000,5,exp191130_5_G01,BPH2825,2,VAN-098
G02,17447,6,G,02,exp191130,40000,5,exp191130_5_G02,BPH2838,2,VAN-109
G03,16932,6,G,03,exp191130,40000,5,exp191130_5_G03,BPH2814,3,VAN-090
G04,15964,6,G,04,exp191130,40000,5,exp191130_5_G04,BPH2821,2,VAN-095
G05,17306,6,G,05,exp191130,40000,5,exp191130_5_G05,BPH2839,3,VAN-110
G06,16197,6,G,06,exp191130,40000,5,exp191130_5_G06,BPH2828,1,VAN-101
G07,17052,6,G,07,exp191130,40000,5,exp191130_5_G07,BPH2822,1,VAN-096
G08,16860,6,G,08,exp191130,40000,5,exp191130_5_G08,BPH2815,1,VAN-090
G09,16639,6,G,09,exp191130,40000,5,exp191130_5_G09,BPH2829,1,VAN-102
G10,16171,6,G,10,exp191130,40000,5,exp191130_5_G10,BPH2820,2,VAN-094
G11,15710,6,G,11,exp191130,40000,5,exp191130_5_G11,BPH2812,3,VAN-090
G12,16446,6,G,12,exp191130,40000,5,exp191130_5_G12,BPH2831,3,VAN-104
