"sample_id","time_of_max_rate_death_mean","max_rate_death_mean","doubling_time_death_mean","AUC_death_mean","time_of_max_death_mean","max_death_mean","time_of_min_death_mean","min_death_mean","end_point_death_mean","end_point_timepoint_death_mean","time_of_max_rate_death_sd","max_rate_death_sd","doubling_time_death_sd","AUC_death_sd","time_of_max_death_sd","max_death_sd","time_of_min_death_sd","min_death_sd","end_point_death_sd","end_point_timepoint_death_sd","time_of_max_rate_death_median","max_rate_death_median","doubling_time_death_median","AUC_death_median","time_of_max_death_median","max_death_median","time_of_min_death_median","min_death_median","end_point_death_median","end_point_timepoint_death_median","time_of_max_rate_death_mad","max_rate_death_mad","doubling_time_death_mad","AUC_death_mad","time_of_max_death_mad","max_death_mad","time_of_min_death_mad","min_death_mad","end_point_death_mad","end_point_timepoint_death_mad","time_of_max_rate_death_IQR","max_rate_death_IQR","doubling_time_death_IQR","AUC_death_IQR","time_of_max_death_IQR","max_death_IQR","time_of_min_death_IQR","min_death_IQR","end_point_death_IQR","end_point_timepoint_death_IQR"
"BPH2924",568,0.00317342898663079,224.787856408406,122.960814148911,1104,1.66532287977103,168,-0.0452313085987044,1.66532287977103,1104,38.0736129097305,0.000553613370833422,44.1917087532832,18.5875548980384,0,0.242588346307944,18.1989010657237,0.0794757257895206,0.242588346307944,0,573,0.00331764173187706,210.576450366521,124.052613197347,1104,1.71676412028196,168,-0.0295046463442651,1.71676412028196,1104,44.478,0.000476313697302621,29.7866594646135,22.8485118596392,0,0.241761000503092,13.3434,0.0864056601073912,0.241761000503092,0,63,0.000742062038411995,49.5663948173177,27.2221897430725,0,0.332638056754388,13.5,0.0932481395362335,0.332638056754388,0
"BPH2925",608,0.00316224814102937,223.327992401894,105.660155968851,1104,1.60010961308051,191,-0.0762484928219543,1.60010961308051,1104,18.0665436650179,0.000472829975155337,33.2104820686498,22.893060168127,0,0.276653150756682,23.8243572840906,0.0142112329612492,0.276653150756682,0,606,0.00312299015533521,224.156162311615,103.655034244475,1104,1.58667759183233,186,-0.0747780038949189,1.58667759183233,1104,22.239,0.000623809055084704,47.9808844308945,29.1395506453566,0,0.355374639544095,17.7912,0.0177865848493252,0.355374639544095,0,28.5,0.000850690639719763,59.7511918129728,39.3027772600698,0,0.459345590730288,21,0.0189040085515268,0.459345590730288,0
"BPH2926",743,0.000316903140961544,2510.29185472702,-0.90530194721968,1104,0.107901318847316,188,-0.0706676201687405,0.107901318847316,1104,39.329378332234,0.00012903489167821,965.848113064309,3.73494364446427,0,0.047449230448435,73.8430768589717,0.0399752447338379,0.047449230448435,0,747,0.000283488906712877,2586.95925214225,-0.768797008386806,1104,0.0932002840120704,162,-0.0732411830189207,0.0932002840120704,1104,53.3736,0.000122543627817775,1288.67053927789,4.03217050184051,0,0.031812004907108,26.6868,0.0556055715820286,0.031812004907108,0,61.5,0.000215439813531623,1646.41557145463,4.13690589847773,0,0.0338009155952501,30,0.0700857248500908,0.0338009155952501,0
"BPH2934",478,0.0015246843051556,498.083692787374,78.8310564889756,956,0.779474575524046,128,-0.00353894703750505,0.724616670150998,1104,89.5321171423976,0.000433895919941624,189.208896316836,28.1933228985143,125.436836694808,0.199350033151587,44.524150749902,0.122301552301614,0.167741718233866,0,501,0.00165246549311594,421.542420289551,86.2850208596686,963,0.817881254628603,123,0.0216124936317598,0.726097008211631,1104,66.717,0.000354214566203426,79.5505580582167,23.9233608955923,177.912,0.230297946319513,53.3736,0.0629946514923639,0.181401318624841,0,78,0.000451484932512934,137.795187236855,27.433922931719,214.5,0.326231569805029,75,0.0674382515182299,0.197299953188751,0
"BPH2938",508.8,0.00201810050968237,365.168920904251,87.4766969097453,1057.2,0.870613248104316,136.8,0.0400482061269579,0.865640907391243,1104,40.5610650747734,0.000571815023484808,96.1565570479501,26.8653180892957,68.1997067442375,0.161675184706564,31.8622033136442,0.0997112576321691,0.154923272955258,0,510,0.0017496697885581,396.158855283868,97.6789608368691,1104,0.845556394704354,114,-0.00731500256752469,0.845556394704354,1104,44.478,0.000361926700013267,95.23438399662,26.4341792058487,0,0.214048230284295,0,0.0622698243351905,0.214048230284295,0,48,0.00102122333601853,175.005938194207,45.2658533370196,84,0.278183089879113,48,0.160425826989706,0.271145486600202,0
"BPH2942",280,0.00278242397306506,249.700368737552,164.999305116774,969,1.44002666319817,0,-0.0614545922027722,1.41522246802948,1104,124.74614222492,0.000148416979169332,13.1660772837656,7.81624216587744,75.5857129357129,0.129526487721518,0,0.0590617112921181,0.127434179637722,0,234,0.00277488093006173,249.796438122319,168.186115876473,939,1.43976776245484,0,-0.0477414464090159,1.39778568337196,1104,13.3434,6.89771841150168e-05,6.22260465693537,4.91194242589931,40.0302,0.187821512498721,0,0.0639928876689507,0.15717168658744,0,13.5,7.45564375992471e-05,6.72500774227512,10.1383632202289,75,0.223401402592508,0,0.0851936440310742,0.214989730942642,0
"BPH2943",323,0.00289436535430547,241.635536774533,161.632328717716,995,1.40088174974178,0,-0.074984163398499,1.36354820907421,1104,147.625201100625,0.000297793992081776,25.2726332406719,15.4007037524176,125.30762147611,0.17262387499151,0,0.0489385279116206,0.156594508116388,0,234,0.00287847003040965,240.895415417169,159.074922529609,1026,1.38393160088402,0,-0.0715335762287519,1.38393160088402,1104,17.7912,0.00023019997006167,18.8920252595748,11.4954955860642,115.6428,0.22308755248856,0,0.0581907543657265,0.21235799774499,0,210,0.000260933905720803,21.4597295041068,12.3808842464073,205.5,0.22670319230621,0,0.0673053207909323,0.244944304039162,0
"BPH2946",752,0.0014219236473592,487.917833184097,41.3278901358326,1104,0.72829794017274,150,-0.0523099842610595,0.72829794017274,1104,19.9599599197994,4.66775843928771e-05,16.3242328112693,5.71515866434253,0,0.044475134684547,16.0996894379985,0.0473231740616626,0.044475134684547,0,756,0.00142358929808114,486.974564958289,41.944914630062,1104,0.727521925649289,147,-0.0419967171770903,0.727521925649289,1104,22.239,4.32727585967301e-05,14.5772758183476,4.69698542375225,0,0.0629434174408916,4.4478,0.0507178798497661,0.0629434174408916,0,22.5,5.25238468640421e-05,17.7391998070467,5.84220188834942,0,0.0777303864790025,6,0.0580213620406095,0.0777303864790025,0
"BPH2947",784,0.00167466492031863,456.889810538678,67.1272200586666,1104,0.99270436160045,113,0.00207109389094582,0.99270436160045,1104,22.6627447587445,0.000598526502921311,152.208536529846,27.9632044582397,0,0.373843167632172,23.2120658279266,0.0428541909736469,0.373843167632172,0,789,0.00152309690467613,456.067595854183,66.1190979516571,1104,0.924243574423434,117,-0.00485743524041497,0.924243574423434,1104,17.7912,0.00052807655027127,139.191562287918,37.574947299201,0,0.409472969212006,13.3434,0.0535013257014245,0.409472969212006,0,19.5,0.000569520567978453,151.379129518081,39.6211080035171,0,0.416743069534056,18,0.0664578855389614,0.416743069534056,0
"BPH2948",778,0.00119547958163829,583.398368114975,43.3662479133477,1104,0.705628139652623,148,-0.0467557557430259,0.705628139652623,1104,31.6733326317266,0.000102533885093414,50.3743207112104,7.91980765349078,0,0.0834400110814522,14.0285423334001,0.0481359910923485,0.0834400110814522,0,786,0.00120468598014898,576.149900879216,40.8821985876901,1104,0.702730468725368,150,-0.04521239168237,0.702730468725368,1104,26.6868,9.84216342610203e-05,48.7919057892726,5.84061254996295,0,0.0807121469121248,17.7912,0.0365629697867397,0.0807121469121248,0,30,0.000121655246871916,59.9237496713331,9.45877723310094,0,0.0875378251870511,18,0.0421575896809737,0.0875378251870511,0
"BPH2949",370.8,0.00182271242308439,416.406238256787,102.358929265828,955.2,0.905734841059658,78,0.0182525496534,0.864884516964017,1104,111.072949001996,0.000659227615156237,127.289845015528,34.0317785828463,143.962495115916,0.207620186481268,78.1152993977492,0.0976856276857412,0.177321017051366,0,330,0.00146215636020856,474.058178334002,102.974964949635,930,0.890602971821312,78,-0.0172453665933541,0.890602971821312,1104,97.8516,0.00031058212534594,117.535991188031,32.6361384930549,195.7032,0.229009297365276,115.6428,0.0281549523875012,0.246298199218472,0,102,0.000703474946961175,160.151527401382,42.9907081537852,264,0.292459585923061,150,0.0375259601763745,0.205119593166139,0
"BPH2952",319.2,0.00284035894801071,244.630802971701,113.383180817916,736.8,0.95946331092928,73.2,-0.069187578412814,0.81687811772319,1104,97.6176213600803,0.000157852172797538,13.4017609001321,9.67496740488727,19.6265126805554,0.0462564172429698,47.50999894759,0.0543603912904406,0.0331295798146015,0,354,0.00277716310717617,249.588214235188,113.629878983076,738,0.952026262789781,90,-0.0606460114296283,0.812080127708632,1104,62.2692,0.000124499047138758,11.5378041964786,12.1007453595787,8.8956,0.0703060275762397,44.478,0.0760855148170645,0.0459196813515093,0,78,0.000289683486366397,24.6669625816304,8.60109606863837,12,0.0654441211855749,48,0.0972820666825126,0.0437900984563455,0
"BPH2953",326,0.003022442604179,229.877958059874,122.65686268497,735,1.02676655724589,61,-0.0560311303267336,0.862188790075549,1104,63.4602237626058,0.000159860426136251,12.3593185747034,11.4681069286858,21.7163532850246,0.0584250520255159,56.4659189246044,0.0689624801708647,0.0531114959965197,0,330,0.00305887892100937,226.641541610133,120.685568309171,732,1.04485645876064,63,-0.0346632055936347,0.871591805530116,1104,88.956,0.000174969890924475,12.5233736469888,8.46077018575925,26.6868,0.0463098845621247,84.5082,0.0485238234645423,0.0150499982012016,0,112.5,0.000254170310440252,19.5809977769999,9.6352551603179,37.5,0.0516972077977644,99,0.0658210415388339,0.0176939421760618,0
"BPH2959",583,0.00236424471727513,390.773554810268,80.8998822561162,1041,1.01717572419962,155,-0.0760446918665267,0.998275859109787,1104,67.0730944567194,0.00102894723275879,294.397156210236,40.6920193294302,104.044221367647,0.382580308307159,25.8534330408942,0.0496396214176227,0.370718260483649,0,582,0.00254917313886574,276.19134307169,83.4763134327289,1104,1.0777535372306,156,-0.0852558242119585,1.04049769136296,1104,66.717,0.0010929716128442,100.046710165538,33.5954093808367,0,0.298367392040565,17.7912,0.0575957514637258,0.298367392040565,0,79.5,0.0012644796242302,156.458741476246,39.7633737406198,99,0.301956024338742,18,0.0731869357826924,0.320410045176553,0
"BPH2960",598.8,0.00206413415912104,345.281189430316,68.5152229668525,1071.6,0.895755954919743,146.4,-0.0465187785694028,0.890971430818053,1104,18.6868938028769,0.000375563488207067,65.7164050314984,6.81985273743107,72.4486024709932,0.143603659605718,49.2219463247848,0.0875224386774185,0.144834848609645,0,600,0.00204320032263254,339.245825718579,65.7604437809603,1104,0.875635754029484,156,-0.0152014633566629,0.851713133521034,1104,17.7912,0.000454895415048173,65.6680235311454,5.08377445552623,0,0.221482957701376,17.7912,0.0667070893023755,0.186015280535549,0,18,0.000499479650017283,79.6107749965869,11.4416567105021,0,0.239337205319488,24,0.0473084977612749,0.239337205319488,0
"BPH2961",587,0.00203780099243733,353.872040269506,69.0857590277229,1059,0.909704492578652,131,-0.0619639447509434,0.900882008550405,1104,40.5906393149948,0.000432751004616542,79.1200636797037,19.2131357136474,86.512426853025,0.1669965273089,19.8695747312317,0.0561938010185151,0.162899717893186,0,594,0.00201898380671634,343.420037796544,73.500181903039,1104,0.926531736681256,132,-0.0439342255642459,0.900064284596514,1104,35.5824,0.000466170018545823,78.3400585870244,16.2931487872546,0,0.226313372961147,17.7912,0.0481363701865431,0.234094957558066,0,36,0.000489306052702267,82.2642048794708,17.3616494041162,40.5,0.271380754873904,18,0.0790412405400641,0.258152758321718,0
"BPH2962",459,0.00204133212516336,341.955932675182,106.181394857005,973,1.12051596162914,98,-0.0547852665601707,1.04694680295393,1104,103.97499699447,0.000185512961223665,31.7303609014031,11.8049619064262,144.220664261402,0.201220611344937,19.5959179422654,0.0278395695799023,0.277330998747101,0,414,0.00205124031406812,339.177722776717,105.083487911975,981,1.11272236901748,102,-0.052325838239287,1.04594876977012,1104,57.8214,0.000202586746050182,33.2046022201305,6.97961284216104,182.3598,0.208068864480228,17.7912,0.0287931734214456,0.334402999430452,0,154.5,0.000267515174530554,43.9372344601398,8.29913541891113,250.5,0.260726881780851,24,0.0361026387601446,0.421930491350126,0
"BPH2963",420,0.00195381145456544,356.801648025635,106.864480459663,987,1.13858042523558,102,-0.0431658219832907,1.08329831266755,1104,77.1180912626862,0.000168992720163023,28.2880106213864,12.986034596206,130.560330881934,0.220561144570756,18.5903200617956,0.0336928311957357,0.280939352937205,0,411,0.00189693358114155,365.405084784184,108.100845940312,1008,1.13809349770738,105,-0.0444800455677064,1.09856757445032,1104,84.5082,0.000105064431297371,21.0800099740963,12.9946866950113,142.3296,0.249910901132431,22.239,0.0419691797872095,0.344717583215506,0,105,0.000123062843525869,23.0558772808821,15.4270177609212,228,0.308185231781842,31.5,0.0455738835991743,0.423867539912877,0
