"well_id","time_of_max_rate_death","max_rate_death","doubling_time_death","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","end_point_death","end_point_timepoint_death","experiment_id","well","well_row","well_col","experiment","cell_number","plate","sample_id","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","plate_replicate"
"exp200228_M1_F09",534,0.0013452297977541,515.263029199306,89.7474075262557,810,0.688352013604943,264,0.264733297251333,0.625584374675813,1104,"exp200228_M1","F09","F","09","exp200228","40000","M1","BPH2965","1","VAN-208",0.253692443033072,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_F11",522,0.000680027144262618,1019.29340087086,46.2664823188516,1104,0.357601681953234,198,0.133272642025804,0.357601681953234,1104,"exp200228_M1","F11","F","11","exp200228","40000","M1","TOX-4","3","CONTROL",0.167908467895464,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_F12",534,0.000537743521899598,1288.9921539387,64.1220463063933,1104,0.489920735627679,162,0.218650902535401,0.489920735627679,1104,"exp200228_M1","F12","F","12","exp200228","40000","M1","BPH3453","2","VSS-257",0.163325343427965,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_G01",660,0.000506386432028126,1368.81072777528,66.3360334719944,1104,0.517043177162102,240,0.243244391406861,0.517043177162102,1104,"exp200228_M1","G01","G","01","exp200228","40000","M1","BPH3360","2","VSS-161",0.185325613311628,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_G02",474,0.00200133898715892,346.341716724327,78.6617417716753,1074,0.741943741124719,156,0.0101927972595743,0.741735081661809,1104,"exp200228_M1","G02","G","02","exp200228","40000","M1","BPH3448","2","VSS-252",0.166887854664384,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_G03",456,0.000810696541751859,855.002019697904,67.1028673925867,1104,0.578630860160833,168,0.144141458057934,0.578630860160833,1104,"exp200228_M1","G03","G","03","exp200228","40000","M1","BPH2934","3","VAN-184",0.13461898088216,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_G04",678,0.00511446468748268,135.526828889126,179.634499953369,1104,2.48140733928155,168,-0.0433978209323426,2.48140733928155,1104,"exp200228_M1","G04","G","04","exp200228","40000","M1","BPH3306","2","VSS-107",0.0693708543209328,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_G05",576,0.00056381226378912,1229.39358555563,44.216348555086,1104,0.379126923178884,150,0.0873218999107501,0.379126923178884,1104,"exp200228_M1","G05","G","05","exp200228","40000","M1","BPH3451","3","VSS-255",0.122178253021638,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_G06",414,0.00156445282069064,443.060456277582,90.052305936392,906,0.697818379403631,174,0.173801606417649,0.685294820472287,1104,"exp200228_M1","G06","G","06","exp200228","40000","M1","BPH3367","1","VSS-170",0.186709522631092,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_G07",726,0.000685675286628524,1010.89713174316,52.2674493076759,1104,0.453875548976278,270,0.159652886438141,0.453875548976278,1104,"exp200228_M1","G07","G","07","exp200228","40000","M1","BPH3328","1","VSS-129",0.147026333953373,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_G09",330,0.00103663711914024,668.649778945619,61.8050281217183,1104,0.500974420750709,156,0.111811134578376,0.500974420750709,1104,"exp200228_M1","G09","G","09","exp200228","40000","M1","BPH3383","1","VSS-186",0.101420473494047,FALSE,FALSE,FALSE,0,0.027027027027027,0,FALSE,"1"
"exp200228_M1_G10",498,0.00133446672152549,519.418858019613,85.1912342934584,1104,0.800440471056486,120,0.1256912018525,0.800440471056486,1104,"exp200228_M1","G10","G","10","exp200228","40000","M1","BPH3276","2","VSS-077",0.154021433157173,FALSE,FALSE,FALSE,0,0.0864864864864865,0,FALSE,"1"
"exp200228_M1_G11",540,0.00346901695659516,199.810836681602,212.524989927887,1104,2.02292573674589,150,0.338677378208418,2.02292573674589,1104,"exp200228_M1","G11","G","11","exp200228","40000","M1","BPH2887","3","VAN-148",0.215870391221161,FALSE,TRUE,TRUE,0,0.00540540540540541,0.00540540540540541,FALSE,"1"
"exp200228_M1_H02",630,0.0041797492657369,165.83463181439,200.355532232207,1104,2.54574527275808,0,-0.0286573775917089,2.54574527275808,1104,"exp200228_M1","H02","H","02","exp200228","40000","M1","BPH3306","3","VSS-107",0.0693708543209328,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_H03",480,0.00200844568263005,345.116219250834,99.9115617489216,1032,0.981790392967483,156,0.0492529481012886,0.97820549945468,1104,"exp200228_M1","H03","H","03","exp200228","40000","M1","BPH2934","2","VAN-184",0.13461898088216,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_H04",546,0.00125267158660412,553.335118296251,58.8952538705659,1104,0.666312180410541,150,-0.0172453665933541,0.666312180410541,1104,"exp200228_M1","H04","H","04","exp200228","40000","M1","BPH2949","3","VAN-197",0.156996111420026,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_H05",474,0.00106755595492555,649.284168536424,49.4790576566027,1104,0.547806234513833,156,-0.0232791953440578,0.547806234513833,1104,"exp200228_M1","H05","H","05","exp200228","40000","M1","BPH3276","3","VSS-077",0.154021433157173,FALSE,FALSE,FALSE,0,0.0378378378378378,0.0486486486486487,FALSE,"1"
"exp200228_M1_H06",660,0.000708697391248704,978.058038761283,51.599189593631,1104,0.512959851202018,168,0.0978872356086796,0.512959851202018,1104,"exp200228_M1","H06","H","06","exp200228","40000","M1","BPH3225","1","VSS-026",0.148413853559154,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_H07",666,0.000862660694995097,803.499202619734,65.8235000310555,1104,0.648086917153106,108,0.119127315527382,0.648086917153106,1104,"exp200228_M1","H07","H","07","exp200228","40000","M1","BPH2896","2","VAN-155",0.0924986391585249,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_H08",348,0.000686331443155111,1009.93067922621,51.7669754771086,1104,0.360403680160742,168,0.146957943336326,0.360403680160742,1104,"exp200228_M1","H08","H","08","exp200228","40000","M1","BPH3384","2","VSS-187",0.139909804858734,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200228_M1_H09",1104,0.00841982844415453,82.3231952001544,73.6711603999302,1104,2.10462254554054,132,0.0590744786275816,2.10462254554054,1104,"exp200228_M1","H09","H","09","exp200228","40000","M1","BPH2896","1","VAN-155",0.0924986391585249,FALSE,FALSE,FALSE,0,0.0378378378378378,0.0702702702702703,FALSE,"1"
"exp200309_M1_A01",246,0.00328756399515913,210.839144600863,170.419101881641,936,1.2852048436078,0,0.00983862313232923,1.25596149596716,1104,"exp200309_M1","A01","A","01","exp200309","40000","M1","BPH3423","2","VSS-227",0.126498801219314,FALSE,FALSE,FALSE,0,0.0378378378378378,0.0540540540540541,FALSE,"2"
"exp200309_M1_A02",378,0.00211918998161661,327.081189781381,94.9511105546856,726,0.810363293883631,66,-0.0137684755994688,0.697313446666827,1104,"exp200309_M1","A02","A","02","exp200309","40000","M1","BPH3358","3","VSS-159",0.0992094951450967,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_A04",324,0.00144585131119103,479.404192668305,70.560349849828,810,0.631035988190381,78,-0.0286980519205053,0.557843538145113,1104,"exp200309_M1","A04","A","04","exp200309","40000","M1","BPH3350","1","VSS-151",0.100764843647532,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_A05",288,0.00237235873904946,292.176376679722,118.155751940875,768,0.97663114680158,0,-0.0457312705642364,0.831686333144159,1104,"exp200309_M1","A05","A","05","exp200309","40000","M1","JE2","3","CONTROL",0.158091602213144,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_A06",504,0.00161918569016183,428.083810752224,89.1668916709763,1008,0.868195725277122,102,-0.0141234514933285,0.86485325819378,1104,"exp200309_M1","A06","A","06","exp200309","40000","M1","BPH3361","1","VSS-162",0.105892148823361,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_A07",264,0.00283872924504965,244.175164563052,145.009337133009,840,1.17408338553266,0,-0.0464557415812982,1.11343361467664,1104,"exp200309_M1","A07","A","07","exp200309","40000","M1","BPH2949","2","VAN-197",0.156996111420026,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_A08",822,0.00129799048208021,534.015611153852,55.3306472125824,1104,0.804672402150329,126,-0.00626416763034904,0.804672402150329,1104,"exp200309_M1","A08","A","08","exp200309","40000","M1","BPH3453","1","VSS-257",0.163325343427965,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_A09",276,0.000681131784569822,1017.640339597,38.4746509111191,1104,0.297925201360838,90,0.0515357244428691,0.297925201360838,1104,"exp200309_M1","A09","A","09","exp200309","40000","M1","BPH3396","2","VSS-199",0.200232960108862,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_A10",252,0.000439960842161174,1575.47471078351,32.7345101996013,1104,0.29887044221609,96,0.0494042763083333,0.29887044221609,1104,"exp200309_M1","A10","A","10","exp200309","40000","M1","BPH3383","3","VSS-186",0.101420473494047,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_A11",498,0.00134286131700222,516.171827860314,48.5588343211844,876,0.502949336824631,96,-0.0803194197781523,0.487664031790684,1104,"exp200309_M1","A11","A","11","exp200309","40000","M1","BPH3225","3","VSS-026",0.148413853559154,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_A12",336,0.000345705980319622,2005.01935175983,13.9123497605412,1104,0.142976782767513,150,-0.00731363037318544,0.142976782767513,1104,"exp200309_M1","A12","A","12","exp200309","40000","M1","BPH3384","3","VSS-187",0.139909804858734,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_B01",408,0.000207888211420861,3334.23033380521,32.6863539287987,900,0.225845370701017,168,0.114957404012166,0.216636165264086,1104,"exp200309_M1","B01","B","01","exp200309","40000","M1","BPH3433","2","VSS-237",0.11140572983441,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_B02",546,0.00176854166715872,391.931495554489,91.9398251886043,822,0.891330999888478,90,-0.0357256725548073,0.753636375081157,1104,"exp200309_M1","B02","B","02","exp200309","40000","M1","BPH2934","1","VAN-184",0.13461898088216,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_B05",456,0.00184476809227115,375.736757082887,82.2251001588557,828,0.765472799320183,96,-0.0372858093786876,0.698708915005377,1104,"exp200309_M1","B05","B","05","exp200309","40000","M1","BPH3448","3","VSS-252",0.166887854664384,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_B06",396,0.000194785641494911,3558.51270781709,-0.627720371601377,1104,0.0476918794244552,162,-0.0573968932102131,0.0476918794244552,1104,"exp200309_M1","B06","B","06","exp200309","40000","M1","Non infected","3","CONTROL",0.174704740381647,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_B07",522,0.00210229132375521,329.710336872728,112.161467594804,810,1.07502279131973,108,-0.0103042485414736,0.852350418579845,1104,"exp200309_M1","B07","B","07","exp200309","40000","M1","BPH3361","2","VSS-162",0.105892148823361,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_B08",786,0.000919481322547341,753.845851528167,23.2171824961153,1104,0.421877188723708,156,-0.0328218770303044,0.421877188723708,1104,"exp200309_M1","B08","B","08","exp200309","40000","M1","BPH3328","3","VSS-129",0.147026333953373,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_B09",384,0.00107902009956232,642.385791368578,50.3722866811062,780,0.474863543683524,102,-0.0294246849565049,0.380826008821774,1104,"exp200309_M1","B09","B","09","exp200309","40000","M1","BPH3350","2","VSS-151",0.100764843647532,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_B10",444,0.00263681966379491,262.872425474243,102.635463085765,720,0.967789740884941,96,-0.0180750976554976,0.708817166662217,1104,"exp200309_M1","B10","B","10","exp200309","40000","M1","BPH3425","1","VSS-229",0.100357263858231,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_B11",786,0.00061963233309117,1118.64269106493,29.3870853865184,1104,0.443918955082221,144,-0.0364921340871252,0.443918955082221,1104,"exp200309_M1","B11","B","11","exp200309","40000","M1","BPH3360","3","VSS-161",0.185325613311628,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_B12",414,0.0017409889767342,398.134158126706,93.3856412973776,852,0.792579176497347,84,0.0572111816910022,0.743685757389958,1104,"exp200309_M1","B12","B","12","exp200309","40000","M1","BPH3358","2","VSS-159",0.0992094951450967,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_C01",522,0.00102871457684073,673.79931826052,45.826508253528,1008,0.434407701089613,120,0.0394206289653316,0.429695473239892,1104,"exp200309_M1","C01","C","01","exp200309","40000","M1","BPH3225","2","VSS-026",0.148413853559154,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_C02",846,0.001333254774534,519.891016930515,55.4434456847316,1104,0.87479022015637,144,-0.023979303836737,0.87479022015637,1104,"exp200309_M1","C02","C","02","exp200309","40000","M1","BPH3306","1","VSS-107",0.0693708543209328,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_C03",378,0.00238610586482285,290.49305430185,129.412432084895,1104,1.255127764188,78,-0.00603423771703799,1.255127764188,1104,"exp200309_M1","C03","C","03","exp200309","40000","M1","BPH3423","3","VSS-227",0.126498801219314,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_C05",414,0.000547001030116732,1267.17710277808,34.0803695084438,1104,0.432107399673372,156,0.00165179043227826,0.432107399673372,1104,"exp200309_M1","C05","C","05","exp200309","40000","M1","BPH3360","1","VSS-161",0.185325613311628,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_C06",678,0.00212300299567094,326.493736454144,101.384180957421,1104,1.2298896605582,84,-0.0494522703992746,1.2298896605582,1104,"exp200309_M1","C06","C","06","exp200309","40000","M1","BPH3416","3","VSS-220",0.12097297625738,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_C07",228,0.000323638539344727,2141.73250801145,27.2938060476085,1050,0.185007361430788,108,0.0792038225265728,0.184615115292323,1104,"exp200309_M1","C07","C","07","exp200309","40000","M1","BPH3276","1","VSS-077",0.154021433157173,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_C08",324,0.000203537698222347,3405.49778549005,1.64968078107331,1104,0.0509964360105118,162,-0.0439498603823949,0.0509964360105118,1104,"exp200309_M1","C08","C","08","exp200309","40000","M1","BPH3394","1","VSS-197",0.272717964281969,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_C09",348,0.000182231833030087,3803.65586535862,0.274060029196688,1104,0.0502012665278507,162,-0.0500129289144658,0.0502012665278507,1104,"exp200309_M1","C09","C","09","exp200309","40000","M1","BPH3394","2","VSS-197",0.272717964281969,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_C10",864,0.00083452192513913,830.591934950522,36.8857542788289,1104,0.558024649557347,144,0.0061435512916845,0.558024649557347,1104,"exp200309_M1","C10","C","10","exp200309","40000","M1","BPH2896","3","VAN-155",0.0924986391585249,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_C11",282,0.000791116522594736,876.163195639667,35.9658393544294,1104,0.287848891352518,90,0.0141664648469691,0.287848891352518,1104,"exp200309_M1","C11","C","11","exp200309","40000","M1","BPH3396","1","VSS-199",0.200232960108862,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_C12",456,0.000190507143453965,3638.43144143012,14.3994656241107,1104,0.140724426455669,150,0.028428988874494,0.140724426455669,1104,"exp200309_M1","C12","C","12","exp200309","40000","M1","TOX-4","2","CONTROL",0.167908467895464,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_D02",420,0.00249305363397488,278.031395359435,100.784700461977,744,0.929557283794795,96,-0.0279427829189787,0.727877020679026,1104,"exp200309_M1","D02","D","02","exp200309","40000","M1","BPH3425","2","VSS-229",0.100357263858231,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_D03",240,0.00116857889144219,593.15394590476,51.2793599332871,810,0.355392659176718,60,0.0375289380325335,0.345990791330926,1104,"exp200309_M1","D03","D","03","exp200309","40000","M1","BPH3396","3","VSS-199",0.200232960108862,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_D04",660,0.00216420934535717,320.277325318338,132.254432974701,1104,1.50768478523304,72,-0.0160343795767414,1.50768478523304,1104,"exp200309_M1","D04","D","04","exp200309","40000","M1","BPH3252","3","VSS-053",0.0982775925269755,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_D05",708,0.00118255783521193,586.142309425164,34.0709985584517,1104,0.521113419935326,168,-0.0322853784639823,0.521113419935326,1104,"exp200309_M1","D05","D","05","exp200309","40000","M1","BPH3328","2","VSS-129",0.147026333953373,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_D06",330,0.00013741545457362,5044.17194347374,-4.75631798834164,1104,0.0247516178456234,168,-0.0681598205436516,0.0247516178456234,1104,"exp200309_M1","D06","D","06","exp200309","40000","M1","Non infected","2","CONTROL",0.174704740381647,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_D07",372,0.00443150050608333,156.413652578496,181.058080238565,654,1.62304140135996,66,-0.00872875183010148,1.09878570614119,1104,"exp200309_M1","D07","D","07","exp200309","40000","M1","BPH2887","2","VAN-148",0.215870391221161,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_D08",330,0.00189129274555846,366.493860978287,101.256805451946,804,0.951135872750984,90,-0.0183759931946938,0.752502523552229,1104,"exp200309_M1","D08","D","08","exp200309","40000","M1","BPH3361","3","VSS-162",0.105892148823361,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_D09",468,0.00198762702697009,348.731009970501,70.3417811180274,726,0.676750448346517,120,-0.0117969444521915,0.515332536122047,1104,"exp200309_M1","D09","D","09","exp200309","40000","M1","BPH2965","3","VAN-208",0.253692443033072,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_D10",654,0.00216008822272768,320.888366163427,134.66129206618,1104,1.53308932897893,78,0.0170976179853495,1.53308932897893,1104,"exp200309_M1","D10","D","10","exp200309","40000","M1","BPH3252","1","VSS-053",0.0982775925269755,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_D11",306,0.00010812491811666,6410.614617179,5.74738897005557,1104,0.0675845881238892,156,-0.00423498297240762,0.0675845881238892,1104,"exp200309_M1","D11","D","11","exp200309","40000","M1","BPH3384","1","VSS-187",0.139909804858734,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_D12",468,0.00137607241173478,503.714175685065,81.6831468842098,1050,0.764267611151253,108,0.0589552699495432,0.764003896537478,1104,"exp200309_M1","D12","D","12","exp200309","40000","M1","BPH3425","3","VSS-229",0.100357263858231,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_E01",420,0.000192034189778052,3609.49881560708,13.7306574523266,1104,0.134346598428041,96,0.0202151140778528,0.134346598428041,1104,"exp200309_M1","E01","E","01","exp200309","40000","M1","TOX-4","1","CONTROL",0.167908467895464,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_E02",678,0.00216531949532366,320.113120514964,107.316599679924,1104,1.27099563438534,90,-0.0558530716557727,1.27099563438534,1104,"exp200309_M1","E02","E","02","exp200309","40000","M1","BPH3416","2","VSS-220",0.12097297625738,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_E03",198,0.00340454541974964,203.594634555035,114.57787117238,390,0.811858310673237,0,-0.0541766131128674,0.700249317374007,1104,"exp200309_M1","E03","E","03","exp200309","40000","M1","BPH3412","2","VSS-216",0.236924743865446,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_E04",660,0.00215075316874743,322.281138827114,121.614066328893,1104,1.44998087374183,78,-0.0266668755411902,1.44998087374183,1104,"exp200309_M1","E04","E","04","exp200309","40000","M1","BPH3252","2","VSS-053",0.0982775925269755,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_E05",312,0.000260820139911834,2657.56770468052,-6.55475947466362,1014,-0.00167566595603532,162,-0.0863691404795457,-0.00267794492261271,1104,"exp200309_M1","E05","E","05","exp200309","40000","M1","Non infected","1","CONTROL",0.174704740381647,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_E06",654,0.00223176556620758,310.582433502549,112.473572290435,1104,1.26348424205216,60,-0.00907964792914586,1.26348424205216,1104,"exp200309_M1","E06","E","06","exp200309","40000","M1","BPH3416","1","VSS-220",0.12097297625738,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_E07",372,0.00253325892626151,273.618765683327,121.053457922311,696,1.05972228898667,42,0.00805080107063829,0.764693065957914,1104,"exp200309_M1","E07","E","07","exp200309","40000","M1","JE2","1","CONTROL",0.158091602213144,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_E08",552,0.0015055535737913,460.393567274034,56.7444459088796,1104,0.701182841295279,114,-0.0493154236758415,0.701182841295279,1104,"exp200309_M1","E08","E","08","exp200309","40000","M1","BPH2938","2","VAN-188",0.320657255585447,FALSE,FALSE,FALSE,0,0.00540540540540541,0,FALSE,"2"
"exp200309_M1_E09",462,0.00211771029262478,327.309728329662,70.8908493732238,726,0.692571658788078,126,-0.0337117827128667,0.531117920329304,1104,"exp200309_M1","E09","E","09","exp200309","40000","M1","BPH2965","2","VAN-208",0.253692443033072,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_E10",348,0.00150386665552669,460.91000024014,75.5452614062845,744,0.655036012571539,90,0.0124961173569357,0.528256150598523,1104,"exp200309_M1","E10","E","10","exp200309","40000","M1","BPH3350","3","VSS-151",0.100764843647532,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_E11",330,0.00146215636020856,474.058178334002,80.9621911110714,930,0.752608040805357,78,-0.0362356218122272,0.724477112372727,1104,"exp200309_M1","E11","E","11","exp200309","40000","M1","BPH2949","1","VAN-197",0.156996111420026,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_E12",246,0.00160874053378315,430.863253585042,85.4402904553578,1104,0.745751711140522,0,0.0220606515872173,0.745751711140522,1104,"exp200309_M1","E12","E","12","exp200309","40000","M1","BPH3412","3","VSS-216",0.236924743865446,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_F01",384,0.00166631387278226,415.976360685631,104.169609075036,828,0.857270266652997,0,0.0632033673230437,0.811765195425037,1104,"exp200309_M1","F01","F","01","exp200309","40000","M1","BPH3448","1","VSS-252",0.166887854664384,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_F02",210,0.00336798938117507,205.804443575209,112.317476558584,402,0.797410696398587,0,-0.0611916130189846,0.696840703888709,1104,"exp200309_M1","F02","F","02","exp200309","40000","M1","BPH3412","1","VSS-216",0.236924743865446,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_F03",438,0.00106170854687608,652.860130588028,34.6656200427829,780,0.342202826230581,120,-0.0486468333287843,0.296666444486125,1104,"exp200309_M1","F03","F","03","exp200309","40000","M1","BPH3367","2","VSS-170",0.186709522631092,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_F04",342,0.00234122913876919,296.061230864546,121.224651295812,1104,1.16340057103342,42,-0.0309876948952568,1.16340057103342,1104,"exp200309_M1","F04","F","04","exp200309","40000","M1","BPH3423","1","VSS-227",0.126498801219314,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_F05",750,0.00108445288431064,639.167630597951,41.6931383937372,1104,0.64658787788005,174,-0.0275799883481223,0.64658787788005,1104,"exp200309_M1","F05","F","05","exp200309","40000","M1","BPH3451","2","VSS-255",0.122178253021638,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_F06",696,0.00115436292773617,600.458628656137,52.1708149354859,1104,0.71581051891673,150,-0.0254471198731819,0.71581051891673,1104,"exp200309_M1","F06","F","06","exp200309","40000","M1","BPH3451","1","VSS-255",0.122178253021638,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_F07",438,0.000981564582018838,706.165639284082,28.4254350274257,768,0.294163135821187,138,-0.0537574459196398,0.250687213481376,1104,"exp200309_M1","F07","F","07","exp200309","40000","M1","BPH3367","3","VSS-170",0.186709522631092,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_F08",540,0.00156435587829907,443.087912523849,61.092827010198,1104,0.733211254561659,114,-0.0363035510367153,0.733211254561659,1104,"exp200309_M1","F08","F","08","exp200309","40000","M1","BPH2938","3","VAN-188",0.320657255585447,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_F09",468,0.00192486489633454,360.101730713611,61.375257030845,726,0.609871773633053,126,-0.0307538784370451,0.465079888368907,1104,"exp200309_M1","F09","F","09","exp200309","40000","M1","BPH2965","1","VAN-208",0.253692443033072,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_F10",240,0.000633901779831637,1093.46148348731,35.8185939642477,1104,0.309064633046462,72,0.0365556574418941,0.309064633046462,1104,"exp200309_M1","F10","F","10","exp200309","40000","M1","BPH3383","2","VSS-186",0.101420473494047,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_F11",378,0.000186151140083488,3723.57204070344,4.04005394200756,1104,0.0687908860782727,162,-0.0260677826977098,0.0687908860782727,1104,"exp200309_M1","F11","F","11","exp200309","40000","M1","TOX-4","3","CONTROL",0.167908467895464,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_F12",798,0.00148296152529304,467.407393069741,80.3513440003619,1104,1.09551524460537,120,0.0108727221131025,1.09551524460537,1104,"exp200309_M1","F12","F","12","exp200309","40000","M1","BPH3453","2","VSS-257",0.163325343427965,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_G01",786,0.000940759994906808,736.794915082044,59.9357749901201,1104,0.698670326721237,114,0.0707294531800355,0.698670326721237,1104,"exp200309_M1","G01","G","01","exp200309","40000","M1","BPH3360","2","VSS-161",0.185325613311628,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_G02",336,0.00242368094128145,285.989450489909,109.994695712888,726,0.941893032164734,36,-0.0469138498762159,0.806000579944273,1104,"exp200309_M1","G02","G","02","exp200309","40000","M1","BPH3448","2","VSS-252",0.166887854664384,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200309_M1_G03",312,0.00177431420715427,390.65638868532,104.930651689817,822,0.964639789727621,90,0.014203921579444,0.823337886499482,1104,"exp200309_M1","G03","G","03","exp200309","40000","M1","BPH2934","3","VAN-184",0.13461898088216,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
