"well_id","time_of_max_rate_growth","max_rate_growth","doubling_time_growth","AUC_growth","time_of_max_growth","max_growth","time_of_min_growth","min_growth","end_point_growth","end_point_timepoint_growth","experiment_id","well_row","well_col","OD","well","OD_blank_normalised","experiment","plate","sample_id","replicate","strain_group","mean_blank_OD","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","plate_replicate"
"exp200801_GP2_G03",360,0.00253821454917963,273.084551021889,61.2117125301299,930,1.11184057151157,0,0.0661421283829103,1.11184057151157,930,"exp200801_GP2","G","3",0.0303333333333333,"G03",TRUE,"exp200801","GP2","BPH2924","3","VAN-176",-0.000333333333333333,0.000860851786995668,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_G04",340,0.00263086830717016,263.46707612496,59.0712943058135,930,1.015367056392,0,0.05871779510691,1.015367056392,930,"exp200801_GP2","G","4",0.0203333333333333,"G04",TRUE,"exp200801","GP2","BPH2953","2","VAN-200",-0.000333333333333333,0.000393354832184996,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_G05",340,0.00269610817073884,257.09175473104,60.3298489678695,930,1.02775020856469,0,0.0602552770193938,1.02775020856469,930,"exp200801_GP2","G","5",0.0273333333333333,"G05",TRUE,"exp200801","GP2","BPH3216","3","VSS-017",-0.000333333333333333,0.0017428584046304,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_G06",470,0.00250854926240553,276.313960003825,48.1885164990193,930,1.04628727278154,160,0.0702179901095617,1.04628727278154,930,"exp200801_GP2","G","6",0.0263333333333333,"G06",TRUE,"exp200801","GP2","BPH2973","1","VAN-215",-0.000333333333333333,0.00144386859995604,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_G07",330,0.00266368519403448,260.221133530456,60.7937573430535,930,1.03630054762898,0,0.0531456475043474,1.03630054762898,930,"exp200801_GP2","G","7",0.0293333333333333,"G07",TRUE,"exp200801","GP2","BPH2959","1","VAN-206",-0.000333333333333333,0.00230426003249979,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_G08",550,0.00237446131192345,291.917656050776,40.6365789435757,930,0.999575021216234,210,0.0745608734545394,0.999575021216234,930,"exp200801_GP2","G","8",0.0263333333333333,"G08",TRUE,"exp200801","GP2","BPH2925","1","VAN-176",-0.000333333333333333,0.00266633559852103,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_G09",350,0.00257307007428581,269.385271503862,58.0231239675439,930,1.01694355233066,0,0.0607703827593634,1.01694355233066,930,"exp200801_GP2","G","9",0.0163333333333333,"G09",TRUE,"exp200801","GP2","BPH2974","1","VAN-215",-0.000333333333333333,0.00136560604430785,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_G10",330,0.00262381947454568,264.174874561431,59.5681826901498,930,1.02082778162883,0,0.0551171612045456,1.02082778162883,930,"exp200801_GP2","G","10",0.0223333333333333,"G10",TRUE,"exp200801","GP2","BPH2952","2","VAN-200",-0.000333333333333333,0.00184278944751201,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_G11",390,0.00254075035608013,272.811997802623,57.3225723039406,930,1.11507691730853,70,0.0691149378046114,1.11507691730853,930,"exp200801_GP2","G","11",0.0203333333333333,"G11",TRUE,"exp200801","GP2","BPH2922","3","VAN-176",-0.000333333333333333,0.00262167536087712,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_G12",410,0.00249546810732844,277.762387956144,51.8466090971098,930,0.972322831896115,110,0.0681108620842347,0.972322831896115,930,"exp200801_GP2","G","12",0.00133333333333333,"G12",TRUE,"exp200801","GP2","BPH2987","3","VAN-222",-0.000333333333333333,0.00375236594488052,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_H01",220,0.00266997142390602,259.608464103301,69.0246923286302,930,0.999999999999998,0,-1.15084587524888e-13,0.999999999999998,930,"exp200801_GP2","H","1",0.0403333333333333,"H01",TRUE,"exp200801","GP2","JE2","2","CONTROL",-0.000333333333333333,0.0165342570261804,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_H02",360,0.00253459179907629,273.474877024599,54.6981555123468,930,0.953809670935643,70,0.0626976651024346,0.953809670935643,930,"exp200801_GP2","H","2",0.0173333333333333,"H02",TRUE,"exp200801","GP2","BPH2953","3","VAN-200",-0.000333333333333333,0.000393354832184996,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_H03",360,0.00249838915481876,277.437635855503,57.6464328677482,930,1.01783708353765,0,0.0626781538112841,1.01783708353765,930,"exp200801_GP2","H","3",0.0363333333333333,"H03",TRUE,"exp200801","GP2","BPH2924","2","VAN-176",-0.000333333333333333,0.000860851786995668,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_H05",380,0.00251308351831824,275.815417795506,53.1599011961567,930,0.949774525113127,90,0.0657065770399223,0.949774525113127,930,"exp200801_GP2","H","5",0.0293333333333333,"H05",TRUE,"exp200801","GP2","BPH2952","3","VAN-200",-0.000333333333333333,0.00184278944751201,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_H06",510,0.00241967937232546,286.462408403221,43.0052469658305,930,1.00241200857414,200,0.0693510544487998,1.00241200857414,930,"exp200801_GP2","H","6",0.00433333333333333,"H06",TRUE,"exp200801","GP2","BPH2947","1","VAN-196",-0.000333333333333333,0.00104071906296705,FALSE,FALSE,FALSE,0,0.0851063829787234,0,FALSE,"1"
"exp200801_GP2_H07",490,0.00238941960251777,290.09018752067,44.8531590805378,930,0.989582821904013,170,0.0725820912992595,0.989582821904013,930,"exp200801_GP2","H","7",0.0153333333333333,"H07",TRUE,"exp200801","GP2","BPH2923","2","VAN-176",-0.000333333333333333,0.00164675809096627,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_H08",420,0.00240100183235686,288.690816982651,48.990352740493,930,0.927192231813479,120,0.069780468209632,0.927192231813479,930,"exp200801_GP2","H","8",0.0203333333333333,"H08",TRUE,"exp200801","GP2","BPH2975","2","VAN-215",-0.000333333333333333,0.00127301707055686,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200801_GP2_H09",540,0.00237494846573094,291.85777736302,39.8968732879078,930,1.00705052411729,230,0.0699619057751952,1.00705052411729,930,"exp200801_GP2","H","9",0.00633333333333333,"H09",TRUE,"exp200801","GP2","BPH2923","1","VAN-176",-0.000333333333333333,0.00164675809096627,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_A01",410,0.00194399357338622,356.558370382142,39.3032930599338,780,0.729755867118552,70,0.0414335353773621,0.717232256933548,930,"exp200802_GP3","A","1",0.0451666666666666,"A01",TRUE,"exp200802","GP3","BPH3346","2","VSS-147",0.280833333333333,0.00888294290583172,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_A02",380,0.00280310432046845,247.278410403259,55.731389971732,930,1.05117129733818,80,0.0282826899471618,1.05117129733818,930,"exp200802_GP3","A","2",0.0121666666666667,"A02",TRUE,"exp200802","GP3","BPH3282","3","VSS-083",0.280833333333333,0.00941858965142183,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_A03",460,0.00186855505207142,370.953577092387,42.0410376264225,930,0.934790377506513,0,0.0396506488508029,0.934790377506513,930,"exp200802_GP3","A","3",0.0191666666666666,"A03",TRUE,"exp200802","GP3","BPH3226","1","VSS-027",0.280833333333333,0.00774459942244371,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_A04",450,0.00296959642002169,233.414606741371,52.0126786597963,930,1.1337108816839,160,0.0295904629735989,1.1337108816839,930,"exp200802_GP3","A","4",0.00716666666666665,"A04",TRUE,"exp200802","GP3","BPH3274","1","VSS-075",0.280833333333333,0.00736439482445829,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_A05",60,2.94699002533341e-06,235205.132898788,4.3112967226197,400,0.0462670594886371,930,0.0450361601911926,0.0450361601911926,930,"exp200802_GP3","A","5",0.00516666666666665,"A05",TRUE,"exp200802","GP3","Non infected","3","CONTROL",0.280833333333333,0.0156741729732648,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_A06",380,0.00191755918501747,361.473682781598,50.2718700648431,930,0.912546528670792,0,0.02265678397971,0.912546528670792,930,"exp200802_GP3","A","6",0.0211666666666666,"A06",TRUE,"exp200802","GP3","BPH3292","1","VSS-093",0.280833333333333,0.0104708377171012,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_A07",380,0.00243122100256113,285.102497810673,53.0534485274325,930,1.01435741257701,0,0.0287061513143193,1.01435741257701,930,"exp200802_GP3","A","7",0.00516666666666665,"A07",TRUE,"exp200802","GP3","BPH3250","2","VSS-051",0.280833333333333,0.018220956792514,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_A08",320,0.0026773404659068,258.893924544326,60.0398219899425,930,1.03185638561703,0,0.0055818320506041,1.03185638561703,930,"exp200802_GP3","A","8",0.0101666666666667,"A08",TRUE,"exp200802","GP3","JE2","1","CONTROL",0.280833333333333,0.0165342570261804,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_A09",350,0.00182239990502282,380.348560516012,41.6577762002939,760,0.716633549985809,0,0.0294307039502678,0.690320383456225,930,"exp200802_GP3","A","9",0.0221666666666666,"A09",TRUE,"exp200802","GP3","BPH3332","2","VSS-133",0.280833333333333,0.0078428015054757,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_A10",260,0.00268461898242731,258.192013502502,65.2829425882004,930,1.00173111602835,0,-0.0248726664553474,1.00173111602835,930,"exp200802_GP3","A","10",0.0121666666666667,"A10",TRUE,"exp200802","GP3","BPH3304","3","VSS-105",0.280833333333333,0.0101997870745613,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_A11",380,0.00243279520983659,284.918014371832,53.9544061911499,930,1.03308460305358,0,0.0283555303011352,1.03308460305358,930,"exp200802_GP3","A","11",0.00616666666666665,"A11",TRUE,"exp200802","GP3","BPH3260","3","VSS-061",0.280833333333333,0.0177929221295718,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_A12",340,0.00221520194259427,312.904736688786,53.9938404025114,810,0.912466423270402,0,0.0145492462792437,0.909833502635816,930,"exp200802_GP3","A","12",0.0151666666666667,"A12",TRUE,"exp200802","GP3","BPH3316","3","VSS-117",0.280833333333333,0.0204618358764686,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_B01",390,0.00254725412415011,272.115441481997,49.6119173540358,930,0.943670066857351,100,0.0300371887011454,0.943670066857351,930,"exp200802_GP3","B","1",0.0251666666666666,"B01",TRUE,"exp200802","GP3","BPH3352","2","VSS-153",0.280833333333333,0.0136069036821549,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_B02",430,0.00278310012089746,249.055783281137,53.0361756910512,930,1.1266699572434,130,0.029550127451704,1.1266699572434,930,"exp200802_GP3","B","2",0.0241666666666666,"B02",TRUE,"exp200802","GP3","BPH3244","1","VSS-045",0.280833333333333,0.00750386244116117,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_B03",470,0.0028593637631076,242.413081365563,48.1733833957621,930,1.08334139327948,180,0.0254111833013121,1.08334139327948,930,"exp200802_GP3","B","3",0.00216666666666665,"B03",TRUE,"exp200802","GP3","BPH3352","1","VSS-153",0.280833333333333,0.0136069036821549,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_B04",400,0.00287104072030763,241.427150669488,55.5847338137749,930,1.10640934349026,110,0.0270959037068272,1.10640934349026,930,"exp200802_GP3","B","4",0.00816666666666666,"B04",TRUE,"exp200802","GP3","BPH3282","1","VSS-083",0.280833333333333,0.00941858965142183,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_B05",460,0.00261451664674489,265.114846915557,48.1608361466924,930,1.1004827682635,150,0.0321383577398007,1.1004827682635,930,"exp200802_GP3","B","5",0.00216666666666665,"B05",TRUE,"exp200802","GP3","BPH3735","3","VSS-149",0.280833333333333,0.0132702696128681,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_B06",350,0.00282574430832312,245.297204888039,57.9749032859045,930,1.04889323216311,0,0.0224133965589333,1.04889323216311,930,"exp200802_GP3","B","6",0.0101666666666667,"B06",TRUE,"exp200802","GP3","JE2","4","CONTROL",0.280833333333333,0.0165342570261804,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_B07",450,0.00208570607098551,332.332148907457,46.7496780045701,930,1.00961270938467,0,0.0355498390268069,1.00961270938467,930,"exp200802_GP3","B","7",0.00116666666666665,"B07",TRUE,"exp200802","GP3","BPH3292","2","VSS-093",0.280833333333333,0.0104708377171012,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_B08",360,0.00268698931573742,257.964248871499,61.3341440595587,930,1.14090590210345,0,0.0167833738484447,1.14090590210345,930,"exp200802_GP3","B","8",-0.00183333333333335,"B08",TRUE,"exp200802","GP3","BPH3272","3","VSS-073",0.280833333333333,0.00966515595744834,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_B09",260,0.00298728836669171,232.032229726645,71.9862696658532,930,1.1028477631184,0,-0.0309761077829316,1.1028477631184,930,"exp200802_GP3","B","9",0.0181666666666667,"B09",TRUE,"exp200802","GP3","BPH3274","2","VSS-075",0.280833333333333,0.00736439482445829,FALSE,FALSE,FALSE,0,0.0319148936170213,0,FALSE,"1"
"exp200802_GP3_B10",290,0.00259850126658572,266.748833057411,67.0195144497011,800,1.09210404848883,0,-0.00388225042587152,1.08191224703502,930,"exp200802_GP3","B","10",0.0981666666666666,"B10",TRUE,"exp200802","GP3","BPH3348","1","VSS-149",0.280833333333333,0.00808896300654141,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_B11",290,0.00268811711131803,257.856020350275,68.5960681477415,930,1.14782944541717,0,-0.013313173272279,1.14782944541717,930,"exp200802_GP3","B","11",0.0171666666666667,"B11",TRUE,"exp200802","GP3","BPH3284","3","VSS-085",0.280833333333333,0.00577807149033864,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_B12",250,0.00272909537386857,253.984227593113,65.7044975666841,700,0.981941538200589,0,-0.0277656307355593,0.969904167138329,930,"exp200802_GP3","B","12",0.0281666666666666,"B12",TRUE,"exp200802","GP3","BPH3282","2","VSS-083",0.280833333333333,0.00941858965142183,FALSE,FALSE,FALSE,0,0.074468085106383,0,FALSE,"1"
"exp200802_GP3_C01",360,0.00233907691794592,296.33364137877,53.0901125669218,930,0.97419943127884,0,0.024594001621909,0.97419943127884,930,"exp200802_GP3","C","1",0.0231666666666666,"C01",TRUE,"exp200802","GP3","BPH3260","2","VSS-061",0.280833333333333,0.0177929221295718,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_C02",330,0.00247991003739092,279.504969982377,56.2015044336279,930,0.974458540771376,0,0.02300177750684,0.974458540771376,930,"exp200802_GP3","C","2",0.0171666666666667,"C02",TRUE,"exp200802","GP3","BPH3270","1","VSS-071",0.280833333333333,0.0120333561350084,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_C03",460,0.00241625165856496,286.868786247047,46.3225826823414,930,1.00986968066144,120,0.0368665663256337,1.00986968066144,930,"exp200802_GP3","C","3",0.0101666666666667,"C03",TRUE,"exp200802","GP3","BPH3346","3","VSS-147",0.280833333333333,0.00888294290583172,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_C04",480,0.0028715145789649,241.387310249981,47.7632350073416,930,1.09917329848601,190,0.0289169810494342,1.09917329848601,930,"exp200802_GP3","C","4",0.00816666666666666,"C04",TRUE,"exp200802","GP3","BPH3352","3","VSS-153",0.280833333333333,0.0136069036821549,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_C05",390,0.00276017132309375,251.124694601576,57.5134252421993,930,1.17079818697318,70,0.0303486126414993,1.17079818697318,930,"exp200802_GP3","C","5",0.0121666666666667,"C05",TRUE,"exp200802","GP3","BPH3284","1","VSS-085",0.280833333333333,0.00577807149033864,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_C06",440,0.00275320321014774,251.760268913369,50.0176660577178,930,1.08138377907334,150,0.0276060199289797,1.08138377907334,930,"exp200802_GP3","C","6",0.000166666666666648,"C06",TRUE,"exp200802","GP3","BPH3340","3","VSS-141",0.280833333333333,0.00120436454038959,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_C07",340,0.00281865585518886,245.914086774351,61.8013253982958,930,1.11072246934937,0,0.0151216658694183,1.11072246934937,930,"exp200802_GP3","C","7",0.0131666666666667,"C07",TRUE,"exp200802","GP3","BPH3268","1","VSS-069",0.280833333333333,0.0175131066220361,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_C08",430,0.00206756228623647,335.248512305601,48.3749541373096,930,1.01645081331816,0,0.0339364381222149,1.01645081331816,930,"exp200802_GP3","C","8",0.0111666666666667,"C08",TRUE,"exp200802","GP3","BPH3320","1","VSS-121",0.280833333333333,0.0033524072332223,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_C09",320,0.00200740117453355,345.295793064886,59.2882906560547,930,1.06257727944955,0,0.00812266866074718,1.06257727944955,930,"exp200802_GP3","C","9",0.0411666666666666,"C09",TRUE,"exp200802","GP3","BPH3320","2","VSS-121",0.280833333333333,0.0033524072332223,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_C10",290,0.0025043759458309,276.774412289754,66.4618951468902,930,1.12640808643384,0,-0.00440253538167703,1.12640808643384,930,"exp200802_GP3","C","10",0.0531666666666666,"C10",TRUE,"exp200802","GP3","BPH3236","3","VSS-037",0.280833333333333,0.0167429455083058,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_C11",280,0.00209123761206513,331.453095794051,51.0116689060938,910,0.820227039682541,0,0.00369374488020126,0.820131489729804,930,"exp200802_GP3","C","11",0.0201666666666666,"C11",TRUE,"exp200802","GP3","BPH3332","1","VSS-133",0.280833333333333,0.0078428015054757,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_C12",0,2.55727070791536e-06,271049.591431399,4.25980411604805,580,0.0455817247581023,0,0.0448847388065492,0.0449449057854533,930,"exp200802_GP3","C","12",-0.00283333333333335,"C12",TRUE,"exp200802","GP3","Non infected","2","CONTROL",0.280833333333333,0.0156741729732648,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_D01",280,0.00257971581158788,268.691294384592,59.9194009891307,930,0.939528317727395,0,-0.0110245070780445,0.939528317727395,930,"exp200802_GP3","D","1",0.0341666666666666,"D01",TRUE,"exp200802","GP3","JE2","3","CONTROL",0.280833333333333,0.0165342570261804,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_D02",450,0.00272519079527968,254.348129224769,51.1972704215539,930,1.12789720695218,140,0.0309819594651266,1.12789720695218,930,"exp200802_GP3","D","2",0.0101666666666667,"D02",TRUE,"exp200802","GP3","BPH3348","2","VSS-149",0.280833333333333,0.00808896300654141,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_D03",340,0.00204521524652438,338.911604408326,46.4407223651398,930,0.8814966744998,0,0.0216070693628575,0.8814966744998,930,"exp200802_GP3","D","3",0.0111666666666667,"D03",TRUE,"exp200802","GP3","BPH3332","3","VSS-133",0.280833333333333,0.0078428015054757,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_D04",380,0.00262673033001047,263.882124723927,56.5966613036798,930,1.08782017113407,0,0.0251517742251265,1.08782017113407,930,"exp200802_GP3","D","4",0.00316666666666665,"D04",TRUE,"exp200802","GP3","BPH3262","3","VSS-063",0.280833333333333,0.00564285989030033,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_D05",370,0.00273741752330907,253.212078412521,60.0626351700695,930,1.14698086577446,0,0.0224223408555512,1.14698086577446,930,"exp200802_GP3","D","5",0.00416666666666665,"D05",TRUE,"exp200802","GP3","BPH3272","2","VSS-073",0.280833333333333,0.00966515595744834,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_D06",370,0.00263220651290041,263.333130270304,59.165099483371,930,1.11789036597821,0,0.0220896212292627,1.11789036597821,930,"exp200802_GP3","D","6",0.00516666666666665,"D06",TRUE,"exp200802","GP3","TOX-4","2","CONTROL",0.280833333333333,0.0152119412755205,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_D07",390,0.00207471548841868,334.092642788459,54.4312016557976,930,1.08655323365835,0,0.0224538230696843,1.08655323365835,930,"exp200802_GP3","D","7",0.00516666666666665,"D07",TRUE,"exp200802","GP3","BPH3226","2","VSS-027",0.280833333333333,0.00774459942244371,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_D08",400,0.00208385217679686,332.627807422213,52.8649138888141,930,1.09759367966173,0,0.0246922743173898,1.09759367966173,930,"exp200802_GP3","D","8",0.00516666666666665,"D08",TRUE,"exp200802","GP3","BPH3292","3","VSS-093",0.280833333333333,0.0104708377171012,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_D09",290,0.00251072104055645,276.07494793859,67.4853921781452,930,1.16719534278462,0,-0.000658238645759629,1.16719534278462,930,"exp200802_GP3","D","9",0.0721666666666666,"D09",TRUE,"exp200802","GP3","BPH3258","3","VSS-059",0.280833333333333,0.0101843454866475,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_D10",260,0.00244052089068108,284.016081651532,66.3872634576185,930,1.06458412140547,0,-0.0110419608690909,1.06458412140547,930,"exp200802_GP3","D","10",0.0711666666666666,"D10",TRUE,"exp200802","GP3","BPH3262","1","VSS-063",0.280833333333333,0.00564285989030033,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_D11",300,0.00238341908225101,290.820521544748,65.5030897764231,930,1.10544981373971,0,-0.000375068291607596,1.10544981373971,930,"exp200802_GP3","D","11",0.0801666666666666,"D11",TRUE,"exp200802","GP3","BPH3316","1","VSS-117",0.280833333333333,0.0204618358764686,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_D12",300,0.00253637989089635,273.282083274595,63.6609254811934,740,1.02015507993259,0,-0.00394817229267921,1.01315754778703,930,"exp200802_GP3","D","12",0.0391666666666666,"D12",TRUE,"exp200802","GP3","BPH3348","3","VSS-149",0.280833333333333,0.00808896300654141,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_E01",430,8.01796214422792e-07,864492.957302046,4.02776148390238,0,0.0431396465070696,930,0.0425291311170084,0.0425291311170084,930,"exp200802_GP3","E","1",-0.00283333333333335,"E01",TRUE,"exp200802","GP3","Non infected","1","CONTROL",0.280833333333333,0.0156741729732648,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_E02",450,0.00276059051152729,251.08656197491,48.3285130206235,930,1.04677070264552,160,0.027238161604577,1.04677070264552,930,"exp200802_GP3","E","2",0.0131666666666667,"E02",TRUE,"exp200802","GP3","BPH3340","2","VSS-141",0.280833333333333,0.00120436454038959,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_E03",420,0.00292104180474814,237.294508908855,54.585190621653,930,1.11891708209123,130,0.0286773610528964,1.11891708209123,930,"exp200802_GP3","E","3",0.0181666666666667,"E03",TRUE,"exp200802","GP3","BPH3338","2","VSS-139",0.280833333333333,0.0144767098973817,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_E04",380,0.00262446195085272,264.110203744708,56.8886700093013,930,1.09639715332597,0,0.0281629179223403,1.09639715332597,930,"exp200802_GP3","E","4",0.0111666666666667,"E04",TRUE,"exp200802","GP3","BPH3262","2","VSS-063",0.280833333333333,0.00564285989030033,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_E05",390,0.00265057112212656,261.508614039313,56.9999657380622,930,1.13602522624743,20,0.0290092682980998,1.13602522624743,930,"exp200802_GP3","E","5",0.00616666666666665,"E05",TRUE,"exp200802","GP3","TOX-4","1","CONTROL",0.280833333333333,0.0152119412755205,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_E06",390,0.00278533542372874,248.855909652714,55.4498101484541,930,1.06071752231812,90,0.0288776533748094,1.06071752231812,930,"exp200802_GP3","E","6",0.0111666666666667,"E06",TRUE,"exp200802","GP3","BPH3340","1","VSS-141",0.280833333333333,0.00120436454038959,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_E07",740,2.79403051358352e-06,248081.464103604,4.30233440185565,930,0.046591917164939,300,0.0454332133796845,0.046591917164939,930,"exp200802_GP3","E","7",0.00616666666666665,"E07",TRUE,"exp200802","GP3","Non infected","1","CONTROL",0.280833333333333,0.0156741729732648,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_E08",300,0.00279658655612108,247.854720978618,63.9061671675554,930,1.06751766610209,0,-0.00521399523882034,1.06751766610209,930,"exp200802_GP3","E","8",0.00816666666666666,"E08",TRUE,"exp200802","GP3","BPH3246","2","VSS-047",0.280833333333333,0.0128147442239106,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_E09",300,0.00251063376545996,276.084544904923,66.1457696508491,930,1.13328829315611,0,-0.00315353715972093,1.13328829315611,930,"exp200802_GP3","E","9",0.0481666666666666,"E09",TRUE,"exp200802","GP3","BPH3258","2","VSS-059",0.280833333333333,0.0101843454866475,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_E11",300,0.00258276669833726,268.373903460263,63.9594522382798,930,1.05288149538902,0,-0.00360850826354097,1.05288149538902,930,"exp200802_GP3","E","11",0.0221666666666666,"E11",TRUE,"exp200802","GP3","BPH3250","1","VSS-051",0.280833333333333,0.018220956792514,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_E12",370,0.00272462983064006,254.400496083944,56.2357242038182,930,1.02193629931954,70,0.035995789409024,1.02193629931954,930,"exp200802_GP3","E","12",0.0951666666666666,"E12",TRUE,"exp200802","GP3","BPH3338","3","VSS-139",0.280833333333333,0.0144767098973817,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_F01",350,0.00246490299831702,281.206676706228,56.7498355131016,930,1.01258853277165,0,0.0206452043619733,1.01258853277165,930,"exp200802_GP3","F","1",0.00716666666666665,"F01",TRUE,"exp200802","GP3","BPH3735","1","VSS-149",0.280833333333333,0.0132702696128681,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp200802_GP3_F02",400,0.00289609234403372,239.338770391044,56.5406060610829,930,1.10648382632337,100,0.026852086307098,1.10648382632337,930,"exp200802_GP3","F","2",0.00216666666666665,"F02",TRUE,"exp200802","GP3","BPH3338","1","VSS-139",0.280833333333333,0.0144767098973817,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
