"sample_id","well_id","time_of_max_rate_OD","max_rate_OD","doubling_time_OD","AUC_OD","time_of_max_OD","max_OD","time_of_min_OD","min_OD","end_point_OD","end_point_timepoint_OD","well_row","well_col","well","experiment","plate","replicate","strain_group.x","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","strain_group.y","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2851","exp200321_6_B09",270,0.0293709208297675,23.6020236057636,132.547011111333,900,6.44795429796352,15,0.0558324554372044,6.44697782352121,930,"B",9.5,"B09","exp200321","6",2.5,"VAN-119",0.0475850116458253,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-119","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2852","exp200321_6_A02",480,0.0232728790073529,29.7834737309875,80.0562444443334,930,5.58313384380473,0,0.00557913114574935,5.58313384380473,930,"A",4,"A02","exp200321","6",2,"VAN-121",0.0122882057274445,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-121","101",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2853","exp200321_6_B11",390,0.0259471277868973,26.7138307658842,100.229511111333,840,5.79855960609338,90,0.013306476390125,5.7825078537573,930,"B",5,"B11","exp200321","6",2,"VAN-122",0.00173205080756888,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-122","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2854","exp200321_6_A06",360,0.0278625350046705,24.8773911075843,105.348511111333,930,6.37462137863922,90,0.0190746350828264,6.37462137863922,930,"A",7,"A06","exp200321","6",2,"VAN-123",0.0228108161479008,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-123","8",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2855","exp200321_6_F03",330,0.0263092770316135,26.3461128075489,115.826511111333,930,6.18837580057898,60,0.0259701946409003,6.18837580057898,930,"F",6,"F03","exp200321","6",2,"VAN-124",0.0152752523165195,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-124","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2856","exp200321_6_A10",330,0.0226277328844137,30.6326393413189,96.5045111113334,930,5.53200028420011,90,0.0269702086716686,5.53200028420011,930,"A",10,"A10","exp200321","6",2,"VAN-125",0.0103923048454133,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-125","22",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2857","exp200321_6_A12",450,0.0207122722537109,33.4655305834809,74.5705111113334,870,5.32963593404712,90,0.0208022044239914,5.29744565436641,930,"A",11,"A12","exp200321","6",2,"VAN-126",0.00929157324317757,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-126","101",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2858","exp200321_6_C08",330,0.0245267319565037,28.2608861950784,100.287511111333,900,5.62026313308049,60,0.0271684954965155,5.6053576169273,930,"C",9,"C08","exp200321","6",2,"VAN-126",0.0104083299973307,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-126","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2859","exp200321_6_A09",300,0.0275752305163761,25.1365869869449,117.633044444333,780,5.87162200198401,90,0.0166820357571553,5.56781764432958,930,"A",9,"A09","exp200321","6",2,"VAN-127",0.00808290376865476,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-127","93",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2860","exp200321_6_E03",360,0.0485923946187511,14.2645199109506,145.423744444333,690,8.0183392052539,60,0.0117998098197085,7.33129817637171,930,"E",3,"E03","exp200321","6",2,"VAN-128",0.0277848879788996,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-128","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2861","exp200321_6_C06",360,0.0282335145582165,24.5505099668233,112.296511111333,870,6.24180347067035,60,0.0156830182005543,6.24180347067035,930,"C",6,"C06","exp200321","6",2,"VAN-129",0.00808290376865476,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-129","39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2862","exp200321_6_A01",330,0.0277498058073933,24.9784515744349,105.740344444333,870,6.19357156600747,60,0.0141765591486428,6.1772326461317,930,"A",3,"A01","exp200321","6",2,"VAN-129",0.00737111479583199,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-129","39",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2863","exp200321_6_B10",360,0.0243569271473094,28.4579075335664,95.8845111113334,870,5.53235010269902,60,0.0240276168774563,5.52783288957177,930,"B",10,"B10","exp200321","6",2,"VAN-130",0.0128970280814354,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-130","-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2864","exp200321_6_B01",390,0.0246212664019305,28.1523772678727,94.1687444443334,810,5.876382444453,60,0.00801750537884363,5.77618910129687,930,"B",3,"B01","exp200321","6",2,"VAN-130",0.00850490054811538,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-130","-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA
"BPH2865","exp200321_6_B05",360,0.0288958462016934,23.9877792718638,100.757511111333,870,5.90791606069175,60,0.0043158398180138,5.89706355268694,930,"B",2,"B05","exp200321","6",2,"VAN-131",0.0105039675043925,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-131","46",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2866","exp200321_6_F05",270,0.0292190131723375,23.7224705869316,120.870511111333,780,5.87938749137723,0,0.0163711828669071,5.7393281602779,930,"F",5,"F05","exp200321","6",2,"VAN-132",0.00650640709864771,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-132","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2867","exp200321_6_A08",330,0.0278999100398984,24.8440650729234,105.498511111333,810,5.4719056520268,60,0.0219990291544063,5.36255349126369,930,"A",8,"A08","exp200321","6",2,"VAN-132",0.0172143351115671,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-132","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2869","exp200730_GP1_C02",315,0.0232885767208404,29.952922860568,458.631333332286,930,6.31955666973472,0,0.0137793655468933,6.31955666973472,930,"C",3,"C02","exp200730","GP1",1.5,"VAN-134",0.0106415423808029,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-134","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2872","exp200730_GP1_B08",270,0.0284402597314744,24.3720411523826,514.544333332286,930,6.08668378696645,0,0.0138279236930036,6.08668378696645,930,"B",7,"B08","exp200730","GP1",2,"VAN-137",0.0197223146960416,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-137","-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2873","exp200730_GP1_A04",270,0.027943434060409,24.8053685549699,505.046333332286,930,5.92796958910761,0,0.0213837508278044,5.91491103608895,930,"A",9,"A04","exp200730","GP1",2,"VAN-137",0.0197660559975168,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-137","-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2876","exp200730_GP1_A02",270,0.0269652328672262,25.7052176768851,484.760333332286,930,5.72000177662907,0,0.0234867576869897,5.72000177662907,930,"A",4,"A02","exp200730","GP1",2,"VAN-140",0.0245419484935885,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-140","78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2877","exp200730_GP1_B11",255,0.0273059801951523,25.3958242445238,511.555766665286,855,6.26947859300488,0,0.0209360804398345,6.21758909951107,930,"B",8,"B11","exp200730","GP1",2,"VAN-140",0.0175019961168455,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-140","78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2881","exp200730_GP1_B07",255,0.0274372041622417,25.2662980900512,506.584333332286,900,5.82677354455572,0,0.0127743931687071,5.82386503871838,930,"B",7.5,"B07","exp200730","GP1",2.5,"VAN-144",0.0199856008772377,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-144","1756",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2882","exp200730_GP1_F03",240,0.0246363094001947,28.1351873489001,508.502762902061,840,5.73990624280468,0,0.0187586132842521,5.73340474503053,930,"F",6,"F03","exp200730","GP1",2,"VAN-144",0.0146845620852773,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-144","1756",1,NA,0,TRUE,0,12,FALSE,0,NA,127,"paired-colonising","hepT / era / Type I restriction modification DNA specificity domain protein / sraP / hypothetical protein / Phage terminase large subunit"
"BPH2883","exp200730_GP1_A10",300,0.0267805429843007,25.8824916644252,500.664333332286,870,6.0349691760823,0,0.0122396577870727,5.98604922108771,930,"A",10,"A10","exp200730","GP1",2,"VAN-145",0.0152871504766902,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-145","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2884","exp200730_GP1_A12",300,0.0235423660477719,29.4425453734522,476.524333332286,840,5.78713604807742,0,0.0209725866973306,5.78713604807742,930,"A",11,"A12","exp200730","GP1",2,"VAN-145",0.0141121052699983,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-145","5",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2887","exp200228_M1_A03",855,0.00498651028920992,139.011033691292,20.0372833333333,930,2.17378002948942,60,0.0148695664168527,2.17378002948942,930,"A",7,"A03","exp200228","M1",2,"VAN-148",0.0253245598842968,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-148","45",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2888","exp200730_GP1_C08",270,0.0263246703782867,26.3307069224188,535.120333332286,660,6.47204195260689,0,0.022604775595355,6.35959347488102,930,"C",9,"C08","exp200730","GP1",2,"VAN-148",0.0192747283123564,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-148","45",1,NA,0,TRUE,0,0,FALSE,0,"Persistent",6,"paired-invasive",NA
"BPH2890","exp200730_GP1_A09",270,0.026121000130111,26.5360122930715,532.726333332286,930,6.58850932884503,0,0.0152976646177622,6.58850932884503,930,"A",9,"A09","exp200730","GP1",2,"VAN-150",0.0174815920500983,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-150","78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2891","exp200730_GP1_E03",270,0.0262689049587832,26.3866035393373,526.347401103438,900,6.7878572594251,0,0.0143649616008214,6.7878572594251,930,"E",3,"E03","exp200730","GP1",2,"VAN-150",0.0153741222957161,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-150","78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2896","exp200228_M1_C10",510,0.00149553238400606,463.478549828003,7.45003333333334,900,0.595741550117218,90,0.00549594754074676,0.563219269198331,930,"C",9,"C10","exp200228","M1",2,"VAN-155",0.00493288286231625,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-155","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2897","exp200730_GP1_C06",330,0.0246434191918046,28.1270701587732,435.690333332286,930,6.01049937061648,0,0.00673774935666485,6.00695080108466,930,"C",6,"C06","exp200730","GP1",2,"VAN-156",0.00477683805651624,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-156","34",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2898","exp200730_GP1_C03",330,0.0230765516039249,30.053923773821,429.566330354734,930,5.77533924094332,0,0.0102778775537584,5.77533924094332,930,"C",3.5,"C03","exp200730","GP1",2,"VAN-156",3.43902379118895,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-156","34",0,NA,0,TRUE,0,0,FALSE,-0.5,"Persistent",3,"paired-invasive",NA
"BPH2902","exp200226_P2_B05",240,0.027344167080128,25.3489959496218,123.499911111,810,6.02323351092127,60,0.0118598393038784,5.94668644542786,930,"B",6,"B05","exp200226","P2",2,"VAN-160",0.0188237438713273,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-160","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2904","exp200226_P2_B03",270,0.0281952656943135,24.5838144628565,129.718377778,930,6.56852548060076,0,0.0161473031719826,6.56852548060076,930,"B",8,"B03","exp200226","P2",2,"VAN-160",0.0100664459136943,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-160","45",1,NA,0,TRUE,0,3,FALSE,0,NA,1,"paired-colonising","clfA / agrA / Nitroreductase family protein"
"BPH2907","exp200730_GP1_B10",360,0.0232072627616654,29.8676835643414,455.674333332286,930,6.42260309610404,0,0.0114456515899219,6.42260309610404,930,"B",10,"B10","exp200730","GP1",2,"VAN-162",0.0141517747039983,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-162","239",1,NA,0,FALSE,1,NA,FALSE,-0.5,"Relapse (on treatment)",27,"paired-invasive",NA
"BPH2922","exp200731_GP2_A03",360,0.0234799365879655,29.533805572386,108.695344444667,930,6.43826043545444,60,0.0274670583742045,6.43826043545444,930,"A",7,"A03","exp200731","GP2",2,"VAN-176",0.0293757269413598,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-176","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2923","exp200731_GP2_C10",375,0.0274687891672358,25.756598779731,104.4614833335,900,6.25726290472364,15,0.0345863114721072,6.19087486499511,930,"C",9.5,"C10","exp200731","GP2",2.5,"VAN-176",0.0158787069162868,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2924","exp200731_GP2_B02",315,0.0236758620767628,29.2886792661306,114.966344444667,900,6.56292723438431,60,0.0202655439285262,6.54950096966229,930,"B",3,"B02","exp200731","GP2",2,"VAN-176",0.0263792848020311,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2925","exp200731_GP2_E08",450,0.0243147050349012,28.5158724615505,91.9121222223334,930,6.52504267960504,60,0.0328238854783446,6.52046332128823,930,"E",8,"E08","exp200731","GP2",2,"VAN-176",0.0153242726852968,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2926","exp200731_GP2_A07",540,0.0197538441726278,35.0892299495009,65.3901222223334,930,5.57097221097133,0,0.0360771047190341,5.57097221097133,930,"A",7,"A07","exp200731","GP2",2,"VAN-176",0.0187127407577476,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2934","exp200228_M1_B02",675,0.0138302568892005,50.1183064731829,44.2367499998333,930,4.6595149615574,0,0.00954431036276762,4.6595149615574,930,"B",2.5,"B02","exp200228","M1",2,"VAN-184",0.00493288286231625,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-184","291",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2938","exp200228_M1_E08",570,0.0149649138786172,46.3181536614358,62.9638333333333,930,5.26377447620196,30,0.0175664199645371,5.26377447620196,930,"E",8,"E08","exp200228","M1",2,"VAN-188",0.0101488915650922,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-188","30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2942","exp200226_P2_C06",210,0.0289869257010576,23.9124075353274,130.722911111,840,5.88502213437294,30,0.0142369349959511,5.6629120184549,930,"C",7,"C06","exp200226","P2",2,"VAN-192",0.0126753040726183,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-192","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2943","exp200226_P2_C05",210,0.0286835699650469,24.1653037402456,133.139911111,930,6.17397658447199,0,0.0157263394317559,6.17397658447199,930,"C",6,"C05","exp200226","P2",2,"VAN-192",0.0118462370959446,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-192","5",0,NA,0,TRUE,0,0,FALSE,-0.5,"Relapse (after treatment)",65,"paired-invasive",NA
"BPH2946","exp200731_GP2_D09",465,0.0230985201660968,30.0085261679357,82.8106222223334,930,6.31317605520524,165,-8.92681963757412e-05,6.31317605520524,930,"D",9,"D09","exp200731","GP2",2,"VAN-195",0.0109422727681836,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-195","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2947","exp200731_GP2_A11",405,0.0239149443327647,28.9908327763111,95.6019833335,930,5.98510258285066,165,0.00291081582736696,5.98510258285066,930,"A",6,"A11","exp200731","GP2",2,"VAN-196",0.0165378354085412,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-196","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2948","exp200731_GP2_D04",360,0.027474730676427,25.2286559191878,112.082622222333,930,6.38356935412755,90,0.0146074342403954,6.38356935412755,930,"D",4,"D04","exp200731","GP2",2,"VAN-196",0.0103810725200562,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-196","239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",9,"paired-invasive",NA
"BPH2949","exp200228_M1_A07",720,0.0135300514484212,51.2301954802121,43.8811666663334,930,4.8253792660482,60,0.00801477634244051,4.8253792660482,930,"A",7,"A07","exp200228","M1",2,"VAN-197",0.00907377172587747,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-197","1",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2952","exp200731_GP2_C07",345,0.028767552783127,24.0994988878403,109.5004833335,930,5.9629929023247,135,0.00427882662165805,5.9629929023247,930,"C",7,"C07","exp200731","GP2",2,"VAN-200",0.0402359706398806,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-200","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2953","exp200731_GP2_C02",330,0.0285008403597917,24.3228093598051,111.400844444667,930,5.93079309318713,120,-0.00267830371578985,5.93079309318713,930,"C",2,"C02","exp200731","GP2",2,"VAN-200",0.00985224170768596,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-200","45",1,NA,0,TRUE,0,2,FALSE,0,NA,-85,"paired-colonising","hypothetical protein"
"BPH2959","exp200731_GP2_B08",300,0.0269373627706546,25.7318129640759,126.032122222333,930,6.6503874467402,60,0.025194058280239,6.47891888672292,930,"B",7,"B08","exp200731","GP2",2,"VAN-206",0.0230188328693413,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-206","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2960","exp200731_GP2_A04",300,0.0257646730581525,26.9058515890465,117.333844444667,930,6.3658024703742,90,0.0121951366548849,6.3658024703742,930,"A",9,"A04","exp200731","GP2",2,"VAN-206",0.0241633331034166,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-206","5",0,NA,0,TRUE,0,0,FALSE,-0.25,"Persistent",3,"paired-invasive",NA
"BPH2961","exp200731_GP2_A02",315,0.025990236017012,26.6738159723677,118.977122222333,930,6.17756005384707,45,0.0140060368929771,6.15248099549654,930,"A",3,"A02","exp200731","GP2",2.5,"VAN-206",0.00669576980886689,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-206","5",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA
"BPH2962","exp200226_P2_B09",240,0.0313325066501764,22.1223021923796,143.907911111,930,6.64356498648329,0,0.00156357173431604,6.6405928017157,930,"B",8,"B09","exp200226","P2",2,"VAN-207",0.00848312049503798,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-207","20",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2963","exp200226_P2_B10",240,0.0311525661328919,22.2500829499274,142.176911111,900,6.69481737470489,0,0.00781933557795152,6.68038726805838,930,"B",8,"B10","exp200226","P2",2,"VAN-207",0.00862167810425171,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-207","20",0,NA,0,TRUE,0,5,FALSE,0,"Persistent",3,"paired-invasive","ggt_1 / SigmaW regulon antibacterial / hutG / entB"
"BPH2964","exp200731_GP2_B11",300,0.0308151136176753,22.4961223888304,124.683344444667,930,6.35409998746855,30,0.0128598615119169,6.35409998746855,930,"B",5,"B11","exp200731","GP2",2,"VAN-207",0.01147170431976,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-207","20",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",7,"paired-invasive",NA
"BPH2965","exp200228_M1_D09",570,0.0175843579151675,39.4183958210989,69.4090333333334,930,5.56502901727804,0,0.00814272264655352,5.56502901727804,930,"D",9,"D09","exp200228","M1",2,"VAN-208",0.00891679630227675,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-208","8",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2966","exp200731_GP2_A06",300,0.0287095190471338,24.1491991814019,118.756344444667,930,6.12553965645973,75,0.0206408823922655,6.12553965645973,930,"A",7,"A06","exp200731","GP2",2,"VAN-208",0.00680196050169851,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-208","8",0,NA,0,TRUE,0,0,FALSE,0.25,"Persistent",3,"paired-invasive",NA
"BPH2973","exp200731_GP2_F03",375,0.025617442728213,27.0647746716182,104.2554833335,930,6.14648587994029,105,0.00923957133778751,6.14015205539174,930,"F",6,"F03","exp200731","GP2",2,"VAN-215",0.0209419833508354,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-215","39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2974","exp200731_GP2_F10",345,0.0265120555301405,26.1451293756845,109.0874833335,930,6.11854268366186,90,0.00938769703793381,6.11854268366186,930,"F",9.5,"F10","exp200731","GP2",1.5,"VAN-215",0.00828653526310404,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-215","39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2975","exp200731_GP2_A12",390,0.022828308031433,30.3640022891716,89.875016667,930,5.35297318038286,120,0.0014967788985969,5.32089676682207,930,"A",11,"A12","exp200731","GP2",2,"VAN-215",0.0183193886360872,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-215","39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2976","exp200219_P1_D11",330,0.0253370943615381,27.3570114500638,122.778666666667,930,6.95718161075248,30,0.0046815993190667,6.8986479594183,930,"D",2,"D11","exp200219","P1",2,"VAN-216",0.0098657657246325,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2977","exp200219_P1_B11",330,0.0255123376673675,27.1690971481042,119.838666666667,900,6.95446412911128,0,0.0108919150415531,6.78814934086364,930,"B",11,"B11","exp200219","P1",2,"VAN-216",0.0176162803489651,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",3,"paired-invasive",NA
"BPH2978","exp200219_P1_B06",300,0.0266626981508894,25.9968881107715,131.040666666667,900,6.86556678054071,0,0.00180660481639165,6.81141936476177,930,"B",5,"B06","exp200219","P1",2,"VAN-216",0.0066583281184794,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,NA,0,TRUE,0,1,FALSE,0,"Persistent",6,"paired-invasive","fabF"
"BPH2979","exp200219_P1_B04",300,0.0255088296395447,27.1728334994015,125.954666666667,930,6.80430939223861,0,0.0210133329497985,6.80430939223861,930,"B",4,"B04","exp200219","P1",2,"VAN-216",0.0229128784747792,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,NA,0,TRUE,0,1,FALSE,0.5,"Persistent",8,"paired-invasive",NA
"BPH2980","exp200219_P1_C04",270,0.0259332020847336,26.7281756527856,131.788666666667,900,6.8887196536881,0,0.0192453895588509,6.8887196536881,930,"C",4,"C04","exp200219","P1",2,"VAN-216",0.00600000000000001,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,NA,0,TRUE,0,2,FALSE,0,"Persistent",12,"paired-invasive","bcr_1 / pepS"
"BPH2981","exp200219_P1_B08",330,0.025534195703413,27.1458395874712,119.783666666667,930,6.79818101093159,0,0.00704887920715827,6.79818101093159,930,"B",8,"B08","exp200219","P1",2,"VAN-216",0.0255147016443462,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,NA,0,TRUE,0,12,FALSE,0.5,NA,5,"paired-colonising","gpsA / lepA / blaZ / hypothetical protein"
"BPH2982","exp200219_P1_C03",330,0.025970488566434,26.6898013407347,121.130666666667,930,6.74777782142267,0,0.00702632955851741,6.74777782142267,930,"C",6,"C03","exp200219","P1",2,"VAN-216",0.0101159939369957,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,NA,0,TRUE,0,17,FALSE,1,NA,-139,"paired-colonising","gpsA / hypothetical protein / rny"
"BPH2987","exp200731_GP2_C08",390,0.0240406828925161,28.8446497462118,95.9833444446667,930,5.88904896077016,105,0.00402229480525401,5.88904896077016,930,"C",9,"C08","exp200731","GP2",2,"VAN-222",0.0190271735508281,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-222","39",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2988","exp200731_GP2_C11",345,0.0251377561354996,27.5907425194693,105.602311111167,930,5.97847784766065,120,-0.00719276670399861,5.97603406943496,930,"C",7,"C11","exp200731","GP2",2,"VAN-222",0.01015217546473,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-222","39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2989","exp200731_GP2_E03",300,0.0298590436969228,23.2160045644662,121.9384833335,930,6.23367759588128,90,0.0107338337686933,6.23367759588128,930,"E",3,"E03","exp200731","GP2",2,"VAN-223",0.00980646045557043,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-223","2176",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2990","exp200731_GP2_C06",300,0.0296568343393546,23.3728878721949,120.4376833335,930,6.37065012407396,90,-0.00475429559309438,6.37065012407396,930,"C",6,"C06","exp200731","GP2",2,"VAN-223",0.00710164300238567,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-223","2176",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",6,"paired-invasive",NA
