well,f_signal,timepoint,well_row,well_col,experiment,cell_type,cell_number,plate,well_id,sample_id,strain_group
E06,12016,55,E,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_E06,NE440,NEBRASKA
E07,12271,55,E,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_E07,NE743,NEBRASKA
E08,12307,55,E,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_E08,NE1140,NEBRASKA
E09,12717,55,E,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_E09,NE117,NEBRASKA
E10,12975,55,E,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_E10,NE1553,NEBRASKA
E11,11698,55,E,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_E11,NE1166,NEBRASKA
E12,12909,55,E,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_E12,NE369,NEBRASKA
F01,13340,55,F,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_F01,NE581,NEBRASKA
F02,12044,55,F,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_F02,NE369,NEBRASKA
F03,12711,55,F,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_F03,NE186,NEBRASKA
F04,12466,55,F,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_F04,NE46,NEBRASKA
F05,12277,55,F,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_F05,NE66,NEBRASKA
F06,12410,55,F,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_F06,NE66,NEBRASKA
F07,11810,55,F,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_F07,NE186,NEBRASKA
F08,12075,55,F,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_F08,NE1140,NEBRASKA
F09,12719,55,F,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_F09,NE117,NEBRASKA
F10,11991,55,F,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_F10,NE188,NEBRASKA
F11,11496,55,F,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_F11,Non infected,CONTROL
F12,12369,55,F,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_F12,NE704,NEBRASKA
G01,12166,55,G,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_G01,NE1671,NEBRASKA
G02,11966,55,G,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_G02,NE581,NEBRASKA
G03,12372,55,G,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_G03,NE1020,NEBRASKA
G04,12378,55,G,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_G04,NE1462,NEBRASKA
G05,12142,55,G,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_G05,NE66,NEBRASKA
G06,13167,55,G,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_G06,NE186,NEBRASKA
G07,12111,55,G,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_G07,NE1532,NEBRASKA
G08,12361,55,G,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_G08,NE1140,NEBRASKA
G09,12439,55,G,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_G09,NE188,NEBRASKA
G10,13333,55,G,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_G10,NE1380,NEBRASKA
G11,12778,55,G,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_G11,JE2,CONTROL
G12,12915,55,G,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_G12,NE214,NEBRASKA
H01,12399,55,H,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_H01,NE743,NEBRASKA
H02,12205,55,H,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_H02,NE1462,NEBRASKA
H03,12313,55,H,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_H03,NE1020,NEBRASKA
H04,13380,55,H,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_H04,NE1166,NEBRASKA
H05,14354,55,H,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_H05,NE1380,NEBRASKA
H06,12264,55,H,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_H06,NE1183,NEBRASKA
H07,12229,55,H,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_H07,NE1,NEBRASKA
H08,12309,55,H,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_H08,NE1919,NEBRASKA
H09,12404,55,H,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_H09,NE1,NEBRASKA
H10,61182,55,H,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_H10,Complete lysis,CONTROL
H11,59187,55,H,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_H11,Complete lysis,CONTROL
H12,64932,55,H,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_H12,Complete lysis,CONTROL
A01,12912,60,A,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_A01,NE46,NEBRASKA
A02,12162,60,A,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_A02,NE1561,NEBRASKA
A03,12145,60,A,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_A03,JE2,CONTROL
A04,12528,60,A,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_A04,NE1553,NEBRASKA
A05,12245,60,A,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_A05,NE743,NEBRASKA
A06,12246,60,A,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_A06,NE172,NEBRASKA
A07,13266,60,A,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_A07,NE1166,NEBRASKA
A08,12334,60,A,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_A08,NE704,NEBRASKA
A09,12338,60,A,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_A09,NE362,NEBRASKA
A10,12281,60,A,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_A10,NE188,NEBRASKA
A11,12717,60,A,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_A11,NE1183,NEBRASKA
A12,12374,60,A,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_A12,NE1919,NEBRASKA
B01,12904,60,B,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_B01,NE573,NEBRASKA
B02,12104,60,B,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_B02,NE1020,NEBRASKA
B03,11943,60,B,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_B03,NE573,NEBRASKA
B04,11884,60,B,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_B04,NE1561,NEBRASKA
B05,12506,60,B,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_B05,NE581,NEBRASKA
B06,12286,60,B,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_B06,NE873,NEBRASKA
B07,12200,60,B,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_B07,NE172,NEBRASKA
B08,11628,60,B,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_B08,NE1532,NEBRASKA
B09,12391,60,B,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_B09,NE1553,NEBRASKA
B10,12273,60,B,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_B10,NE472,NEBRASKA
B11,12491,60,B,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_B11,NE1671,NEBRASKA
B12,13080,60,B,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_B12,NE1561,NEBRASKA
C01,12761,60,C,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_C01,NE1183,NEBRASKA
C02,12969,60,C,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_C02,NE1462,NEBRASKA
C03,11913,60,C,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_C03,NE46,NEBRASKA
C04,11890,60,C,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_C04,NE573,NEBRASKA
C05,12263,60,C,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_C05,NE1671,NEBRASKA
C06,12239,60,C,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_C06,NE440,NEBRASKA
C07,12109,60,C,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_C07,NE1380,NEBRASKA
C08,11892,60,C,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_C08,NE214,NEBRASKA
C09,12196,60,C,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_C09,NE214,NEBRASKA
C10,12206,60,C,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_C10,NE1,NEBRASKA
C11,12450,60,C,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_C11,NE362,NEBRASKA
C12,11662,60,C,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_C12,Non infected,CONTROL
D01,12547,60,D,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_D01,NE704,NEBRASKA
D02,11636,60,D,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_D02,NE472,NEBRASKA
D03,11955,60,D,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_D03,NE362,NEBRASKA
D04,11570,60,D,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_D04,NE119,NEBRASKA
D05,13454,60,D,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_D05,NE1532,NEBRASKA
D06,12354,60,D,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_D06,NE873,NEBRASKA
D07,11827,60,D,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_D07,JE2,CONTROL
D08,12320,60,D,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_D08,NE172,NEBRASKA
D09,12339,60,D,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_D09,NE117,NEBRASKA
D10,12236,60,D,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_D10,NE119,NEBRASKA
D11,12559,60,D,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_D11,NE1919,NEBRASKA
D12,11785,60,D,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_D12,NE472,NEBRASKA
E01,11639,60,E,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_E01,Non infected,CONTROL
E02,11946,60,E,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_E02,NE440,NEBRASKA
E03,12379,60,E,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_E03,NE369,NEBRASKA
E04,12032,60,E,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_E04,NE119,NEBRASKA
E05,12937,60,E,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_E05,NE873,NEBRASKA
E06,12217,60,E,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_E06,NE440,NEBRASKA
E07,12744,60,E,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_E07,NE743,NEBRASKA
E08,12278,60,E,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_E08,NE1140,NEBRASKA
E09,11959,60,E,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_E09,NE117,NEBRASKA
E10,12702,60,E,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_E10,NE1553,NEBRASKA
E11,12207,60,E,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_E11,NE1166,NEBRASKA
E12,13218,60,E,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_E12,NE369,NEBRASKA
F01,13134,60,F,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_F01,NE581,NEBRASKA
F02,12273,60,F,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_F02,NE369,NEBRASKA
F03,11884,60,F,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_F03,NE186,NEBRASKA
F04,12495,60,F,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_F04,NE46,NEBRASKA
F05,12225,60,F,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_F05,NE66,NEBRASKA
F06,11837,60,F,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_F06,NE66,NEBRASKA
F07,11786,60,F,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_F07,NE186,NEBRASKA
F08,12228,60,F,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_F08,NE1140,NEBRASKA
F09,12892,60,F,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_F09,NE117,NEBRASKA
F10,11775,60,F,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_F10,NE188,NEBRASKA
F11,11708,60,F,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_F11,Non infected,CONTROL
F12,12596,60,F,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_F12,NE704,NEBRASKA
G01,12493,60,G,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_G01,NE1671,NEBRASKA
G02,12230,60,G,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_G02,NE581,NEBRASKA
G03,12604,60,G,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_G03,NE1020,NEBRASKA
G04,12008,60,G,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_G04,NE1462,NEBRASKA
G05,13648,60,G,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_G05,NE66,NEBRASKA
G06,13022,60,G,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_G06,NE186,NEBRASKA
G07,12331,60,G,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_G07,NE1532,NEBRASKA
G08,12185,60,G,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_G08,NE1140,NEBRASKA
G09,13075,60,G,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_G09,NE188,NEBRASKA
G10,12430,60,G,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_G10,NE1380,NEBRASKA
G11,12308,60,G,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_G11,JE2,CONTROL
G12,13157,60,G,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_G12,NE214,NEBRASKA
H01,12322,60,H,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_H01,NE743,NEBRASKA
H02,12402,60,H,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_H02,NE1462,NEBRASKA
H03,12146,60,H,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_H03,NE1020,NEBRASKA
H04,12194,60,H,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_H04,NE1166,NEBRASKA
H05,13147,60,H,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_H05,NE1380,NEBRASKA
H06,12281,60,H,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_H06,NE1183,NEBRASKA
H07,12212,60,H,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_H07,NE1,NEBRASKA
H08,12139,60,H,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_H08,NE1919,NEBRASKA
H09,12012,60,H,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_H09,NE1,NEBRASKA
H10,62487,60,H,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_H10,Complete lysis,CONTROL
H11,60792,60,H,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_H11,Complete lysis,CONTROL
H12,66904,60,H,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_H12,Complete lysis,CONTROL
A01,13814,65,A,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_A01,NE46,NEBRASKA
A02,12651,65,A,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_A02,NE1561,NEBRASKA
A03,12075,65,A,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_A03,JE2,CONTROL
A04,12424,65,A,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_A04,NE1553,NEBRASKA
A05,12608,65,A,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_A05,NE743,NEBRASKA
A06,12660,65,A,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_A06,NE172,NEBRASKA
A07,13478,65,A,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_A07,NE1166,NEBRASKA
A08,11923,65,A,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_A08,NE704,NEBRASKA
A09,12668,65,A,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_A09,NE362,NEBRASKA
A10,12493,65,A,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_A10,NE188,NEBRASKA
A11,12730,65,A,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_A11,NE1183,NEBRASKA
A12,12416,65,A,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_A12,NE1919,NEBRASKA
B01,13054,65,B,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_B01,NE573,NEBRASKA
B02,12484,65,B,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_B02,NE1020,NEBRASKA
B03,11922,65,B,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_B03,NE573,NEBRASKA
B04,11681,65,B,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_B04,NE1561,NEBRASKA
B05,12218,65,B,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_B05,NE581,NEBRASKA
B06,12778,65,B,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_B06,NE873,NEBRASKA
B07,12064,65,B,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_B07,NE172,NEBRASKA
B08,12415,65,B,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_B08,NE1532,NEBRASKA
B09,12415,65,B,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_B09,NE1553,NEBRASKA
B10,11955,65,B,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_B10,NE472,NEBRASKA
B11,11841,65,B,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_B11,NE1671,NEBRASKA
B12,12805,65,B,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_B12,NE1561,NEBRASKA
C01,12448,65,C,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_C01,NE1183,NEBRASKA
C02,12827,65,C,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_C02,NE1462,NEBRASKA
C03,12101,65,C,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_C03,NE46,NEBRASKA
C04,11616,65,C,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_C04,NE573,NEBRASKA
C05,12201,65,C,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_C05,NE1671,NEBRASKA
C06,12181,65,C,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_C06,NE440,NEBRASKA
C07,11975,65,C,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_C07,NE1380,NEBRASKA
C08,12025,65,C,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_C08,NE214,NEBRASKA
C09,11919,65,C,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_C09,NE214,NEBRASKA
C10,12382,65,C,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_C10,NE1,NEBRASKA
C11,12041,65,C,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_C11,NE362,NEBRASKA
C12,11626,65,C,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_C12,Non infected,CONTROL
D01,12541,65,D,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_D01,NE704,NEBRASKA
D02,12012,65,D,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_D02,NE472,NEBRASKA
D03,12251,65,D,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_D03,NE362,NEBRASKA
D04,11886,65,D,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_D04,NE119,NEBRASKA
D05,12365,65,D,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_D05,NE1532,NEBRASKA
D06,11764,65,D,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_D06,NE873,NEBRASKA
D07,12348,65,D,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_D07,JE2,CONTROL
D08,11869,65,D,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_D08,NE172,NEBRASKA
D09,12388,65,D,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_D09,NE117,NEBRASKA
D10,11977,65,D,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_D10,NE119,NEBRASKA
D11,12134,65,D,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_D11,NE1919,NEBRASKA
D12,11919,65,D,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_D12,NE472,NEBRASKA
E01,12435,65,E,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_E01,Non infected,CONTROL
E02,12085,65,E,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_E02,NE440,NEBRASKA
E03,12831,65,E,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_E03,NE369,NEBRASKA
E04,12035,65,E,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_E04,NE119,NEBRASKA
E05,12633,65,E,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_E05,NE873,NEBRASKA
E06,12005,65,E,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_E06,NE440,NEBRASKA
E07,12031,65,E,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_E07,NE743,NEBRASKA
E08,12176,65,E,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_E08,NE1140,NEBRASKA
E09,12128,65,E,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_E09,NE117,NEBRASKA
E10,12836,65,E,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_E10,NE1553,NEBRASKA
E11,12012,65,E,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_E11,NE1166,NEBRASKA
E12,12330,65,E,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_E12,NE369,NEBRASKA
F01,12130,65,F,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_F01,NE581,NEBRASKA
F02,11971,65,F,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_F02,NE369,NEBRASKA
F03,11807,65,F,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_F03,NE186,NEBRASKA
F04,12152,65,F,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_F04,NE46,NEBRASKA
F05,12224,65,F,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_F05,NE66,NEBRASKA
F06,12734,65,F,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_F06,NE66,NEBRASKA
F07,12032,65,F,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_F07,NE186,NEBRASKA
F08,12325,65,F,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_F08,NE1140,NEBRASKA
F09,12497,65,F,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_F09,NE117,NEBRASKA
F10,11706,65,F,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_F10,NE188,NEBRASKA
F11,11361,65,F,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_F11,Non infected,CONTROL
F12,12737,65,F,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_F12,NE704,NEBRASKA
G01,12194,65,G,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_G01,NE1671,NEBRASKA
G02,11724,65,G,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_G02,NE581,NEBRASKA
G03,12444,65,G,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_G03,NE1020,NEBRASKA
G04,11511,65,G,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_G04,NE1462,NEBRASKA
G05,12521,65,G,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_G05,NE66,NEBRASKA
G06,13184,65,G,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_G06,NE186,NEBRASKA
G07,11834,65,G,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_G07,NE1532,NEBRASKA
G08,12254,65,G,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_G08,NE1140,NEBRASKA
G09,12837,65,G,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_G09,NE188,NEBRASKA
G10,12180,65,G,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_G10,NE1380,NEBRASKA
G11,12924,65,G,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_G11,JE2,CONTROL
G12,13143,65,G,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_G12,NE214,NEBRASKA
H01,12171,65,H,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_H01,NE743,NEBRASKA
H02,12683,65,H,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_H02,NE1462,NEBRASKA
H03,12306,65,H,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_H03,NE1020,NEBRASKA
H04,13733,65,H,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_H04,NE1166,NEBRASKA
H05,12685,65,H,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_H05,NE1380,NEBRASKA
H06,12419,65,H,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_H06,NE1183,NEBRASKA
H07,12286,65,H,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_H07,NE1,NEBRASKA
H08,12654,65,H,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_H08,NE1919,NEBRASKA
H09,12097,65,H,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_H09,NE1,NEBRASKA
H10,63212,65,H,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_H10,Complete lysis,CONTROL
H11,62350,65,H,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_H11,Complete lysis,CONTROL
H12,67668,65,H,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_H12,Complete lysis,CONTROL
A01,12772,70,A,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_A01,NE46,NEBRASKA
A02,13387,70,A,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_A02,NE1561,NEBRASKA
A03,11943,70,A,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_A03,JE2,CONTROL
A04,12605,70,A,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_A04,NE1553,NEBRASKA
A05,12293,70,A,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_A05,NE743,NEBRASKA
A06,13559,70,A,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_A06,NE172,NEBRASKA
A07,13046,70,A,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_A07,NE1166,NEBRASKA
A08,11868,70,A,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_A08,NE704,NEBRASKA
A09,12630,70,A,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_A09,NE362,NEBRASKA
A10,12282,70,A,10,exp210323,THP1,NA,GPV1,exp210323_GPV1_A10,NE188,NEBRASKA
A11,12859,70,A,11,exp210323,THP1,NA,GPV1,exp210323_GPV1_A11,NE1183,NEBRASKA
A12,12398,70,A,12,exp210323,THP1,NA,GPV1,exp210323_GPV1_A12,NE1919,NEBRASKA
B01,13163,70,B,01,exp210323,THP1,NA,GPV1,exp210323_GPV1_B01,NE573,NEBRASKA
B02,12455,70,B,02,exp210323,THP1,NA,GPV1,exp210323_GPV1_B02,NE1020,NEBRASKA
B03,11684,70,B,03,exp210323,THP1,NA,GPV1,exp210323_GPV1_B03,NE573,NEBRASKA
B04,12295,70,B,04,exp210323,THP1,NA,GPV1,exp210323_GPV1_B04,NE1561,NEBRASKA
B05,12462,70,B,05,exp210323,THP1,NA,GPV1,exp210323_GPV1_B05,NE581,NEBRASKA
B06,12293,70,B,06,exp210323,THP1,NA,GPV1,exp210323_GPV1_B06,NE873,NEBRASKA
B07,12510,70,B,07,exp210323,THP1,NA,GPV1,exp210323_GPV1_B07,NE172,NEBRASKA
B08,11852,70,B,08,exp210323,THP1,NA,GPV1,exp210323_GPV1_B08,NE1532,NEBRASKA
B09,12129,70,B,09,exp210323,THP1,NA,GPV1,exp210323_GPV1_B09,NE1553,NEBRASKA
