well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A08,A,8,0.724,TRUE,exp201112,P2,exp201112_P2_A08,500,JE2,NA,CONTROL
A08,A,8,0.741,TRUE,exp201112,P2,exp201112_P2_A08,510,JE2,NA,CONTROL
A08,A,8,0.738,TRUE,exp201112,P2,exp201112_P2_A08,520,JE2,NA,CONTROL
A08,A,8,0.733,TRUE,exp201112,P2,exp201112_P2_A08,530,JE2,NA,CONTROL
A08,A,8,0.733,TRUE,exp201112,P2,exp201112_P2_A08,540,JE2,NA,CONTROL
A08,A,8,0.74,TRUE,exp201112,P2,exp201112_P2_A08,550,JE2,NA,CONTROL
A08,A,8,0.737,TRUE,exp201112,P2,exp201112_P2_A08,560,JE2,NA,CONTROL
A08,A,8,0.733,TRUE,exp201112,P2,exp201112_P2_A08,570,JE2,NA,CONTROL
A08,A,8,0.76,TRUE,exp201112,P2,exp201112_P2_A08,580,JE2,NA,CONTROL
A08,A,8,0.77,TRUE,exp201112,P2,exp201112_P2_A08,590,JE2,NA,CONTROL
A08,A,8,0.775,TRUE,exp201112,P2,exp201112_P2_A08,600,JE2,NA,CONTROL
A08,A,8,0.755,TRUE,exp201112,P2,exp201112_P2_A08,610,JE2,NA,CONTROL
A08,A,8,0.77,TRUE,exp201112,P2,exp201112_P2_A08,620,JE2,NA,CONTROL
A08,A,8,0.779,TRUE,exp201112,P2,exp201112_P2_A08,630,JE2,NA,CONTROL
A08,A,8,0.772,TRUE,exp201112,P2,exp201112_P2_A08,640,JE2,NA,CONTROL
A08,A,8,0.783,TRUE,exp201112,P2,exp201112_P2_A08,650,JE2,NA,CONTROL
A08,A,8,0.798,TRUE,exp201112,P2,exp201112_P2_A08,660,JE2,NA,CONTROL
A08,A,8,0.782,TRUE,exp201112,P2,exp201112_P2_A08,670,JE2,NA,CONTROL
A08,A,8,0.793,TRUE,exp201112,P2,exp201112_P2_A08,680,JE2,NA,CONTROL
A08,A,8,0.8,TRUE,exp201112,P2,exp201112_P2_A08,690,JE2,NA,CONTROL
A08,A,8,0.791,TRUE,exp201112,P2,exp201112_P2_A08,700,JE2,NA,CONTROL
A08,A,8,0.797,TRUE,exp201112,P2,exp201112_P2_A08,710,JE2,NA,CONTROL
A08,A,8,0.8,TRUE,exp201112,P2,exp201112_P2_A08,720,JE2,NA,CONTROL
A08,A,8,0.792,TRUE,exp201112,P2,exp201112_P2_A08,730,JE2,NA,CONTROL
A08,A,8,0.805,TRUE,exp201112,P2,exp201112_P2_A08,740,JE2,NA,CONTROL
A08,A,8,0.797,TRUE,exp201112,P2,exp201112_P2_A08,750,JE2,NA,CONTROL
A08,A,8,0.817,TRUE,exp201112,P2,exp201112_P2_A08,760,JE2,NA,CONTROL
A08,A,8,0.811,TRUE,exp201112,P2,exp201112_P2_A08,770,JE2,NA,CONTROL
A08,A,8,0.809,TRUE,exp201112,P2,exp201112_P2_A08,780,JE2,NA,CONTROL
A08,A,8,0.813,TRUE,exp201112,P2,exp201112_P2_A08,790,JE2,NA,CONTROL
A08,A,8,0.813,TRUE,exp201112,P2,exp201112_P2_A08,800,JE2,NA,CONTROL
A08,A,8,0.818,TRUE,exp201112,P2,exp201112_P2_A08,810,JE2,NA,CONTROL
A08,A,8,0.818,TRUE,exp201112,P2,exp201112_P2_A08,820,JE2,NA,CONTROL
A08,A,8,0.823,TRUE,exp201112,P2,exp201112_P2_A08,830,JE2,NA,CONTROL
A08,A,8,0.799,TRUE,exp201112,P2,exp201112_P2_A08,840,JE2,NA,CONTROL
A08,A,8,0.802,TRUE,exp201112,P2,exp201112_P2_A08,850,JE2,NA,CONTROL
A08,A,8,0.811,TRUE,exp201112,P2,exp201112_P2_A08,860,JE2,NA,CONTROL
A08,A,8,0.828,TRUE,exp201112,P2,exp201112_P2_A08,870,JE2,NA,CONTROL
A08,A,8,0.804,TRUE,exp201112,P2,exp201112_P2_A08,880,JE2,NA,CONTROL
A08,A,8,0.813,TRUE,exp201112,P2,exp201112_P2_A08,890,JE2,NA,CONTROL
A08,A,8,0.817,TRUE,exp201112,P2,exp201112_P2_A08,900,JE2,NA,CONTROL
A08,A,8,0.831,TRUE,exp201112,P2,exp201112_P2_A08,910,JE2,NA,CONTROL
A08,A,8,0.815,TRUE,exp201112,P2,exp201112_P2_A08,920,JE2,NA,CONTROL
A08,A,8,0.8,TRUE,exp201112,P2,exp201112_P2_A08,930,JE2,NA,CONTROL
A08,A,8,0.822,TRUE,exp201112,P2,exp201112_P2_A08,940,JE2,NA,CONTROL
A08,A,8,0.803,TRUE,exp201112,P2,exp201112_P2_A08,950,JE2,NA,CONTROL
A08,A,8,0.829,TRUE,exp201112,P2,exp201112_P2_A08,960,JE2,NA,CONTROL
A08,A,8,0.803,TRUE,exp201112,P2,exp201112_P2_A08,970,JE2,NA,CONTROL
A08,A,8,0.798,TRUE,exp201112,P2,exp201112_P2_A08,980,JE2,NA,CONTROL
