GP-1056	55
GP-1057	53
GP-1058	52
GP-1059	39
GP-1060	57
GP-1061	104
GP-1062	35
GP-1063	48
GP-1064	63
GP-1065	61
GP-1066	27
GP-1067	38
GP-1068	20
GP-1069	37
GP-1070	52
GP-1071	38
GP-1072	32
GP-1073	40
GP-1074	39
GP-1075	40
GP-1076	91
GP-1077	21
GP-1078	37
GP-1079	128
GP-1080	100
GP-1081	119
GP-1082	90
GP-1083	97
GP-1084	74
GP-1085	81
GP-1086	82
GP-1087	79
GP-1088	74
GP-1089	64
GP-1090	59
GP-1091	94
GP-1092	79
GP-1093	90
GP-1094	73
GP-1095	84
GP-1096	71
GP-1097	40
GP-1098	86
GP-1099	92
GP-1100	81
GP-1101	74
GP-1102	94
GP-1103	126
GP-1104	68
GP-1105	69
GP-1106	90
GP-1107	79
GP-1108	57
GP-1109	72
GP-1110	48
GP-1111	74
GP-1112	75
GP-1113	72
GP-1114	63
GP-1115	71
GP-1116	73
GP-1117	75
GP-1118	112
GP-1119	56
GP-1120	72
GP-1121	126
GP-1122	81
GP-1123	65
GP-1124	89
GP-1125	93
GP-1126	80
GP-1127	82
GP-1128	86
GP-1129	79
GP-1130	68
GP-1131	50
GP-1132	64
GP-1133	61
GP-1134	66
GP-1135	70
GP-1136	73
GP-1137	71
GP-1138	63
GP-1139	65
GP-1140	73
GP-1141	28
GP-1142	33
GP-1143	71
GP-1144	40
GP-1145	120
GP-1146	63
GP-1147	70
GP-1148	86
GP-1149	88
GP-1150	73
GP-1151	68
GP-1152	65
GP-1153	63
GP-1154	70
GP-1155	64
GP-1156	61
GP-1157	67
GP-1158	146
GP-1159	67
GP-1160	66
GP-1161	112
GP-1162	65
GP-1163	70
GP-1164	83
GP-1165	65
GP-1166	71
GP-1167	42
GP-1168	49
GP-1169	39
GP-1170	41
GP-1171	46
GP-1172	37
GP-1173	22
GP-1174	22
GP-1175	18
GP-1176	22
GP-1177	42
GP-1178	27
GP-1179	25
GP-1180	29
GP-1181	15
GP-1182	25
GP-1183	34
GP-1184	36
GP-1185	34
GP-1186	34
GP-1187	32
GP-1188	80
GP-1189	15
GP-1190	34
GP-1191	62
GP-1192	45
GP-1193	25
GP-1194	19
GP-1195	15
GP-1196	13
GP-1197	35
GP-1198	17
GP-1199	16
GP-1200	17
GP-1201	19
GP-1202	22
GP-1203	73
GP-1204	15
GP-1205	20
GP-1206	78
GP-1207	55
GP-1208	66
GP-1209	46
GP-1210	38
GP-1211	41
GP-1212	44
GP-1213	36
GP-1214	12
GP-1215	20
GP-1216	20
