,,Time,0 h ,0 h 10 min,0 h 20 min,0 h 30 min,0 h 40 min,0 h 50 min,1 h ,1 h 10 min,1 h 20 min,1 h 30 min,1 h 40 min,1 h 50 min,2 h ,2 h 10 min,2 h 20 min,2 h 30 min,2 h 40 min,2 h 50 min,3 h ,3 h 10 min,3 h 20 min,3 h 30 min,3 h 40 min,3 h 50 min,4 h ,4 h 10 min,4 h 20 min,4 h 30 min,4 h 40 min,4 h 50 min,5 h ,5 h 10 min,5 h 20 min,5 h 30 min,5 h 40 min,5 h 50 min,6 h ,6 h 10 min,6 h 20 min,6 h 30 min,6 h 40 min,6 h 50 min,7 h ,7 h 10 min,7 h 20 min,7 h 30 min,7 h 40 min,7 h 50 min,8 h ,8 h 10 min,8 h 20 min,8 h 30 min,8 h 40 min,8 h 50 min,9 h ,9 h 10 min,9 h 20 min,9 h 30 min,9 h 40 min,9 h 50 min,10 h ,10 h 10 min,10 h 20 min,10 h 30 min,10 h 40 min,10 h 50 min,11 h ,11 h 10 min,11 h 20 min,11 h 30 min,11 h 40 min,11 h 50 min,12 h ,12 h 10 min,12 h 20 min,12 h 30 min,12 h 40 min,12 h 50 min,13 h ,13 h 10 min,13 h 20 min,13 h 30 min,13 h 40 min,13 h 50 min,14 h ,14 h 10 min,14 h 20 min,14 h 30 min,14 h 40 min,14 h 50 min,15 h ,15 h 10 min,15 h 20 min,15 h 30 min,15 h 40 min,15 h 50 min,16 h ,16 h 10 min,16 h 20 min,16 h 30 min,16 h 40 min,16 h 50 min,17 h ,17 h 10 min
C,6,Sample X30,-0.01,-0.011,-0.013,-0.009,-0.011,-0.016,-0.013,-0.015,-0.006,-0.011,-0.011,-0.011,-0.011,-0.01,-0.002,-0.0007,-0.000333,-0.001,0.004,0.02,0.013,0.02,0.021,0.026,0.042,0.044,0.058,0.058,0.072,0.082,0.10199999999999999,0.127,0.14499999999999999,0.17299999999999999,0.186,0.22900000000000001,0.27100000000000002,0.313,0.35599999999999998,0.40699999999999997,0.47199999999999998,0.53900000000000003,0.626,0.71,0.82499999999999996,0.91800000000000004,1.0509999999999999,1.1930000000000001,1.333,1.4650000000000001,1.7230000000000001,1.8009999999999999,1.9650000000000001,2.1030000000000002,2.2909999999999999,2.4729999999999999,2.6190000000000002,2.8730000000000002,3.32,3.1389999999999998,3.3239999999999998,3.9420000000000002,3.7320000000000002,4.1660000000000004,4.0549999999999997,4.1189999999999998,4.4930000000000003,4.7119999999999997,4.7149999999999999,4.7750000000000004,4.9370000000000003,4.93,4.976,5.0720000000000001,5.1539999999999999,5.28,5.452,5.4329999999999998,5.5430000000000001,5.6589999999999998,5.7489999999999997,5.7220000000000004,5.72,5.9180000000000001,5.8220000000000001,6.0209999999999999,5.95,6.0090000000000003,6.0590000000000002,6.1470000000000002,6.2309999999999999,6.04,6.2190000000000003,6.2489999999999997,6.22,6.3719999999999999,6.3789999999999996,6.55,6.4720000000000004,6.468,6.4160000000000004,6.6440000000000001,6.4740000000000002,6.5579999999999998
C,7,Sample X31,-0.016,-0.02,-0.02,-0.018,-0.023,-0.025,-0.025,-0.018,-0.012,-0.016,-0.017,-0.024,-0.026,-0.027,-0.022,-0.025,-0.029,-0.026,-0.025,-0.024,-0.026,-0.025,-0.026,-0.025,-0.023,-0.024,-0.021,-0.022,-0.021,-0.017,-0.018,-0.017,-0.018,-0.017,-0.019,-0.013,-0.008,-0.016,-0.014,-0.012,-0.012,-0.013,-0.01,-0.008,-0.015,-0.008,-0.006,-0.003,0.002,0.000033,0.005,0.006,0.007,0.013,0.016,0.025,0.021,0.03,0.033,0.035,0.04,0.048,0.05,0.057,0.062,0.068,0.07,0.073,0.083,0.099,0.091,0.105,0.11,0.121,0.13,0.14199999999999999,0.154,0.17,0.18099999999999999,0.19600000000000001,0.214,0.22500000000000001,0.24199999999999999,0.252,0.26100000000000001,0.28999999999999998,0.316,0.32600000000000001,0.34599999999999997,0.372,0.38,0.39100000000000001,0.42399999999999999,0.44500000000000001,0.47199999999999998,0.497,0.52600000000000002,0.55600000000000005,0.58199999999999996,0.60699999999999998,0.64,0.67200000000000004,0.70399999999999996,0.75
C,8,Sample X32,-0.005,-0.005,-0.005,0.0007,-0.003,-0.007,-0.003,-0.004,-0.000533,0.000833,-0.0001,-0.004,0.0007,-0.000367,0.000333,0.004,0.004,0.003,0.007,0.008,0.006,0.009,0.01,0.013,0.022,0.025,0.03,0.029,0.036,0.043,0.052,0.073,0.064,0.07,0.08,0.095,0.11799999999999999,0.13300000000000001,0.13800000000000001,0.16600000000000001,0.18,0.21299999999999999,0.23799999999999999,0.26800000000000002,0.32600000000000001,0.33600000000000002,0.36,0.40600000000000003,0.44400000000000001,0.48399999999999999,0.52700000000000002,0.58899999999999997,0.60299999999999998,0.65,0.68,0.71499999999999997,0.745,0.80500000000000005,0.81799999999999995,0.871,0.879,0.95299999999999996,0.95,1.0049999999999999,1.0169999999999999,1.034,1.129,1.113,1.1950000000000001,1.216,1.22,1.262,1.2889999999999999,1.3080000000000001,1.349,1.3779999999999999,1.4339999999999999,1.44,1.4890000000000001,1.5009999999999999,1.591,1.5760000000000001,1.6120000000000001,1.66,1.6579999999999999,1.746,1.776,1.823,1.857,1.9139999999999999,1.9510000000000001,1.9610000000000001,2.0390000000000001,2.0779999999999998,2.1360000000000001,2.194,2.2610000000000001,2.3439999999999999,2.3460000000000001,2.4039999999999999,2.4430000000000001,2.54,2.5409999999999999,2.6019999999999999
C,9,Sample X33,-0.008,0.008,0.017,0.006,0.014,-0.007,-0.005,-0.011,0.000767,0.011,0.02,-0.002,0.004,-0.003,0.01,0.005,0.000667,-0.003,0.000733,0.005,-0.000767,0.016,0.015,0.011,0.029,0.032,0.036,0.016,0.02,0.032,0.027,0.038,0.055,0.05,0.063,0.078,0.097,0.095,0.097,0.114,0.122,0.157,0.16700000000000001,0.186,0.23899999999999999,0.23300000000000001,0.26900000000000002,0.30399999999999999,0.34300000000000003,0.377,0.40400000000000003,0.48499999999999999,0.51800000000000002,0.54100000000000004,0.57799999999999996,0.62,0.67600000000000005,0.70099999999999996,0.73099999999999998,0.78200000000000003,0.79700000000000004,0.83699999999999997,0.86699999999999999,0.92900000000000005,0.92200000000000004,0.93700000000000006,1.024,1.0189999999999999,1.107,1.1220000000000001,1.147,1.165,1.2150000000000001,1.252,1.268,1.292,1.3180000000000001,1.3280000000000001,1.3879999999999999,1.4119999999999999,1.4790000000000001,1.4350000000000001,1.4750000000000001,1.51,1.5149999999999999,1.575,1.5960000000000001,1.633,1.6919999999999999,1.722,1.7390000000000001,1.726,1.8109999999999999,1.849,1.9059999999999999,1.9610000000000001,1.996,2.085,2.069,2.1240000000000001,2.181,2.2490000000000001,2.2719999999999998,2.3250000000000002
C,10,Sample X34,-0.014,-0.01,-0.013,-0.008,-0.011,-0.015,-0.014,-0.014,-0.008,-0.009,-0.006,-0.012,-0.011,-0.015,-0.006,-0.002,-0.007,-0.002,-0.002,0.006,0.008,0.011,0.004,0.012,0.024,0.024,0.028,0.027,0.03,0.032,0.039,0.054,0.054,0.058,0.064,0.082,0.096,0.105,0.122,0.13600000000000001,0.14899999999999999,0.17699999999999999,0.191,0.20699999999999999,0.251,0.255,0.26500000000000001,0.3,0.32200000000000001,0.33100000000000002,0.372,0.39600000000000002,0.41099999999999998,0.435,0.45200000000000001,0.47199999999999998,0.49099999999999999,0.499,0.502,0.52900000000000003,0.52800000000000002,0.57099999999999995,0.56000000000000005,0.58099999999999996,0.63,0.56799999999999995,0.68600000000000005,0.623,0.623,0.63100000000000001,0.63100000000000001,0.629,0.63200000000000001,0.63100000000000001,0.65300000000000002,0.63200000000000001,0.66800000000000004,0.65400000000000003,0.69499999999999995,0.68500000000000005,0.66600000000000004,0.64200000000000002,0.63500000000000001,0.63900000000000001,0.64800000000000002,0.67800000000000005,0.65700000000000003,0.68400000000000005,0.67300000000000004,0.68600000000000005,0.68200000000000005,0.65300000000000002,0.73199999999999998,0.66600000000000004,0.66500000000000004,0.65900000000000003,0.67300000000000004,0.66100000000000003,0.65900000000000003,0.65700000000000003,0.67500000000000004,0.66400000000000003,0.65800000000000003,0.64500000000000002
C,11,Sample X35,-0.021,-0.006,-0.014,-0.006,-0.005,-0.02,-0.01,-0.014,-0.008,-0.013,-0.008,-0.01,-0.013,-0.009,-0.007,-0.003,0.000167,-0.002,0.003,0.004,0.019,0.012,0.012,0.025,0.036,0.041,0.056,0.063,0.076,0.088,0.113,0.122,0.161,0.186,0.216,0.26200000000000001,0.30499999999999999,0.34100000000000003,0.38500000000000001,0.44400000000000001,0.50800000000000001,0.59799999999999998,0.67,0.77400000000000002,0.88400000000000001,0.99199999999999999,1.159,1.3029999999999999,1.4850000000000001,1.633,1.829,2.0390000000000001,2.2029999999999998,2.4159999999999999,2.6139999999999999,2.778,2.992,3.113,3.3029999999999999,3.5329999999999999,3.706,3.8929999999999998,3.9780000000000002,4.1139999999999999,4.2039999999999997,4.3070000000000004,4.4160000000000004,4.4829999999999997,4.609,4.7220000000000004,4.7549999999999999,4.8499999999999996,4.9089999999999998,4.9710000000000001,5.0250000000000004,5.0940000000000003,5.1710000000000003,5.2160000000000002,5.2779999999999996,5.3159999999999998,5.423,5.4189999999999996,5.4989999999999997,5.53,5.6059999999999999,5.66,5.7140000000000004,5.7539999999999996,5.8529999999999998,5.8739999999999997,5.9349999999999996,5.8650000000000002,6.01,6.0490000000000004,6.1219999999999999,6.1539999999999999,6.2069999999999999,6.2640000000000002,6.2960000000000003,6.3280000000000003,6.335,6.4180000000000001,6.37,6.43
C,12,Sample X36,-0.015,-0.014,-0.017,-0.013,-0.015,-0.02,-0.017,-0.019,-0.01,-0.014,-0.011,-0.015,-0.017,-0.013,-0.011,-0.01,-0.013,-0.01,-0.002,0.009,-0.007,-0.004,-0.008,-0.002,0.002,0.004,0.01,0.006,0.008,0.011,0.017,0.019,0.024,0.026,0.031,0.043,0.056,0.057,0.069,0.077,0.091,0.106,0.121,0.13700000000000001,0.153,0.16800000000000001,0.193,0.219,0.245,0.27900000000000003,0.29499999999999998,0.33100000000000002,0.34499999999999997,0.371,0.39900000000000002,0.40500000000000003,0.432,0.43099999999999999,0.45100000000000001,0.46300000000000002,0.47,0.48899999999999999,0.48499999999999999,0.50600000000000001,0.49399999999999999,0.501,0.52500000000000002,0.63300000000000001,0.53200000000000003,0.54100000000000004,0.54,0.53700000000000003,0.54300000000000004,0.83599999999999997,0.55400000000000005,0.72,0.55600000000000005,0.56399999999999995,0.56599999999999995,0.56899999999999995,0.56799999999999995,0.56799999999999995,0.57299999999999995,0.56899999999999995,0.56999999999999995,0.57199999999999995,0.56999999999999995,0.57599999999999996,0.79900000000000004,0.83599999999999997,0.76900000000000002,1.022,0.63800000000000001,0.56699999999999995,0.57499999999999996,0.57199999999999995,0.56100000000000005,0.57199999999999995,0.56200000000000006,0.55900000000000005,0.55900000000000005,0.55500000000000005,0.55300000000000005,0.55700000000000005
D,1,Sample X37,-0.012,-0.006,-0.007,-0.003,-0.006,-0.014,-0.007,-0.006,-0.001,-0.006,-0.002,-0.006,-0.01,-0.002,-0.004,-0.002,-0.003,0.001,0.002,0.002,0.005,0.008,0.002,0.009,0.019,0.016,0.022,0.023,0.026,0.029,0.038,0.044,0.049,0.056,0.06,0.074,0.095,0.095,0.11799999999999999,0.13,0.154,0.17899999999999999,0.192,0.21099999999999999,0.221,0.25700000000000001,0.29299999999999998,0.311,0.33700000000000002,0.35499999999999998,0.371,0.39500000000000002,0.42799999999999999,0.434,0.44800000000000001,0.46200000000000002,0.47199999999999998,0.495,0.48199999999999998,0.503,0.50700000000000001,0.52800000000000002,0.52400000000000002,0.52700000000000002,0.55200000000000005,0.54,0.53400000000000003,0.53800000000000003,0.53700000000000003,0.54500000000000004,0.55300000000000005,0.54700000000000004,0.54100000000000004,0.55700000000000005,0.53,0.54300000000000004,0.57799999999999996,0.54200000000000004,0.77,0.55600000000000005,0.51800000000000002,0.65900000000000003,0.621,0.52900000000000003,0.54800000000000004,0.76700000000000002,0.73399999999999999,0.51500000000000001,0.50600000000000001,0.505,0.53900000000000003,0.51100000000000001,0.51200000000000001,0.50700000000000001,0.51100000000000001,0.94,0.58099999999999996,0.49399999999999999,0.502,0.504,0.49299999999999999,0.47799999999999998,0.47799999999999998,0.48299999999999998
D,2,Sample X38,-0.015,-0.009,-0.005,-0.008,-0.011,-0.017,-0.016,-0.019,-0.007,-0.013,-0.012,-0.015,-0.018,-0.016,-0.012,-0.008,-0.014,-0.013,-0.007,-0.013,-0.005,-0.009,-0.008,-0.000867,0.007,0.001,-0.001,0.011,0.012,0.015,0.024,0.022,0.03,0.036,0.033,0.054,0.063,0.073,0.08,0.10299999999999999,0.11700000000000001,0.14099999999999999,0.159,0.17299999999999999,0.19800000000000001,0.23,0.26100000000000001,0.27800000000000002,0.32,0.34699999999999998,0.38100000000000001,0.41199999999999998,0.44400000000000001,0.49,0.71499999999999997,0.56999999999999995,0.57899999999999996,0.60399999999999998,0.64,0.66100000000000003,0.69,0.72299999999999998,0.747,0.78900000000000003,0.78600000000000003,0.82499999999999996,0.86599999999999999,1.9119999999999999,1.0429999999999999,1.0660000000000001,1.1559999999999999,1.889,1.3879999999999999,1.51,1.59,1.6850000000000001,1.8069999999999999,1.978,2.0139999999999998,2.7250000000000001,2.331,2.3679999999999999,2.4849999999999999,2.625,2.7570000000000001,3.2069999999999999,3.19,3.1070000000000002,3.22,3.6949999999999998,3.53,3.4089999999999998,3.5680000000000001,3.6280000000000001,3.698,3.7879999999999998,4.1079999999999997,4.1130000000000004,4.2670000000000003,4.165,4.1180000000000003,4.5330000000000004,4.5330000000000004,4.6390000000000002
D,3,Sample X39,-0.01,0.005,0.004,0.0001,-0.005,-0.007,-0.003,-0.01,-0.003,-0.002,-0.004,0.000233,-0.003,-0.001,0.003,0.006,0.002,0.011,0.022,0.015,0.019,0.025,0.026,0.031,0.043,0.05,0.062,0.069,0.085,0.097,0.111,0.11799999999999999,0.159,0.185,0.20100000000000001,0.25900000000000001,0.29199999999999998,0.33400000000000002,0.375,0.44400000000000001,0.505,0.56000000000000005,0.63,0.72799999999999998,0.82,0.94699999999999995,1.0780000000000001,1.218,1.377,1.57,1.7430000000000001,1.909,2.069,2.2789999999999999,2.5,2.7269999999999999,2.8820000000000001,3.0779999999999998,3.25,3.4260000000000002,3.5990000000000002,3.7879999999999998,3.9340000000000002,4.1020000000000003,4.2119999999999997,4.3230000000000004,4.4139999999999997,4.5090000000000003,4.62,4.7430000000000003,4.8019999999999996,4.8819999999999997,4.9459999999999997,5.0060000000000002,5.1319999999999997,5.1669999999999998,5.2439999999999998,5.298,5.3620000000000001,5.41,5.4909999999999997,5.5049999999999999,5.5670000000000002,5.617,5.6669999999999998,5.7229999999999999,5.7789999999999999,5.8239999999999998,5.9139999999999997,5.9349999999999996,5.9850000000000003,5.9160000000000004,6.1059999999999999,6.1310000000000002,6.17,6.2,6.2350000000000003,6.2729999999999997,6.3550000000000004,6.37,6.3840000000000003,6.4420000000000002,6.4459999999999997,6.4969999999999999
D,4,Sample X40,-0.000367,-0.000467,0.0001,0.001,-0.001,-0.009,-0.005,-0.005,0.006,0.002,0.002,0.000233,0.002,0.007,0.011,0.016,0.015,0.025,0.035,0.041,0.051,0.056,0.059,0.077,0.088,0.104,0.12,0.13500000000000001,0.161,0.20599999999999999,0.23200000000000001,0.25600000000000001,0.30099999999999999,0.34200000000000003,0.40500000000000003,0.46700000000000003,0.53600000000000003,0.6,0.70199999999999996,0.79800000000000004,0.91800000000000004,1.042,1.179,1.3540000000000001,1.52,1.68,1.861,2.04,2.2370000000000001,2.4380000000000002,2.6480000000000001,2.8530000000000002,3.0129999999999999,3.1509999999999998,3.323,3.5270000000000001,3.7410000000000001,3.92,4.09,4.2960000000000003,4.3840000000000003,4.5460000000000003,4.6900000000000004,4.819,4.931,4.9989999999999997,5.1020000000000003,5.1769999999999996,5.2389999999999999,5.3239999999999998,5.4080000000000004,5.4630000000000001,5.5540000000000003,5.6040000000000001,5.6890000000000001,5.72,5.7809999999999997,5.851,5.9160000000000004,5.9610000000000003,6.008,6.0430000000000001,6.12,6.1459999999999999,6.1829999999999998,6.2039999999999997,6.2519999999999998,6.2809999999999997,6.3470000000000004,6.3259999999999996,6.36,6.3129999999999997,6.399,6.4290000000000003,6.4619999999999997,6.4539999999999997,6.484,6.5049999999999999,6.5490000000000004,6.7590000000000003,6.548,6.5590000000000002,6.5709999999999997,6.5810000000000004
D,5,Sample X41,0.000433,-0.002,0.001,0.008,0.002,-0.005,-0.001,-0.003,0.01,0.008,0.007,0.005,0.007,0.011,0.015,0.02,0.021,0.028,0.038,0.041,0.046,0.055,0.051,0.065,0.075,0.08,0.091,0.1,0.114,0.126,0.13800000000000001,0.13200000000000001,0.16700000000000001,0.182,0.20699999999999999,0.24399999999999999,0.253,0.26900000000000002,0.29599999999999999,0.315,0.34399999999999997,0.36799999999999999,0.378,0.39,0.40500000000000003,0.434,0.438,0.45100000000000001,0.495,0.48799999999999999,0.49299999999999999,0.501,0.501,0.51600000000000001,0.54500000000000004,0.51600000000000001,0.52700000000000002,0.52100000000000002,0.54700000000000004,0.53800000000000003,0.54600000000000004,0.54600000000000004,0.54900000000000004,0.55000000000000004,0.54,0.54500000000000004,0.54800000000000004,0.54200000000000004,0.68,0.56399999999999995,0.54700000000000004,0.53800000000000003,0.53900000000000003,0.54500000000000004,0.53900000000000003,0.54100000000000004,0.53100000000000003,0.52600000000000002,0.53700000000000003,0.53,0.53500000000000003,0.52300000000000002,0.52900000000000003,0.50900000000000001,0.50800000000000001,0.52600000000000002,0.50700000000000001,0.50800000000000001,0.51400000000000001,0.52400000000000002,0.505,0.47599999999999998,0.48599999999999999,0.5,0.48499999999999999,0.504,0.67200000000000004,0.48,0.53400000000000003,0.48,0.47899999999999998,0.48399999999999999,0.502,0.45600000000000002
D,6,Sample X42,-0.021,-0.025,-0.019,-0.019,-0.029,-0.035,-0.03,-0.033,-0.019,-0.025,-0.029,-0.03,-0.036,-0.033,-0.03,-0.031,-0.037,-0.033,-0.03,-0.033,-0.03,-0.027,-0.033,-0.036,-0.03,-0.03,-0.028,-0.031,-0.03,-0.031,-0.029,-0.028,-0.029,-0.029,-0.033,-0.027,-0.022,-0.027,-0.028,-0.029,-0.029,-0.028,-0.028,-0.028,-0.03,-0.03,-0.023,-0.024,-0.028,-0.024,-0.027,-0.023,-0.019,-0.023,-0.023,-0.024,-0.022,-0.023,-0.026,-0.025,-0.024,-0.023,-0.023,-0.024,-0.024,-0.023,-0.026,-0.019,-0.023,-0.015,-0.018,-0.019,-0.023,-0.021,-0.023,-0.022,-0.023,-0.02,-0.021,-0.021,-0.022,-0.021,-0.019,-0.023,-0.021,-0.02,-0.017,-0.017,-0.021,-0.022,-0.02,-0.009,-0.016,-0.016,-0.022,-0.014,-0.02,-0.019,-0.023,-0.018,-0.019,-0.018,-0.02,-0.022
D,7,Sample X43,-0.022,-0.02,-0.02,-0.017,-0.024,-0.028,-0.019,-0.026,-0.018,-0.023,-0.024,-0.028,-0.029,-0.025,-0.022,-0.022,-0.025,-0.025,-0.019,-0.024,-0.025,-0.022,-0.02,-0.019,-0.007,-0.009,-0.01,-0.009,-0.005,-0.0007,0.007,0.025,0.016,0.019,0.022,0.031,0.041,0.051,0.048,0.20300000000000001,0.29099999999999998,0.56899999999999995,0.51400000000000001,0.52300000000000002,0.94399999999999995,0.89200000000000002,0.754,0.498,1.006,0.86199999999999999,0.76900000000000002,0.64,1.7470000000000001,1.722,2.2349999999999999,2.4580000000000002,2.59,2.706,2.883,2.9689999999999999,3.0840000000000001,3.2959999999999998,3.4460000000000002,3.5190000000000001,3.8719999999999999,4.0279999999999996,4.3849999999999998,4.6890000000000001,4.9059999999999997,6.008,5.468,5.774,6.1040000000000001,6.1980000000000004,6.4059999999999997,6.6760000000000002,6.78,6.9489999999999998,7.085,7.2169999999999996,6.8819999999999997,7.52,7.6710000000000003,7.71,7.8170000000000002,7.7750000000000004,7.8710000000000004,7.9059999999999997,8.1270000000000007,8.0890000000000004,8.1839999999999993,7.7190000000000003,8.2899999999999991,8.2750000000000004,8.3209999999999997,8.3019999999999996,8.3699999999999992,8.4779999999999998,8.61,8.6129999999999995,8.4339999999999993,8.5340000000000007,8.4649999999999999,8.6120000000000001
D,8,Sample X44,-0.011,-0.009,-0.01,-0.012,-0.009,-0.014,-0.009,-0.009,-0.002,-0.008,-0.005,-0.004,-0.002,0.002,0.004,0.011,0.011,0.015,0.015,0.031,0.029,0.037,0.041,0.048,0.063,0.072,0.08,0.097,0.115,0.13300000000000001,0.158,0.20699999999999999,0.20100000000000001,0.245,0.245,0.29399999999999998,0.31,0.33300000000000002,0.35599999999999998,0.39300000000000002,0.40799999999999997,0.44400000000000001,0.46,0.56399999999999995,0.51500000000000001,0.53,0.55200000000000005,0.56699999999999995,0.58399999999999996,0.60799999999999998,0.61299999999999999,0.627,0.64,0.64600000000000002,0.65700000000000003,0.65700000000000003,0.66400000000000003,0.66500000000000004,0.66800000000000004,0.67600000000000005,0.67100000000000004,1.5680000000000001,0.67200000000000004,0.82899999999999996,0.66200000000000003,0.69499999999999995,0.66100000000000003,0.64700000000000002,0.65,0.64800000000000002,0.77100000000000002,0.64300000000000002,0.64,0.64,0.63100000000000001,0.66700000000000004,0.64400000000000002,0.66,0.64600000000000002,0.64300000000000002,0.67500000000000004,0.67900000000000005,0.67300000000000004,0.67100000000000004,0.70399999999999996,0.71199999999999997,0.71599999999999997,0.75,0.76200000000000001,0.74199999999999999,0.76200000000000001,0.81899999999999995,0.81499999999999995,0.81100000000000005,0.81599999999999995,0.80300000000000005,0.81399999999999995,0.84,0.84899999999999998,0.86599999999999999,0.88500000000000001,0.88400000000000001,0.90200000000000002,0.90500000000000003
D,9,Sample X45,-0.017,-0.005,-0.013,-0.008,-0.013,0.055,-0.012,-0.017,-0.008,-0.011,-0.006,-0.004,-0.002,-0.009,-0.007,0.008,0.004,0.006,0.008,0.017,0.019,0.028,0.029,0.044,0.051,0.058,0.078,0.082,0.10299999999999999,0.122,0.14199999999999999,0.187,0.20899999999999999,0.24099999999999999,0.26800000000000002,0.32600000000000001,0.378,0.437,0.46800000000000003,0.53100000000000003,0.60499999999999998,0.66300000000000003,0.745,0.83599999999999997,0.97099999999999997,1.0580000000000001,1.151,1.2929999999999999,1.413,1.5529999999999999,1.6990000000000001,1.84,2.008,2.16,2.335,2.5099999999999998,2.71,2.8969999999999998,3.0990000000000002,3.282,3.4359999999999999,3.6579999999999999,3.7370000000000001,3.8940000000000001,3.8849999999999998,4.0529999999999999,4.2119999999999997,4.2850000000000001,4.4050000000000002,4.4889999999999999,4.5170000000000003,4.5739999999999998,4.6580000000000004,4.726,4.782,4.8230000000000004,4.8920000000000003,4.9240000000000004,4.9800000000000004,5.0119999999999996,5.1150000000000002,5.0990000000000002,5.1639999999999997,5.2009999999999996,5.2469999999999999,5.2770000000000001,5.327,5.3689999999999998,5.4160000000000004,5.431,5.44,5.3949999999999996,5.5010000000000003,5.5579999999999998,5.5949999999999998,5.62,5.6210000000000004,5.6749999999999998,5.6849999999999996,5.7169999999999996,5.7039999999999997,5.7549999999999999,5.74,5.7869999999999999
D,10,Sample X46,-0.015,-0.018,-0.017,-0.014,-0.015,-0.021,-0.017,-0.018,-0.011,-0.015,-0.013,-0.016,-0.016,-0.015,-0.012,-0.01,-0.014,-0.009,-0.007,-0.004,-0.006,0.002,-0.0005,0.003,0.012,0.014,0.02,0.029,0.033,0.041,0.058,0.078,0.093,0.107,0.11899999999999999,0.152,0.187,0.21099999999999999,0.24,0.27800000000000002,0.32700000000000001,0.39500000000000002,0.44700000000000001,0.52500000000000002,0.61599999999999999,0.67400000000000004,0.76400000000000001,0.875,0.998,1.131,1.3049999999999999,1.466,1.61,1.8220000000000001,2.0019999999999998,2.177,2.38,2.5579999999999998,2.78,2.923,3.0640000000000001,3.2810000000000001,3.45,3.6760000000000002,3.8090000000000002,3.9809999999999999,4.2670000000000003,4.3419999999999996,4.4720000000000004,4.6340000000000003,4.6859999999999999,4.7850000000000001,4.9039999999999999,4.9770000000000003,5.08,5.1630000000000003,5.2519999999999998,5.3170000000000002,5.423,5.4829999999999997,5.6289999999999996,5.6180000000000003,5.7229999999999999,5.7679999999999998,5.8230000000000004,5.883,5.9370000000000003,6.008,6.0830000000000002,6.093,6.1440000000000001,6.0720000000000001,6.1909999999999998,6.2640000000000002,6.2910000000000004,6.3230000000000004,6.3140000000000001,6.375,6.3929999999999998,6.4,6.3860000000000001,6.4710000000000001,6.452,6.476
D,11,Sample X47,-0.014,-0.013,-0.015,-0.012,-0.014,-0.021,-0.016,-0.018,-0.005,-0.014,-0.01,-0.015,-0.015,-0.013,-0.008,-0.007,-0.008,-0.005,0.000033,0.0008,0.001,0.006,0.005,0.009,0.021,0.024,0.034,0.04,0.049,0.057,0.076,0.104,0.104,0.124,0.14199999999999999,0.19700000000000001,0.22700000000000001,0.26,0.29499999999999998,0.33800000000000002,0.40100000000000002,0.46700000000000003,0.54200000000000004,0.61499999999999999,0.72399999999999998,0.80700000000000005,0.91100000000000003,1.052,1.2110000000000001,1.3640000000000001,1.5669999999999999,1.7170000000000001,1.8859999999999999,2.0990000000000002,2.2770000000000001,2.4569999999999999,2.66,2.7989999999999999,3.0289999999999999,3.19,3.3380000000000001,3.5609999999999999,3.698,3.8959999999999999,3.988,4.0880000000000001,4.2919999999999998,4.3369999999999997,4.4290000000000003,4.5940000000000003,4.6390000000000002,4.7160000000000002,4.8259999999999996,4.9470000000000001,5.0529999999999999,5.1269999999999998,5.2039999999999997,5.2549999999999999,5.3319999999999999,5.3819999999999997,5.532,5.5389999999999997,5.6239999999999997,5.6639999999999997,5.7610000000000001,5.8150000000000004,5.891,5.9560000000000004,6.0650000000000004,6.1040000000000001,6.1230000000000002,6.0890000000000004,6.2460000000000004,6.3090000000000002,6.3860000000000001,6.3959999999999999,6.4160000000000004,6.4909999999999997,6.5620000000000003,6.6210000000000004,6.6269999999999998,6.68,6.6479999999999997,6.7240000000000002
D,12,Sample X48,-0.005,-0.003,-0.004,-0.002,-0.006,-0.01,-0.005,-0.016,0.003,-0.008,-0.006,-0.008,-0.01,-0.006,-0.000467,-0.001,-0.005,-0.001,0.004,0.002,0.005,0.01,0.009,0.012,0.021,0.024,0.028,0.036,0.043,0.049,0.063,0.07,0.085,0.10100000000000001,0.11,0.13300000000000001,0.156,0.17699999999999999,0.19800000000000001,0.223,0.252,0.28699999999999998,0.32100000000000001,0.35499999999999998,0.39,0.42499999999999999,0.46100000000000002,0.50900000000000001,0.54300000000000004,0.58399999999999996,0.627,0.67100000000000004,0.70399999999999996,0.86899999999999999,0.84,0.84099999999999997,0.88900000000000001,0.92900000000000005,1.022,1.06,1.123,1.2150000000000001,1.31,1.3979999999999999,1.488,1.589,1.74,1.786,1.923,2.0720000000000001,2.1739999999999999,2.2749999999999999,2.3940000000000001,2.5249999999999999,2.649,2.75,2.9079999999999999,2.99,3.1,3.2080000000000002,3.274,3.3490000000000002,3.4220000000000002,3.55,3.5779999999999998,3.6309999999999998,3.694,3.7669999999999999,3.8559999999999999,3.9319999999999999,4.0019999999999998,4.0540000000000003,4.1639999999999997,4.2240000000000002,4.2859999999999996,4.3769999999999998,4.4279999999999999,4.492,4.5449999999999999,4.6059999999999999,4.6449999999999996,4.7089999999999996,4.7480000000000002,4.7960000000000003
