time,OD,well,OD_blank_normalised,experiment,plate
645,5.977,C07,TRUE,190905,2
660,6.026,C07,TRUE,190905,2
675,6.049,C07,TRUE,190905,2
690,6.08,C07,TRUE,190905,2
705,6.106,C07,TRUE,190905,2
720,6.112,C07,TRUE,190905,2
735,6.151,C07,TRUE,190905,2
750,6.149,C07,TRUE,190905,2
765,6.185,C07,TRUE,190905,2
780,6.195,C07,TRUE,190905,2
795,6.201,C07,TRUE,190905,2
810,6.206,C07,TRUE,190905,2
825,6.222,C07,TRUE,190905,2
840,6.22,C07,TRUE,190905,2
855,6.208,C07,TRUE,190905,2
870,6.173,C07,TRUE,190905,2
885,6.266,C07,TRUE,190905,2
900,6.194,C07,TRUE,190905,2
915,6.252,C07,TRUE,190905,2
930,6.275,C07,TRUE,190905,2
945,6.186,C07,TRUE,190905,2
0,0.01,C08,TRUE,190905,2
15,0.017,C08,TRUE,190905,2
30,0.008,C08,TRUE,190905,2
45,0.013,C08,TRUE,190905,2
60,0.02,C08,TRUE,190905,2
75,0.022,C08,TRUE,190905,2
90,0.03,C08,TRUE,190905,2
105,0.031,C08,TRUE,190905,2
120,0.056,C08,TRUE,190905,2
135,0.076,C08,TRUE,190905,2
150,0.086,C08,TRUE,190905,2
165,0.118,C08,TRUE,190905,2
180,0.169,C08,TRUE,190905,2
195,0.272,C08,TRUE,190905,2
210,0.436,C08,TRUE,190905,2
225,0.657,C08,TRUE,190905,2
240,0.971,C08,TRUE,190905,2
255,1.394,C08,TRUE,190905,2
270,1.887,C08,TRUE,190905,2
285,2.477,C08,TRUE,190905,2
300,2.988,C08,TRUE,190905,2
315,3.327,C08,TRUE,190905,2
330,3.619,C08,TRUE,190905,2
345,3.551,C08,TRUE,190905,2
360,4.022,C08,TRUE,190905,2
375,4.228,C08,TRUE,190905,2
390,4.45,C08,TRUE,190905,2
405,4.563,C08,TRUE,190905,2
420,4.813,C08,TRUE,190905,2
435,4.965,C08,TRUE,190905,2
450,5.105,C08,TRUE,190905,2
465,5.251,C08,TRUE,190905,2
480,5.333,C08,TRUE,190905,2
495,5.434,C08,TRUE,190905,2
510,5.537,C08,TRUE,190905,2
525,5.611,C08,TRUE,190905,2
540,5.692,C08,TRUE,190905,2
555,5.739,C08,TRUE,190905,2
570,5.805,C08,TRUE,190905,2
585,5.867,C08,TRUE,190905,2
600,5.921,C08,TRUE,190905,2
615,5.958,C08,TRUE,190905,2
630,5.995,C08,TRUE,190905,2
645,6.026,C08,TRUE,190905,2
660,6.073,C08,TRUE,190905,2
675,6.072,C08,TRUE,190905,2
690,6.104,C08,TRUE,190905,2
705,6.125,C08,TRUE,190905,2
720,6.147,C08,TRUE,190905,2
735,6.184,C08,TRUE,190905,2
750,6.185,C08,TRUE,190905,2
765,6.209,C08,TRUE,190905,2
780,6.242,C08,TRUE,190905,2
795,6.219,C08,TRUE,190905,2
810,6.26,C08,TRUE,190905,2
825,6.288,C08,TRUE,190905,2
840,6.298,C08,TRUE,190905,2
855,6.312,C08,TRUE,190905,2
870,6.307,C08,TRUE,190905,2
885,6.404,C08,TRUE,190905,2
900,6.398,C08,TRUE,190905,2
915,6.444,C08,TRUE,190905,2
930,6.463,C08,TRUE,190905,2
945,6.393,C08,TRUE,190905,2
0,0.019,C09,TRUE,190905,2
15,0.018,C09,TRUE,190905,2
30,0.015,C09,TRUE,190905,2
45,0.023,C09,TRUE,190905,2
60,0.031,C09,TRUE,190905,2
75,0.035,C09,TRUE,190905,2
90,0.042,C09,TRUE,190905,2
105,0.051,C09,TRUE,190905,2
120,0.075,C09,TRUE,190905,2
135,0.092,C09,TRUE,190905,2
150,0.117,C09,TRUE,190905,2
165,0.159,C09,TRUE,190905,2
180,0.239,C09,TRUE,190905,2
195,0.38,C09,TRUE,190905,2
210,0.592,C09,TRUE,190905,2
225,0.871,C09,TRUE,190905,2
240,1.254,C09,TRUE,190905,2
255,1.749,C09,TRUE,190905,2
270,2.307,C09,TRUE,190905,2
285,2.839,C09,TRUE,190905,2
300,3.181,C09,TRUE,190905,2
315,3.505,C09,TRUE,190905,2
330,3.752,C09,TRUE,190905,2
345,3.668,C09,TRUE,190905,2
360,4.168,C09,TRUE,190905,2
375,4.354,C09,TRUE,190905,2
390,4.555,C09,TRUE,190905,2
405,4.662,C09,TRUE,190905,2
420,4.863,C09,TRUE,190905,2
435,5.02,C09,TRUE,190905,2
450,5.166,C09,TRUE,190905,2
465,5.277,C09,TRUE,190905,2
480,5.37,C09,TRUE,190905,2
495,5.441,C09,TRUE,190905,2
510,5.532,C09,TRUE,190905,2
525,5.599,C09,TRUE,190905,2
540,5.694,C09,TRUE,190905,2
555,5.737,C09,TRUE,190905,2
570,5.845,C09,TRUE,190905,2
585,5.881,C09,TRUE,190905,2
600,5.913,C09,TRUE,190905,2
615,5.93,C09,TRUE,190905,2
630,5.984,C09,TRUE,190905,2
645,6.001,C09,TRUE,190905,2
660,6.022,C09,TRUE,190905,2
675,6.024,C09,TRUE,190905,2
690,6.054,C09,TRUE,190905,2
705,6.033,C09,TRUE,190905,2
720,6.072,C09,TRUE,190905,2
735,6.081,C09,TRUE,190905,2
750,6.082,C09,TRUE,190905,2
765,6.114,C09,TRUE,190905,2
780,6.121,C09,TRUE,190905,2
795,6.101,C09,TRUE,190905,2
810,6.136,C09,TRUE,190905,2
825,6.108,C09,TRUE,190905,2
840,6.1,C09,TRUE,190905,2
855,6.057,C09,TRUE,190905,2
870,6.056,C09,TRUE,190905,2
885,6.051,C09,TRUE,190905,2
900,5.965,C09,TRUE,190905,2
915,6.012,C09,TRUE,190905,2
930,5.998,C09,TRUE,190905,2
945,6.015,C09,TRUE,190905,2
0,0.009,C10,TRUE,190905,2
15,0.006,C10,TRUE,190905,2
30,-0.001,C10,TRUE,190905,2
45,0.004,C10,TRUE,190905,2
60,0.003,C10,TRUE,190905,2
75,0.004,C10,TRUE,190905,2
90,0.001,C10,TRUE,190905,2
105,7e-4,C10,TRUE,190905,2
120,0.002,C10,TRUE,190905,2
135,0.002,C10,TRUE,190905,2
150,0.003,C10,TRUE,190905,2
165,0.003,C10,TRUE,190905,2
180,0.003,C10,TRUE,190905,2
195,0.005,C10,TRUE,190905,2
210,0.007,C10,TRUE,190905,2
225,0.008,C10,TRUE,190905,2
240,0.015,C10,TRUE,190905,2
255,0.016,C10,TRUE,190905,2
270,0.02,C10,TRUE,190905,2
285,0.026,C10,TRUE,190905,2
300,0.035,C10,TRUE,190905,2
315,0.05,C10,TRUE,190905,2
330,0.062,C10,TRUE,190905,2
345,0.06,C10,TRUE,190905,2
360,0.117,C10,TRUE,190905,2
375,0.159,C10,TRUE,190905,2
390,0.217,C10,TRUE,190905,2
405,0.263,C10,TRUE,190905,2
420,0.37,C10,TRUE,190905,2
435,0.482,C10,TRUE,190905,2
450,0.64,C10,TRUE,190905,2
465,0.817,C10,TRUE,190905,2
480,1.025,C10,TRUE,190905,2
495,1.32,C10,TRUE,190905,2
510,1.635,C10,TRUE,190905,2
525,1.93,C10,TRUE,190905,2
540,2.288,C10,TRUE,190905,2
555,2.64,C10,TRUE,190905,2
570,2.991,C10,TRUE,190905,2
585,3.229,C10,TRUE,190905,2
600,3.376,C10,TRUE,190905,2
615,3.577,C10,TRUE,190905,2
630,3.789,C10,TRUE,190905,2
645,3.968,C10,TRUE,190905,2
660,4.174,C10,TRUE,190905,2
675,4.341,C10,TRUE,190905,2
690,4.526,C10,TRUE,190905,2
705,4.702,C10,TRUE,190905,2
720,4.848,C10,TRUE,190905,2
735,5.016,C10,TRUE,190905,2
750,5.153,C10,TRUE,190905,2
765,5.262,C10,TRUE,190905,2
780,5.4,C10,TRUE,190905,2
795,5.507,C10,TRUE,190905,2
810,5.638,C10,TRUE,190905,2
825,5.73,C10,TRUE,190905,2
840,5.812,C10,TRUE,190905,2
855,5.874,C10,TRUE,190905,2
870,5.913,C10,TRUE,190905,2
885,6.039,C10,TRUE,190905,2
900,6.085,C10,TRUE,190905,2
915,6.153,C10,TRUE,190905,2
930,6.198,C10,TRUE,190905,2
945,6.194,C10,TRUE,190905,2
0,0.029,C11,TRUE,190905,2
15,0.025,C11,TRUE,190905,2
30,0.02,C11,TRUE,190905,2
45,0.029,C11,TRUE,190905,2
60,0.036,C11,TRUE,190905,2
75,0.029,C11,TRUE,190905,2
90,0.04,C11,TRUE,190905,2
105,0.043,C11,TRUE,190905,2
120,0.052,C11,TRUE,190905,2
135,0.062,C11,TRUE,190905,2
150,0.078,C11,TRUE,190905,2
165,0.081,C11,TRUE,190905,2
180,0.094,C11,TRUE,190905,2
195,0.122,C11,TRUE,190905,2
210,0.156,C11,TRUE,190905,2
225,0.214,C11,TRUE,190905,2
240,0.315,C11,TRUE,190905,2
255,0.437,C11,TRUE,190905,2
270,0.591,C11,TRUE,190905,2
285,0.836,C11,TRUE,190905,2
300,1.139,C11,TRUE,190905,2
315,1.543,C11,TRUE,190905,2
330,2.03,C11,TRUE,190905,2
345,2.172,C11,TRUE,190905,2
360,2.898,C11,TRUE,190905,2
375,3.306,C11,TRUE,190905,2
390,3.74,C11,TRUE,190905,2
405,3.941,C11,TRUE,190905,2
420,4.107,C11,TRUE,190905,2
435,4.3,C11,TRUE,190905,2
450,4.46,C11,TRUE,190905,2
465,4.631,C11,TRUE,190905,2
480,4.77,C11,TRUE,190905,2
495,4.93,C11,TRUE,190905,2
510,5.096,C11,TRUE,190905,2
525,5.23,C11,TRUE,190905,2
540,5.374,C11,TRUE,190905,2
555,5.503,C11,TRUE,190905,2
570,5.623,C11,TRUE,190905,2
585,5.732,C11,TRUE,190905,2
600,5.797,C11,TRUE,190905,2
615,5.883,C11,TRUE,190905,2
630,5.984,C11,TRUE,190905,2
645,6.021,C11,TRUE,190905,2
660,6.121,C11,TRUE,190905,2
675,6.15,C11,TRUE,190905,2
690,6.191,C11,TRUE,190905,2
705,6.251,C11,TRUE,190905,2
720,6.287,C11,TRUE,190905,2
735,6.355,C11,TRUE,190905,2
750,6.361,C11,TRUE,190905,2
765,6.383,C11,TRUE,190905,2
780,6.414,C11,TRUE,190905,2
795,6.415,C11,TRUE,190905,2
810,6.427,C11,TRUE,190905,2
825,6.45,C11,TRUE,190905,2
840,6.458,C11,TRUE,190905,2
855,6.444,C11,TRUE,190905,2
870,6.43,C11,TRUE,190905,2
885,6.454,C11,TRUE,190905,2
900,6.412,C11,TRUE,190905,2
915,6.421,C11,TRUE,190905,2
930,6.386,C11,TRUE,190905,2
945,6.321,C11,TRUE,190905,2
0,0.005,C12,TRUE,190905,2
15,0.005,C12,TRUE,190905,2
30,0.001,C12,TRUE,190905,2
45,0.007,C12,TRUE,190905,2
60,0.014,C12,TRUE,190905,2
75,0.02,C12,TRUE,190905,2
90,0.026,C12,TRUE,190905,2
105,0.038,C12,TRUE,190905,2
120,0.053,C12,TRUE,190905,2
135,0.076,C12,TRUE,190905,2
150,0.126,C12,TRUE,190905,2
165,0.188,C12,TRUE,190905,2
180,0.294,C12,TRUE,190905,2
195,0.452,C12,TRUE,190905,2
210,0.698,C12,TRUE,190905,2
225,1.032,C12,TRUE,190905,2
240,1.461,C12,TRUE,190905,2
255,1.998,C12,TRUE,190905,2
270,2.549,C12,TRUE,190905,2
285,3.036,C12,TRUE,190905,2
300,3.462,C12,TRUE,190905,2
315,3.668,C12,TRUE,190905,2
330,3.876,C12,TRUE,190905,2
345,3.829,C12,TRUE,190905,2
360,4.251,C12,TRUE,190905,2
375,4.414,C12,TRUE,190905,2
390,4.532,C12,TRUE,190905,2
405,4.626,C12,TRUE,190905,2
420,4.782,C12,TRUE,190905,2
435,4.875,C12,TRUE,190905,2
450,4.978,C12,TRUE,190905,2
465,5.038,C12,TRUE,190905,2
480,5.127,C12,TRUE,190905,2
495,5.17,C12,TRUE,190905,2
510,5.217,C12,TRUE,190905,2
525,5.25,C12,TRUE,190905,2
540,5.289,C12,TRUE,190905,2
555,5.287,C12,TRUE,190905,2
570,5.338,C12,TRUE,190905,2
585,5.348,C12,TRUE,190905,2
600,5.33,C12,TRUE,190905,2
615,5.31,C12,TRUE,190905,2
630,5.343,C12,TRUE,190905,2
645,5.32,C12,TRUE,190905,2
660,5.35,C12,TRUE,190905,2
675,5.348,C12,TRUE,190905,2
690,5.353,C12,TRUE,190905,2
705,5.381,C12,TRUE,190905,2
720,5.372,C12,TRUE,190905,2
735,5.37,C12,TRUE,190905,2
750,5.365,C12,TRUE,190905,2
765,5.376,C12,TRUE,190905,2
780,5.403,C12,TRUE,190905,2
795,5.373,C12,TRUE,190905,2
810,5.399,C12,TRUE,190905,2
825,5.4,C12,TRUE,190905,2
840,5.444,C12,TRUE,190905,2
855,5.417,C12,TRUE,190905,2
870,5.449,C12,TRUE,190905,2
885,5.467,C12,TRUE,190905,2
900,5.473,C12,TRUE,190905,2
915,5.495,C12,TRUE,190905,2
930,5.506,C12,TRUE,190905,2
945,5.52,C12,TRUE,190905,2
0,-0.002,D01,TRUE,190905,2
15,-0.001,D01,TRUE,190905,2
30,-0.01,D01,TRUE,190905,2
45,-0.005,D01,TRUE,190905,2
60,-0.007,D01,TRUE,190905,2
75,-0.005,D01,TRUE,190905,2
90,-0.008,D01,TRUE,190905,2
105,-0.008,D01,TRUE,190905,2
120,-0.009,D01,TRUE,190905,2
135,-0.003,D01,TRUE,190905,2
150,0.004,D01,TRUE,190905,2
165,0.013,D01,TRUE,190905,2
180,0.027,D01,TRUE,190905,2
195,0.051,D01,TRUE,190905,2
210,0.095,D01,TRUE,190905,2
225,0.154,D01,TRUE,190905,2
240,0.25,D01,TRUE,190905,2
255,0.398,D01,TRUE,190905,2
270,0.645,D01,TRUE,190905,2
285,0.97,D01,TRUE,190905,2
300,1.418,D01,TRUE,190905,2
315,1.929,D01,TRUE,190905,2
330,2.407,D01,TRUE,190905,2
345,2.841,D01,TRUE,190905,2
360,3.145,D01,TRUE,190905,2
375,3.387,D01,TRUE,190905,2
390,3.586,D01,TRUE,190905,2
405,3.852,D01,TRUE,190905,2
420,3.987,D01,TRUE,190905,2
435,4.109,D01,TRUE,190905,2
450,4.327,D01,TRUE,190905,2
465,4.381,D01,TRUE,190905,2
480,4.53,D01,TRUE,190905,2
495,4.64,D01,TRUE,190905,2
510,4.725,D01,TRUE,190905,2
525,4.796,D01,TRUE,190905,2
540,4.864,D01,TRUE,190905,2
555,4.888,D01,TRUE,190905,2
570,4.959,D01,TRUE,190905,2
585,5.011,D01,TRUE,190905,2
600,5.043,D01,TRUE,190905,2
615,5.094,D01,TRUE,190905,2
630,5.13,D01,TRUE,190905,2
645,5.191,D01,TRUE,190905,2
660,5.206,D01,TRUE,190905,2
675,5.27,D01,TRUE,190905,2
690,5.289,D01,TRUE,190905,2
705,5.33,D01,TRUE,190905,2
720,5.364,D01,TRUE,190905,2
735,5.417,D01,TRUE,190905,2
750,5.441,D01,TRUE,190905,2
765,5.481,D01,TRUE,190905,2
780,5.524,D01,TRUE,190905,2
795,5.594,D01,TRUE,190905,2
810,5.607,D01,TRUE,190905,2
825,5.634,D01,TRUE,190905,2
840,5.683,D01,TRUE,190905,2
855,5.717,D01,TRUE,190905,2
870,5.792,D01,TRUE,190905,2
885,5.799,D01,TRUE,190905,2
900,5.811,D01,TRUE,190905,2
915,5.876,D01,TRUE,190905,2
930,5.906,D01,TRUE,190905,2
945,5.93,D01,TRUE,190905,2
0,0.005,D02,TRUE,190905,2
15,0.022,D02,TRUE,190905,2
30,3.66667e-4,D02,TRUE,190905,2
45,0.004,D02,TRUE,190905,2
60,0.004,D02,TRUE,190905,2
75,0.016,D02,TRUE,190905,2
90,0.001,D02,TRUE,190905,2
105,0.022,D02,TRUE,190905,2
120,0.012,D02,TRUE,190905,2
135,0.011,D02,TRUE,190905,2
150,0.023,D02,TRUE,190905,2
165,0.032,D02,TRUE,190905,2
180,0.052,D02,TRUE,190905,2
195,0.084,D02,TRUE,190905,2
210,0.128,D02,TRUE,190905,2
225,0.203,D02,TRUE,190905,2
240,0.315,D02,TRUE,190905,2
255,0.458,D02,TRUE,190905,2
270,0.722,D02,TRUE,190905,2
285,1.032,D02,TRUE,190905,2
300,1.41,D02,TRUE,190905,2
315,1.936,D02,TRUE,190905,2
330,2.477,D02,TRUE,190905,2
345,2.787,D02,TRUE,190905,2
360,3.181,D02,TRUE,190905,2
375,3.494,D02,TRUE,190905,2
390,3.737,D02,TRUE,190905,2
405,3.89,D02,TRUE,190905,2
420,4.078,D02,TRUE,190905,2
435,4.175,D02,TRUE,190905,2
450,4.309,D02,TRUE,190905,2
465,4.399,D02,TRUE,190905,2
480,4.578,D02,TRUE,190905,2
495,4.693,D02,TRUE,190905,2
510,4.794,D02,TRUE,190905,2
525,4.892,D02,TRUE,190905,2
540,4.989,D02,TRUE,190905,2
555,5.041,D02,TRUE,190905,2
570,5.113,D02,TRUE,190905,2
585,5.138,D02,TRUE,190905,2
600,5.219,D02,TRUE,190905,2
615,5.333,D02,TRUE,190905,2
630,5.418,D02,TRUE,190905,2
645,5.446,D02,TRUE,190905,2
660,5.478,D02,TRUE,190905,2
675,5.534,D02,TRUE,190905,2
690,5.541,D02,TRUE,190905,2
705,5.645,D02,TRUE,190905,2
720,5.64,D02,TRUE,190905,2
735,5.687,D02,TRUE,190905,2
750,5.688,D02,TRUE,190905,2
765,5.729,D02,TRUE,190905,2
780,5.783,D02,TRUE,190905,2
795,5.805,D02,TRUE,190905,2
810,5.869,D02,TRUE,190905,2
825,5.853,D02,TRUE,190905,2
840,5.864,D02,TRUE,190905,2
855,5.888,D02,TRUE,190905,2
870,5.952,D02,TRUE,190905,2
885,5.962,D02,TRUE,190905,2
900,5.944,D02,TRUE,190905,2
915,6.001,D02,TRUE,190905,2
930,5.973,D02,TRUE,190905,2
945,6.058,D02,TRUE,190905,2
0,0.024,D03,TRUE,190905,2
15,0.011,D03,TRUE,190905,2
30,0.006,D03,TRUE,190905,2
45,0.008,D03,TRUE,190905,2
60,0.009,D03,TRUE,190905,2
75,0.012,D03,TRUE,190905,2
90,0.01,D03,TRUE,190905,2
105,0.016,D03,TRUE,190905,2
120,0.019,D03,TRUE,190905,2
135,0.027,D03,TRUE,190905,2
150,0.031,D03,TRUE,190905,2
165,0.035,D03,TRUE,190905,2
180,0.044,D03,TRUE,190905,2
195,0.07,D03,TRUE,190905,2
210,0.095,D03,TRUE,190905,2
225,0.135,D03,TRUE,190905,2
240,0.192,D03,TRUE,190905,2
255,0.276,D03,TRUE,190905,2
270,0.417,D03,TRUE,190905,2
285,0.584,D03,TRUE,190905,2
300,0.789,D03,TRUE,190905,2
315,1.126,D03,TRUE,190905,2
330,1.55,D03,TRUE,190905,2
345,1.865,D03,TRUE,190905,2
360,2.434,D03,TRUE,190905,2
375,2.871,D03,TRUE,190905,2
390,3.317,D03,TRUE,190905,2
405,3.767,D03,TRUE,190905,2
420,4.052,D03,TRUE,190905,2
435,4.142,D03,TRUE,190905,2
450,4.315,D03,TRUE,190905,2
465,4.419,D03,TRUE,190905,2
480,4.621,D03,TRUE,190905,2
495,4.773,D03,TRUE,190905,2
510,4.93,D03,TRUE,190905,2
525,5.078,D03,TRUE,190905,2
540,5.255,D03,TRUE,190905,2
555,5.371,D03,TRUE,190905,2
570,5.507,D03,TRUE,190905,2
585,5.61,D03,TRUE,190905,2
600,5.712,D03,TRUE,190905,2
615,5.81,D03,TRUE,190905,2
630,5.911,D03,TRUE,190905,2
645,5.986,D03,TRUE,190905,2
660,6.058,D03,TRUE,190905,2
675,6.134,D03,TRUE,190905,2
690,6.158,D03,TRUE,190905,2
705,6.206,D03,TRUE,190905,2
720,6.245,D03,TRUE,190905,2
735,6.312,D03,TRUE,190905,2
750,6.332,D03,TRUE,190905,2
765,6.354,D03,TRUE,190905,2
780,6.364,D03,TRUE,190905,2
795,6.41,D03,TRUE,190905,2
810,6.438,D03,TRUE,190905,2
825,6.447,D03,TRUE,190905,2
840,6.473,D03,TRUE,190905,2
855,6.469,D03,TRUE,190905,2
870,6.477,D03,TRUE,190905,2
885,6.484,D03,TRUE,190905,2
900,6.434,D03,TRUE,190905,2
915,6.46,D03,TRUE,190905,2
930,6.452,D03,TRUE,190905,2
945,6.399,D03,TRUE,190905,2
0,0.029,D04,TRUE,190905,2
15,0.024,D04,TRUE,190905,2
30,0.018,D04,TRUE,190905,2
45,0.03,D04,TRUE,190905,2
60,0.041,D04,TRUE,190905,2
75,0.055,D04,TRUE,190905,2
90,0.069,D04,TRUE,190905,2
105,0.124,D04,TRUE,190905,2
120,0.164,D04,TRUE,190905,2
135,0.234,D04,TRUE,190905,2
150,0.355,D04,TRUE,190905,2
165,0.517,D04,TRUE,190905,2
180,0.753,D04,TRUE,190905,2
195,1.019,D04,TRUE,190905,2
210,1.256,D04,TRUE,190905,2
225,2.075,D04,TRUE,190905,2
240,3.529,D04,TRUE,190905,2
255,4.717,D04,TRUE,190905,2
270,3.21,D04,TRUE,190905,2
285,3.559,D04,TRUE,190905,2
300,3.664,D04,TRUE,190905,2
315,3.81,D04,TRUE,190905,2
330,3.962,D04,TRUE,190905,2
345,4.039,D04,TRUE,190905,2
360,4.207,D04,TRUE,190905,2
375,4.361,D04,TRUE,190905,2
390,4.477,D04,TRUE,190905,2
405,4.627,D04,TRUE,190905,2
420,4.725,D04,TRUE,190905,2
435,4.814,D04,TRUE,190905,2
450,4.921,D04,TRUE,190905,2
465,4.948,D04,TRUE,190905,2
480,5.104,D04,TRUE,190905,2
495,5.148,D04,TRUE,190905,2
510,5.239,D04,TRUE,190905,2
525,5.283,D04,TRUE,190905,2
540,5.365,D04,TRUE,190905,2
555,5.385,D04,TRUE,190905,2
570,5.43,D04,TRUE,190905,2
585,5.461,D04,TRUE,190905,2
600,5.512,D04,TRUE,190905,2
615,5.539,D04,TRUE,190905,2
630,5.564,D04,TRUE,190905,2
645,5.588,D04,TRUE,190905,2
660,5.617,D04,TRUE,190905,2
675,5.661,D04,TRUE,190905,2
690,5.677,D04,TRUE,190905,2
705,5.686,D04,TRUE,190905,2
720,5.675,D04,TRUE,190905,2
735,5.71,D04,TRUE,190905,2
750,5.685,D04,TRUE,190905,2
765,5.722,D04,TRUE,190905,2
780,5.709,D04,TRUE,190905,2
795,5.711,D04,TRUE,190905,2
810,5.737,D04,TRUE,190905,2
825,5.722,D04,TRUE,190905,2
840,5.755,D04,TRUE,190905,2
855,5.718,D04,TRUE,190905,2
870,5.751,D04,TRUE,190905,2
885,5.703,D04,TRUE,190905,2
900,5.698,D04,TRUE,190905,2
915,5.723,D04,TRUE,190905,2
930,5.709,D04,TRUE,190905,2
945,5.697,D04,TRUE,190905,2
0,0.016,D05,TRUE,190905,2
15,0.007,D05,TRUE,190905,2
30,-9.33333e-4,D05,TRUE,190905,2
45,0.003,D05,TRUE,190905,2
60,0.002,D05,TRUE,190905,2
75,0.007,D05,TRUE,190905,2
90,0.005,D05,TRUE,190905,2
105,0.003,D05,TRUE,190905,2
120,0.005,D05,TRUE,190905,2
135,0.007,D05,TRUE,190905,2
150,0.011,D05,TRUE,190905,2
165,0.012,D05,TRUE,190905,2
180,0.013,D05,TRUE,190905,2
195,0.017,D05,TRUE,190905,2
210,0.018,D05,TRUE,190905,2
225,0.022,D05,TRUE,190905,2
240,0.034,D05,TRUE,190905,2
255,0.04,D05,TRUE,190905,2
270,0.058,D05,TRUE,190905,2
285,0.074,D05,TRUE,190905,2
300,0.092,D05,TRUE,190905,2
315,0.125,D05,TRUE,190905,2
330,0.172,D05,TRUE,190905,2
345,0.193,D05,TRUE,190905,2
360,0.266,D05,TRUE,190905,2
375,0.355,D05,TRUE,190905,2
390,0.481,D05,TRUE,190905,2
405,0.667,D05,TRUE,190905,2
420,0.85,D05,TRUE,190905,2
435,1.09,D05,TRUE,190905,2
450,1.416,D05,TRUE,190905,2
465,1.741,D05,TRUE,190905,2
480,2.287,D05,TRUE,190905,2
495,2.701,D05,TRUE,190905,2
510,3.135,D05,TRUE,190905,2
525,3.553,D05,TRUE,190905,2
540,3.906,D05,TRUE,190905,2
555,4.154,D05,TRUE,190905,2
570,4.323,D05,TRUE,190905,2
585,4.495,D05,TRUE,190905,2
600,4.657,D05,TRUE,190905,2
615,4.813,D05,TRUE,190905,2
630,4.941,D05,TRUE,190905,2
645,5.064,D05,TRUE,190905,2
660,5.161,D05,TRUE,190905,2
675,5.259,D05,TRUE,190905,2
690,5.342,D05,TRUE,190905,2
705,5.416,D05,TRUE,190905,2
720,5.438,D05,TRUE,190905,2
735,5.499,D05,TRUE,190905,2
750,5.551,D05,TRUE,190905,2
765,5.58,D05,TRUE,190905,2
780,5.633,D05,TRUE,190905,2
795,5.671,D05,TRUE,190905,2
810,5.706,D05,TRUE,190905,2
825,5.729,D05,TRUE,190905,2
840,5.748,D05,TRUE,190905,2
855,5.761,D05,TRUE,190905,2
870,5.814,D05,TRUE,190905,2
885,5.795,D05,TRUE,190905,2
900,5.795,D05,TRUE,190905,2
915,5.821,D05,TRUE,190905,2
930,5.829,D05,TRUE,190905,2
945,5.816,D05,TRUE,190905,2
0,0.011,D06,TRUE,190905,2
15,0.011,D06,TRUE,190905,2
30,0.002,D06,TRUE,190905,2
45,0.006,D06,TRUE,190905,2
60,0.007,D06,TRUE,190905,2
75,0.008,D06,TRUE,190905,2
90,0.004,D06,TRUE,190905,2
105,0.006,D06,TRUE,190905,2
120,0.008,D06,TRUE,190905,2
135,0.01,D06,TRUE,190905,2
150,0.016,D06,TRUE,190905,2
165,0.024,D06,TRUE,190905,2
180,0.028,D06,TRUE,190905,2
195,0.044,D06,TRUE,190905,2
210,0.061,D06,TRUE,190905,2
225,0.086,D06,TRUE,190905,2
240,0.132,D06,TRUE,190905,2
255,0.172,D06,TRUE,190905,2
270,0.263,D06,TRUE,190905,2
285,0.341,D06,TRUE,190905,2
300,0.48,D06,TRUE,190905,2
315,0.679,D06,TRUE,190905,2
330,0.952,D06,TRUE,190905,2
345,1.238,D06,TRUE,190905,2
360,1.665,D06,TRUE,190905,2
375,2.191,D06,TRUE,190905,2
390,2.694,D06,TRUE,190905,2
405,3.102,D06,TRUE,190905,2
420,3.429,D06,TRUE,190905,2
435,3.558,D06,TRUE,190905,2
450,3.82,D06,TRUE,190905,2
465,4.04,D06,TRUE,190905,2
480,4.298,D06,TRUE,190905,2
495,4.454,D06,TRUE,190905,2
510,4.586,D06,TRUE,190905,2
525,4.733,D06,TRUE,190905,2
540,4.88,D06,TRUE,190905,2
555,5.02,D06,TRUE,190905,2
570,5.146,D06,TRUE,190905,2
585,5.284,D06,TRUE,190905,2
600,5.386,D06,TRUE,190905,2
615,5.501,D06,TRUE,190905,2
630,5.597,D06,TRUE,190905,2
645,5.685,D06,TRUE,190905,2
660,5.736,D06,TRUE,190905,2
675,5.81,D06,TRUE,190905,2
690,5.847,D06,TRUE,190905,2
705,5.889,D06,TRUE,190905,2
720,5.894,D06,TRUE,190905,2
735,5.928,D06,TRUE,190905,2
750,5.939,D06,TRUE,190905,2
765,5.969,D06,TRUE,190905,2
780,5.969,D06,TRUE,190905,2
795,5.989,D06,TRUE,190905,2
810,5.952,D06,TRUE,190905,2
825,5.95,D06,TRUE,190905,2
840,5.946,D06,TRUE,190905,2
855,5.919,D06,TRUE,190905,2
870,5.893,D06,TRUE,190905,2
885,5.911,D06,TRUE,190905,2
900,5.851,D06,TRUE,190905,2
915,5.814,D06,TRUE,190905,2
930,5.783,D06,TRUE,190905,2
945,5.809,D06,TRUE,190905,2
0,0.022,D07,TRUE,190905,2
15,0.046,D07,TRUE,190905,2
30,0.062,D07,TRUE,190905,2
45,0.048,D07,TRUE,190905,2
60,0.048,D07,TRUE,190905,2
75,0.064,D07,TRUE,190905,2
90,0.045,D07,TRUE,190905,2
105,0.059,D07,TRUE,190905,2
120,0.077,D07,TRUE,190905,2
