well,sample.x,wave_length,time,f_signal,timepoint,well_row,well_col,sample.y,f_signal_endpoint_493,f_signal_endpoint_535,total_cell_death,zero_cell_death,pct_death,sample_id,replicate,plate_number,exp
D08,Sample X44,WL535,696,23408,696,D,08,Sample X44,26514,24995,33260,21304,0.1759785881565741,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1230,23306,1230,D,08,Sample X44,26514,24995,33260,21304,0.16744730679156908,BPH2742,3,2,exp190909
D08,Sample X44,WL535,60,23187,60,D,08,Sample X44,26514,24995,33260,21304,0.15749414519906324,BPH2742,3,2,exp190909
D08,Sample X44,WL535,114,23611,114,D,08,Sample X44,26514,24995,33260,21304,0.19295751087320173,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1020,23220,1020,D,08,Sample X44,26514,24995,33260,21304,0.16025426564068251,BPH2742,3,2,exp190909
D08,Sample X44,WL535,714,23029,714,D,08,Sample X44,26514,24995,33260,21304,0.1442790230846437,BPH2742,3,2,exp190909
D08,Sample X44,WL535,180,23380,180,D,08,Sample X44,26514,24995,33260,21304,0.17363666778186684,BPH2742,3,2,exp190909
D08,Sample X44,WL535,228,23126,228,D,08,Sample X44,26514,24995,33260,21304,0.1523921043827367,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1200,23121,1200,D,08,Sample X44,26514,24995,33260,21304,0.1519739043158247,BPH2742,3,2,exp190909
D08,Sample X44,WL535,666,23240,666,D,08,Sample X44,26514,24995,33260,21304,0.16192706590833056,BPH2742,3,2,exp190909
D08,Sample X44,WL535,84,23210,84,D,08,Sample X44,26514,24995,33260,21304,0.1594178655068585,BPH2742,3,2,exp190909
D08,Sample X44,WL535,150,23151,150,D,08,Sample X44,26514,24995,33260,21304,0.15448310471729676,BPH2742,3,2,exp190909
D08,Sample X44,WL535,198,23142,198,D,08,Sample X44,26514,24995,33260,21304,0.15373034459685514,BPH2742,3,2,exp190909
D08,Sample X44,WL535,312,22811,312,D,08,Sample X44,26514,24995,33260,21304,0.12604550016728003,BPH2742,3,2,exp190909
D08,Sample X44,WL535,798,23064,798,D,08,Sample X44,26514,24995,33260,21304,0.14720642355302777,BPH2742,3,2,exp190909
D08,Sample X44,WL535,378,22963,378,D,08,Sample X44,26514,24995,33260,21304,0.13875878220140514,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1026,23554,1026,D,08,Sample X44,26514,24995,33260,21304,0.1881900301104048,BPH2742,3,2,exp190909
D08,Sample X44,WL535,540,23449,540,D,08,Sample X44,26514,24995,33260,21304,0.1794078287052526,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1188,23686,1188,D,08,Sample X44,26514,24995,33260,21304,0.1992305118768819,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1140,23323,1140,D,08,Sample X44,26514,24995,33260,21304,0.16886918701906992,BPH2742,3,2,exp190909
D08,Sample X44,WL535,72,23263,72,D,08,Sample X44,26514,24995,33260,21304,0.16385078621612578,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1254,23543,1254,D,08,Sample X44,26514,24995,33260,21304,0.1872699899631984,BPH2742,3,2,exp190909
D08,Sample X44,WL535,672,23483,672,D,08,Sample X44,26514,24995,33260,21304,0.18225158916025427,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1158,23440,1158,D,08,Sample X44,26514,24995,33260,21304,0.17865506858481098,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1110,23291,1110,D,08,Sample X44,26514,24995,33260,21304,0.16619270659083304,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1176,23093,1176,D,08,Sample X44,26514,24995,33260,21304,0.14963198394111743,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1224,23054,1224,D,08,Sample X44,26514,24995,33260,21304,0.14637002341920374,BPH2742,3,2,exp190909
D08,Sample X44,WL535,108,23301,108,D,08,Sample X44,26514,24995,33260,21304,0.16702910672465707,BPH2742,3,2,exp190909
D08,Sample X44,WL535,966,23311,966,D,08,Sample X44,26514,24995,33260,21304,0.1678655068584811,BPH2742,3,2,exp190909
D08,Sample X44,WL535,174,23046,174,D,08,Sample X44,26514,24995,33260,21304,0.14570090331214453,BPH2742,3,2,exp190909
D08,Sample X44,WL535,222,22586,222,D,08,Sample X44,26514,24995,33260,21304,0.10722649715623954,BPH2742,3,2,exp190909
D08,Sample X44,WL535,336,22974,336,D,08,Sample X44,26514,24995,33260,21304,0.13967882234861156,BPH2742,3,2,exp190909
D08,Sample X44,WL535,450,23205,450,D,08,Sample X44,26514,24995,33260,21304,0.15899966543994648,BPH2742,3,2,exp190909
D08,Sample X44,WL535,78,23412,78,D,08,Sample X44,26514,24995,33260,21304,0.17631314821010372,BPH2742,3,2,exp190909
D08,Sample X44,WL535,516,23459,516,D,08,Sample X44,26514,24995,33260,21304,0.18024422883907662,BPH2742,3,2,exp190909
D08,Sample X44,WL535,192,23173,192,D,08,Sample X44,26514,24995,33260,21304,0.1563231850117096,BPH2742,3,2,exp190909
D08,Sample X44,WL535,678,23351,678,D,08,Sample X44,26514,24995,33260,21304,0.17121110739377718,BPH2742,3,2,exp190909
D08,Sample X44,WL535,744,23476,744,D,08,Sample X44,26514,24995,33260,21304,0.18166610906657746,BPH2742,3,2,exp190909
D08,Sample X44,WL535,420,23255,420,D,08,Sample X44,26514,24995,33260,21304,0.16318166610906656,BPH2742,3,2,exp190909
D08,Sample X44,WL535,534,23347,534,D,08,Sample X44,26514,24995,33260,21304,0.17087654734024757,BPH2742,3,2,exp190909
D08,Sample X44,WL535,648,23166,648,D,08,Sample X44,26514,24995,33260,21304,0.1557377049180328,BPH2742,3,2,exp190909
D08,Sample X44,WL535,324,23250,324,D,08,Sample X44,26514,24995,33260,21304,0.16276346604215455,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1134,23290,1134,D,08,Sample X44,26514,24995,33260,21304,0.16610906657745064,BPH2742,3,2,exp190909
D08,Sample X44,WL535,828,23353,828,D,08,Sample X44,26514,24995,33260,21304,0.17137838742054198,BPH2742,3,2,exp190909
D08,Sample X44,WL535,552,22956,552,D,08,Sample X44,26514,24995,33260,21304,0.13817330210772832,BPH2742,3,2,exp190909
D08,Sample X44,WL535,558,23046,558,D,08,Sample X44,26514,24995,33260,21304,0.14570090331214453,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1104,23570,1104,D,08,Sample X44,26514,24995,33260,21304,0.18952827032452324,BPH2742,3,2,exp190909
D08,Sample X44,WL535,522,23422,522,D,08,Sample X44,26514,24995,33260,21304,0.17714954834392774,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1218,23281,1218,D,08,Sample X44,26514,24995,33260,21304,0.16535630645700902,BPH2742,3,2,exp190909
D08,Sample X44,WL535,102,23720,102,D,08,Sample X44,26514,24995,33260,21304,0.20207427233188358,BPH2742,3,2,exp190909
D08,Sample X44,WL535,960,23355,960,D,08,Sample X44,26514,24995,33260,21304,0.1715456674473068,BPH2742,3,2,exp190909
D08,Sample X44,WL535,702,23557,702,D,08,Sample X44,26514,24995,33260,21304,0.188440950150552,BPH2742,3,2,exp190909
D08,Sample X44,WL535,216,22929,216,D,08,Sample X44,26514,24995,33260,21304,0.1359150217464035,BPH2742,3,2,exp190909
D08,Sample X44,WL535,912,23266,912,D,08,Sample X44,26514,24995,33260,21304,0.164101706256273,BPH2742,3,2,exp190909
D08,Sample X44,WL535,444,23689,444,D,08,Sample X44,26514,24995,33260,21304,0.1994814319170291,BPH2742,3,2,exp190909
D08,Sample X44,WL535,546,23230,546,D,08,Sample X44,26514,24995,33260,21304,0.16109066577450654,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1044,23548,1044,D,08,Sample X44,26514,24995,33260,21304,0.1876881900301104,BPH2742,3,2,exp190909
D08,Sample X44,WL535,612,23198,612,D,08,Sample X44,26514,24995,33260,21304,0.15841418534626966,BPH2742,3,2,exp190909
D08,Sample X44,WL535,234,23151,234,D,08,Sample X44,26514,24995,33260,21304,0.15448310471729676,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1206,23117,1206,D,08,Sample X44,26514,24995,33260,21304,0.15163934426229508,BPH2742,3,2,exp190909
D08,Sample X44,WL535,468,23719,468,D,08,Sample X44,26514,24995,33260,21304,0.20199063231850117,BPH2742,3,2,exp190909
D08,Sample X44,WL535,414,23475,414,D,08,Sample X44,26514,24995,33260,21304,0.18158246905319506,BPH2742,3,2,exp190909
D08,Sample X44,WL535,528,23187,528,D,08,Sample X44,26514,24995,33260,21304,0.15749414519906324,BPH2742,3,2,exp190909
D08,Sample X44,WL535,642,23076,642,D,08,Sample X44,26514,24995,33260,21304,0.1482101037136166,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1014,23382,1014,D,08,Sample X44,26514,24995,33260,21304,0.17380394780863165,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1128,23304,1128,D,08,Sample X44,26514,24995,33260,21304,0.16728002676480427,BPH2742,3,2,exp190909
D08,Sample X44,WL535,822,23555,822,D,08,Sample X44,26514,24995,33260,21304,0.1882736701237872,BPH2742,3,2,exp190909
D08,Sample X44,WL535,762,23152,762,D,08,Sample X44,26514,24995,33260,21304,0.15456674473067916,BPH2742,3,2,exp190909
D08,Sample X44,WL535,240,22935,240,D,08,Sample X44,26514,24995,33260,21304,0.1364168618266979,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1086,23276,1086,D,08,Sample X44,26514,24995,33260,21304,0.164938106390097,BPH2742,3,2,exp190909
D08,Sample X44,WL535,726,23168,726,D,08,Sample X44,26514,24995,33260,21304,0.1559049849447976,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1098,23342,1098,D,08,Sample X44,26514,24995,33260,21304,0.17045834727333556,BPH2742,3,2,exp190909
D08,Sample X44,WL535,408,23211,408,D,08,Sample X44,26514,24995,33260,21304,0.1595015055202409,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1212,23264,1212,D,08,Sample X44,26514,24995,33260,21304,0.16393442622950818,BPH2742,3,2,exp190909
D08,Sample X44,WL535,954,23558,954,D,08,Sample X44,26514,24995,33260,21304,0.1885245901639344,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1068,23510,1068,D,08,Sample X44,26514,24995,33260,21304,0.18450986952157913,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1116,23370,1116,D,08,Sample X44,26514,24995,33260,21304,0.17280026764804282,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1182,23397,1182,D,08,Sample X44,26514,24995,33260,21304,0.17505854800936768,BPH2742,3,2,exp190909
D08,Sample X44,WL535,210,23071,210,D,08,Sample X44,26514,24995,33260,21304,0.14779190364670458,BPH2742,3,2,exp190909
D08,Sample X44,WL535,66,23112,66,D,08,Sample X44,26514,24995,33260,21304,0.15122114419538307,BPH2742,3,2,exp190909
D08,Sample X44,WL535,120,23251,120,D,08,Sample X44,26514,24995,33260,21304,0.16284710605553696,BPH2742,3,2,exp190909
D08,Sample X44,WL535,438,23238,438,D,08,Sample X44,26514,24995,33260,21304,0.16175978588156575,BPH2742,3,2,exp190909
D08,Sample X44,WL535,720,22845,720,D,08,Sample X44,26514,24995,33260,21304,0.1288892606222817,BPH2742,3,2,exp190909
D08,Sample X44,WL535,834,23459,834,D,08,Sample X44,26514,24995,33260,21304,0.18024422883907662,BPH2742,3,2,exp190909
D08,Sample X44,WL535,348,23351,348,D,08,Sample X44,26514,24995,33260,21304,0.17121110739377718,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1092,23536,1092,D,08,Sample X44,26514,24995,33260,21304,0.1866845098695216,BPH2742,3,2,exp190909
D08,Sample X44,WL535,684,23842,684,D,08,Sample X44,26514,24995,33260,21304,0.21227835396453665,BPH2742,3,2,exp190909
D08,Sample X44,WL535,894,23105,894,D,08,Sample X44,26514,24995,33260,21304,0.15063566410170626,BPH2742,3,2,exp190909
D08,Sample X44,WL535,264,23220,264,D,08,Sample X44,26514,24995,33260,21304,0.16025426564068251,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1008,22710,1008,D,08,Sample X44,26514,24995,33260,21304,0.11759785881565742,BPH2742,3,2,exp190909
D08,Sample X44,WL535,750,23555,750,D,08,Sample X44,26514,24995,33260,21304,0.1882736701237872,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1236,23208,1236,D,08,Sample X44,26514,24995,33260,21304,0.1592505854800937,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1122,23307,1122,D,08,Sample X44,26514,24995,33260,21304,0.16753094680495148,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1032,23312,1032,D,08,Sample X44,26514,24995,33260,21304,0.1679491468718635,BPH2742,3,2,exp190909
D08,Sample X44,WL535,432,23580,432,D,08,Sample X44,26514,24995,33260,21304,0.19036467045834726,BPH2742,3,2,exp190909
D08,Sample X44,WL535,918,23441,918,D,08,Sample X44,26514,24995,33260,21304,0.17873870859819338,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1146,23338,1146,D,08,Sample X44,26514,24995,33260,21304,0.17012378721980595,BPH2742,3,2,exp190909
D08,Sample X44,WL535,768,22841,768,D,08,Sample X44,26514,24995,33260,21304,0.1285547005687521,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1260,23336,1260,D,08,Sample X44,26514,24995,33260,21304,0.16995650719304115,BPH2742,3,2,exp190909
D08,Sample X44,WL535,90,23518,90,D,08,Sample X44,26514,24995,33260,21304,0.18517898962863835,BPH2742,3,2,exp190909
D08,Sample X44,WL535,570,23152,570,D,08,Sample X44,26514,24995,33260,21304,0.15456674473067916,BPH2742,3,2,exp190909
D08,Sample X44,WL535,204,23075,204,D,08,Sample X44,26514,24995,33260,21304,0.1481264637002342,BPH2742,3,2,exp190909
D08,Sample X44,WL535,318,23114,318,D,08,Sample X44,26514,24995,33260,21304,0.15138842422214788,BPH2742,3,2,exp190909
D08,Sample X44,WL535,804,23176,804,D,08,Sample X44,26514,24995,33260,21304,0.15657410505185682,BPH2742,3,2,exp190909
D08,Sample X44,WL535,756,23260,756,D,08,Sample X44,26514,24995,33260,21304,0.16359986617597858,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1074,23574,1074,D,08,Sample X44,26514,24995,33260,21304,0.18986283037805285,BPH2742,3,2,exp190909
D08,Sample X44,WL535,972,23388,972,D,08,Sample X44,26514,24995,33260,21304,0.17430578788892606,BPH2742,3,2,exp190909
D08,Sample X44,WL535,342,23214,342,D,08,Sample X44,26514,24995,33260,21304,0.1597524255603881,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1038,23453,1038,D,08,Sample X44,26514,24995,33260,21304,0.1797423887587822,BPH2742,3,2,exp190909
D08,Sample X44,WL535,786,23362,786,D,08,Sample X44,26514,24995,33260,21304,0.1721311475409836,BPH2742,3,2,exp190909
D08,Sample X44,WL535,978,23289,978,D,08,Sample X44,26514,24995,33260,21304,0.16602542656406824,BPH2742,3,2,exp190909
D08,Sample X44,WL535,984,23499,984,D,08,Sample X44,26514,24995,33260,21304,0.1835898293743727,BPH2742,3,2,exp190909
D08,Sample X44,WL535,564,22892,564,D,08,Sample X44,26514,24995,33260,21304,0.1328203412512546,BPH2742,3,2,exp190909
D08,Sample X44,WL535,426,23538,426,D,08,Sample X44,26514,24995,33260,21304,0.1868517898962864,BPH2742,3,2,exp190909
D08,Sample X44,WL535,792,23071,792,D,08,Sample X44,26514,24995,33260,21304,0.14779190364670458,BPH2742,3,2,exp190909
D08,Sample X44,WL535,96,23359,96,D,08,Sample X44,26514,24995,33260,21304,0.1718802275008364,BPH2742,3,2,exp190909
D08,Sample X44,WL535,906,23343,906,D,08,Sample X44,26514,24995,33260,21304,0.17054198728671796,BPH2742,3,2,exp190909
D08,Sample X44,WL535,576,23643,576,D,08,Sample X44,26514,24995,33260,21304,0.1956339913014386,BPH2742,3,2,exp190909
D08,Sample X44,WL535,774,23263,774,D,08,Sample X44,26514,24995,33260,21304,0.16385078621612578,BPH2742,3,2,exp190909
D08,Sample X44,WL535,330,23267,330,D,08,Sample X44,26514,24995,33260,21304,0.1641853462696554,BPH2742,3,2,exp190909
D08,Sample X44,WL535,900,23099,900,D,08,Sample X44,26514,24995,33260,21304,0.15013382402141184,BPH2742,3,2,exp190909
D08,Sample X44,WL535,690,23264,690,D,08,Sample X44,26514,24995,33260,21304,0.16393442622950818,BPH2742,3,2,exp190909
D08,Sample X44,WL535,780,23589,780,D,08,Sample X44,26514,24995,33260,21304,0.19111743057878888,BPH2742,3,2,exp190909
D08,Sample X44,WL535,1080,23211,1080,D,08,Sample X44,26514,24995,33260,21304,0.1595015055202409,BPH2742,3,2,exp190909
D09,Sample X45,WL535,990,26434,990,D,09,Sample X45,29205,25382,33260,21304,0.42907326865172296,BPH2733,3,2,exp190909
D09,Sample X45,WL535,876,26615,876,D,09,Sample X45,29205,25382,33260,21304,0.44421211107393777,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1140,26134,1140,D,09,Sample X45,29205,25382,33260,21304,0.40398126463700235,BPH2733,3,2,exp190909
D09,Sample X45,WL535,252,23987,252,D,09,Sample X45,29205,25382,33260,21304,0.22440615590498494,BPH2733,3,2,exp190909
D09,Sample X45,WL535,456,26030,456,D,09,Sample X45,29205,25382,33260,21304,0.3952827032452325,BPH2733,3,2,exp190909
D09,Sample X45,WL535,630,27157,630,D,09,Sample X45,29205,25382,33260,21304,0.4895449983271997,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1146,25594,1146,D,09,Sample X45,29205,25382,33260,21304,0.3588156574105052,BPH2733,3,2,exp190909
D09,Sample X45,WL535,648,27292,648,D,09,Sample X45,29205,25382,33260,21304,0.500836400133824,BPH2733,3,2,exp190909
D09,Sample X45,WL535,462,26009,462,D,09,Sample X45,29205,25382,33260,21304,0.39352626296420207,BPH2733,3,2,exp190909
D09,Sample X45,WL535,654,26929,654,D,09,Sample X45,29205,25382,33260,21304,0.47047507527601207,BPH2733,3,2,exp190909
D09,Sample X45,WL535,114,24889,114,D,09,Sample X45,29205,25382,33260,21304,0.2998494479759117,BPH2733,3,2,exp190909
D09,Sample X45,WL535,228,23769,228,D,09,Sample X45,29205,25382,33260,21304,0.20617263298762128,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1200,25397,1200,D,09,Sample X45,29205,25382,33260,21304,0.34233857477417196,BPH2733,3,2,exp190909
D09,Sample X45,WL535,132,24258,132,D,09,Sample X45,29205,25382,33260,21304,0.24707259953161592,BPH2733,3,2,exp190909
D09,Sample X45,WL535,618,27329,618,D,09,Sample X45,29205,25382,33260,21304,0.5039310806289728,BPH2733,3,2,exp190909
D09,Sample X45,WL535,480,26114,480,D,09,Sample X45,29205,25382,33260,21304,0.4023084643693543,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1170,25251,1170,D,09,Sample X45,29205,25382,33260,21304,0.33012713282034123,BPH2733,3,2,exp190909
D09,Sample X45,WL535,312,24388,312,D,09,Sample X45,29205,25382,33260,21304,0.2579458012713282,BPH2733,3,2,exp190909
D09,Sample X45,WL535,360,24432,360,D,09,Sample X45,29205,25382,33260,21304,0.2616259618601539,BPH2733,3,2,exp190909
D09,Sample X45,WL535,642,27292,642,D,09,Sample X45,29205,25382,33260,21304,0.500836400133824,BPH2733,3,2,exp190909
D09,Sample X45,WL535,282,24378,282,D,09,Sample X45,29205,25382,33260,21304,0.2571094011375042,BPH2733,3,2,exp190909
D09,Sample X45,WL535,120,24366,120,D,09,Sample X45,29205,25382,33260,21304,0.25610572097691536,BPH2733,3,2,exp190909
D09,Sample X45,WL535,498,26066,498,D,09,Sample X45,29205,25382,33260,21304,0.398293743726999,BPH2733,3,2,exp190909
D09,Sample X45,WL535,444,25902,444,D,09,Sample X45,29205,25382,33260,21304,0.38457678153228503,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1194,25636,1194,D,09,Sample X45,29205,25382,33260,21304,0.3623285379725661,BPH2733,3,2,exp190909
D09,Sample X45,WL535,624,27328,624,D,09,Sample X45,29205,25382,33260,21304,0.5038474406155905,BPH2733,3,2,exp190909
D09,Sample X45,WL535,882,26922,882,D,09,Sample X45,29205,25382,33260,21304,0.46988959518233525,BPH2733,3,2,exp190909
D09,Sample X45,WL535,300,23706,300,D,09,Sample X45,29205,25382,33260,21304,0.20090331214452994,BPH2733,3,2,exp190909
D09,Sample X45,WL535,888,26774,888,D,09,Sample X45,29205,25382,33260,21304,0.4575108732017397,BPH2733,3,2,exp190909
D09,Sample X45,WL535,786,26974,786,D,09,Sample X45,29205,25382,33260,21304,0.47423887587822017,BPH2733,3,2,exp190909
D09,Sample X45,WL535,258,24333,258,D,09,Sample X45,29205,25382,33260,21304,0.2533456005352961,BPH2733,3,2,exp190909
D09,Sample X45,WL535,798,27360,798,D,09,Sample X45,29205,25382,33260,21304,0.5065239210438274,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1230,25126,1230,D,09,Sample X45,29205,25382,33260,21304,0.319672131147541,BPH2733,3,2,exp190909
D09,Sample X45,WL535,108,23900,108,D,09,Sample X45,29205,25382,33260,21304,0.21712947474071595,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1182,25625,1182,D,09,Sample X45,29205,25382,33260,21304,0.36140849782535966,BPH2733,3,2,exp190909
D09,Sample X45,WL535,324,24357,324,D,09,Sample X45,29205,25382,33260,21304,0.25535296085647374,BPH2733,3,2,exp190909
D09,Sample X45,WL535,288,24336,288,D,09,Sample X45,29205,25382,33260,21304,0.2535965205754433,BPH2733,3,2,exp190909
D09,Sample X45,WL535,828,26798,828,D,09,Sample X45,29205,25382,33260,21304,0.4595182335229174,BPH2733,3,2,exp190909
D09,Sample X45,WL535,450,25900,450,D,09,Sample X45,29205,25382,33260,21304,0.3844095015055202,BPH2733,3,2,exp190909
D09,Sample X45,WL535,294,24246,294,D,09,Sample X45,29205,25382,33260,21304,0.2460689193710271,BPH2733,3,2,exp190909
D09,Sample X45,WL535,666,27163,666,D,09,Sample X45,29205,25382,33260,21304,0.49004683840749413,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1164,25721,1164,D,09,Sample X45,29205,25382,33260,21304,0.3694379391100703,BPH2733,3,2,exp190909
D09,Sample X45,WL535,306,24091,306,D,09,Sample X45,29205,25382,33260,21304,0.23310471729675478,BPH2733,3,2,exp190909
D09,Sample X45,WL535,846,26720,846,D,09,Sample X45,29205,25382,33260,21304,0.45299431247909,BPH2733,3,2,exp190909
D09,Sample X45,WL535,486,26203,486,D,09,Sample X45,29205,25382,33260,21304,0.4097524255603881,BPH2733,3,2,exp190909
D09,Sample X45,WL535,102,24151,102,D,09,Sample X45,29205,25382,33260,21304,0.23812311809969888,BPH2733,3,2,exp190909
D09,Sample X45,WL535,858,26766,858,D,09,Sample X45,29205,25382,33260,21304,0.4568417530946805,BPH2733,3,2,exp190909
D09,Sample X45,WL535,492,26260,492,D,09,Sample X45,29205,25382,33260,21304,0.41451990632318503,BPH2733,3,2,exp190909
D09,Sample X45,WL535,168,24020,168,D,09,Sample X45,29205,25382,33260,21304,0.22716627634660422,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1188,25149,1188,D,09,Sample X45,29205,25382,33260,21304,0.32159585145533626,BPH2733,3,2,exp190909
D09,Sample X45,WL535,540,26632,540,D,09,Sample X45,29205,25382,33260,21304,0.4456339913014386,BPH2733,3,2,exp190909
D09,Sample X45,WL535,504,25995,504,D,09,Sample X45,29205,25382,33260,21304,0.39235530277684844,BPH2733,3,2,exp190909
D09,Sample X45,WL535,138,23969,138,D,09,Sample X45,29205,25382,33260,21304,0.2229006356641017,BPH2733,3,2,exp190909
D09,Sample X45,WL535,510,26583,510,D,09,Sample X45,29205,25382,33260,21304,0.4415356306457009,BPH2733,3,2,exp190909
D09,Sample X45,WL535,246,23938,246,D,09,Sample X45,29205,25382,33260,21304,0.22030779524924723,BPH2733,3,2,exp190909
D09,Sample X45,WL535,996,26131,996,D,09,Sample X45,29205,25382,33260,21304,0.40373034459685514,BPH2733,3,2,exp190909
D09,Sample X45,WL535,672,26794,672,D,09,Sample X45,29205,25382,33260,21304,0.45918367346938777,BPH2733,3,2,exp190909
D09,Sample X45,WL535,636,26890,636,D,09,Sample X45,29205,25382,33260,21304,0.4672131147540984,BPH2733,3,2,exp190909
D09,Sample X45,WL535,852,27213,852,D,09,Sample X45,29205,25382,33260,21304,0.49422883907661425,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1176,25360,1176,D,09,Sample X45,29205,25382,33260,21304,0.3392438942790231,BPH2733,3,2,exp190909
D09,Sample X45,WL535,318,24040,318,D,09,Sample X45,29205,25382,33260,21304,0.22883907661425226,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1128,25035,1128,D,09,Sample X45,29205,25382,33260,21304,0.3120608899297424,BPH2733,3,2,exp190909
D09,Sample X45,WL535,822,26951,822,D,09,Sample X45,29205,25382,33260,21304,0.4723151555704249,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1080,25480,1080,D,09,Sample X45,29205,25382,33260,21304,0.34928069588491134,BPH2733,3,2,exp190909
D09,Sample X45,WL535,870,26897,870,D,09,Sample X45,29205,25382,33260,21304,0.4677985948477752,BPH2733,3,2,exp190909
D09,Sample X45,WL535,126,24456,126,D,09,Sample X45,29205,25382,33260,21304,0.26363332218133156,BPH2733,3,2,exp190909
D09,Sample X45,WL535,936,26507,936,D,09,Sample X45,29205,25382,33260,21304,0.4351789896286383,BPH2733,3,2,exp190909
D09,Sample X45,WL535,234,24316,234,D,09,Sample X45,29205,25382,33260,21304,0.25192372030779525,BPH2733,3,2,exp190909
D09,Sample X45,WL535,840,27059,840,D,09,Sample X45,29205,25382,33260,21304,0.4813482770157243,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1098,25919,1098,D,09,Sample X45,29205,25382,33260,21304,0.38599866175978587,BPH2733,3,2,exp190909
D09,Sample X45,WL535,468,26187,468,D,09,Sample X45,29205,25382,33260,21304,0.40841418534626966,BPH2733,3,2,exp190909
D09,Sample X45,WL535,696,26892,696,D,09,Sample X45,29205,25382,33260,21304,0.4673803947808632,BPH2733,3,2,exp190909
D09,Sample X45,WL535,276,23531,276,D,09,Sample X45,29205,25382,33260,21304,0.18626630980260958,BPH2733,3,2,exp190909
D09,Sample X45,WL535,534,26375,534,D,09,Sample X45,29205,25382,33260,21304,0.4241385078621613,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1134,25656,1134,D,09,Sample X45,29205,25382,33260,21304,0.36400133824021413,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1248,25774,1248,D,09,Sample X45,29205,25382,33260,21304,0.3738708598193376,BPH2733,3,2,exp190909
D09,Sample X45,WL535,342,24072,342,D,09,Sample X45,29205,25382,33260,21304,0.23151555704248913,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1086,25682,1086,D,09,Sample X45,29205,25382,33260,21304,0.3661759785881566,BPH2733,3,2,exp190909
D09,Sample X45,WL535,180,24328,180,D,09,Sample X45,29205,25382,33260,21304,0.2529274004683841,BPH2733,3,2,exp190909
D09,Sample X45,WL535,1152,25614,1152,D,09,Sample X45,29205,25382,33260,21304,0.36048845767815324,BPH2733,3,2,exp190909
D09,Sample X45,WL535,732,26963,732,D,09,Sample X45,29205,25382,33260,21304,0.47331883573101374,BPH2733,3,2,exp190909
D09,Sample X45,WL535,150,24062,150,D,09,Sample X45,29205,25382,33260,21304,0.2306791569086651,BPH2733,3,2,exp190909
D09,Sample X45,WL535,570,26713,570,D,09,Sample X45,29205,25382,33260,21304,0.4524088323854132,BPH2733,3,2,exp190909
D09,Sample X45,WL535,894,26469,894,D,09,Sample X45,29205,25382,33260,21304,0.43200066912010704,BPH2733,3,2,exp190909
D09,Sample X45,WL535,264,24335,264,D,09,Sample X45,29205,25382,33260,21304,0.2535128805620609,BPH2733,3,2,exp190909
