well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A02,A,2,0.088,TRUE,exp210222,M1,exp210222_M1_A02,380,BPH3358,3,VSS-159
A02,A,2,0.116,TRUE,exp210222,M1,exp210222_M1_A02,390,BPH3358,3,VSS-159
A02,A,2,0.132,TRUE,exp210222,M1,exp210222_M1_A02,400,BPH3358,3,VSS-159
A02,A,2,0.156,TRUE,exp210222,M1,exp210222_M1_A02,410,BPH3358,3,VSS-159
A02,A,2,0.2,TRUE,exp210222,M1,exp210222_M1_A02,420,BPH3358,3,VSS-159
A02,A,2,0.238,TRUE,exp210222,M1,exp210222_M1_A02,430,BPH3358,3,VSS-159
A02,A,2,0.246,TRUE,exp210222,M1,exp210222_M1_A02,440,BPH3358,3,VSS-159
A02,A,2,0.296,TRUE,exp210222,M1,exp210222_M1_A02,450,BPH3358,3,VSS-159
A02,A,2,0.326,TRUE,exp210222,M1,exp210222_M1_A02,460,BPH3358,3,VSS-159
A02,A,2,0.377,TRUE,exp210222,M1,exp210222_M1_A02,470,BPH3358,3,VSS-159
A02,A,2,0.391,TRUE,exp210222,M1,exp210222_M1_A02,480,BPH3358,3,VSS-159
A02,A,2,0.425,TRUE,exp210222,M1,exp210222_M1_A02,490,BPH3358,3,VSS-159
A02,A,2,0.43,TRUE,exp210222,M1,exp210222_M1_A02,500,BPH3358,3,VSS-159
A02,A,2,0.461,TRUE,exp210222,M1,exp210222_M1_A02,510,BPH3358,3,VSS-159
A02,A,2,0.469,TRUE,exp210222,M1,exp210222_M1_A02,520,BPH3358,3,VSS-159
A02,A,2,0.5,TRUE,exp210222,M1,exp210222_M1_A02,530,BPH3358,3,VSS-159
A02,A,2,0.516,TRUE,exp210222,M1,exp210222_M1_A02,540,BPH3358,3,VSS-159
A02,A,2,0.525,TRUE,exp210222,M1,exp210222_M1_A02,550,BPH3358,3,VSS-159
A02,A,2,0.519,TRUE,exp210222,M1,exp210222_M1_A02,560,BPH3358,3,VSS-159
A02,A,2,0.536,TRUE,exp210222,M1,exp210222_M1_A02,570,BPH3358,3,VSS-159
A02,A,2,0.536,TRUE,exp210222,M1,exp210222_M1_A02,580,BPH3358,3,VSS-159
A02,A,2,0.545,TRUE,exp210222,M1,exp210222_M1_A02,590,BPH3358,3,VSS-159
A02,A,2,0.559,TRUE,exp210222,M1,exp210222_M1_A02,600,BPH3358,3,VSS-159
A02,A,2,0.559,TRUE,exp210222,M1,exp210222_M1_A02,610,BPH3358,3,VSS-159
A02,A,2,0.55,TRUE,exp210222,M1,exp210222_M1_A02,620,BPH3358,3,VSS-159
A02,A,2,0.581,TRUE,exp210222,M1,exp210222_M1_A02,630,BPH3358,3,VSS-159
A02,A,2,0.578,TRUE,exp210222,M1,exp210222_M1_A02,640,BPH3358,3,VSS-159
A02,A,2,0.581,TRUE,exp210222,M1,exp210222_M1_A02,650,BPH3358,3,VSS-159
A02,A,2,0.596,TRUE,exp210222,M1,exp210222_M1_A02,660,BPH3358,3,VSS-159
A02,A,2,0.59,TRUE,exp210222,M1,exp210222_M1_A02,670,BPH3358,3,VSS-159
A02,A,2,0.607,TRUE,exp210222,M1,exp210222_M1_A02,680,BPH3358,3,VSS-159
A02,A,2,0.609,TRUE,exp210222,M1,exp210222_M1_A02,690,BPH3358,3,VSS-159
A02,A,2,0.615,TRUE,exp210222,M1,exp210222_M1_A02,700,BPH3358,3,VSS-159
A02,A,2,0.62,TRUE,exp210222,M1,exp210222_M1_A02,710,BPH3358,3,VSS-159
A02,A,2,0.64,TRUE,exp210222,M1,exp210222_M1_A02,720,BPH3358,3,VSS-159
A02,A,2,0.647,TRUE,exp210222,M1,exp210222_M1_A02,730,BPH3358,3,VSS-159
A02,A,2,0.642,TRUE,exp210222,M1,exp210222_M1_A02,740,BPH3358,3,VSS-159
A02,A,2,0.651,TRUE,exp210222,M1,exp210222_M1_A02,750,BPH3358,3,VSS-159
A02,A,2,0.659,TRUE,exp210222,M1,exp210222_M1_A02,760,BPH3358,3,VSS-159
A02,A,2,0.639,TRUE,exp210222,M1,exp210222_M1_A02,770,BPH3358,3,VSS-159
A02,A,2,0.658,TRUE,exp210222,M1,exp210222_M1_A02,780,BPH3358,3,VSS-159
A02,A,2,0.669,TRUE,exp210222,M1,exp210222_M1_A02,790,BPH3358,3,VSS-159
A02,A,2,0.669,TRUE,exp210222,M1,exp210222_M1_A02,800,BPH3358,3,VSS-159
A02,A,2,0.678,TRUE,exp210222,M1,exp210222_M1_A02,810,BPH3358,3,VSS-159
