"sample_id","well_id","time_of_max_rate_death","max_rate_death","doubling_time_death","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2845","exp191205_6_D09",414,0.00380127519851573,184.08962696823,151.320132607464,762,1.34252841563818,129,0.00815404464015712,1.01714746607433,1152,"exp191205","D09","D",9,40000,"6",2,"VAN-114",0.0743184342789139,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2846","exp191205_6_A11",510,0.00190477536378824,363.899698482768,92.0482228060998,1116,0.90725922742727,138,-0.0141347728935948,0.886434022769822,1152,"exp191205","A11","A",6,40000,"6",2,"VAN-115",0.0484968059434032,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2847","exp191205_6_D04",594,0.000724417849936114,974.732030035633,30.2146224884643,1047,0.364165787978281,204,-0.0359642527589325,0.342906312765948,1152,"exp191205","D04","D",7,40000,"6",2,"VAN-116",0.0538421350478956,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2848","exp191205_6_C07",315,0.00405878375718028,171.121254381674,165.09704614635,621,1.40077181690355,69,-0.0502356540025577,0.888142454062626,1152,"exp191205","C07","C",7,40000,"6",2,"VAN-117",0.0491141502868221,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2849","exp191205_6_C02",462,0.00339091124680251,204.413247681889,141.751529997286,840,1.33663538455995,96,-0.021953191213806,1.19503915319876,1152,"exp191205","C02","C",2,40000,"6",2,"VAN-118",0.0547053169018216,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2850","exp191205_6_B08",447,0.00327035275365202,212.890374218951,145.43159979936,816,1.29665046039471,120,-0.0317797473026441,1.10722929919467,1152,"exp191205","B08","B",7,40000,"6",2,"VAN-118",0.0568644394821547,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2851","exp191205_6_A04",384,0.000693915036757603,999.056648816205,13.1196523896331,879,0.149716146869606,180,-0.0746711717215932,0.128146928301338,1152,"exp191205","A04","A",9,40000,"6",2,"VAN-119",0.0268507276411536,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2852","exp191205_6_A02",456,0.00116841005621351,613.203865120705,29.8136649832323,852,0.33299491044514,174,-0.0893020301128637,0.304662422743405,1152,"exp191205","A02","A",4,40000,"6",2,"VAN-121",0.0243578600737625,FALSE,FALSE,FALSE,0,0,0,FALSE,"101",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2853","exp191205_6_B11",402,0.00218968869782522,316.605686187138,117.910575209357,960,1.03464515927968,120,-0.0131071629630545,0.973845370203795,1152,"exp191205","B11","B",5,40000,"6",2,"VAN-122",0.052832657572293,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2854","exp191205_6_A06",567,0.00102069305085371,679.511758194753,44.8672512662509,1152,0.506465381695352,177,-0.0295056387338107,0.498900490321069,1152,"exp191205","A06","A",7,40000,"6",2,"VAN-123",0.0427068338274173,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2855","exp191205_6_F03",534,0.00140113177069405,494.705205504399,63.7203864677225,918,0.631240727016502,156,-0.0130805986380844,0.619259626597806,1152,"exp191205","F03","F",6,40000,"6",2,"VAN-124",0.0470893169475039,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2856","exp191205_6_A10",333,0.000195249175473261,3746.69131991709,-5.51345587171032,0,0.0220543228621991,198,-0.0704268864147051,-0.00483664573563296,1152,"exp191205","A10","A",10,40000,"6",2,"VAN-125",0.0767987806367607,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2857","exp191205_6_A12",447,0.00162540587631446,426.505677049956,58.3118316465991,834,0.554425954565743,174,-0.0546809041902179,0.430328590548994,1152,"exp191205","A12","A",11,40000,"6",2,"VAN-126",0.0520274657038988,FALSE,FALSE,FALSE,0,0,0,FALSE,"101",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2858","exp191205_6_C08",657,0.00266128467726431,261.078625501627,105.083409345078,1134,1.32381377450927,159,-0.0420791997318625,1.32381377450927,1152,"exp191205","C08","C",9,40000,"6",2,"VAN-126",0.0339965264168523,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2859","exp191205_6_A09",357,0.00413813392043774,169.909109829449,133.089643739156,618,1.17434929529718,111,-0.0816116771482079,0.744983182428291,1152,"exp191205","A09","A",9,40000,"6",2,"VAN-127",0.0768707896182611,FALSE,FALSE,FALSE,0,0,0,FALSE,"93",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2860","exp191205_6_E03",405,0.00395584119877312,176.151751739247,180.343291640214,774,1.57680781770006,105,0.00167753302089634,1.24120439804877,1152,"exp191205","E03","E",2.5,40000,"6",1.5,"VAN-128",0.0820226314291917,FALSE,FALSE,FALSE,0,0,0,FALSE,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2861","exp191205_6_C06",393,0.0031618133604289,223.705232879128,133.668425615344,810,1.14529256221584,135,-0.0227880068931025,0.962510173257482,1152,"exp191205","C06","C",6,40000,"6",2,"VAN-129",0.037970397475995,FALSE,FALSE,FALSE,0,0,0,FALSE,"39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2862","exp191205_6_A01",366,0.00368177718828496,188.264293332434,147.94678441406,786,1.33710108536666,96,-0.028749828698117,1.04601953375818,1152,"exp191205","A01","A",3,40000,"6",2,"VAN-129",0.064005735617096,FALSE,FALSE,FALSE,0,0,0,FALSE,"39",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2863","exp191205_6_B10",432,0.00214883363959445,323.715312817091,101.262851974692,999,0.950439945144844,129,-0.0532412454103265,0.934386354373858,1152,"exp191205","B10","B",10,40000,"6",2,"VAN-130",0.0324568503709338,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2864","exp191205_6_B01",480,0.00222707965021344,311.304104024231,108.400438241306,927,0.997325940270721,153,-0.0400795310449604,0.908175002188045,1152,"exp191205","B01","B",3,40000,"6",2,"VAN-130",0.0518878419505439,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA
"BPH2865","exp191205_6_B05",426,0.00242565795844893,285.782188404326,87.5639041415423,735,0.797861727276184,165,-0.0283446497221557,0.546312748854033,1152,"exp191205","B05","B",2,40000,"6",2,"VAN-131",0.0589540364269856,FALSE,FALSE,FALSE,0,0,0,FALSE,"46",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2866","exp191205_6_F05",549,0.00101127622461293,702.523441319561,44.6142133326245,873,0.431409307660416,120,-0.0436039106075159,0.382412818767206,1152,"exp191205","F05","F",5,40000,"6",2,"VAN-132",0.026719548064604,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2867","exp191205_6_A08",303,0.000482737595595387,1436.53772878932,26.2333245437094,1152,0.216334381558411,111,-0.0146601470404924,0.200551025218551,1152,"exp191205","A08","A",8,40000,"6",2,"VAN-132",0.0644798626026983,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2869","exp200730_GP1_C02",534,0.00257942840447239,268.721232718892,113.629865158334,864,1.13146240709405,144,0.0874990122386644,1.08363309317829,1152,"exp200730","C02","C",2,40000,"GP1",2,"VAN-134",0.116122487585376,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2872","exp200730_GP1_B08",384,0.00326949073780828,212.020528282855,187.628753609538,744,1.46251214478786,75,0.0688798369584992,1.19550137827814,1152,"exp200730","B08","B",7,40000,"GP1",2,"VAN-137",0.0645168598873375,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2873","exp200730_GP1_B09",378,0.00321252179219612,215.764195668257,172.372830973134,756,1.40291536240568,66,0.0656962670475626,1.13099564557731,1152,"exp200730","B09","B",9,40000,"GP1",2,"VAN-137",0.0319403665090255,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2876","exp200730_GP1_A02",252,0.00352343103694848,196.725059548847,197.382216932015,666,1.41524704146708,0,0.0348095181577826,1.14998958534958,1152,"exp200730","A02","A",4,40000,"GP1",2,"VAN-140",0.209465861613599,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2877","exp200730_GP1_B11",351,0.00374613448378038,185.401911145164,197.864212851009,759,1.54109699985125,66,0.0738913580747317,1.29225166368612,1152,"exp200730","B11","B",5,40000,"GP1",2,"VAN-140",0.0483647057364862,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2881","exp200730_GP1_A06",288,0.00248815397440083,278.585386707728,154.024854333793,741,1.15865628687079,24,0.11438429820769,0.838949750174821,1152,"exp200730","A06","A",7,40000,"GP1",2,"VAN-144",0.0498617795301105,FALSE,FALSE,FALSE,0,0,0,FALSE,"1756",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2882","exp200730_GP1_F07",246,0.002916591680061,237.65657198386,157.570205129678,630,1.12702003932837,0,0.164970071067822,0.814032610890141,1152,"exp200730","F07","F",6,40000,"GP1",2,"VAN-144",0.136404220457983,FALSE,FALSE,FALSE,0,0,0,FALSE,"1756",1,NA,0,TRUE,0,12,FALSE,0,NA,127,"paired-colonising","hepT / era / Type I restriction modification DNA specificity domain protein / sraP / hypothetical protein / Phage terminase large subunit"
"BPH2883","exp200730_GP1_F10",351,0.00236524609618049,293.929527473173,162.620943551668,1152,1.43548529083623,72,0.051615004650235,1.42041693082039,1152,"exp200730","F10","F",9.5,40000,"GP1",1.5,"VAN-145",0.0701655501748991,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2884","exp200730_GP1_A12",327,0.00242244346916438,286.276180903497,174.320621529534,1110,1.48561610353635,9,0.0591777217845327,1.44974372096949,1152,"exp200730","A12","A",11,40000,"GP1",2,"VAN-145",0.0658990676477174,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2887","exp200309_M1_A03",480,0.0025783831168125,268.830173468108,115.979661038168,810,1.03397376638495,102,-0.0175358594469787,0.886047184071091,1152,"exp200309","A03","A",3,40000,"M1",1,"VAN-148",0.015146599503459,FALSE,FALSE,FALSE,0,0.0414507772020725,0,FALSE,"45",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2888","exp200730_GP1_C08",378,0.00643507938395683,107.713850786055,204.920135835483,588,1.85185270426292,144,-0.0321504756016728,1.06295852382168,1152,"exp200730","C08","C",9,40000,"GP1",2,"VAN-148",0.0344511569719065,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,0,FALSE,0,"Persistent",6,"paired-invasive",NA
"BPH2890","exp200730_GP1_C11",444,0.00335400001654421,208.568168846782,125.381405033864,720,1.07707420387524,165,0.102436833428529,0.789519952815307,1152,"exp200730","C11","C",10,40000,"GP1",1.5,"VAN-150",0.035515655553762,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2891","exp200730_GP1_E12",468,0.00319710336749391,216.804745072499,138.431444976209,834,1.17170131281089,156,0.118328920962252,0.913738717129279,1152,"exp200730","E12","E",3,40000,"GP1",2,"VAN-150",0.0636052433802515,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2896","exp200309_M1_C10",864,0.00131046748929677,528.931229672782,63.618356995231,1152,0.91889401691798,138,0.00664848897109529,0.91889401691798,1152,"exp200309","C10","C",9,40000,"M1",2,"VAN-155",0.0285423797606074,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2897","exp200730_GP1_C06",591,0.000430439265039745,1624.33192475885,23.668079974942,1152,0.28084797940723,222,0.0151482909226601,0.28084797940723,1152,"exp200730","C06","C",6,40000,"GP1",2,"VAN-156",0.0535894094689979,FALSE,FALSE,FALSE,0,0,0,FALSE,"34",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2898","exp200730_GP1_A01",588,0.000621344820152566,1138.53350063636,25.075213124106,1152,0.354069754745275,216,-0.027981812441133,0.354069754745275,1152,"exp200730","A01","A",3,40000,"GP1",2,"VAN-156",0.0481708125450461,FALSE,FALSE,FALSE,0,0,0,FALSE,"34",0,NA,0,TRUE,0,0,FALSE,-0.5,"Persistent",3,"paired-invasive",NA
"BPH2902","exp200226_P2_B05",390,0.000435836561053908,1590.38328240253,19.7714960314795,1152,0.19156111734904,150,-0.0122308579720521,0.19156111734904,1152,"exp200226","B05","B",6,40000,"P2",2,"VAN-160",0.0118611846258344,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2904","exp200226_P2_B03",468,0.00190727939113144,363.421942156443,98.6067588381368,1152,1.04695982298613,138,-0.0131000593556714,1.04695982298613,1152,"exp200226","B03","B",8,40000,"P2",2,"VAN-160",0.0173564541943207,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,3,FALSE,0,NA,1,"paired-colonising","clfA / agrA / Nitroreductase family protein"
"BPH2907","exp200730_GP1_B10",876,0.0013506596203067,513.191606633321,50.0898272974092,1152,0.756497982135862,174,0.0509033838346128,0.756497982135862,1152,"exp200730","B10","B",10,40000,"GP1",2,"VAN-162",0.0608469888277525,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,FALSE,1,NA,FALSE,-0.5,"Relapse (on treatment)",27,"paired-invasive",NA
"BPH2922","exp200731_GP2_A03",807,0.000898170757510929,778.908438017203,6.00496326170224,1152,0.375921831986391,183,-0.156153937791841,0.375921831986391,1152,"exp200731","A03","A",7,40000,"GP2",2,"VAN-176",0.0715837796710461,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2923","exp200731_GP2_C10",609,0.000304495467657611,2637.93208606327,-6.76211263936496,1152,0.09055920103266,204,-0.104708633381175,0.0825830975396878,1152,"exp200731","C10","C",9,40000,"GP2",2,"VAN-176",0.0761226745593971,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2924","exp200731_GP2_B02",573,0.0031951259757935,220.63369913878,120.052386804593,1152,1.61797846947331,168,-0.10910635688381,1.61797846947331,1152,"exp200731","B02","B",3,40000,"GP2",2,"VAN-176",0.0649967008086955,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2925","exp200731_GP2_E08",606,0.003008852649978,234.985520879947,99.898966557117,1152,1.51347313251733,186,-0.14329664815931,1.51347313251733,1152,"exp200731","E08","E",8,40000,"GP2",2,"VAN-176",0.0879905071683643,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2926","exp200731_GP2_A07",750,0.000276574020557323,2715.67632618444,-12.8392642575435,1152,0.0381662232952168,162,-0.132500996690682,0.0381662232952168,1152,"exp200731","A07","A",7,40000,"GP2",2,"VAN-176",0.0479656744074261,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2934","exp200309_M1_B02",546,0.00176691505445964,392.292305626388,97.88280864388,822,0.891351566329982,84,0.0147146982100257,0.722029515592003,1152,"exp200309","B02","B",3,40000,"M1",2,"VAN-184",0.0337236814670651,FALSE,FALSE,FALSE,0,0,0,FALSE,"291",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2938","exp200309_M1_E08",546,0.00153241404782107,452.487518876307,64.6900534717423,1152,0.721998120565605,114,-0.042288105036176,0.721998120565605,1152,"exp200309","E08","E",8,40000,"M1",2.5,"VAN-188",0.0199449216653303,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2942","exp200226_P2_C06",234,0.00277367014016269,249.902528250633,167.445938794346,918,1.3117494693299,0,-0.00792240421030444,1.29389925603727,1152,"exp200226","C06","C",7,40000,"P2",2,"VAN-192",0.0207984618292861,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2943","exp200226_P2_C05",228,0.00292261860280062,237.16648484196,167.076392972589,1152,1.27632959364535,0,-0.0377975865935742,1.18191542370027,1152,"exp200226","C05","C",6,40000,"P2",2,"VAN-192",0.0213872407994773,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,NA,0,TRUE,0,0,FALSE,-0.5,"Relapse (after treatment)",65,"paired-invasive",NA
"BPH2946","exp200731_GP2_D09",756,0.00138025751436837,502.44705338226,33.6354523307836,1152,0.648476101044985,147,-0.119621657016872,0.648476101044985,1152,"exp200731","D09","D",9,40000,"GP2",2,"VAN-195",0.0696505345789123,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2947","exp200731_GP2_A11",789,0.00146600262859156,472.816890026758,57.9959149448462,1152,0.834476413965359,117,-0.0834687628629248,0.834476413965359,1152,"exp200731","A11","A",6,40000,"GP2",2,"VAN-196",0.110894363202621,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2948","exp200731_GP2_D04",789,0.00115663163777446,599.289770777295,31.804247522235,1152,0.636823653329507,150,-0.115340497270733,0.636823653329507,1152,"exp200731","D04","D",4,40000,"GP2",2,"VAN-196",0.05767618796382,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",9,"paired-invasive",NA
"BPH2949","exp200309_M1_A07",306,0.00212982966628794,325.44723718119,131.242478384791,834,1.04510498179723,0,-0.0357182976928784,0.896669889291551,1152,"exp200309","A07","A",7,40000,"M1",2,"VAN-197",0.0239791933783062,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2952","exp200731_GP2_C07",330,0.0027663787754593,250.563040270441,102.984755285573,735,0.843542578703519,72,-0.13373874706422,0.622015201724442,1152,"exp200731","C07","C",7,40000,"GP2",2,"VAN-200",0.0332573611947883,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2953","exp200731_GP2_C02",330,0.00291950364093813,237.431055114128,109.756773936841,732,0.91011266427111,63,-0.133247191673872,0.732834388813776,1152,"exp200731","C02","C",2,40000,"GP2",2,"VAN-200",0.0454727196357712,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,2,FALSE,0,NA,-85,"paired-colonising","hypothetical protein"
"BPH2959","exp200731_GP2_B08",585,0.00254721135871047,276.404094657298,78.6588373600716,1101,0.967875880772761,159,-0.143308012103403,0.922460398126218,1152,"exp200731","B08","B",7,40000,"GP2",2,"VAN-206",0.0497457718286923,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2960","exp200731_GP2_A04",597,0.00210080088923576,330.210235981148,62.9209566715089,1137,0.856100680401168,150,-0.133288750046299,0.836095395482223,1152,"exp200731","A04","A",9,40000,"GP2",2,"VAN-206",0.0327676077622679,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,NA,0,TRUE,0,0,FALSE,-0.25,"Persistent",3,"paired-invasive",NA
"BPH2961","exp200731_GP2_A02",594,0.00193529405543621,358.370754765316,59.6570363518801,1152,0.756018505956334,132,-0.145470459818254,0.725063216618841,1152,"exp200731","A02","A",4,40000,"GP2",2,"VAN-206",0.0647577219070542,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA
"BPH2962","exp200226_P2_B09",570,0.00192172267059497,360.69053623921,117.922027161166,1152,1.25439325528812,114,-0.0313686981811419,1.25439325528812,1152,"exp200226","B09","B",8,40000,"P2",2,"VAN-207",0.0100930599992981,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2963","exp200226_P2_B10",372,0.00200337475547255,345.989774836934,127.986885681028,1152,1.3423270132965,120,-0.0118283483976967,1.3423270132965,1152,"exp200226","B10","B",8,40000,"P2",2,"VAN-207",0.0369058637521272,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,NA,0,TRUE,0,5,FALSE,0,"Persistent",3,"paired-invasive","ggt_1 / SigmaW regulon antibacterial / hutG / entB"
"BPH2964","exp200731_GP2_B11",504,0.00116591584827694,594.754272709231,56.2688678491291,1152,0.635965938166608,135,-0.127697381557963,0.635965938166608,1152,"exp200731","B11","B",5,40000,"GP2",2,"VAN-207",0.118850589707156,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",7,"paired-invasive",NA
"BPH2965","exp200309_M1_D09",468,0.00198365802107153,349.428769070549,74.410778073588,726,0.676914465835561,126,-0.0302556573175016,0.491519565539416,1152,"exp200309","D09","D",9,40000,"M1",2,"VAN-208",0.0101743180972411,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2966","exp200731_GP2_A06",450,0.00264826043284951,264.299575200432,82.2326236619014,780,0.8131042293259,129,-0.153936671298697,0.673330777164543,1152,"exp200731","A06","A",7,40000,"GP2",2,"VAN-208",0.0714153307217438,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,0,FALSE,0.25,"Persistent",3,"paired-invasive",NA
"BPH2973","exp200731_GP2_F03",264,0.00405817322670953,170.802758245479,149.412643981477,516,1.18126083141811,0,-0.0547907419887093,0.81101638856013,1152,"exp200731","F03","F",6,40000,"GP2",2,"VAN-215",0.089616993392655,FALSE,FALSE,FALSE,0,0,0,FALSE,"39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2974","exp200731_GP2_A10",297,0.00286165405250552,242.227575450043,93.660051982663,564,0.756605058799583,36,-0.0912080854777591,0.526858510602921,1152,"exp200731","A10","A",10,40000,"GP2",2,"VAN-215",0.0460054443985276,FALSE,FALSE,FALSE,0,0,0,FALSE,"39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2975","exp200731_GP2_A12",321,0.00281839415056118,246.717099964962,81.5272665428638,600,0.690127111511319,30,-0.160805148878321,0.500270401086026,1152,"exp200731","A12","A",11.5,40000,"GP2",2.5,"VAN-215",0.0871598271302418,FALSE,FALSE,FALSE,0,0,0,FALSE,"39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2976","exp200219_P1_D11",1152,0.00147181028761596,475.23766750512,34.9665489490713,1152,0.658528502027545,228,0.00327163112962026,0.658528502027545,1152,"exp200219","D11","D",6.5,40000,"P1",2.5,"VAN-216",0.0761799531644586,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2977","exp200219_P1_B11",1065,0.00251786585656929,361.69682347511,59.7639445379691,1152,1.1181552506595,222,0.0525508158123818,1.1181552506595,1152,"exp200219","B11","B",11,40000,"P1",2,"VAN-216",0.0462494167296214,FALSE,FALSE,FALSE,0,0.0284974093264249,0,FALSE,"-",1,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",3,"paired-invasive",NA
"BPH2978","exp200219_P1_B06",798,0.00195844965901483,353.926473100474,77.586745938086,1152,1.12241084659143,210,0.0103926952579304,1.12241084659143,1152,"exp200219","B06","B",5,40000,"P1",2,"VAN-216",0.0468237379651711,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,1,FALSE,0,"Persistent",6,"paired-invasive","fabF"
"BPH2979","exp200219_P1_B04",822,0.00170252680948683,407.128496712994,62.9219783240696,1152,1.08346565897279,162,-0.0457230545518356,1.08346565897279,1152,"exp200219","B04","B",4,40000,"P1",2,"VAN-216",0.0606351308608095,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,1,FALSE,0.5,"Persistent",8,"paired-invasive",NA
"BPH2980","exp200219_P1_C04",888,0.0012993475598601,533.457869143629,36.6130426725643,1152,0.732464581386311,210,-0.084184848073873,0.732464581386311,1152,"exp200219","C04","C",4,40000,"P1",2,"VAN-216",0.0701573464479801,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,2,FALSE,0,"Persistent",12,"paired-invasive","bcr_1 / pepS"
"BPH2981","exp200219_P1_B08",870,0.00199321630585012,347.753115668153,81.511328330157,1152,1.28609295661472,150,-0.0379652153295687,1.28609295661472,1152,"exp200219","B08","B",8,40000,"P1",2,"VAN-216",0.022750538572202,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,12,FALSE,0.5,NA,5,"paired-colonising","gpsA / lepA / blaZ / hypothetical protein"
