"sample_id","well_id","time_of_max_rate_death","max_rate_death","doubling_time_death","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2831","exp191129_5_C08",558,0.00157835746716481,447.566476311671,66.3225992566497,954,0.679025333052877,176.4,-0.00912651732284033,0.641946395528396,1152,"exp191129","C08","C",9.2,40000,"5",1.8,"VAN-104",0.0283347816719849,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2832","exp191129_5_A09",556,0.00156531377549305,460.698957150295,65.0002271679668,953,0.661508378066928,169,-0.00826076355755189,0.618784918337432,1152,"exp191129","A09","A",7.66666666666667,40000,"5",2,"VAN-104",0.0237442637061741,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2833","exp191129_5_E03",549,0.00184080789718132,382.13584557003,80.7049074218777,944,0.788876575547367,154,0.0150774525692284,0.741970482626747,1152,"exp191129","E03","E",5.66666666666667,40000,"5",2,"VAN-104",0.0272028062620908,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2834","exp191129_5_C06",559,0.0013722141265432,511.455933010083,61.8350016966455,1051,0.635178391103359,183,0.00543205614232639,0.626825376844327,1152,"exp191129","C06","C",4.66666666666667,40000,"5",2,"VAN-105",0.0385413028287932,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2835","exp191129_5_A01",371,0.00296384330876562,252.234988537559,91.8279873063928,612,0.798178704032174,151,-0.000199510328837585,0.507688366614748,1152,"exp191129","A01","A",2.66666666666667,40000,"5",2,"VAN-106",0.0553463450626348,FALSE,FALSE,FALSE,0,0,0,FALSE,"72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2836","exp191129_5_B10",397,0.00368922587236037,193.840521424019,122.736914392632,647,1.08569793748225,142,0.0246602699748688,0.701886273998934,1152,"exp191129","B10","B",8,40000,"5",2,"VAN-107",0.0190007324514465,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2837","exp191129_5_B01",387,0.00313669674709436,221.988880431763,92.6122008832459,605,0.831893238061544,155,-0.0109312476650694,0.515565918297992,1152,"exp191129","B01","B",2.66666666666667,40000,"5",2,"VAN-108",0.0319535097253111,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2838","exp191129_5_B05",438,0.00423566859530678,182.154188867905,167.33655497282,778,1.45277797858596,144,0.0206920878206902,1.19324974531115,1152,"exp191129","B05","B",2.66666666666667,40000,"5",2,"VAN-109",0.0275942408846906,FALSE,FALSE,FALSE,0,0.0077720207253886,0,FALSE,"12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2839","exp191129_5_F05",436,0.001716531153844,415.450035892121,60.9470502729447,696,0.540729109613876,163,0.00859234259289484,0.386745893015959,1152,"exp191129","F05","F",5.33333333333333,40000,"5",2,"VAN-110",0.0256401186072879,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2840","exp191205_6_A03",344,0.00248745607445743,293.408583215169,106.53918229467,711,0.869087232478604,80,0.000946716072001862,0.650368456977891,1152,"exp191205","A03","A",7,40000,"6",2,"VAN-111",0.0457953961233898,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2841","exp191205_6_C10",359,0.00255246769009765,275.479329405308,105.042143630704,722,0.879991793181203,86,-0.0386744518761328,0.670558122252989,1152,"exp191205","C10","C",8.66666666666667,40000,"6",2,"VAN-111",0.0384008259344108,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2842","exp191205_6_B02",454,0.000263460466927578,2794.87950134984,-4.41281941168899,960,0.0400510267373955,218,-0.0843033783762142,0.0395095295706479,1152,"exp191205","B02","B",2.66666666666667,40000,"6",2,"VAN-112",0.0484379975169508,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2843","exp191205_6_E08",504,0.00019807337248456,4315.42608964484,2.83611536029597,576,0.064562777846856,266,-0.0282454714188629,0.0427310611601756,1152,"exp191205","E08","E",8,40000,"6",2,"VAN-112",0.070698316149112,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2844","exp191205_6_A07",518.4,0.00327928311647264,258.34873563656,129.468599010221,937.2,1.24842823502929,160.8,-0.0140523405940591,1.10020808494664,1152,"exp191205","A07","A",8,40000,"6",1.8,"VAN-113",0.0692272571897415,FALSE,FALSE,FALSE,0,0.00414507772020725,0,FALSE,"20",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2845","exp191205_6_D09",406,0.00378919857197237,187.425744243775,156.733510326782,750,1.35142481224915,117,-0.00672026960300777,1.02371110989286,1152,"exp191205","D09","D",9,40000,"6",2,"VAN-114",0.0743184342789139,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2846","exp191205_6_A11",438,0.00197461231840617,407.318735180082,100.114087337933,1008,0.912518067070972,132,-0.00450035944666008,0.839016379058803,1152,"exp191205","A11","A",6,40000,"6",2.2,"VAN-115",0.0484968059434032,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2847","exp191205_6_D04",583.5,0.000777738562495428,936.195429844148,28.1530056851054,1029,0.341661903091673,201,-0.038888063584759,0.327682672866318,1152,"exp191205","D04","D",7,40000,"6",2,"VAN-116",0.0538421350478956,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2848","exp191205_6_C07",307,0.00412124628646328,175.643213264088,164.68391367971,686,1.35834951080379,61,-0.0461844983449646,0.954973416941596,1152,"exp191205","C07","C",7.33333333333333,40000,"6",2,"VAN-117",0.0491141502868221,FALSE,FALSE,FALSE,0,0.00604490500863558,0.00431778929188256,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2849","exp191205_6_C02",462,0.00322501184181338,221.553230312167,139.402419426938,852,1.26646155470985,98.4,-0.0460200017250192,1.12331555617832,1152,"exp191205","C02","C",2.4,40000,"6",2,"VAN-118",0.0547053169018216,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2850","exp191205_6_B08",449,0.00335068273075994,209.803615492289,147.18929867812,815,1.30113510455493,108,-0.0233545397771067,1.1065105262102,1152,"exp191205","B08","B",6.66666666666667,40000,"6",2,"VAN-118",0.0568644394821547,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2851","exp191205_6_A04",392,0.000649392008649453,1121.87777992635,11.076001775592,911,0.131350199072622,179,-0.0712560298950005,0.119521983791049,1152,"exp191205","A04","A",7.66666666666667,40000,"6",2,"VAN-119",0.0268507276411536,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2852","exp191205_6_A02",455,0.00128514171182667,618.565451490198,35.6472249843238,846,0.373765503655123,173,-0.0671995436140394,0.30511660882939,1152,"exp191205","A02","A",6,40000,"6",2,"VAN-121",0.0243578600737625,FALSE,FALSE,FALSE,0,0,0,FALSE,"101",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2853","exp191205_6_B11",379,0.00231167076368913,309.711540411635,119.30569345367,921,1.03104771264616,112,-0.00765000802299916,0.947745415684839,1152,"exp191205","B11","B",5.66666666666667,40000,"6",2,"VAN-122",0.052832657572293,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2854","exp191205_6_A06",566,0.00105966364436023,682.581322624561,48.0866122958663,1122,0.52802779490944,181,-0.0230983353004984,0.525506164451345,1152,"exp191205","A06","A",7,40000,"6",2,"VAN-123",0.0427068338274173,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2855","exp191205_6_F03",456,0.0014135241538994,500.217461320011,69.9180491667597,960,0.630320366823175,139.2,0.00668863520351625,0.587423742115789,1152,"exp191205","F03","F",5.8,40000,"6",2,"VAN-124",0.0470893169475039,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2856","exp191205_6_A10",470,0.00020069614561169,4825.05350495939,-6.02831574086205,384,0.0209102077887893,207,-0.0683257899628866,-0.0149777615563809,1152,"exp191205","A10","A",9.66666666666667,40000,"6",2,"VAN-125",0.0767987806367607,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2857","exp191205_6_A12",444,0.00146346199293129,548.692684943254,45.8955088696785,876,0.454172282762936,177,-0.0599642652242322,0.374424875599114,1152,"exp191205","A12","A",10.3333333333333,40000,"6",2,"VAN-126",0.0520274657038988,FALSE,FALSE,FALSE,0,0.0207253886010363,0,FALSE,"101",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2858","exp191205_6_C08",708,0.00297839210420308,250.055754473592,107.549884981308,1102,1.37508516780872,165,-0.0525493247460884,1.37152150639788,1152,"exp191205","C08","C",9.66666666666667,40000,"6",2,"VAN-126",0.0339965264168523,FALSE,FALSE,FALSE,0,0.00518134715025907,0.0138169257340242,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2859","exp191205_6_A09",343,0.00418881330846274,176.2148546876,137.571225787681,619,1.19328857942512,89,-0.0875228407809273,0.733642958570934,1152,"exp191205","A09","A",7.66666666666667,40000,"6",2,"VAN-127",0.0768707896182611,FALSE,FALSE,FALSE,0,0.00431778929188256,0,FALSE,"93",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2860","exp191205_6_E03",399,0.00391152774939219,179.123801605285,179.381887876584,763.5,1.53248027452267,88.5,-0.0107025906700848,1.220993428138,1152,"exp191205","E03","E",4.75,40000,"6",1.75,"VAN-128",0.0820226314291917,FALSE,FALSE,FALSE,0,0,0,FALSE,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2861","exp191205_6_C06",386,0.00315347910898115,236.936140084685,133.903742876825,793,1.13106345791784,121,-0.0298288138835749,0.936519393394256,1152,"exp191205","C06","C",4.66666666666667,40000,"6",2,"VAN-129",0.037970397475995,FALSE,FALSE,FALSE,0,0.00259067357512953,0.00690846286701209,FALSE,"39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2862","exp191205_6_A01",356.4,0.00351836379766271,203.991199150973,158.66522176152,769.2,1.30018984307035,79.2,-0.0246157896159198,1.05665068169457,1152,"exp191205","A01","A",2.6,40000,"6",1.8,"VAN-129",0.064005735617096,FALSE,FALSE,FALSE,0,0.016580310880829,0,FALSE,"39",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2863","exp191205_6_B10",443,0.00211495444492979,334.484153374125,104.627060829534,991,0.984623544857941,121,-0.0384413250810375,0.93751172753131,1152,"exp191205","B10","B",8,40000,"6",2,"VAN-130",0.0324568503709338,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2864","exp191205_6_B01",445,0.00220178571247339,316.249681784763,106.21952621079,922,0.984604282648533,141,-0.0213094666326125,0.924800670556247,1152,"exp191205","B01","B",2.66666666666667,40000,"6",2,"VAN-130",0.0518878419505439,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA
"BPH2865","exp191205_6_B05",422,0.00251242534042563,280.324588385656,86.8067165838757,730,0.785121731104691,165,-0.0304420543561371,0.558753857902969,1152,"exp191205","B05","B",2.66666666666667,40000,"6",2,"VAN-131",0.0589540364269856,FALSE,FALSE,FALSE,0,0,0,FALSE,"46",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2866","exp191205_6_F05",492,0.00108346983573292,694.136826513002,49.9711268225032,886,0.467256576171313,120,-0.0402566446853577,0.403276102778793,1152,"exp191205","F05","F",5.33333333333333,40000,"6",2,"VAN-132",0.026719548064604,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2867","exp191205_6_A08",300,0.000542449750650367,1543.83330162655,26.1103800078087,993,0.22601794509092,123,-0.00610367263411819,0.217411389567017,1152,"exp191205","A08","A",7,40000,"6",2,"VAN-132",0.0644798626026983,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2869","exp200730_GP1_C02",508.8,0.00229373048675629,317.090586588515,116.515548715356,970.8,1.14459504394402,154.8,0.0701962136110652,1.08675963567568,1152,"exp200730","C02","C",2.8,40000,"GP1",1.8,"VAN-134",0.116122487585376,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2872","exp200730_GP1_B08",372,0.00339117503625053,205.997341743968,182.226911438743,750,1.46068152017868,78,0.0665463923642317,1.20765288465595,1152,"exp200730","B08","B",6.66666666666667,40000,"GP1",2,"VAN-137",0.0645168598873375,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2873","exp200730_GP1_B09",362.4,0.00315390292695372,226.072204085321,172.763772965698,744,1.37681121811735,64.8,0.0685797096189665,1.13164432617615,1152,"exp200730","B09","B",8.4,40000,"GP1",2.2,"VAN-137",0.0319403665090255,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2876","exp200730_GP1_A02",212.4,0.00362477416017627,193.707534601843,208.93453413969,681.6,1.45731488505609,0,0.0825787872879179,1.16504450830793,1152,"exp200730","A02","A",6.4,40000,"GP1",2.2,"VAN-140",0.209465861613599,FALSE,FALSE,FALSE,0,0.016580310880829,0,FALSE,"78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2877","exp200730_GP1_B11",350,0.00376440907889863,186.887608245932,197.899880054472,759,1.56105512961866,57,0.0809888275124913,1.28200823329582,1152,"exp200730","B11","B",5.66666666666667,40000,"GP1",2,"VAN-140",0.0483647057364862,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2881","exp200730_GP1_A06",280,0.00249954760485908,293.388979831885,149.836268639661,752,1.10701931660157,36,0.109760884638323,0.890352399794195,1152,"exp200730","A06","A",7,40000,"GP1",2,"VAN-144",0.0498617795301105,FALSE,FALSE,FALSE,0,0,0,FALSE,"1756",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2882","exp200730_GP1_F07",254.4,0.00287860840951293,242.411559101801,158.496562644944,658.8,1.14143413708654,18,0.127523259683729,0.828056221209197,1152,"exp200730","F07","F",5.8,40000,"GP1",2,"VAN-144",0.136404220457983,FALSE,FALSE,FALSE,0,0.00829015544041451,0.0186528497409326,FALSE,"1756",1,NA,0,TRUE,0,12,FALSE,0,NA,127,"paired-colonising","hepT / era / Type I restriction modification DNA specificity domain protein / sraP / hypothetical protein / Phage terminase large subunit"
"BPH2883","exp200730_GP1_F10",351,0.00229073445677645,307.386747481596,158.534706544963,1111.5,1.39681521649653,60,0.0491670672685213,1.38928103648861,1152,"exp200730","F10","F",9.5,40000,"GP1",1.75,"VAN-145",0.0701655501748991,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2884","exp200730_GP1_A12",299,0.0025784950541278,277.373533215225,174.854562704457,1045,1.4527176431221,34,0.0378517170774524,1.43051115918451,1152,"exp200730","A12","A",10.3333333333333,40000,"GP1",2,"VAN-145",0.0658990676477174,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2887","exp200309_M1_A03",480,0.0025783831168125,268.830173468108,115.979661038168,810,1.03397376638495,102,-0.0175358594469787,0.886047184071091,1152,"exp200309","A03","A",3,40000,"M1",1,"VAN-148",0.015146599503459,FALSE,FALSE,FALSE,0,0.0414507772020725,0,FALSE,"45",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2888","exp200730_GP1_C08",384,0.0069410379826433,100.761655747464,205.586059281525,598.8,1.88723661809004,129.6,-0.0237714318528593,1.09515057142856,1152,"exp200730","C08","C",9.2,40000,"GP1",1.8,"VAN-148",0.0344511569719065,FALSE,FALSE,FALSE,0,0.0145077720207254,0.0176165803108808,FALSE,"45",1,NA,0,TRUE,0,0,FALSE,0,"Persistent",6,"paired-invasive",NA
"BPH2890","exp200730_GP1_C11",445.5,0.00330007219475173,216.52936692136,123.171414147849,726,1.07045940835481,171,0.0616826170171614,0.817162469229858,1152,"exp200730","C11","C",8.5,40000,"GP1",1.75,"VAN-150",0.035515655553762,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2891","exp200730_GP1_E12",456,0.00331803353838067,211.35647047651,130.641882961332,858,1.14962808921806,140.4,0.0637313638649573,0.968422029208678,1152,"exp200730","E12","E",6.2,40000,"GP1",2,"VAN-150",0.0636052433802515,FALSE,FALSE,FALSE,0,0,0.00621761658031088,FALSE,"78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2896","exp200309_M1_C10",892,0.0013972866845011,565.969874735322,56.4877353939369,1152,0.878934390511001,132,0.00831081810361208,0.878934390511001,1152,"exp200309","C10","C",8.66666666666667,40000,"M1",2,"VAN-155",0.0285423797606074,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2897","exp200730_GP1_C06",593,0.000435158012178263,1670.71544312086,22.0039723407515,1152,0.253954626298074,226,0.0125759012325336,0.253954626298074,1152,"exp200730","C06","C",4.66666666666667,40000,"GP1",2,"VAN-156",0.0535894094689979,FALSE,FALSE,FALSE,0,0,0,FALSE,"34",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2898","exp200730_GP1_A01",583,0.000604728508364191,1214.90443469221,24.677728009155,1152,0.33772247369885,216,-0.0244550769658987,0.33772247369885,1152,"exp200730","A01","A",2.66666666666667,40000,"GP1",2,"VAN-156",0.0481708125450461,FALSE,FALSE,FALSE,0,0,0,FALSE,"34",0,NA,0,TRUE,0,0,FALSE,-0.5,"Persistent",3,"paired-invasive",NA
"BPH2902","exp200226_P2_B05",390,0.000442510510713109,1569.77774452705,18.3533406313485,1152,0.187908001018841,148,-0.0196357471171314,0.187908001018841,1152,"exp200226","B05","B",6.33333333333333,40000,"P2",2,"VAN-160",0.0118611846258344,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2904","exp200226_P2_B03",462,0.00189621365435134,368.666317722159,103.939999384189,1152,1.06151487689405,136,-0.0113110927543713,1.06151487689405,1152,"exp200226","B03","B",6.66666666666667,40000,"P2",2,"VAN-160",0.0173564541943207,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,3,FALSE,0,NA,1,"paired-colonising","clfA / agrA / Nitroreductase family protein"
"BPH2907","exp200730_GP1_B10",861.6,0.00160930748918494,475.806441645163,53.2847062413689,1152,0.844895486102776,168,0.0340841380936347,0.844895486102776,1152,"exp200730","B10","B",7.2,40000,"GP1",1.8,"VAN-162",0.0608469888277525,FALSE,FALSE,FALSE,0,0.0155440414507772,0,FALSE,"239",1,NA,0,FALSE,1,NA,FALSE,-0.5,"Relapse (on treatment)",27,"paired-invasive",NA
"BPH2922","exp200731_GP2_A03",868,0.00164428176016934,697.449844931829,16.5161568929461,1152,0.610759373001911,192,-0.134753432359923,0.610759373001911,1152,"exp200731","A03","A",7,40000,"GP2",2,"VAN-176",0.0715837796710461,FALSE,FALSE,FALSE,0,0.0138169257340242,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2923","exp200731_GP2_C10",694,0.000409100830876196,2917.85664808084,-6.64103805521515,955,0.0903852344983776,207,-0.108040098585203,0.0877253948611195,1152,"exp200731","C10","C",8.66666666666667,40000,"GP2",2,"VAN-176",0.0761226745593971,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2924","exp200731_GP2_B02",568,0.00306319627681606,236.128218138588,118.961149649324,1152,1.57458771749542,168,-0.111586698880537,1.57458771749542,1152,"exp200731","B02","B",2.66666666666667,40000,"GP2",2,"VAN-176",0.0649967008086955,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2925","exp200731_GP2_E08",608,0.00305095540466575,234.44546855089,102.05957897943,1152,1.51980330713348,191,-0.139413493820404,1.51980330713348,1152,"exp200731","E08","E",8,40000,"GP2",2,"VAN-176",0.0879905071683643,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2926","exp200731_GP2_A07",745,0.000308678030651038,2666.90761980553,-12.7842518986213,1152,0.0476366435772483,188,-0.135001339338103,0.0476366435772483,1152,"exp200731","A07","A",7.33333333333333,40000,"GP2",2,"VAN-176",0.0479656744074261,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2934","exp200309_M1_B02",470,0.00159538310877613,446.283941531808,98.464111360486,846,0.86694169569699,86,0.00298465247525516,0.728562635329986,1152,"exp200309","B02","B",2.66666666666667,40000,"M1",2,"VAN-184",0.0337236814670651,FALSE,FALSE,FALSE,0,0,0,FALSE,"291",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2938","exp200309_M1_E08",546,0.00153241404782107,452.487518876307,64.6900534717423,1152,0.721998120565605,114,-0.042288105036176,0.721998120565605,1152,"exp200309","E08","E",8,40000,"M1",2.5,"VAN-188",0.0199449216653303,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2942","exp200226_P2_C06",236,0.00276601702256942,250.642141268631,169.755792137937,932,1.32578260779737,0,-0.0166808067637974,1.30362746489058,1152,"exp200226","C06","C",7,40000,"P2",2,"VAN-192",0.0207984618292861,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2943","exp200226_P2_C05",230,0.00292989204110456,236.841415135958,163.197587814957,1044,1.28146132463461,0,-0.0350771814357891,1.24895879035617,1152,"exp200226","C05","C",6.66666666666667,40000,"P2",2,"VAN-192",0.0213872407994773,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,NA,0,TRUE,0,0,FALSE,-0.5,"Relapse (after treatment)",65,"paired-invasive",NA
"BPH2946","exp200731_GP2_D09",753,0.0013686579111997,508.004066429494,32.7120446249689,1152,0.651958089419815,150,-0.117033858850573,0.651958089419815,1152,"exp200731","D09","D",9,40000,"GP2",2,"VAN-195",0.0696505345789123,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2947","exp200731_GP2_A11",785,0.00163021870540973,478.917521159828,60.3217981207477,1152,0.916438081475317,113,-0.0629420623667743,0.916438081475317,1152,"exp200731","A11","A",6,40000,"GP2",2,"VAN-196",0.110894363202621,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2948","exp200731_GP2_D04",780,0.00115039036921586,606.640118967131,34.6985306963468,1152,0.637319554256857,148,-0.111981050045684,0.637319554256857,1152,"exp200731","D04","D",6,40000,"GP2",2,"VAN-196",0.05767618796382,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",9,"paired-invasive",NA
"BPH2949","exp200309_M1_A07",302,0.00214100065203347,348.168702768869,123.964904890698,854,0.990643863929661,26,-0.0270880804545971,0.903422659753266,1152,"exp200309","A07","A",7.33333333333333,40000,"M1",2,"VAN-197",0.0239791933783062,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2952","exp200731_GP2_C07",282,0.00277124775559247,251.268859809193,104.512456774562,696,0.843798867974715,61,-0.133993672194866,0.662578189579842,1152,"exp200731","C07","C",7.33333333333333,40000,"GP2",2,"VAN-200",0.0332573611947883,FALSE,FALSE,FALSE,0,0.0241796200345423,0,FALSE,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2953","exp200731_GP2_C02",326,0.00289624216096537,240.082185066804,111.854856347656,735,0.92109448734352,61,-0.12179921789576,0.725714127924858,1152,"exp200731","C02","C",2.66666666666667,40000,"GP2",2,"VAN-200",0.0454727196357712,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,2,FALSE,0,NA,-85,"paired-colonising","hypothetical protein"
"BPH2959","exp200731_GP2_B08",584,0.00228751246789503,414.068716843772,73.4672247706943,1056,0.924154473883398,156,-0.140363991754871,0.893675430745892,1152,"exp200731","B08","B",6.66666666666667,40000,"GP2",2,"VAN-206",0.0497457718286923,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
