well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
D03,16084,12,D,03,exp200313,40000,M2,exp200313_M2_D03,BPH3676,3,VSS-497
D04,15500,12,D,04,exp200313,40000,M2,exp200313_M2_D04,BPH3525,3,VSS-329
D05,16411,12,D,05,exp200313,40000,M2,exp200313_M2_D05,BPH3549,2,VSS-353
D06,14376,12,D,06,exp200313,40000,M2,exp200313_M2_D06,Non infected,2,CONTROL
D07,16937,12,D,07,exp200313,40000,M2,exp200313_M2_D07,BPH3455,2,VSS-259
D08,16642,12,D,08,exp200313,40000,M2,exp200313_M2_D08,BPH3594,3,VSS-403
D09,16871,12,D,09,exp200313,40000,M2,exp200313_M2_D09,BPH3515,3,VSS-319
D10,15594,12,D,10,exp200313,40000,M2,exp200313_M2_D10,BPH3525,1,VSS-329
D11,15635,12,D,11,exp200313,40000,M2,exp200313_M2_D11,BPH3644,1,VSS-463
D12,14942,12,D,12,exp200313,40000,M2,exp200313_M2_D12,BPH3698,3,VSS-531
E01,16746,12,E,01,exp200313,40000,M2,exp200313_M2_E01,TOX-4,1,CONTROL
E02,16407,12,E,02,exp200313,40000,M2,exp200313_M2_E02,BPH3681,2,VSS-504
E03,16126,12,E,03,exp200313,40000,M2,exp200313_M2_E03,BPH3680,2,VSS-503
E04,17181,12,E,04,exp200313,40000,M2,exp200313_M2_E04,BPH3525,2,VSS-329
E05,15244,12,E,05,exp200313,40000,M2,exp200313_M2_E05,Non infected,1,CONTROL
E06,15546,12,E,06,exp200313,40000,M2,exp200313_M2_E06,BPH3681,1,VSS-504
E07,16449,12,E,07,exp200313,40000,M2,exp200313_M2_E07,JE2,1,CONTROL
E08,16625,12,E,08,exp200313,40000,M2,exp200313_M2_E08,BPH3504,2,VSS-308
E09,15693,12,E,09,exp200313,40000,M2,exp200313_M2_E09,BPH3515,2,VSS-319
E10,15153,12,E,10,exp200313,40000,M2,exp200313_M2_E10,BPH3560,3,VSS-367
E11,19022,12,E,11,exp200313,40000,M2,exp200313_M2_E11,BPH3506,1,VSS-310
E12,14535,12,E,12,exp200313,40000,M2,exp200313_M2_E12,BPH3680,3,VSS-503
F01,16082,12,F,01,exp200313,40000,M2,exp200313_M2_F01,BPH3712,1,VSS-547
F02,15999,12,F,02,exp200313,40000,M2,exp200313_M2_F02,BPH3680,1,VSS-503
F03,14751,12,F,03,exp200313,40000,M2,exp200313_M2_F03,BPH3617,2,VSS-436
F04,15250,12,F,04,exp200313,40000,M2,exp200313_M2_F04,BPH3690,1,VSS-515
F05,14166,12,F,05,exp200313,40000,M2,exp200313_M2_F05,BPH3723,2,VSS-558
F06,14609,12,F,06,exp200313,40000,M2,exp200313_M2_F06,BPH3723,1,VSS-558
F07,14680,12,F,07,exp200313,40000,M2,exp200313_M2_F07,BPH3617,3,VSS-436
F08,15197,12,F,08,exp200313,40000,M2,exp200313_M2_F08,BPH3504,3,VSS-308
F09,15515,12,F,09,exp200313,40000,M2,exp200313_M2_F09,BPH3515,1,VSS-319
F10,14677,12,F,10,exp200313,40000,M2,exp200313_M2_F10,BPH3627,2,VSS-446
F11,14180,12,F,11,exp200313,40000,M2,exp200313_M2_F11,TOX-4,3,CONTROL
