"sample_id","well_id","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","time_of_max_rate_death","max_rate_death","doubling_time_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH3521","exp200313_M2_A11",219.007544727563,394,1.53607013014648,0,0.046937682375526,150,0.0060057014849267,115.54414494263,0.933645797623022,1152,"exp200313","A11","A",6,40000,"M2",2,"VSS-325",0.0376994462967569,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3525","exp200313_M2_D04",141.779772145282,876,1.24607955803342,111,-0.00112339696559891,402,0.00312396501572214,222.842082830928,1.11983405281585,1152,"exp200313","D04","D",7,40000,"M2",2,"VSS-329",0.0403563753163665,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3533","exp200313_M2_C07",165.748237565606,298,1.21542279828836,0,0.340246855881849,58,0.00432147690328167,163.466615019834,0.542581263739638,1152,"exp200313","C07","C",7.33333333333333,40000,"M2",2,"VSS-337",0.0207240916988131,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3535","exp200226_P2_E02",75.0309365162263,1152,0.978227179805573,165,0.0269129599704065,825,0.00168470928694861,411.731232794718,0.978227179805573,1152,"exp200226","E02","E",2,40000,"P2",2,"VSS-339",0.0200908624251303,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3541","exp200313_M2_C02",154.907501205706,426,1.17912173747861,0,0.196052421856255,186,0.00377721805546413,184.262120489651,0.581621439981102,1152,"exp200313","C02","C",2.66666666666667,40000,"M2",2,"VSS-345",0.127915051388719,FALSE,FALSE,FALSE,0,0.0103626943005181,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3549","exp200313_M2_B08",69.3256886759328,670,0.538001759729135,106,0.0558714258257315,368,0.00151556368533221,459.205821904822,0.386457468475509,1152,"exp200313","B08","B",6.66666666666667,40000,"M2",2,"VSS-353",0.0680988222728229,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3560","exp200313_M2_A04",93.7206454809439,876,0.635118041714428,0,-0.00299153000610647,190,0.00161200435564593,430.698617129575,0.594247284713454,1152,"exp200313","A04","A",7.66666666666667,40000,"M2",2,"VSS-367",0.0488638528824558,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3563","exp200313_M2_A02",97.5837999075096,952,0.709755463037532,0,-0.0773919576787665,208,0.00215082564859647,329.518160213376,0.672021323119553,1152,"exp200313","A02","A",6,40000,"M2",2,"VSS-370",0.0328219511238797,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3572","exp200313_M2_B11",241.717931962928,513,1.56251416345073,0,0.159147623210231,123,0.00480637508513253,144.429038884996,1.11855314713857,1152,"exp200313","B11","B",8,40000,"M2",2,"VSS-379",0.0579470354644644,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3594","exp200313_M2_A06",85.1547698390674,938,0.636916245409357,28,0.0604677660640955,256,0.00135923821282104,531.144546396353,0.599302450838766,1152,"exp200313","A06","A",7,40000,"M2",2,"VSS-403",0.0278664713113175,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3617","exp200313_M2_F03",190.708105555608,440,1.41446989746992,0,-0.12651493875781,218,0.00570860097736338,121.598780245147,0.888124937762555,1152,"exp200313","F03","F",5.33333333333333,40000,"M2",2,"VSS-436",0.00619199106671584,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3627","exp200313_M2_A10",181.428446943517,572,1.30532736397342,0,-0.125003017769564,204,0.00563472022829298,125.77151627314,0.897639488072423,1152,"exp200313","A10","A",9.66666666666667,40000,"M2",2,"VSS-446",0.0259008555900027,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3644","exp200313_M2_A12",143.094166248986,950,1.11904695576723,10,-0.00722125001721654,340,0.00299479431448675,236.795155918264,1.05941254483976,1152,"exp200313","A12","A",10.3333333333333,40000,"M2",2,"VSS-463",0.0502229769122975,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3646","exp200313_M2_C08",125.213064046335,996,0.879830539697843,0,0.024743942595462,234,0.00233408304523403,297.236064126913,0.853288727220808,1152,"exp200313","C08","C",8.5,40000,"M2",1.5,"VSS-465",0.0820339319445427,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3676","exp200313_M2_A09",119.137952810993,908,0.889279611100673,50,-0.00833518765645136,286,0.00244259818145289,288.949409150705,0.816712993468817,1152,"exp200313","A09","A",7.66666666666667,40000,"M2",2,"VSS-497",0.0553365927068305,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3680","exp200313_M2_E03",105.726316160172,1032,0.902431702698324,80,0.0198617394441553,424,0.00248736685104094,293.196857774782,0.894945982491302,1152,"exp200313","E03","E",5.66666666666667,40000,"M2",2,"VSS-503",0.0606450727089955,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3681","exp200313_M2_C06",186.125864166481,372,1.43138903520441,0,-0.0916255297993818,172,0.00668187121534621,104.284416352602,0.728521869573666,1152,"exp200313","C06","C",4.66666666666667,40000,"M2",2,"VSS-504",0.0278784676303217,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3690","exp200313_M2_A01",53.2083679286446,980,0.463257934123341,176,0.0247610299099624,352,0.00104149843673271,740.98760815048,0.442746303732876,1152,"exp200313","A01","A",2.66666666666667,40000,"M2",2,"VSS-515",0.0514740512765202,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3698","exp200313_M2_B10",133.474008128139,909,1.11624529467913,87,-0.0292600317962019,369,0.00315393375555242,222.605961190745,0.992953011469508,1152,"exp200313","B10","B",6,40000,"M2",1.5,"VSS-531",0.00492712917949882,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3706","exp200226_P2_B11",55.6155211658118,1152,0.632660206675432,152,0.0340775702127444,356,0.00107102677524294,656.30410389472,0.632660206675432,1152,"exp200226","B11","B",8.66666666666667,40000,"P2",2,"VSS-541",0.0182259908960602,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3708","exp200313_M2_B01",53.2246159052043,816,0.391925644489415,108,0.129544310633868,424,0.000744864562038622,1259.82462589911,0.311932716740427,1152,"exp200313","B01","B",2.66666666666667,40000,"M2",2,"VSS-543",0.0229390960954985,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3712","exp200313_M2_B05",127.765868363363,942,0.986705561066122,30,0.0302491424699648,336,0.00264460709113471,270.366582261524,0.942609168850844,1152,"exp200313","B05","B",2.66666666666667,40000,"M2",2,"VSS-547",0.0174677050465801,FALSE,FALSE,FALSE,0,0.0189982728842832,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3723","exp200313_M2_F05",142.397567253981,650,1.12905410132895,0,-0.114481301851863,230,0.00336431593397769,210.486899713183,0.781932509285707,1152,"exp200313","F05","F",5.33333333333333,40000,"M2",2,"VSS-558",0.0209721249972317,FALSE,FALSE,FALSE,0,0,0,FALSE,"1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3725","exp200313_M2_A08",15.796069903957,1152,0.200848256498069,146,-0.0163405782440788,344,0.000334117713573588,2123.51970995539,0.200848256498069,1152,"exp200313","A08","A",7,40000,"M2",2,"VSS-560",0.0794597173277912,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3733","exp200226_P2_B06",9.6274961312676,1152,0.131133690707122,196,-0.0123018500406198,506,0.000323721546824528,2151.59914239827,0.131133690707122,1152,"exp200226","B06","B",4.66666666666667,40000,"P2",2,"VSS-137",0.0198205610864389,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,NA,0,TRUE,0,2,TRUE,0.5,"Persistent",14,"paired-invasive","hypothetical protein / ywlC"
"BPH3734","exp200226_P2_B04",76.0061908650679,824,0.621977657137659,108,-0.0447597720911146,312,0.00208330011963194,335.334725649088,0.570949811902644,1152,"exp200226","B04","B",6,40000,"P2",2,"VSS-138",0.0273662967741912,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,4,FALSE,0,"Relapse (on treatment)",7,"paired-invasive","isdH / sdrD_2"
"BPH3747","exp200226_P2_C04",60.9269333893574,584,0.435203729722562,18,0.0252199824783518,264,0.00143108617464915,487.029359215769,0.342501071516142,1152,"exp200226","C04","C",4.33333333333333,40000,"P2",2,"VSS-231",0.0244726249219211,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,NA,0,TRUE,0,1,FALSE,0,"Unknown",8,"paired-invasive","gsiD_2"
"BPH3752","exp200226_P2_B08",78.4232936676138,1152,0.97295720170476,126,-0.00029118418263796,424,0.00168182663442787,414.852991726772,0.97295720170476,1152,"exp200226","B08","B",8.33333333333333,40000,"P2",2,"VSS-339",0.0385082721264813,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,0,FALSE,1,"Relapse (on treatment)",23,"paired-invasive",NA
"BPH3757","exp200226_P2_C03",4.78418625095575,1152,0.0788828829635465,204,-0.0172493740135979,706,0.000166976093993559,4159.53570105819,0.0788828829635465,1152,"exp200226","C03","C",6,40000,"P2",2,"VSS-541",0.0276067383828764,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,1,FALSE,0,"Unknown",36,"paired-invasive","agrA"
"Complete lysis","exp191107_2_H10",326.531961999581,46,2.15509307562737,1118.71428571429,1.49632262561376,387.714285714286,0.00113882013622262,-4889.76137863114,1.49894642087996,1152,"exp191107","H10","H",10.8571428571429,40000,"2",2,"CONTROL",0.599504177683264,FALSE,FALSE,FALSE,0,0.00111028867505551,0.00172711571675302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JE2","exp190831_2_C12",117.398506845911,754,1.00293685222418,96.1538461538462,-0.00104257601542143,399.076923076923,0.00302095835703855,240.416678538049,0.781151332288258,1152,"exp190831","C12","C",7.07692307692308,40000,"2",2,"CONTROL",0.0810133778125307,FALSE,FALSE,FALSE,0,0.000664275275674239,0.00119569549621363,FALSE,"8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"Non infected","exp190831_2_A05",4.01084270777327,873.222222222222,0.102079512897328,210.555555555556,-0.0295274513539522,633.666666666667,0.000274933384670215,4060.56439920285,0.0915861504875499,1152,"exp190831","A05","A",5.87037037037037,40000,"2",2,"CONTROL",0.165844963865542,FALSE,FALSE,FALSE,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOX-4","exp190831_2_B06",6.30457706755198,649.6,0.108403317809837,218.666666666667,-0.0231611987404224,617.866666666667,0.000236792089465576,4199.4506832054,0.0867650520753756,1152,"exp190831","B06","B",5.31111111111111,40000,"2",2,"CONTROL",0.119294788661165,FALSE,FALSE,FALSE,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
