"sample_id","well_id","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","time_of_max_rate_death","max_rate_death","doubling_time_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST.x","mecA.x","mortality.x","intrahost_index.x","included.x","unrelated_to_index.x","mut_count.x","scv.x","vanco_difference.x","persister_type.x","intrahost_sampledelay.x","sample_type.x","genes.x","strain_group","ST.y","mecA.y","mortality.y","intrahost_index.y","included.y","unrelated_to_index.y","mut_count.y","scv.y","vanco_difference.y","persister_type.y","intrahost_sampledelay.y","sample_type.y","genes.y"
"BPH2832","exp191130_5_C11",69.4411418388804,990,0.726594140006538,156,-0.0190266886277515,588,0.00150775944904028,459.720004408626,0.700949355934026,1152,"exp191130","C11","C",11,40000,"5",1,"VAN-104",0.0199173557682199,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2832","exp191130_5_A09",59.7103611168911,1026,0.569363334075475,150,0.0254705572678745,534,0.00107594519142262,644.221644453343,0.55913455546823,1152,"exp191130","A09","A",9,40000,"5",2,"VAN-104",0.0199173557682199,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2832","exp191130_5_D03",81.0375957982609,978,0.823633379813263,162,0.00529840906031226,558,0.00187512203225677,369.654437757163,0.789959595952444,1152,"exp191130","D03","D",3,40000,"5",3,"VAN-104",0.0199173557682199,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2832","exp191129_5_C11",55.5099607814816,918,0.604032634300899,186,-0.0379862440662465,576,0.00175257113186403,395.503022934491,0.558361057042084,1152,"exp191129","C11","C",11,40000,"5",1,"VAN-104",0.0199173557682199,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2832","exp191129_5_D03",72.1426162460595,900,0.721861589672606,192,0.0068655794603354,546,0.00196199834225434,353.28632325118,0.64257441045118,1152,"exp191129","D03","D",3,40000,"5",3,"VAN-104",0.0199173557682199,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2832","exp191129_5_A09",52.1596872262273,906,0.523565190532784,168,-0.0301861944398356,516,0.00142908419472523,485.028931898037,0.461730535176626,1152,"exp191129","A09","A",9,40000,"5",2,"VAN-104",0.0199173557682199,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2833","exp191129_5_E03",80.8032189857408,888,0.808615709132786,174,-0.00723714240687624,540,0.00220055389650032,314.987595469623,0.73044155438177,1152,"exp191129","E03","E",3,40000,"5",2,"VAN-104",0.018938035027901,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2833","exp191130_5_E12",102.12316105594,996,0.905155858595667,120,0.0719822101128113,516,0.00179680052933973,385.767462354129,0.886184442948379,1152,"exp191130","E12","E",12,40000,"5",3,"VAN-104",0.018938035027901,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2833","exp191129_5_E12",76.4730106506274,924,0.715722153329656,144,0.0274106300977637,516,0.0018927809742472,366.205699439486,0.692165814796368,1152,"exp191129","E12","E",12,40000,"5",3,"VAN-104",0.018938035027901,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2833","exp191130_5_E03",73.1003185405594,1008,0.74444324152907,180,0.0324468752534373,582,0.00159044969321066,435.818362265001,0.72516197852717,1152,"exp191130","E03","E",3,40000,"5",2,"VAN-104",0.018938035027901,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2833","exp191129_5_F02",76.803470001055,882,0.791004705845584,156,-0.0317334950807216,528,0.00220209802035937,314.766724347187,0.688135686174175,1152,"exp191129","F02","F",2,40000,"5",1,"VAN-104",0.018938035027901,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2833","exp191130_5_F02",74.926265297343,966,0.76831778485144,150,-0.00240436256104417,594,0.00162441642448728,426.705350987033,0.729733418932621,1152,"exp191130","F02","F",2,40000,"5",1,"VAN-104",0.018938035027901,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2834","exp191129_5_C06",50.8285463518114,1038,0.558912606688046,198,0.00875754956202722,612,0.00135183029908899,512.747185077198,0.549446311405368,1152,"exp191129","C06","C",6,40000,"5",3,"VAN-105",0.0370238300004863,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-105","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2834","exp191129_5_E06",59.6951279771477,1032,0.671873920518126,174,-0.0312109814140744,588,0.00170782765717826,405.864829303205,0.656722616015412,1152,"exp191129","E06","E",6,40000,"5",1,"VAN-105",0.0370238300004863,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-105","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2834","exp191129_5_E02",57.0867133352701,1152,0.59529157133149,234,0.0438777134302791,594,0.00140893186224923,491.966431544389,0.59529157133149,1152,"exp191129","E02","E",2,40000,"5",2,"VAN-105",0.0370238300004863,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-105","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2834","exp191130_5_E02",77.2413627384893,1008,0.704793066025956,168,0.0591594223115504,534,0.00130557414781423,530.913684006688,0.689301055589154,1152,"exp191130","E02","E",2,40000,"5",2,"VAN-105",0.0370238300004863,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-105","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2834","exp191130_5_E06",58.3041908385197,1098,0.613216464582818,162,-0.0169508157538528,546,0.0011541843593236,600.551527977868,0.611356751390196,1152,"exp191130","E06","E",6,40000,"5",1,"VAN-105",0.0370238300004863,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-105","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2834","exp191130_5_C06",67.854068938635,978,0.666982717473717,162,-0.0310405512819712,462,0.00145195444899184,477.389067571113,0.658833955334339,1152,"exp191130","C06","C",6,40000,"5",3,"VAN-105",0.0370238300004863,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-105","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2835","exp191130_5_F04",118.963436887878,564,1.0193290848444,126,-0.0104674725756636,330,0.0043311147076915,160.038980110364,0.619740121054566,1152,"exp191130","F04","F",4,40000,"5",1,"VAN-106",0.0296188523696412,FALSE,FALSE,FALSE,0,0,0,FALSE,"72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-106","72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2835","exp191129_5_F04",84.842693798873,600,0.77274425446889,162,-0.0179702401445612,378,0.00335236104004121,206.763881419951,0.457135457397667,1152,"exp191129","F04","F",4,40000,"5",1,"VAN-106",0.0296188523696412,FALSE,FALSE,FALSE,0,0,0,FALSE,"72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-106","72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2835","exp191130_5_C03",103.621511482833,600,0.885932955118534,150,0.0158568092735596,360,0.00350980372469324,197.488872578061,0.55738504067297,1152,"exp191130","C03","C",3,40000,"5",3,"VAN-106",0.0296188523696412,FALSE,FALSE,FALSE,0,0,0,FALSE,"72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-106","72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2835","exp191129_5_C03",104.910749593944,564,0.938707578038344,156,0.00324924423549159,354,0.00418687934224432,165.552222526765,0.521898104276448,1152,"exp191129","C03","C",3,40000,"5",3,"VAN-106",0.0296188523696412,FALSE,FALSE,FALSE,0,0,0,FALSE,"72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-106","72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2836","exp191129_5_B10",92.7632983197184,612,0.930136134704461,180,-0.00267343992043845,426,0.00413351988854756,167.689329977678,0.461535519770173,1152,"exp191129","B10","B",10,40000,"5",1,"VAN-107",0.0208302731726324,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-107","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2836","exp191130_5_D12",138.292429594721,726,1.12981720744571,120,0.0861363701193167,402,0.00314507045733412,220.391622370039,0.903348074157183,1152,"exp191130","D12","D",12,40000,"5",3,"VAN-107",0.0208302731726324,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-107","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2836","exp191129_5_D02",140.637666365716,576,1.31890759733056,138,0.00258078763760261,384,0.0055634139103553,124.590259097885,0.677725646435472,1152,"exp191129","D02","D",2,40000,"5",2,"VAN-107",0.0208302731726324,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-107","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2836","exp191130_5_B10",114.943484888243,630,1.01396827432942,144,0.00505325486783304,384,0.00379364512203243,182.712709877458,0.621983344075934,1152,"exp191130","B10","B",10,40000,"5",1,"VAN-107",0.0208302731726324,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-107","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2836","exp191130_5_D02",134.659295808108,606,1.14448579122081,126,0.0166184692472346,348,0.00427772231260295,162.036506791899,0.714258969150772,1152,"exp191130","D02","D",2,40000,"5",2,"VAN-107",0.0208302731726324,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-107","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2836","exp191129_5_D12",115.125311379287,732,0.976872619862523,144,0.0402461778976643,438,0.00315228845060635,219.88697780072,0.832466090404069,1152,"exp191129","D12","D",12,40000,"5",3,"VAN-107",0.0208302731726324,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-107","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2837","exp191129_5_B03",97.540259414055,576,0.893184511333597,162,0.00736150448568162,384,0.00390438083820135,177.530627590945,0.494945550983557,1152,"exp191129","B03","B",3,40000,"5",1,"VAN-108",0.0306173164478603,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2837","exp191129_5_C04",79.0002059758062,600,0.758922396796699,162,-0.0527328448086559,390,0.00339997092329439,203.868561290025,0.435507857220533,1152,"exp191129","C04","C",4,40000,"5",3,"VAN-108",0.0306173164478603,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2837","exp191130_5_B01",100.805786818484,612,0.845374464202092,144,0.0386382234806926,384,0.00321069076934054,215.887243698126,0.575511049997195,1152,"exp191130","B01","B",1,40000,"5",2,"VAN-108",0.0306173164478603,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2837","exp191130_5_B03",96.6729821869025,618,0.851234190968678,150,0.00367365563385437,390,0.00336593153540553,205.930267228811,0.539705828348227,1152,"exp191130","B03","B",3,40000,"5",1,"VAN-108",0.0306173164478603,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2837","exp191130_5_C04",102.623714711589,612,0.911550417615249,150,-0.00772453393534051,384,0.00368909201469895,187.890998055387,0.565324648970866,1152,"exp191130","C04","C",4,40000,"5",3,"VAN-108",0.0306173164478603,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2837","exp191129_5_B01",79.0302561926382,612,0.731093447452952,162,-0.0548034908466487,396,0.00318318210617676,217.752914360425,0.482400574267574,1152,"exp191129","B01","B",1,40000,"5",2,"VAN-108",0.0306173164478603,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2838","exp191129_5_F01",198.238070845395,780,1.709831704961,156,0.0158994007709169,432,0.00576394094020745,120.255774261108,1.47344219516256,1152,"exp191129","F01","F",1,40000,"5",1,"VAN-109",0.0243943849428712,FALSE,FALSE,FALSE,0,0.0103626943005181,0,FALSE,"12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-109","12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2838","exp191129_5_G02",199.80300798885,672,1.77960420460191,156,-0.0392444228645422,414,0.00728575181290167,95.1373582795553,1.27502607855808,1152,"exp191129","G02","G",2,40000,"5",2,"VAN-109",0.0243943849428712,FALSE,FALSE,FALSE,0,0.0518134715025907,0,FALSE,"12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-109","12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2838","exp191130_5_B05",143.933516273342,822,1.2687061799731,144,0.0105148838689532,462,0.00312842153167208,221.564508984015,1.07824827354087,1152,"exp191130","B05","B",5,40000,"5",3,"VAN-109",0.0243943849428712,FALSE,FALSE,FALSE,0,0,0,FALSE,"12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-109","12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2838","exp191130_5_F01",143.539709142438,828,1.17396658556853,120,0.0826717041083135,420,0.0026893186722417,257.740812836497,1.03946942525369,1152,"exp191130","F01","F",1,40000,"5",1,"VAN-109",0.0243943849428712,FALSE,FALSE,FALSE,0,0,0,FALSE,"12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-109","12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2838","exp191129_5_B05",169.692876792356,768,1.51368743819973,156,-0.00483800393291724,450,0.00515946385055988,134.344808033635,1.24075292841525,1152,"exp191129","B05","B",5,40000,"5",3,"VAN-109",0.0243943849428712,FALSE,FALSE,FALSE,0,0,0,FALSE,"12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-109","12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2838","exp191130_5_G02",148.81214879454,798,1.27087175821151,132,0.0591489649734171,456,0.00312275213461656,221.96676222753,1.05255957093645,1152,"exp191130","G02","G",2,40000,"5",2,"VAN-109",0.0243943849428712,FALSE,FALSE,FALSE,0,0,0,FALSE,"12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-109","12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2839","exp191129_5_F06",50.6380112308448,684,0.484437825605739,168,-0.0395487468111438,438,0.00189519583778102,365.739079171634,0.345937242528345,1152,"exp191129","F06","F",6,40000,"5",1,"VAN-110",0.0258331317796987,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-110","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2839","exp191130_5_G05",60.8708157559535,726,0.511685675683491,168,0.0459665845865802,450,0.00149297657578789,464.271973050984,0.386068876584169,1152,"exp191130","G05","G",5,40000,"5",3,"VAN-110",0.0258331317796987,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-110","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2839","exp191130_5_F06",71.3259426410092,702,0.612294856684911,144,0.0116761203946887,426,0.00183289836818743,378.170002543787,0.465273359070898,1152,"exp191130","F06","F",6,40000,"5",1,"VAN-110",0.0258331317796987,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-110","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2839","exp191129_5_F05",63.5594183992725,654,0.577360057552075,162,0.00113080152925602,432,0.00218707158892765,316.929351590089,0.388769822992041,1152,"exp191129","F05","F",5,40000,"5",2,"VAN-110",0.0258331317796987,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-110","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2839","exp191129_5_G05",69.502383727537,660,0.615332477576909,174,0.0332965001096022,426,0.0021999733010777,315.070723913056,0.399506742621342,1152,"exp191129","G05","G",5,40000,"5",3,"VAN-110",0.0258331317796987,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-110","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2839","exp191130_5_F05",49.7857298830513,750,0.443263764580134,162,-0.00096720425161424,462,0.0013390261458901,517.650221160683,0.334919314298961,1152,"exp191130","F05","F",5,40000,"5",2,"VAN-110",0.0258331317796987,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-110","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2840","exp191205_6_A03",92.1491189849096,738,0.841566987013312,126,-0.0458794804771511,432,0.00271413113991248,255.38455764606,0.644179430148902,1152,"exp191205","A03","A",3,40000,"6",1,"VAN-111",0.0510846937207863,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-111","8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2840","exp191205_6_G11",112.520360607973,732,0.971772752525871,126,-0.00745685227886722,426,0.00293463952742348,236.194999107269,0.728256833203479,1152,"exp191205","G11","G",11,40000,"6",3,"VAN-111",0.0510846937207863,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-111","8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2840","exp191205_6_D07",104.439659262413,738,0.97553578702541,144,-0.0463632986838393,468,0.00326309990040564,212.419846684369,0.733591844890197,1152,"exp191205","D07","D",7,40000,"6",2,"VAN-111",0.0510846937207863,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-111","8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2840","exp191206_6_D07",111.391481200032,660,0.915282553008357,84,-0.036863558012344,300,0.00295037702467622,234.935120075378,0.602303343582689,1152,"exp191206","D07","D",7,40000,"6",2,"VAN-111",0.0510846937207863,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-111","8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2840","exp191206_6_G11",112.159981387013,738,0.795082777560174,0,0.0203408515080014,240,0.0021180919924105,327.250744086477,0.684527644306021,1152,"exp191206","G11","G",11,40000,"6",3,"VAN-111",0.0510846937207863,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-111","8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2840","exp191206_6_A03",106.574492325682,660,0.7152825377385,0,0.121902634376211,180,0.00176493474460649,392.73246938911,0.509351645736061,1152,"exp191206","A03","A",3,40000,"6",1,"VAN-111",0.0510846937207863,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-111","8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2841","exp191205_6_H07",89.4800902823094,744,0.81263165493806,120,-0.0733049861969353,420,0.00258471294766928,268.171822014115,0.618976516711253,1152,"exp191205","H07","H",7,40000,"6",2,"VAN-111",0.0454836327954813,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA,"VAN-111","8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2841","exp191206_6_C10",105.309152765715,642,0.797018698645706,0,-0.0459062157581248,228,0.00255802780635359,270.969368995253,0.535778080629151,1152,"exp191206","C10","C",10,40000,"6",3,"VAN-111",0.0454836327954813,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA,"VAN-111","8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2841","exp191206_6_H07",133.738162819828,732,1.06847928004119,48,-0.0213813032053701,318,0.00272262176286201,254.588128992002,0.872179812184888,1152,"exp191206","H07","H",7,40000,"6",2,"VAN-111",0.0454836327954813,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA,"VAN-111","8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2841","exp191206_6_H09",106.597637016969,756,0.827964336712471,54,-0.0195454355725588,294,0.00232012531705456,298.754198949869,0.709785398456021,1152,"exp191206","H09","H",9,40000,"6",1,"VAN-111",0.0454836327954813,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA,"VAN-111","8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2841","exp191205_6_H09",86.1755455624568,744,0.768632414064962,144,-0.0370020868479197,426,0.00250174504783733,277.065475220645,0.616449859252554,1152,"exp191205","H09","H",9,40000,"6",1,"VAN-111",0.0454836327954813,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA,"VAN-111","8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2841","exp191205_6_C10",108.952273336948,714,1.00522437468483,150,-0.034906683675888,432,0.0033776720564315,205.21446990098,0.670179066284066,1152,"exp191205","C10","C",10,40000,"6",3,"VAN-111",0.0454836327954813,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA,"VAN-111","8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2842","exp191205_6_G03",2.08581213986134,1152,0.0748786149403746,246,-0.0583941066747721,408,0.000354609537788885,1954.67720603896,0.0748786149403746,1152,"exp191205","G03","G",3,40000,"6",3,"VAN-112",0.0405983154833346,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-112","22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2842","exp191205_6_B02",2.09178796504395,1152,0.064077120639602,180,-0.0390185602091071,540,0.000330730986355197,2095.80356590937,0.064077120639602,1152,"exp191205","B02","B",2,40000,"6",1,"VAN-112",0.0405983154833346,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-112","22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
