well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A02,A,2,0.528,TRUE,exp210319,GP8,exp210319_GP8_A02,900,BPH2823,3,VAN-097
A02,A,2,0.527,TRUE,exp210319,GP8,exp210319_GP8_A02,910,BPH2823,3,VAN-097
A02,A,2,0.531,TRUE,exp210319,GP8,exp210319_GP8_A02,920,BPH2823,3,VAN-097
A02,A,2,0.526,TRUE,exp210319,GP8,exp210319_GP8_A02,930,BPH2823,3,VAN-097
A02,A,2,0.515,TRUE,exp210319,GP8,exp210319_GP8_A02,940,BPH2823,3,VAN-097
A02,A,2,0.514,TRUE,exp210319,GP8,exp210319_GP8_A02,950,BPH2823,3,VAN-097
A02,A,2,0.522,TRUE,exp210319,GP8,exp210319_GP8_A02,960,BPH2823,3,VAN-097
A02,A,2,0.529,TRUE,exp210319,GP8,exp210319_GP8_A02,970,BPH2823,3,VAN-097
A02,A,2,0.526,TRUE,exp210319,GP8,exp210319_GP8_A02,980,BPH2823,3,VAN-097
A02,A,2,0.526,TRUE,exp210319,GP8,exp210319_GP8_A02,990,BPH2823,3,VAN-097
A02,A,2,0.533,TRUE,exp210319,GP8,exp210319_GP8_A02,1000,BPH2823,3,VAN-097
A02,A,2,0.534,TRUE,exp210319,GP8,exp210319_GP8_A02,1010,BPH2823,3,VAN-097
A02,A,2,0.527,TRUE,exp210319,GP8,exp210319_GP8_A02,1020,BPH2823,3,VAN-097
A02,A,2,0.527,TRUE,exp210319,GP8,exp210319_GP8_A02,1030,BPH2823,3,VAN-097
A02,A,2,0.526,TRUE,exp210319,GP8,exp210319_GP8_A02,1040,BPH2823,3,VAN-097
A02,A,2,0.524,TRUE,exp210319,GP8,exp210319_GP8_A02,1050,BPH2823,3,VAN-097
A02,A,2,0.532,TRUE,exp210319,GP8,exp210319_GP8_A02,1060,BPH2823,3,VAN-097
A02,A,2,0.538,TRUE,exp210319,GP8,exp210319_GP8_A02,1070,BPH2823,3,VAN-097
A02,A,2,0.541,TRUE,exp210319,GP8,exp210319_GP8_A02,1080,BPH2823,3,VAN-097
A02,A,2,0.53,TRUE,exp210319,GP8,exp210319_GP8_A02,1090,BPH2823,3,VAN-097
A02,A,2,0.529,TRUE,exp210319,GP8,exp210319_GP8_A02,1100,BPH2823,3,VAN-097
A02,A,2,0.529,TRUE,exp210319,GP8,exp210319_GP8_A02,1110,BPH2823,3,VAN-097
A02,A,2,0.533,TRUE,exp210319,GP8,exp210319_GP8_A02,1120,BPH2823,3,VAN-097
A02,A,2,0.542,TRUE,exp210319,GP8,exp210319_GP8_A02,1130,BPH2823,3,VAN-097
A02,A,2,0.53,TRUE,exp210319,GP8,exp210319_GP8_A02,1140,BPH2823,3,VAN-097
A02,A,2,0.53,TRUE,exp210319,GP8,exp210319_GP8_A02,1150,BPH2823,3,VAN-097
A02,A,2,0.534,TRUE,exp210319,GP8,exp210319_GP8_A02,1160,BPH2823,3,VAN-097
A02,A,2,0.521,TRUE,exp210319,GP8,exp210319_GP8_A02,1170,BPH2823,3,VAN-097
A02,A,2,0.535,TRUE,exp210319,GP8,exp210319_GP8_A02,1180,BPH2823,3,VAN-097
A02,A,2,0.528,TRUE,exp210319,GP8,exp210319_GP8_A02,1190,BPH2823,3,VAN-097
A02,A,2,0.525,TRUE,exp210319,GP8,exp210319_GP8_A02,1200,BPH2823,3,VAN-097
A02,A,2,0.53,TRUE,exp210319,GP8,exp210319_GP8_A02,1210,BPH2823,3,VAN-097
A02,A,2,0.527,TRUE,exp210319,GP8,exp210319_GP8_A02,1220,BPH2823,3,VAN-097
A02,A,2,0.519,TRUE,exp210319,GP8,exp210319_GP8_A02,1230,BPH2823,3,VAN-097
