well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A01,A,1,1.089,TRUE,exp191107,2,exp191107_2_A01,725,BPH2750,2,VAN-040
A01,A,1,1.089,TRUE,exp191107,2,exp191107_2_A01,730,BPH2750,2,VAN-040
A01,A,1,1.078,TRUE,exp191107,2,exp191107_2_A01,735,BPH2750,2,VAN-040
A01,A,1,1.077,TRUE,exp191107,2,exp191107_2_A01,740,BPH2750,2,VAN-040
A01,A,1,1.077,TRUE,exp191107,2,exp191107_2_A01,745,BPH2750,2,VAN-040
A01,A,1,1.07,TRUE,exp191107,2,exp191107_2_A01,750,BPH2750,2,VAN-040
A01,A,1,1.069,TRUE,exp191107,2,exp191107_2_A01,755,BPH2750,2,VAN-040
A01,A,1,1.07,TRUE,exp191107,2,exp191107_2_A01,760,BPH2750,2,VAN-040
A01,A,1,1.072,TRUE,exp191107,2,exp191107_2_A01,765,BPH2750,2,VAN-040
A01,A,1,1.056,TRUE,exp191107,2,exp191107_2_A01,770,BPH2750,2,VAN-040
A01,A,1,1.055,TRUE,exp191107,2,exp191107_2_A01,775,BPH2750,2,VAN-040
A01,A,1,1.062,TRUE,exp191107,2,exp191107_2_A01,780,BPH2750,2,VAN-040
A01,A,1,1.048,TRUE,exp191107,2,exp191107_2_A01,785,BPH2750,2,VAN-040
A01,A,1,1.053,TRUE,exp191107,2,exp191107_2_A01,790,BPH2750,2,VAN-040
A01,A,1,1.055,TRUE,exp191107,2,exp191107_2_A01,795,BPH2750,2,VAN-040
A01,A,1,1.05,TRUE,exp191107,2,exp191107_2_A01,800,BPH2750,2,VAN-040
A01,A,1,1.039,TRUE,exp191107,2,exp191107_2_A01,805,BPH2750,2,VAN-040
A01,A,1,1.044,TRUE,exp191107,2,exp191107_2_A01,810,BPH2750,2,VAN-040
A01,A,1,1.035,TRUE,exp191107,2,exp191107_2_A01,815,BPH2750,2,VAN-040
A01,A,1,1.039,TRUE,exp191107,2,exp191107_2_A01,820,BPH2750,2,VAN-040
A01,A,1,1.026,TRUE,exp191107,2,exp191107_2_A01,825,BPH2750,2,VAN-040
A01,A,1,1.019,TRUE,exp191107,2,exp191107_2_A01,830,BPH2750,2,VAN-040
A01,A,1,1.013,TRUE,exp191107,2,exp191107_2_A01,835,BPH2750,2,VAN-040
A01,A,1,1.014,TRUE,exp191107,2,exp191107_2_A01,840,BPH2750,2,VAN-040
A01,A,1,1.017,TRUE,exp191107,2,exp191107_2_A01,845,BPH2750,2,VAN-040
A01,A,1,1.009,TRUE,exp191107,2,exp191107_2_A01,850,BPH2750,2,VAN-040
A01,A,1,1.005,TRUE,exp191107,2,exp191107_2_A01,855,BPH2750,2,VAN-040
A01,A,1,0.998,TRUE,exp191107,2,exp191107_2_A01,860,BPH2750,2,VAN-040
A01,A,1,0.998,TRUE,exp191107,2,exp191107_2_A01,865,BPH2750,2,VAN-040
A01,A,1,0.992,TRUE,exp191107,2,exp191107_2_A01,870,BPH2750,2,VAN-040
A01,A,1,0.984,TRUE,exp191107,2,exp191107_2_A01,875,BPH2750,2,VAN-040
A01,A,1,0.978,TRUE,exp191107,2,exp191107_2_A01,880,BPH2750,2,VAN-040
A01,A,1,0.989,TRUE,exp191107,2,exp191107_2_A01,885,BPH2750,2,VAN-040
A01,A,1,0.985,TRUE,exp191107,2,exp191107_2_A01,890,BPH2750,2,VAN-040
A01,A,1,0.969,TRUE,exp191107,2,exp191107_2_A01,895,BPH2750,2,VAN-040
A01,A,1,0.967,TRUE,exp191107,2,exp191107_2_A01,900,BPH2750,2,VAN-040
A01,A,1,0.969,TRUE,exp191107,2,exp191107_2_A01,905,BPH2750,2,VAN-040
A01,A,1,0.959,TRUE,exp191107,2,exp191107_2_A01,910,BPH2750,2,VAN-040
A01,A,1,0.961,TRUE,exp191107,2,exp191107_2_A01,915,BPH2750,2,VAN-040
A01,A,1,0.953,TRUE,exp191107,2,exp191107_2_A01,920,BPH2750,2,VAN-040
A01,A,1,0.944,TRUE,exp191107,2,exp191107_2_A01,925,BPH2750,2,VAN-040
A01,A,1,0.943,TRUE,exp191107,2,exp191107_2_A01,930,BPH2750,2,VAN-040
A01,A,1,0.942,TRUE,exp191107,2,exp191107_2_A01,935,BPH2750,2,VAN-040
A01,A,1,0.93,TRUE,exp191107,2,exp191107_2_A01,940,BPH2750,2,VAN-040
A01,A,1,0.924,TRUE,exp191107,2,exp191107_2_A01,945,BPH2750,2,VAN-040
A01,A,1,0.925,TRUE,exp191107,2,exp191107_2_A01,950,BPH2750,2,VAN-040
A01,A,1,0.921,TRUE,exp191107,2,exp191107_2_A01,955,BPH2750,2,VAN-040
A01,A,1,0.913,TRUE,exp191107,2,exp191107_2_A01,960,BPH2750,2,VAN-040
A01,A,1,0.899,TRUE,exp191107,2,exp191107_2_A01,965,BPH2750,2,VAN-040
A01,A,1,0.885,TRUE,exp191107,2,exp191107_2_A01,970,BPH2750,2,VAN-040
A01,A,1,0.891,TRUE,exp191107,2,exp191107_2_A01,975,BPH2750,2,VAN-040
A01,A,1,0.879,TRUE,exp191107,2,exp191107_2_A01,980,BPH2750,2,VAN-040
A01,A,1,0.875,TRUE,exp191107,2,exp191107_2_A01,985,BPH2750,2,VAN-040
A01,A,1,0.873,TRUE,exp191107,2,exp191107_2_A01,990,BPH2750,2,VAN-040
A01,A,1,0.866,TRUE,exp191107,2,exp191107_2_A01,995,BPH2750,2,VAN-040
A01,A,1,0.855,TRUE,exp191107,2,exp191107_2_A01,1000,BPH2750,2,VAN-040
A01,A,1,0.858,TRUE,exp191107,2,exp191107_2_A01,1005,BPH2750,2,VAN-040
A01,A,1,0.857,TRUE,exp191107,2,exp191107_2_A01,1010,BPH2750,2,VAN-040
A01,A,1,0.85,TRUE,exp191107,2,exp191107_2_A01,1015,BPH2750,2,VAN-040
A02,A,2,0.003,TRUE,exp191107,2,exp191107_2_A02,0,BPH2740,3,VAN-030
A02,A,2,0.005,TRUE,exp191107,2,exp191107_2_A02,5,BPH2740,3,VAN-030
A02,A,2,0.005,TRUE,exp191107,2,exp191107_2_A02,10,BPH2740,3,VAN-030
A02,A,2,0.008,TRUE,exp191107,2,exp191107_2_A02,15,BPH2740,3,VAN-030
A02,A,2,0.01,TRUE,exp191107,2,exp191107_2_A02,20,BPH2740,3,VAN-030
A02,A,2,0.018,TRUE,exp191107,2,exp191107_2_A02,25,BPH2740,3,VAN-030
A02,A,2,0.015,TRUE,exp191107,2,exp191107_2_A02,30,BPH2740,3,VAN-030
A02,A,2,0.009,TRUE,exp191107,2,exp191107_2_A02,35,BPH2740,3,VAN-030
A02,A,2,0.012,TRUE,exp191107,2,exp191107_2_A02,40,BPH2740,3,VAN-030
A02,A,2,0.03,TRUE,exp191107,2,exp191107_2_A02,45,BPH2740,3,VAN-030
A02,A,2,0.024,TRUE,exp191107,2,exp191107_2_A02,50,BPH2740,3,VAN-030
A02,A,2,0.011,TRUE,exp191107,2,exp191107_2_A02,55,BPH2740,3,VAN-030
A02,A,2,0.013,TRUE,exp191107,2,exp191107_2_A02,60,BPH2740,3,VAN-030
A02,A,2,0.017,TRUE,exp191107,2,exp191107_2_A02,65,BPH2740,3,VAN-030
A02,A,2,0.014,TRUE,exp191107,2,exp191107_2_A02,70,BPH2740,3,VAN-030
A02,A,2,0.017,TRUE,exp191107,2,exp191107_2_A02,75,BPH2740,3,VAN-030
A02,A,2,0.013,TRUE,exp191107,2,exp191107_2_A02,80,BPH2740,3,VAN-030
A02,A,2,0.012,TRUE,exp191107,2,exp191107_2_A02,85,BPH2740,3,VAN-030
A02,A,2,0.012,TRUE,exp191107,2,exp191107_2_A02,90,BPH2740,3,VAN-030
A02,A,2,0.006,TRUE,exp191107,2,exp191107_2_A02,95,BPH2740,3,VAN-030
A02,A,2,0.008,TRUE,exp191107,2,exp191107_2_A02,100,BPH2740,3,VAN-030
A02,A,2,0.014,TRUE,exp191107,2,exp191107_2_A02,105,BPH2740,3,VAN-030
A02,A,2,0.014,TRUE,exp191107,2,exp191107_2_A02,110,BPH2740,3,VAN-030
A02,A,2,0.012,TRUE,exp191107,2,exp191107_2_A02,115,BPH2740,3,VAN-030
A02,A,2,0.015,TRUE,exp191107,2,exp191107_2_A02,120,BPH2740,3,VAN-030
A02,A,2,0.027,TRUE,exp191107,2,exp191107_2_A02,125,BPH2740,3,VAN-030
A02,A,2,0.016,TRUE,exp191107,2,exp191107_2_A02,130,BPH2740,3,VAN-030
A02,A,2,0.012,TRUE,exp191107,2,exp191107_2_A02,135,BPH2740,3,VAN-030
A02,A,2,0.012,TRUE,exp191107,2,exp191107_2_A02,140,BPH2740,3,VAN-030
A02,A,2,0.022,TRUE,exp191107,2,exp191107_2_A02,145,BPH2740,3,VAN-030
A02,A,2,0.027,TRUE,exp191107,2,exp191107_2_A02,150,BPH2740,3,VAN-030
A02,A,2,0.018,TRUE,exp191107,2,exp191107_2_A02,155,BPH2740,3,VAN-030
A02,A,2,0.024,TRUE,exp191107,2,exp191107_2_A02,160,BPH2740,3,VAN-030
A02,A,2,0.019,TRUE,exp191107,2,exp191107_2_A02,165,BPH2740,3,VAN-030
A02,A,2,0.019,TRUE,exp191107,2,exp191107_2_A02,170,BPH2740,3,VAN-030
A02,A,2,0.025,TRUE,exp191107,2,exp191107_2_A02,175,BPH2740,3,VAN-030
A02,A,2,0.025,TRUE,exp191107,2,exp191107_2_A02,180,BPH2740,3,VAN-030
A02,A,2,0.029,TRUE,exp191107,2,exp191107_2_A02,185,BPH2740,3,VAN-030
A02,A,2,0.036,TRUE,exp191107,2,exp191107_2_A02,190,BPH2740,3,VAN-030
A02,A,2,0.04,TRUE,exp191107,2,exp191107_2_A02,195,BPH2740,3,VAN-030
A02,A,2,0.042,TRUE,exp191107,2,exp191107_2_A02,200,BPH2740,3,VAN-030
A02,A,2,0.049,TRUE,exp191107,2,exp191107_2_A02,205,BPH2740,3,VAN-030
A02,A,2,0.058,TRUE,exp191107,2,exp191107_2_A02,210,BPH2740,3,VAN-030
A02,A,2,0.065,TRUE,exp191107,2,exp191107_2_A02,215,BPH2740,3,VAN-030
A02,A,2,0.074,TRUE,exp191107,2,exp191107_2_A02,220,BPH2740,3,VAN-030
A02,A,2,0.084,TRUE,exp191107,2,exp191107_2_A02,225,BPH2740,3,VAN-030
A02,A,2,0.095,TRUE,exp191107,2,exp191107_2_A02,230,BPH2740,3,VAN-030
A02,A,2,0.109,TRUE,exp191107,2,exp191107_2_A02,235,BPH2740,3,VAN-030
A02,A,2,0.129,TRUE,exp191107,2,exp191107_2_A02,240,BPH2740,3,VAN-030
A02,A,2,0.149,TRUE,exp191107,2,exp191107_2_A02,245,BPH2740,3,VAN-030
A02,A,2,0.164,TRUE,exp191107,2,exp191107_2_A02,250,BPH2740,3,VAN-030
A02,A,2,0.183,TRUE,exp191107,2,exp191107_2_A02,255,BPH2740,3,VAN-030
A02,A,2,0.208,TRUE,exp191107,2,exp191107_2_A02,260,BPH2740,3,VAN-030
A02,A,2,0.231,TRUE,exp191107,2,exp191107_2_A02,265,BPH2740,3,VAN-030
A02,A,2,0.253,TRUE,exp191107,2,exp191107_2_A02,270,BPH2740,3,VAN-030
A02,A,2,0.292,TRUE,exp191107,2,exp191107_2_A02,275,BPH2740,3,VAN-030
A02,A,2,0.32,TRUE,exp191107,2,exp191107_2_A02,280,BPH2740,3,VAN-030
